Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,PENB,Design,Heating,Front garden,Total number of floors,Age,New building,Renovation,Developer name,Project name,Kód jednotky,Administration fee,Investment Advisor
664545,"CZK 11,900",50.10117,14.36018,"Tobrucká, Prague - Vokovice",Studio,35 m²,"CZK 3,000",Furnished,5.0,No,No,No,No,No,Yes,No,01. 10. 2021,523,733,612,593,503,623,437,344,"1,218",113,Excellent,"CZK 14,900",Personal,Prefab concrete building,G,,,,,,,,,,,,
703728,"CZK 14,500",50.09937,14.43645,"Antonínská, Prague - Holešovice",2 bedroom,47 m²,"CZK 3,400",Partially furnished,4.0,Yes,No,Yes,No,No,Yes,No,01. 03. 2022,147,"1,015",165,218,191,127,173,"1,247",540,709,Excellent,"CZK 20,000",Personal,Brick building,G,,Central heating,,Middle floor,,,,,,,,
696819,"CZK 27,000",50.10938,14.37939,"Na Zavadilce, Prague - Dejvice",3 bedroom,115 m²,CZK 550,Partially furnished,1.0,No,No,Yes,Yes,Yes,No,No,01. 01. 1970,204,452,"1,443",518,876,531,472,763,482,,Excellent,"CZK 27,000",Personal,Brick building,G,,Gas boiler,800 m²,,,,Interior,,,,,
703715,"CZK 15,900",50.09219,14.44872,"Karlínské náměstí, Prague - Karlín",1 bedroom,59 m²,"CZK 2,400",Partially furnished,4.0,No,No,No,No,No,Yes,No,25. 01. 2022,199,102,64,307,45,331,240,"1,332",358,91,Excellent,"CZK 16,300",Personal,Brick building,D,,,,,,,,,,,,
703714,"CZK 17,000",50.11498,14.62655,"Ve Žlíbku, Prague - Horní Počernice",2 bedroom with open-plan kitchen,80 m²,"CZK 5,000",Furnished,2.0,Yes,Yes,No,No,No,No,No,01. 02. 2022,206,"1,466",533,785,229,901,423,639,,,Excellent,"CZK 17,000",Personal,Brick building,B,,,,,,,,,,,,
314904,"CZK 16,000",50.1016462,14.4183555,"Jana Zajíce, Prague - Bubeneč",2 bedroom with open-plan kitchen,78 m²,"CZK 6,700",Partially furnished,2.0,No,No,No,No,No,Yes,No,,114,449,111,328,101,534,199,153,309,,,,Personal,Brick building,,,Gas boiler,,Middle floor,,,,,,,,
703707,"CZK 10,000",50.02978,14.44976,"Štúrova, Prague - Krč",Studio,26 m²,"CZK 2,800",Furnished,1.0,No,No,No,No,No,No,No,26. 01. 2022,124,"1,295",188,113,701,843,"1,175",560,381,,Excellent,"CZK 10,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
703700,"CZK 17,500",50.10811,14.44456,"Plynární, Prague - Holešovice",1 bedroom with open-plan kitchen,57 m²,"CZK 4,000",Partially furnished,2.0,No,No,Yes,No,No,No,No,25. 01. 2022,168,658,261,670,72,147,351,"1,013",379,279,Excellent,"CZK 17,500",Personal,Brick building,C,,,,,,,,,,,,
616136,"CZK 13,000",50.061735,14.362174,"Naskové, Prague - Košíře",Small studio,30 m²,"CZK 2,000",Unfurnished,,No,Yes,No,No,No,Yes,No,01. 02. 2022,268,"1,191","1,185",882,"1,278",546,388,811,250,,New build,"CZK 15,000",Personal,Brick building,B,Premium materials and solutions,District heating,39 m²,Ground floor,1 to 10 years years,,,,,,,
703693,"CZK 32,000",50.05779,14.45373,"Týmlova, Prague - Michle",3 bedroom with open-plan kitchen,121 m²,"CZK 3,600",Partially furnished,2.0,No,No,No,No,No,No,No,15. 03. 2022,336,697,550,366,114,"1,160",343,643,229,299,Excellent,"CZK 60,000",Personal,Brick building,G,,,,,,Yes,,,,,,
703690,"CZK 32,000",50.10432,14.44973,"Komunardů, Prague - Holešovice",2 bedroom with open-plan kitchen,106 m²,"CZK 3,700",Partially furnished,4.0,No,Yes,No,No,Yes,Yes,No,01. 02. 2022,51,136,81,98,51,102,448,410,288,391,New build,"CZK 71,400",Personal,Other,B,,,,,,,,,,,,
703689,"CZK 8,000",50.07485,14.49166,"Nad Primaskou, Prague - Strašnice",Small studio,19 m²,"CZK 1,800",Unfurnished,3.0,No,No,Yes,No,No,No,No,01. 03. 2022,145,226,123,194,139,170,134,452,649,183,Excellent,"CZK 9,800",Personal,Brick building,G,,,,,,,,,,,,
703686,"CZK 14,800",50.0852,14.37356,"Mládeže, Prague - Břevnov",1 bedroom with open-plan kitchen,60 m²,"CZK 3,600",Partially furnished,4.0,No,No,No,No,No,Yes,No,01. 02. 2022,176,793,266,456,252,159,187,292,464,347,Excellent,"CZK 28,000",Personal,Brick building,G,Standard materials and solutions,Central heating,,Middle floor,,,,,,,,
699775,"CZK 18,500",50.10432,14.44973,"Komunardů, Prague - Holešovice",Studio,48 m²,"CZK 2,785",Furnished,2.0,No,Yes,No,No,Yes,Yes,No,01. 02. 2022,51,136,81,98,51,102,448,410,288,391,New build,"CZK 42,570",Personal,Other,B,Premium materials and solutions,,,,1 to 10 years years,,,,,,,
613482,"CZK 13,000",50.069526,14.369954,"Pod Kavalírkou, Prague - Košíře",1 bedroom,62 m²,"CZK 3,000",Partially furnished,5.0,No,No,No,No,No,No,No,04. 04. 2022,125,488,133,221,31,118,264,"1,202",584,120,Excellent,"CZK 13,000",Personal,Brick building,G,Standard materials and solutions,,,Attic,,,,,,,,
537847,"CZK 8,500",50.1504574,14.5846082,"Krasnická, Prague - Vinoř",Small studio,21 m²,CZK 1,Furnished,,No,No,No,No,Yes,No,No,01. 01. 2022,286,"1,197",851,"1,236",947,697,637,"1,026",709,,Excellent,"CZK 8,500",Personal,Brick building,,Standard materials and solutions,Other,,Ground floor,,,Overall,,,,,
572011,"CZK 16,500",50.0796951,14.4226227,"Vodičkova, Prague - Nové Město",Studio,35 m²,"CZK 1,500",Furnished,4.0,No,No,No,No,No,Yes,No,01. 02. 2022,32,662,17,27,49,163,134,701,448,424,Excellent,"CZK 18,000",Personal,Brick building,D,,,,,,,,,,,,
537551,"CZK 7,500",50.109462,14.5024246,Prague - Vysočany,Studio,31 m²,"CZK 3,500",Partially furnished,1.0,No,No,No,No,No,No,No,15. 02. 2022,194,280,118,125,234,239,169,364,339,324,,"CZK 11,000",Cooperative,Brick building,G,,,,,,,,,,,,
703677,"CZK 18,000",50.10831,14.48244,"Nad Kolčavkou, Prague - Libeň",2 bedroom with open-plan kitchen,70 m²,"CZK 4,000",Partially furnished,4.0,No,No,No,No,No,Yes,No,01. 02. 2022,454,862,459,529,6,865,319,722,575,399,Good,"CZK 22,000",Personal,Brick building,G,,,,,,,,,,,,
703659,"CZK 15,000",50.08293,14.42064,"Národní, Prague - Staré Město",Studio,55 m²,"CZK 3,000",Partially furnished,5.0,No,No,No,No,No,Yes,No,25. 01. 2022,117,691,113,149,0,66,155,535,209,341,Excellent,"CZK 15,000",Personal,Other,B,,,,,,,,,,,,
703675,"CZK 22,990",50.09054,14.42611,"Dlouhá, Prague - Staré Město",1 bedroom with open-plan kitchen,49 m²,"CZK 1,800",Furnished,1.0,No,No,Yes,No,No,Yes,No,01. 02. 2022,77,200,48,62,30,211,200,222,145,196,Excellent,"CZK 49,580",Personal,Brick building,G,,,,,,,,,,,,
703670,"CZK 12,800",50.1035754,14.5757951,"Ocelkova, Prague - Černý Most",1 bedroom with open-plan kitchen,44 m²,"CZK 3,300",Furnished,7.0,Yes,No,No,No,No,Yes,No,26. 01. 2022,0,"1,184",338,735,340,612,633,516,433,,Excellent,"CZK 12,800",Personal,Prefab concrete building,G,,,,,,,,,,,,
177850,"CZK 14,400",50.055162,14.4410036,"Spolupráce, Prague - Nusle",2 bedroom,52 m²,"CZK 3,600",Partially furnished,4.0,Yes,No,Yes,No,No,Yes,No,26. 02. 2022,170,"1,082",272,518,148,532,411,385,707,268,Excellent,"CZK 20,000",Personal,Brick building,,,Central heating,,Middle floor,,,,,,,,
671688,"CZK 14,000",50.12485,14.53217,"Mladoboleslavská, Prague - Kbely",1 bedroom with open-plan kitchen,50 m²,"CZK 3,500",Furnished,1.0,No,No,Yes,No,Yes,No,No,01. 02. 2022,70,"1,307",,,,,,,,,Excellent,"CZK 20,000",Personal,Brick building,G,Premium materials and solutions,Central heating,,Middle floor,1 to 10 years years,,Interior,,,,,
325575,"CZK 16,500",50.020505,14.4661497,"Za valem, Prague - Kunratice",1 bedroom with open-plan kitchen,54 m²,"CZK 3,000",Partially furnished,2.0,Yes,No,Yes,No,No,No,Yes,,282,"1,238","1,115",60,418,652,160,,,,Excellent,,Personal,Brick building,C,,Central heating,,,,,,,,,,
703657,"CZK 14,000",50.10818,14.50386,"U Vysočanského pivovaru, Prague - Vysočany",2 bedroom,54 m²,"CZK 5,000",Partially furnished,3.0,Yes,No,No,No,No,No,No,01. 02. 2022,359,445,284,215,165,405,168,143,500,320,Excellent,"CZK 19,000",Personal,Brick building,G,,,,,,,,,,,,
681607,"CZK 24,500",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",2 bedroom with open-plan kitchen,67 m²,CZK 133,Furnished,1308.0,No,Yes,Yes,No,Yes,Yes,No,01. 12. 2021,,,,,,,,,,,New build,"CZK 49,000",Personal,Other,A,Premium materials and solutions,District heating,,Middle floor,1 to 10 years years,Yes,,Luka Residential s.r.o.,Luka Living Rental apartments,1308,,
440606,"CZK 13,800",50.1304875,14.4503029,"Balabánova, Prague - Kobylisy",1 bedroom with open-plan kitchen,50 m²,"CZK 2,700",Furnished,7.0,Yes,No,No,Yes,No,No,No,01. 01. 2022,204,224,875,465,514,781,424,"1,336",132,,,"CZK 12,000",Personal,Prefab concrete building,,,District heating,,Top floor,,,Overall,,,,,
703651,"CZK 13,000",50.09295,14.44927,"Sokolovská, Prague - Karlín",1 bedroom with open-plan kitchen,40 m²,"CZK 2,900",Partially furnished,4.0,No,No,No,No,Yes,Yes,No,25. 01. 2022,112,91,156,174,7,276,433,"1,408",432,137,Excellent,"CZK 14,900",Personal,Brick building,B,,,,,,,,,,,,
688231,"CZK 12,900",50.07568,14.48993,"Kralická, Prague - Strašnice",1 bedroom with open-plan kitchen,51 m²,"CZK 1,050",Unfurnished,3.0,Yes,No,No,No,No,No,No,01. 02. 2022,34,234,64,150,8,192,154,585,671,199,Excellent,"CZK 20,000",Personal,Brick building,G,,,,,,,,,,,,
703629,"CZK 16,500",50.08154,14.44702,"Kubelíkova, Prague - Žižkov",2 bedroom,48 m²,"CZK 3,000",Partially furnished,2.0,No,No,No,No,No,Yes,No,01. 02. 2022,558,407,42,501,6,75,304,289,615,381,Excellent,"CZK 25,000",Personal,Brick building,G,,,,,,,,,,,,
399585,"CZK 13,500",50.1457833,14.4415677,"Spořická, Prague - Dolní Chabry",Studio,39 m²,"CZK 2,334",Furnished,1.0,No,No,Yes,No,Yes,No,Yes,,23,870,89,339,930,91,599,118,,,,"CZK 13,500",Personal,Prefab concrete building,,,,,,,,,,,,,
703548,"CZK 16,000",50.04705,14.46074,"Michelská, Prague - Michle",2 bedroom with open-plan kitchen,65 m²,"CZK 4,000",Partially furnished,3.0,No,No,No,No,No,No,No,25. 01. 2022,223,574,79,636,3,634,385,392,351,249,Excellent,"CZK 16,000",Personal,Brick building,B,,,,,,,,,,,,
239222,"CZK 13,000",50.1450753,14.4498921,"Prunéřovská, Prague - Dolní Chabry",1 bedroom,37 m²,"CZK 1,100",Furnished,,No,Yes,No,No,No,No,No,28. 02. 2022,191,274,226,123,203,"1,035",970,340,,,Good,"CZK 15,000",Personal,Brick building,C,Standard materials and solutions,Central heating,500 m²,Ground floor,1 to 10 years years,,,,,,,
657850,"CZK 9,000",50.05177,14.45294,"Ohradní, Prague - Michle",1 bedroom with open-plan kitchen,45 m²,"CZK 4,500",Partially furnished,5.0,No,No,Yes,No,No,Yes,No,14. 02. 2022,155,521,169,782,159,743,198,218,844,543,Excellent,"CZK 30,000",Cooperative,Prefab concrete building,C,,District heating,,,,,,,,,,
316708,"CZK 11,000",50.0244951,14.4545258,"Hurbanova, Prague - Krč",1 bedroom with open-plan kitchen,36 m²,"CZK 2,500",Partially furnished,6.0,Yes,No,No,No,No,No,No,,353,863,339,419,398,595,"1,304",362,311,,,"CZK 13,000",Cooperative,Prefab concrete building,,,District heating,,Middle floor,,,Overall,,,,,
703540,"CZK 12,500",50.06408,14.44495,"Čestmírova, Prague - Nusle",1 bedroom with open-plan kitchen,40 m²,"CZK 3,000",Partially furnished,3.0,No,No,No,No,No,No,No,25. 01. 2022,318,507,5,250,258,257,548,786,753,659,Excellent,"CZK 15,500",Personal,Brick building,G,,,,,,,,,,,,
700093,"CZK 11,000",50.13717,14.51767,Prague - Letňany,1 bedroom,42 m²,CZK 860,Furnished,2.0,No,No,No,No,No,No,No,01. 03. 2022,147,202,857,723,320,282,571,"1,120",815,264,Excellent,"CZK 11,000",Personal,Brick building,G,,,,,,,,,,,,
296838,"CZK 18,500",50.0883777,14.4683123,"Jeseniova, Prague - Žižkov",1 bedroom with open-plan kitchen,45 m²,"CZK 3,500",Furnished,2.0,No,No,No,No,No,Yes,No,01. 03. 2022,55,598,87,24,67,177,270,344,290,393,Excellent,"CZK 40,000",Personal,Brick building,,Premium materials and solutions,Gas boiler,,,,,Overall,,,,,
703789,"CZK 13,600",50.05981,14.44846,"Dolní, Prague - Nusle",Studio,31 m²,"CZK 1,673",Unfurnished,1.0,No,No,Yes,No,No,No,No,01. 02. 2022,137,918,172,285,125,690,367,533,799,140,Excellent,"CZK 27,200",Personal,Brick building,G,Premium materials and solutions,Gas boiler,,Middle floor,over 50 years years,,Overall,,,,,
704109,"CZK 16,000",50.09332,14.44768,"Sokolovská, Prague - Karlín",2 bedroom,57 m²,CZK 800,Partially furnished,1.0,No,No,No,No,No,No,No,01. 02. 2022,129,232,52,262,32,383,446,"1,205",539,211,Excellent,"CZK 16,000",Personal,Brick building,,,,,,,,,,,,,
72896,"CZK 12,000",50.0768004519,14.4043958187,"Arbesovo náměstí, Prague - Smíchov",Studio,37 m²,"CZK 2,200",Unfurnished,3.0,No,No,No,No,No,No,No,01. 02. 2022,77,217,16,68,72,104,224,909,729,358,,"CZK 14,200",Personal,Brick building,G,,Central heating,,Middle floor,,,,,,,,
643615,"CZK 10,000",50.060456,14.401308,"Nad Koulkou, Prague - Smíchov",1 bedroom,30 m²,CZK 750,Partially furnished,1.0,No,No,No,No,No,No,No,01. 02. 2021,147,825,190,"1,078",134,327,754,876,816,694,Excellent,"CZK 15,000",Personal,Brick building,G,,,,,,,,,,,,
177841,"CZK 20,000",50.1305193,14.4114826,"Zelenohorská, Prague - Bohnice",2 bedroom with open-plan kitchen,76 m²,"CZK 5,000",Partially furnished,8.0,No,No,No,Yes,No,Yes,No,,400,788,344,718,83,784,587,421,345,,Excellent,"CZK 40,000",Personal,Prefab concrete building,,,District heating,,Middle floor,,,Overall,,,,,
689424,"CZK 13,000",50.069,14.4921,"Průběžná, Prague - Strašnice",2 bedroom,56 m²,"CZK 2,000",Furnished,4.0,Yes,No,Yes,No,No,Yes,No,31. 10. 2021,46,"1,017",210,721,99,227,252,572,322,160,Good,"CZK 15,000",Other,Brick building,B,,,,,,,,,,,,
704105,"CZK 19,000",50.02361,14.57837,"V Pitkovičkách, Prague - Pitkovice",1 bedroom with open-plan kitchen,57 m²,"CZK 3,000",Partially furnished,3.0,No,Yes,No,No,Yes,No,No,28. 01. 2022,86,"1,438","1,260",177,,,,,,,New build,"CZK 30,000",Personal,Brick building,A,Premium materials and solutions,Electric boiler,,Top floor,1 to 10 years years,Yes,,,,,,
337164,"CZK 10,500",50.10301,14.51164,"Poděbradská, Prague - Vysočany",Studio,33 m²,"CZK 3,500",Partially furnished,1.0,Yes,No,No,No,No,No,No,,177,"1,170",279,"1,000",323,783,281,"1,097","1,286",824,Excellent,"CZK 15,000",Personal,Other,,Standard materials and solutions,District heating,,Middle floor,10 to 30 years years,,,,,,,
625951,"CZK 13,000",50.08211,14.318979,Prague - Ruzyně,Small studio,35 m²,"CZK 1,500",Furnished,1.0,No,No,No,No,No,No,No,01. 10. 2021,277,228,328,"1,199",995,407,,,,,New build,"CZK 20,000",Personal,Brick building,A,,Gas boiler,,Top floor,1 to 10 years years,,,,,,,
704097,"CZK 17,000",50.03424,14.52726,"Mirošovská, Prague - Háje",3 bedroom,75 m²,"CZK 5,500",Furnished,1.0,Yes,No,No,No,No,No,No,01. 02. 2022,60,704,391,398,281,182,367,219,342,281,Excellent,"CZK 34,000",Personal,Brick building,G,,,,,,,,,,,,
519849,"CZK 21,000",50.0771546,14.4683767,Prague - Vinohrady,2 bedroom,59 m²,"CZK 3,500",Furnished,2.0,Yes,No,No,No,No,Yes,No,01. 03. 2022,141,452,19,213,144,197,107,869,229,124,Excellent,"CZK 24,980",Personal,Brick building,,,Central heating,,Middle floor,1 to 10 years years,,Interior,,,,,
118686,"CZK 30,000",50.0695036,14.3174676,"Na Fialce II, Prague - Řepy",2 bedroom with open-plan kitchen,110 m²,"CZK 7,000",Furnished,2.0,Yes,No,No,No,No,No,Yes,01. 06. 2022,358,"1,261",962,"1,327",648,"1,114",770,535,577,211,Excellent,"CZK 70,000",Personal,Brick building,D,Premium materials and solutions,Gas boiler,,Middle floor,10 to 30 years years,,,,,,,
704095,"CZK 19,990",50.02384,14.52323,"Bohúňova, Prague - Chodov",2 bedroom with open-plan kitchen,76 m²,"CZK 1,876",Furnished,7.0,Yes,No,Yes,No,No,Yes,No,27. 01. 2022,352,"1,139",339,"1,070",261,618,231,742,"1,166",205,Excellent,"CZK 23,000",Personal,Brick building,C,Standard materials and solutions,Central heating,,Middle floor,10 to 30 years years,,Interior,,,,,
704094,"CZK 15,990",50.13620277777,14.50588888888,"Tupolevova, Prague - Letňany",3 bedroom,70 m²,"CZK 3,698",Partially furnished,7.0,No,No,No,Yes,No,Yes,No,,206,929,180,277,364,407,296,548,243,380,Good,"CZK 19,688",Personal,Prefab concrete building,G,,,,,,,,,,,"CZK 19,688

                                
                                
                
i",
537070,"CZK 16,000",50.1008494,14.4478499,"Jateční, Prague - Holešovice",1 bedroom with open-plan kitchen,53 m²,"CZK 2,000",Partially furnished,1.0,No,No,No,No,No,No,No,01. 03. 2022,185,285,181,396,199,206,218,370,560,165,Excellent,"CZK 16,000",Personal,Prefab concrete building,D,Premium materials and solutions,,,,,,Overall,,,,,
704085,"CZK 11,500",50.0869795,14.4446955,"Husitská, Prague - Žižkov",1 bedroom with open-plan kitchen,42 m²,CZK 750,Partially furnished,3.0,No,Yes,No,No,No,No,No,28. 01. 2022,151,665,424,620,142,633,400,440,482,450,Excellent,"CZK 13,000",Personal,Brick building,G,,,,,,,,,,,,
588338,"CZK 14,000",50.086071,14.563671,"U Hostavického potoka, Prague - Hostavice",1 bedroom with open-plan kitchen,51 m²,"CZK 3,100",Partially furnished,2.0,Yes,No,No,No,No,Yes,Yes,15. 02. 2022,260,236,603,73,,,,,,,New build,"CZK 20,000",Personal,Brick building,C,Standard materials and solutions,District heating,,Middle floor,10 to 30 years years,,,,,,,
704080,"CZK 10,990",50.06690055555,14.45518166666,"Sportovní, Prague - Vršovice",Studio,25 m²,CZK 840,Furnished,,No,No,No,No,No,No,No,,93,23,92,272,64,272,327,516,279,390,Good,"CZK 11,830",Personal,Brick building,G,,,,,,,,,,,"CZK 11,830

                                
                                
                
i",
367147,"CZK 17,800",50.0688382,14.3125558,"Laudova, Prague - Řepy",3 bedroom,80 m²,"CZK 5,500",Partially furnished,4.0,Yes,No,Yes,Yes,Yes,No,No,,138,726,624,793,647,533,310,193,924,105,Excellent,,Personal,Other,,,Central heating,,Middle floor,,,Overall,,,,,
661718,"CZK 20,000",50.0982092,14.4844856,Prague - Vysočany,2 bedroom with open-plan kitchen,58 m²,"CZK 4,000",Partially furnished,1.0,Yes,No,Yes,No,Yes,No,No,27. 01. 2022,294,"1,091",534,"1,005",452,854,574,490,546,181,Excellent,"CZK 40,000",Personal,Brick building,B,Premium materials and solutions,Gas boiler,,,,,Overall,,,,,
699274,"CZK 12,500",50.09689,14.3627,"Kladenská, Prague - Vokovice",Studio,30 m²,"CZK 2,000",Partially furnished,2.0,No,No,No,No,No,No,No,27. 01. 2022,295,99,187,303,211,244,479,485,"1,223",258,Excellent,"CZK 14,500",Personal,Brick building,G,,,,,,,,,,,,
647193,"CZK 14,900",50.088368,14.458318,"Koněvova, Prague - Žižkov",1 bedroom with open-plan kitchen,44 m²,"CZK 3,300",Partially furnished,4.0,Yes,No,Yes,No,Yes,Yes,No,01. 04. 2022,191,272,178,281,131,206,334,505,187,404,New build,"CZK 30,000",Personal,Low-energy building,B,,Central heating,,Middle floor,1 to 10 years years,,,,,,,
704076,"CZK 15,990",49.969501495361,14.38659954071,"Jaromíra Vejvody, Prague - Zbraslav",1 bedroom with open-plan kitchen,63 m²,"CZK 2,557",Furnished,4.0,Yes,No,No,No,No,Yes,No,,182,"1,009",246,"1,100",321,140,674,244,163,,Excellent,"CZK 18,547",Personal,Brick building,C,,,,,,,,,,,"CZK 18,547

                                
                                
                
i",
680769,"CZK 19,500",50.0793798,14.4577498,Prague - Žižkov,2 bedroom,74 m²,"CZK 6,500",Furnished,1.0,No,No,No,No,No,No,No,01. 03. 2022,242,533,113,313,14,383,436,396,724,151,Excellent,"CZK 39,000",Personal,Brick building,G,,,,,,,,,,,,
704074,"CZK 12,500",50.13676,14.50579,Prague - Letňany,1 bedroom with open-plan kitchen,42 m²,"CZK 3,000",Partially furnished,8.0,No,No,No,No,Yes,Yes,No,01. 02. 2022,268,991,242,339,426,415,234,611,305,318,Excellent,"CZK 12,500",Personal,Other,G,,,,,,,,,,,,
704072,"CZK 14,500",50.07063,14.37678,"Plzeňská, Prague - Smíchov",1 bedroom with open-plan kitchen,60 m²,"CZK 1,000",Furnished,1.0,No,No,No,No,No,Yes,No,01. 03. 2022,214,84,178,459,208,567,280,687,712,346,Excellent,"CZK 29,000",Personal,Brick building,G,,,,,,,,,,,,
460187,"CZK 12,400",50.0093964,14.4287506,"Angelovova, Prague - Modřany",1 bedroom,31 m²,"CZK 3,530",Furnished,2.0,No,No,Yes,No,Yes,Yes,No,01. 03. 2022,381,"1,034",126,"1,010",153,"1,035",209,437,285,209,Excellent,"CZK 15,900",Cooperative,Prefab concrete building,D,Premium materials and solutions,District heating,,,,,,,,,,
704069,"CZK 14,990",50.04805416666,14.30194138888,"Svitákova, Prague - Stodůlky",1 bedroom with open-plan kitchen,46 m²,"CZK 4,107",Furnished,1.0,No,No,No,No,Yes,Yes,No,,422,366,207,378,"1,151","1,119",746,907,87,,New build,"CZK 19,097",Personal,Brick building,C,,,,,,Yes,,,,,"CZK 19,097

                                
                                
                
i",
469902,"CZK 14,000",50.0721293,14.4572455,"Mexická, Prague - Vršovice",1 bedroom with open-plan kitchen,58 m²,CZK 700,Partially furnished,4.0,No,No,No,No,No,Yes,No,01. 04. 2022,155,665,114,442,1,440,254,383,676,377,Excellent,"CZK 25,000",Personal,Brick building,,,Gas boiler,,,,,,,,,,
627828,"CZK 24,900",50.038775,14.395989,"Na Srpečku, Prague - Hlubočepy",3 bedroom,83 m²,"CZK 3,000",Partially furnished,1.0,No,Yes,Yes,No,Yes,No,No,01. 05. 2022,138,776,733,795,620,578,654,,,,Excellent,"CZK 24,900",Personal,Brick building,B,Standard materials and solutions,Gas boiler,600 m²,Raised ground floor,1 to 10 years years,,Overall,,,,,
423520,"CZK 14,400",50.1296248,14.4611519,"Šiškova, Prague - Kobylisy",Studio,45 m²,"CZK 2,396",Furnished,10.0,No,No,No,No,No,Yes,No,06. 02. 2022,127,783,107,629,334,441,533,180,853,52,Excellent,"CZK 16,800",Cooperative,Prefab concrete building,B,Premium materials and solutions,District heating,,Middle floor,,,Interior,,,,,
704063,"CZK 16,000",50.06615,14.36774,"K Zastávce, Prague - Košíře",3 bedroom,77 m²,"CZK 3,000",Partially furnished,2.0,No,No,No,No,No,Yes,No,28. 01. 2022,577,850,376,659,591,619,672,"1,091",477,479,Good,"CZK 32,000",Cooperative,Prefab concrete building,G,,,,,,,,,,,,
326191,"CZK 9,000",50.1160844,14.5019544,"Nad Krocínkou, Prague - Prosek",1 bedroom with open-plan kitchen,45 m²,"CZK 3,000",Partially furnished,,No,No,No,No,No,No,No,,112,898,271,326,357,404,699,657,539,240,,,Personal,Brick building,,,,,,,,,,,,,
