Price,Fees,Listing ID,Layout,Avaliable from,Floor space,Fully furnished,Floor,Lift,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Balcony,Terrace,Refundable security deposit,Building type,Condition,EPC,Terasa 25 m²,Sklep 8 m²,New-build,Parking,Garage,Age,Balkón 4 m²,Sklep 15 m²,Designe,Balkón 18 m²,Sklep 5 m²,Ownership,Heating,Sklep 17 m²,Reconstruction,Sklep 1 m²,Administrative fee,Cellar,Sklep 3 m²,Lodžie 5.1 m²,Balkón 7 m²,Lodžie 4 m²,Lodžie 3 m²,Terasa 70 m²,Terasa 21 m²,Balkón 28 m²,Sklep 2 m²,Balkón 5 m²,Sklep 6 m²,Domácí mazlíčci vítáni,Lodžie 6 m²,Balkón 10 m²,Balkón 1.5 m²,Terasa 11 m²,Sklep 10 m²,Terasa 6 m²,Balkón 3 m²,Terasa 32 m²,Balkón 2 m²,Terasa 9 m²,Balkón 6 m²,Lodžie 3.2 m²,Terasa 17 m²,Sklep 4 m²,Balkón 14 m²,Enclosed balcony,Terasa 20 m²,Balkón 8 m²,Sklep 58 m²,Lodžie 7 m²,Balkón 1 m²,Balkón 6.1 m²,Sklep 2.4 m²,Terasa 8 m²,Balkón 12 m²,Sklep 3.2 m²,Terasa 12 m²,Terasa 5 m²,Terasa 200 m²,Terasa 78 m²,Terasa 18 m²,Balkón 40 m²,Terasa 50 m²,Terasa 4 m²,Lodžie 9 m²,Sklep 8.1 m²,Sklep 3.1 m²,Lodžie 1 m²,Lodžie 10 m²,Balkón 9 m²,Lodžie 5 m²,Balkón 15 m²,Lodžie 14.6 m²,Terasa 10 m²,Terasa 24 m²,Sklep 12 m²,Lodžie 8 m²,Sklep 7 m²,Lodžie 2 m²,Terasa 1 m²,Terasa 37 m²,Terasa 15 m²,Terasa 13 m²,Balkón 8.73 m²,Terasa 2.67 m²,Sklep 28 m²,Lodžie 15 m²,Terasa 350 m²,Balkón 11 m²,Balkón 2.29 m²,Terasa 16.1 m²,Terasa 14 m²,Balkón 13 m²,Balkón 33 m²,Terasa 29 m²,Terasa 100 m²,Terasa 30 m²,Terasa 7 m²,Terasa 45 m²,Sklep 4.1 m²,Terasa 10.1 m²,Terasa 83 m²,Sklep 6.4 m²,Balkón 96 m²,Terasa 27.6 m²,Sklep 1.2 m²,Lodžie 2.7 m²,Lodžie 13 m²,Terasa 19 m²,Sklep 20 m²,Terasa 14.1 m²,Terasa 40 m²,Balkón 70 m²,Plot space,Lodžie 12 m²,Terasa 300 m²
"CZK 16,000","CZK 3,200",742438,Studio,9/26/2022,32 m²,Unfurnished,3,1.0,82.28,235.54,175.06,282.55,25.92,289.11,326.1,408.92,261.26,279.79,Prague - Libeň,50.10434,14.47655,1.0,,"CZK 40,000",Low-energy,New-build,B,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,900","CZK 5,992",741872,2 bedroom,9/22/2022,53 m²,Fully furnished,3,,91.72,688.29,272.73,691.78,241.7,250.83,333.45,764.52,563.43,207.08,Prague - Letňany,50.13801,14.50817,1.0,,"CZK 26,000",Brick,Very good,C,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 40,000","CZK 8,000",590743,4+kk,12/1/2022,120 m²,Partly,,,231.48,731.23,109.53,765.0,175.2,705.87,243.28,312.74,708.15,448.0,"Dvouletky, Prague - Strašnice",50.075887,14.501307,,1.0,"CZK 60,000",Brick,Very good,F,,,,,,,,,,,,Personal,Central,,Complete,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110 m²,,
"CZK 21,000","CZK 4,000",742408,2+kk,9/26/2022,57 m²,Fully furnished,3,1.0,775.63,1124.08,151.0,1162.46,925.06,1202.53,1363.78,1028.59,1024.31,562.69,Prague - Michle,50.06349,14.47525,,,"CZK 30,000",Brick,Very good,G,,,1.0,,1.0,,,,,,,Personal,Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,500","CZK 4,500",742347,2 bedroom,9/26/2022,56 m²,Fully furnished,1,,196.15,771.25,179.82,752.8,535.1,698.09,734.74,742,623.01,547.04,Prague - Hloubětín,50.10598,14.53004,,,"CZK 22,000",Brick,Very good,C,,,,,,,,,Standard,,,Personal,Distance,,Exterior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,500","CZK 5,000",742414,Studio,9/26/2022,50 m²,Partly,3,,292.09,955.74,561.03,1131.12,703.65,1113.74,487.59,246.81,593.83,457.03,Prague - Smíchov,50.07581,14.37733,,1.0,"CZK 25,000",Brick,Very good,G,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 6,000",CZK 600,743279,2 bedroom,10/1/2022,42 m²,Fully furnished,2,,257.6,360.65,119.78,187.61,19.31,168.79,573.84,582.56,518.43,282.71,"Pobřežní, Prague - Karlín",50.09391,14.44847,,,"CZK 2,000",Brick,Good,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 13,000","CZK 3,500",460612,Studio,1/1/2023,35 m²,Fully furnished,2,1.0,311.66,482.42,100.38,298.64,247.57,304.86,311.93,388.36,530.84,197.19,"Musílkova, Prague - Košíře",50.0682369,14.3709869,,,"CZK 16,500",Brick,New-build,,,,1.0,,,Up to 10 years,,,Luxurious,,,Personal,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 8,819",736368,2+kk,11/1/2022,90 m²,Partly,4,,161.3,899.35,320.1,1764.87,3.18,853.19,435.36,1102.65,913.61,415.0,Prague - Kyje,50.10999,14.5568,1.0,1.0,"CZK 40,000",Brick,Very good,A,,,,,1.0,,,,,,,Personal,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 11,500","CZK 3,000",685793,Studio,1/1/2023,32 m²,Fully furnished,1,1.0,132.4,938.46,793.91,3228.89,790.55,1127.88,1007.64,732.62,1086.85,163.65,"Herlíkovická, Prague - Kbely",50.1402604,14.5483307,1.0,,"CZK 20,000",Brick,Very good,G,,,,,,,,,,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 29,640","CZK 3,930",742451,3+1,9/26/2022,78 m²,Partly,3,1.0,169.53,887.1,454.88,614.34,497.07,297.89,499.37,333.12,614.85,562.37,Prague - Nové Město,50.07109,14.42438,,,"CZK 30,000",Brick,Very good,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 24,800","CZK 2,200",606361,3+1,11/15/2022,68 m²,Partly,2,,131.48,515.69,253.55,394.7,118.91,600.85,270.67,1270.4,155.34,163.32,"Jana Zajíce, Prague - Bubeneč",50.100818,14.417075,,,"CZK 27,000",Brick,Very good,B,,,,,,,,,Standard,,,Personal,Gas boiler,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 36,000","CZK 6,000",742704,3+1,9/27/2022,130 m²,Fully furnished,3,,175.67,448.58,146.4,155.54,115.17,267.09,400.17,588.24,840.27,392.74,Prague - Libeň,50.12142,14.45561,1.0,,"CZK 50,000",Brick,Very good,G,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 29,800","CZK 5,000",685115,2+kk,11/1/2022,50 m²,Fully furnished,4,1.0,165.09,980.83,116.92,149.04,162.49,108.73,492.07,669.13,487.28,408.51,"Horská, Prague - Nové Město",50.06636,14.42333,,,"CZK 34,800",Brick,New-build,B,,,,1.0,1.0,,,,,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 22,500","CZK 4,000",685106,Studio,11/1/2022,33 m²,Fully furnished,5,,114.38,989.04,22.52,9.61,23.07,30.73,352.74,549.13,398.64,398.33,"Horská, Prague - Nové Město",50.06662,14.42307,1.0,,"CZK 26,500",Brick,New-build,B,,,,,,,,,,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 75,000","CZK 5,000",742382,3+kk,10/1/2022,82 m²,Partly,3,,144.8,435.33,141.19,307.15,155.69,221.21,363.25,445.88,166.92,186.67,Prague - Staré Město,50.091833796291,14.423562544817,,1.0,"CZK 75,000",Brick,Very good,G,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 27,500",CZK 810,66020,3+1,11/1/2022,92 m²,Unfurnished,4,,86.41,247.65,127.67,383.86,45.89,297.15,239.35,336.95,241.86,302.77,"Roháčova, Prague - Žižkov",50.0866182,14.4531338,,,"CZK 45,000",Brick,Very good,D,,,,,,Up to 10 years,,,,,,Personal,Gas boiler,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
"CZK 35,000","CZK 3,000",742208,3+1,9/25/2022,100 m²,Fully furnished,1,,104.39,719.33,165.04,617.79,89.21,293.25,443.52,264.6,390.67,258.37,Prague - Vinohrady,50.08064,14.44551,,,"CZK 35,000",Brick,Good,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 28,500","CZK 4,800",300918,2 bedroom,10/11/2022,75 m²,Fully furnished,3,1.0,153.84,546.07,129.37,250.39,6.05,256.0,392.67,452.44,94.87,358.53,"Žitná, Prague - Nové Město",50.0772666,14.4282929,1.0,,"CZK 57,000",Brick,Very good,,,,,,,,,,Luxurious,,,Personal,Gas boiler,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 28,500","CZK 4,800",620328,2+kk,11/1/2022,74 m²,Fully furnished,3,1.0,533.13,419.32,209.19,397.85,87.38,800.72,424.26,566.95,731.39,177.99,Prague - Staré Město,50.08553055,14.410704804813,1.0,1.0,"CZK 57,000",Brick,Very good,G,,,,,,,,,Luxurious,,,Personal,Gas boiler,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,000","CZK 5,000",671001,2+kk,5/1/2022,56 m²,Fully furnished,1,1.0,244.17,742.34,662.89,1227.91,353.73,272.62,438.49,362.18,525.19,343.64,"Sklenská, Prague - Kyje",50.10294,14.55224,1.0,,"CZK 17,000",Other,Very good,B,,,,1.0,,Up to 10 years,,,Standard,,,Personal,Distance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,500","CZK 4,000",740473,2+kk,11/1/2022,57 m²,Fully furnished,1,,123.93,1019.24,125.91,504.12,326.9,146.6,363.86,919.31,224.05,242.87,Prague - Libeň,50.11009,14.47243,,,"CZK 20,500",Brick,Very good,G,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 25,000","CZK 4,000",623860,3+kk,10/1/2022,57 m²,Partly,2,1.0,307.6,1234.23,221.94,964.34,223.51,917.08,410.05,637.9,958.28,119.61,"Nekvasilova, Prague - Karlín",50.09611,14.467125,,,"CZK 25,000",Prefab concrete,Very good,G,,,,,,Up to 10 years,,,Standard,,,Personal,Distance,,Interior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 8,733",730067,Studio,9/26/2022,56 m²,Fully furnished,3,1.0,189.18,160.11,178.24,180.32,20.05,230.44,266.64,745.59,557.09,388.8,Prague - Holešovice,50.09921,14.42274,,,"CZK 20,000",Brick,Very good,G,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 21,000","CZK 4,500",741051,Studio,9/18/2022,43 m²,Partly,5,1.0,248.1,552.43,228.55,227.79,126.9,364.56,755.86,984,520.44,452.81,Prague - Karlín,50.0958,14.452,1.0,1.0,"CZK 32,000",Prefab concrete,New-build,B,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 3,000","CZK 3,000",547824,4+kk,10/22/2022,5 m²,Partly,5,,216.22,290.06,122.19,317.0,101.84,253.37,12.82,123.6,442.58,372.04,"Krásova, Prague - Žižkov",50.0837704,14.446726,,,"CZK 2,000",Brick,Good,,,,,,,Over 50 years,,,,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 14,900","CZK 3,300",570282,Studio,10/1/2022,33 m²,Fully furnished,2,1.0,217.82,1579.87,778.68,898.42,525.92,766.94,621.01,720.34,2166.54,559.12,"Štverákova, Prague - Horní Počernice",50.1118599,14.6268181,1.0,,"CZK 30,000",Brick,,B,,,1.0,,,,,,,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 11,000","CZK 3,500",166065,Small studio,11/1/2022,30 m²,Fully furnished,4,,293.39,389.37,379.09,467.11,253.99,385.33,759.36,887.4,688.31,198.64,"Přesličková, Prague - Záběhlice",50.0545842,14.5137586,,,"CZK 15,000",Prefab concrete,,,,,,,,,,,,,,,Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,000","CZK 1,700",743038,Small studio,10/1/2022,22 m²,Fully furnished,1,,133.48,247.88,231.98,373.44,103.27,149.8,412.63,598.8,757.16,162.23,"Kováků, Prague - Smíchov",50.06767,14.40148,,,"CZK 25,000",Brick,Very good,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,000","CZK 3,000",1042,2 bedroom,9/24/2022,63 m²,Partly,4,1.0,142.41,481.87,71.06,177.29,57.92,259.28,585.64,582.33,278.55,351.13,"Přístavní, Prague - Holešovice",50.1042582072,14.4526219368,,,"CZK 20,000",Brick,Very good,,,,,,,Over 50 years,,,Standard,,,Personal,,,Complete,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 13,500","CZK 2,500",451453,4+kk,10/31/2022,35 m²,Fully furnished,1,1.0,162.87,669.15,307.6,738.52,0.72,352.26,230.38,221.64,673.67,213.34,"Pernerova, Prague - Karlín",50.0893256,14.4450233,,,"CZK 16,000",Brick,,,,,,,,,,,,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 39,000","CZK 3,000",742743,3+kk,9/28/2022,86 m²,Partly,4,1.0,93.44,157.79,143.75,191.45,1.72,390.54,251.96,417.77,558.1,795.33,Prague - Vinohrady,50.07711,14.43638,,,"CZK 39,000",Brick,Very good,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 30,000","CZK 6,500",617666,3+kk,12/19/2022,115 m²,Fully furnished,2,1.0,211.64,452.05,298.84,219.86,260.77,92.48,724.86,871.35,310.07,375.08,"Podnádražní, Prague - Vysočany",50.11155,14.497226,1.0,1.0,"CZK 38,000",Brick,Very good,B,,,,1.0,1.0,,,,Luxurious,,,Personal,Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 11,000","CZK 3,500",742955,3+kk,11/1/2022,83 m²,Fully furnished,3,1.0,133.16,829.94,318.34,481.74,133.73,332.03,415.19,340.8,987.84,282.22,Prague - Prosek,50.11822,14.49667,1.0,,"CZK 11,000",Prefab concrete,New-build,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 8,000","CZK 3,200",357713,Other,11/1/2022,18 m²,Fully furnished,2,,243.43,478.83,258.28,2046.87,115.96,1438.81,417.18,1539.98,460.96,481.67,"Českobrodská, Prague - Hrdlořezy",50.092641,14.515206,,,"CZK 11,200",Brick,Very good,A,,,,1.0,,10 to 30 years,,,Standard,,,Personal,Central,,Complete,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
"CZK 36,000","CZK 4,000",730311,3+1,8/22/2022,135 m²,Unfurnished,1,,245.95,829.21,271.92,437.76,294.35,431.58,604.69,77.33,429.89,205.19,Prague - Vinohrady,50.08084,14.44272,,,"CZK 60,000",Brick,Very good,C,,,,,,,,,Luxurious,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,000","CZK 4,000",742871,1 bedroom,9/29/2022,55 m²,Partly,8,,255.84,711.02,290.87,640.89,546.79,304.35,500.75,1003.12,1186.05,293.84,Prague - Bohnice,50.1303,14.42064,,,"CZK 20,000",Prefab concrete,Very good,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,750","CZK 5,000",363437,1 bedroom,10/1/2022,45 m²,Partly,1,,263.27,467.15,139.48,249.39,128.22,242.13,354.81,400.66,239.93,399.1,"Petrohradská, Prague - Vršovice",50.0676451,14.4517285,,,"CZK 15,750",Brick,,,,,,,,,,,Standard,,,Personal,Central,,Interior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 11,000","CZK 4,500",742431,2+kk,10/31/2022,42 m²,Unfurnished,3,1.0,258.84,666.15,577.46,729.96,786.05,822.47,373.87,501.15,1150.56,203.16,Prague - Řepy,50.0655,14.31544,,,"CZK 10,000",Prefab concrete,Wrong,G,,,,,,,,,,,,,Distance,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,000","CZK 3,500",576852,2+kk,11/1/2022,61 m²,Unfurnished,2,,260.46,271.89,179.62,298.83,95.87,235.46,73.6,181.03,431.36,368.74,"Vlkova, Prague - Žižkov",50.0834672,14.4473375,,,"CZK 15,000",Brick,Very good,C,,,,,,,,,,,,Personal,Electric boiler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 14,000","CZK 5,000",742680,2 bedroom,9/28/2022,51 m²,Unfurnished,3,1.0,183.66,607.6,91.73,145.2,267.7,898.45,78.38,668.7,484.97,54.56,Prague - Libeň,50.1055,14.48385,,,"CZK 28,000",Brick,Good,,,,,,,,,,,,,Cooperative,Central,,Complete,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 25,000","CZK 6,000",742766,2+kk,2/1/2023,53 m²,Partly,5,1.0,254.76,540.71,205.12,85.46,19.39,241.78,259.36,682.95,228.02,486.38,Prague - Nové Město,50.08066,14.42627,,,"CZK 30,000",Brick,Very good,G,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 14,000","CZK 3,330",594523,1 bedroom,7/20/2022,43 m²,Partly,2,1.0,79.13,566.23,159.14,443.7,244.41,585.8,267.4,220.07,769.82,210.87,"28. Pluku, Prague - Vršovice",50.071726,14.46984,,,"CZK 14,000",Brick,Good,F,,,,,,,,,,,,Personal,Distance,,Interior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,000","CZK 3,000",624163,Studio,9/28/2022,25 m²,,1,,9.83,1015.22,514.62,1685.71,223.01,348.91,798.2,1203.5,863.38,250.12,"Khodlova, Prague - Horní Počernice",50.110252,14.603712,,,"CZK 11,000",Brick,Good,C,,,,1.0,,,,,,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 10,000","CZK 3,500",742731,Studio,11/1/2022,42 m²,Partly,4,,87.46,291.02,164.85,573.95,23.76,280.13,390.41,427.27,175.63,261.32,Prague - Žižkov,50.08749,14.4538,1.0,,"CZK 20,000",Brick,Very good,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 25,000","CZK 7,500",166213,2 bedroom,9/25/2022,72 m²,Fully furnished,3,,43.02,651.84,58.12,105.85,62.56,114.65,182.82,529.84,274.61,537.47,"Spálená, Prague - Nové Město",50.0808055,14.4197518,,,"CZK 32,500",Brick,Very good,C,,,,,,Up to 10 years,,,Standard,,,Personal,Gas boiler,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 11,000","CZK 2,000",425448,Small studio,9/1/2022,18 m²,Fully furnished,1,,96.37,1112.27,342.53,720.59,185.54,791.77,490.82,465.42,674.92,179.97,"Na Jezerce, Prague - Nusle",50.0582532,14.44353,,,"CZK 13,000",Brick,Very good,,,,,,,Up to 10 years,,,Standard,,,Personal,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 14,500","CZK 3,000",713340,Studio,10/1/2022,31 m²,Partly,5,1.0,367.44,1689.51,618.77,1671.06,1083.25,628.15,1339.2,1360.76,889.22,111.8,"Sousedíkova, Prague - Vysočany",50.10526,14.51782,1.0,,"CZK 17,500",Brick,New-build,C,,,,1.0,,Up to 10 years,,,,,,Personal,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
