Listing ID,Price,Latitude,Longitude,District,Layout,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Floor Space,Refundable security deposit,Ownership Type,Building Type,Heating,Renovation,PENB,Age,Total number of floors,Design,Front garden,New building,Administration fee,Developer name,Project name,Kód jednotky,Investment Advisor
582518,"CZK 13,800",50.066196,14.450581,"Vršovická, Prague - Vršovice",1 bedroom,"CZK 2,190",Furnished,2,No,No,Yes,No,No,Yes,No,01. 04. 2022,196,407,49,515,122,255,238,396,39,467,Excellent,35 m²,"CZK 13,800",Personal,Brick building,Other,Interior,G,,Middle floor,Standard materials and solutions,,,,,,,
542921,"CZK 13,000",50.0991862,14.4245109,Prague - Holešovice,Studio,"CZK 3,000",Furnished,1,No,Yes,No,No,No,No,No,01. 04. 2022,117,206,60,79,136,112,277,348,527,,Good,22 m²,"CZK 13,000",Personal,Brick building,Electric boiler,Overall,,,Ground floor,,28 m²,,,,,,
554687,"CZK 15,500",50.0707338,14.4627954,"Dvacátého osmého pluku, Prague - Vršovice",1 bedroom with open-plan kitchen,"CZK 3,000",Furnished,2,No,Yes,No,No,No,Yes,No,15. 04. 2022,36,806,20,596,173,640,366,334,837,347,New build,40 m²,"CZK 25,000",Personal,Brick building,,,,1 to 10 years years,Middle floor,Premium materials and solutions,,Yes,,,,,
699342,"CZK 19,000",50.11547,14.47512,"Františka Kadlece, Prague - Libeň",2 bedroom with open-plan kitchen,"CZK 2,000",Unfurnished,2,Yes,No,Yes,No,No,Yes,Yes,01. 04. 2022,239,"1,402",434,"1,312",234,696,610,"1,352",958,282,Excellent,77 m²,"CZK 25,000",Personal,Brick building,Gas boiler,,B,10 to 30 years years,,,,,,,,,
689533,"CZK 21,700",50.08943,14.49284,"Květinková, Prague - Žižkov",4 bedroom,"CZK 5,000",Partially furnished,5,Yes,No,Yes,No,No,Yes,No,14. 03. 2022,354,604,609,816,321,608,736,459,466,342,Excellent,80 m²,"CZK 40,000",Personal,Prefab concrete building,,,C,,,,,,,,,,
708157,"CZK 20,000",50.06781,14.39653,"Tomkova, Prague - Smíchov",2 bedroom with open-plan kitchen,"CZK 4,000",Partially furnished,1,No,Yes,Yes,No,No,Yes,Yes,01. 03. 2022,327,276,269,665,71,363,416,628,481,420,Excellent,57 m²,"CZK 36,000",Personal,Brick building,Central heating,Overall,G,10 to 30 years years,Middle floor,Premium materials and solutions,33 m²,,,,,,
708150,"CZK 15,900",50.06606,14.42077,"Přemyslova, Prague - Vyšehrad",1 bedroom with open-plan kitchen,"CZK 4,000",Furnished,1,No,No,Yes,No,No,No,No,01. 04. 2022,224,"1,143",178,536,24,0,52,428,108,197,Excellent,40 m²,"CZK 20,000",Personal,Brick building,,,G,,,,,,,,,,
515752,"CZK 12,000",50.0730017,14.3941452,"Grafická, Prague - Smíchov",Studio,"CZK 4,000",Unfurnished,4,No,No,Yes,No,No,Yes,No,24. 02. 2022,141,905,33,596,12,687,46,985,953,287,,38 m²,"CZK 24,000",Personal,Brick building,Central heating,,,,,,,,,,,,
558143,"CZK 10,000",50.1059712,14.5228483,"Modrého, Prague - Hloubětín",Studio,"CZK 3,000",Partially furnished,2,Yes,No,Yes,No,No,No,No,,500,"1,273",663,"1,254",825,751,"1,202","1,270",911,208,New build,28 m²,"CZK 20,000",Personal,Other,District heating,,B,1 to 10 years years,Middle floor,,,,,,,,
707434,"CZK 14,000",50.10608,14.58416,"Bryksova, Prague - Černý Most",1 bedroom with open-plan kitchen,"CZK 3,000",Furnished,2,No,No,No,No,Yes,Yes,No,21. 02. 2022,514,563,440,487,523,834,"1,462",667,500,,Good,39 m²,,Personal,Prefab concrete building,,,G,,,,,,,,,,
669849,"CZK 10,000",50.10531,14.51866,"Sousedíkova, Prague - Vysočany",Studio,"CZK 3,000",Partially furnished,5,Yes,No,Yes,No,No,Yes,No,01. 04. 2022,309,561,"1,022",570,"1,353","1,156",830,172,,,New build,32 m²,"CZK 20,000",Personal,Other,District heating,,C,1 to 10 years years,Middle floor,,,,,,,,
704909,"CZK 17,000",50.0717606,14.4788675,"Kubánské náměstí, Prague - Vršovice",2 bedroom,"CZK 2,800",Partially furnished,2,No,No,Yes,No,No,Yes,No,01. 04. 2022,236,165,241,357,36,76,265,160,494,341,Excellent,62 m²,"CZK 20,000",Personal,Brick building,,,G,,,,,,,,,,
575769,"CZK 38,000",50.088415300833,14.421406466645,"Staroměstské náměstí, Prague - Staré Město",3 bedroom with open-plan kitchen,"CZK 5,000",Furnished,5,Yes,No,No,No,No,Yes,No,28. 12. 2020,156,293,47,178,13,96,194,283,290,365,Excellent,108 m²,"CZK 42,000",Personal,Brick building,,,D,,,,,,,,,,
519719,"CZK 18,500",50.1107808,14.4903673,"Podvinný mlýn, Prague - Libeň",1 bedroom with open-plan kitchen,"CZK 3,500",Furnished,1,Yes,Yes,No,No,Yes,Yes,Yes,14. 02. 2022,424,915,570,634,474,501,814,582,316,212,,54 m²,"CZK 22,000",Personal,Brick building,Central heating,,C,10 to 30 years years,,Premium materials and solutions,,,,,,,
463754,"CZK 12,000",50.1154278,14.6116269,"Náchodská, Prague - Horní Počernice",Small studio,"CZK 2,500",Furnished,1,No,No,No,No,No,No,No,01. 03. 2022,48,97,76,584,164,325,"1,024","1,205",536,,,24 m²,"CZK 15,000",Personal,Brick building,,,C,,,,,,,,,,
530400,"CZK 14,300",50.1110926,14.4996592,"bratří Dohalských, Prague - Vysočany",1 bedroom with open-plan kitchen,"CZK 3,200",Furnished,3,No,No,No,No,No,Yes,No,01. 04. 2022,113,250,142,99,157,152,459,742,367,252,New build,50 m²,"CZK 28,600",Personal,Brick building,District heating,,,1 to 10 years years,,Premium materials and solutions,,,,,,,
577138,"CZK 12,500",50.0314873,14.3630764,Prague - Hlubočepy,Studio,"CZK 2,500",Partially furnished,2,Yes,No,No,No,No,No,No,01. 03. 2022,421,"1,171",494,"1,152",468,"1,251",681,714,"1,005",451,New build,37 m²,"CZK 30,000",Personal,Brick building,District heating,Overall,G,1 to 10 years years,Middle floor,Standard materials and solutions,,,,,,,
707195,"CZK 15,500",50.06561,14.55216,"Kryšpínova, Prague - Dolní Měcholupy",1 bedroom with open-plan kitchen,"CZK 4,000",Furnished,4,Yes,No,No,No,No,Yes,Yes,01. 04. 2022,235,929,367,286,538,"1,064",894,124,,,New build,48 m²,"CZK 19,500",Personal,Brick building,,,G,,,,,,,,,,
203428,"CZK 14,000",50.0776859,14.4225904,"Příčná, Prague - Nové Město",2 bedroom,"CZK 6,000",Furnished,2,No,No,No,No,No,No,No,01. 04. 2022,243,511,104,251,45,204,316,452,448,390,,45 m²,"CZK 20,000",Personal,Brick building,District heating,,,,Middle floor,,,,,,,,
708081,"CZK 10,490",50.03587361111,14.50058972222,"Benkova, Prague - Chodov",Studio,"CZK 1,432",Furnished,5,No,No,No,No,No,Yes,No,,277,349,465,"1,083",310,523,291,373,412,196,Excellent,30 m²,"CZK 11,922",Cooperative,Prefab concrete building,,,C,,,,,,"CZK 11,922

                                
                                
                
i",,,,
532484,"CZK 15,000",50.07118,14.40823,Prague - Smíchov,1 bedroom with open-plan kitchen,"CZK 3,500",Furnished,3,No,No,No,No,No,Yes,No,01. 03. 2022,177,595,136,91,139,402,655,"1,014",940,426,Excellent,36 m²,"CZK 37,000",Personal,Brick building,Gas boiler,Overall,E,1 to 10 years years,Middle floor,Premium materials and solutions,,,,,,,
658089,"CZK 12,700",50.06792,14.37031,"Tůmova, Prague - Košíře",Studio,"CZK 2,800",Partially furnished,2,Yes,No,No,Yes,No,Yes,No,01. 04. 2022,299,572,49,381,235,292,395,"1,070",442,280,New build,50 m²,"CZK 15,500",Personal,Brick building,Gas boiler,,A,1 to 10 years years,Middle floor,Standard materials and solutions,,Yes,,,,,
680782,"CZK 10,000",50.08588,14.37037,"Nad Kajetánkou, Prague - Břevnov",Studio,"CZK 1,600",Partially furnished,3,No,No,No,No,No,Yes,No,23. 08. 2021,187,746,406,601,143,440,468,285,745,626,Excellent,40 m²,"CZK 15,000",Cooperative,Brick building,District heating,Overall,G,,Middle floor,,50 m²,,,,,,
644540,"CZK 17,500",50.108302,14.484137,"Kovanecká, Prague - Libeň",1 bedroom with open-plan kitchen,"CZK 2,500",Furnished,2,Yes,No,No,No,No,Yes,No,01. 03. 2022,558,709,488,570,246,905,338,593,429,418,Excellent,55 m²,"CZK 25,000",Personal,Brick building,District heating,,B,10 to 30 years years,Middle floor,Standard materials and solutions,,,,,,,
614578,"CZK 10,500",50.141253,14.522638,"Kadečkové, Prague - Letňany",Studio,"CZK 2,335",Furnished,,No,Yes,Yes,No,No,Yes,No,01. 03. 2022,529,885,"1,214","1,472",79,"1,009","1,285","1,131",909,221,New build,32 m²,"CZK 20,000",Personal,Brick building,District heating,,C,1 to 10 years years,Ground floor,Standard materials and solutions,33 m²,Yes,,,,,
557442,"CZK 16,000",50.0472024,14.4798817,"Severní III, Prague - Záběhlice",1 bedroom with open-plan kitchen,"CZK 2,000",Furnished,1,No,No,No,No,No,No,No,20. 04. 2022,213,634,405,382,220,"1,341",410,748,658,263,,65 m²,"CZK 30,000",Personal,Brick building,Gas boiler,Interior,,1 to 10 years years,Ground floor,Premium materials and solutions,,,,,,,
707466,"CZK 14,700",50.06632,14.30279,"Makovského, Prague - Řepy",1 bedroom with open-plan kitchen,"CZK 3,700",Partially furnished,,No,No,No,No,No,Yes,No,27. 02. 2022,49,706,228,667,179,531,418,234,"1,463",427,Excellent,53 m²,"CZK 14,700",Personal,Prefab concrete building,,,C,,,,,,,,,,
706562,"CZK 27,000",50.08773,14.40913,"U Lužického semináře, Prague - Malá Strana",3 bedroom with open-plan kitchen,"CZK 6,000",Partially furnished,1,No,No,No,No,No,No,No,11. 05. 2022,,,,,,,,,,,Excellent,70 m²,"CZK 33,000",Personal,Brick building,,,G,,,,,Yes,,Luka Residential s.r.o.,Luka Living Rental apartments,DČ1,
707140,"CZK 10,900",50.04785,14.43722,"Bartákova, Prague - Krč",1 bedroom,"CZK 1,600",Partially furnished,6,No,No,No,Yes,No,Yes,No,27. 02. 2022,224,465,185,453,176,457,321,461,208,186,Good,33 m²,"CZK 10,900",Personal,Prefab concrete building,,,C,,,,,,,,,,
705302,"CZK 19,000",50.05025,14.34364,"Sluneční náměstí, Prague - Stodůlky",Studio,"CZK 6,000",Furnished,7,No,No,No,No,Yes,Yes,Yes,06. 02. 2022,205,213,65,159,76,25,315,317,"1,004",211,New build,45 m²,"CZK 25,000",,Brick building,District heating,,G,1 to 10 years years,,Premium materials and solutions,,,,,,,
647107,"CZK 16,500",50.105966,14.490815,"Drahobejlova, Prague - Libeň",1 bedroom with open-plan kitchen,"CZK 2,000",Partially furnished,1,No,Yes,Yes,No,No,Yes,No,07. 03. 2022,161,166,43,332,113,418,108,350,48,93,Excellent,49 m²,"CZK 30,000",Personal,Brick building,District heating,,G,1 to 10 years years,Middle floor,Standard materials and solutions,,Yes,,,,,
708024,"CZK 11,500",50.10508,14.48764,"Drahobejlova, Prague - Libeň",1 bedroom,"CZK 1,000",Furnished,2,No,No,Yes,No,No,No,No,23. 02. 2022,209,91,147,149,151,309,365,573,208,75,Good,45 m²,"CZK 11,500",Personal,Brick building,,,G,,,,,,,,,,
542575,"CZK 45,000",50.0801188,14.4072304,Prague - Malá Strana,4 bedroom with open-plan kitchen,"CZK 5,000",Furnished,6,No,Yes,No,No,No,Yes,No,01. 07. 2022,221,263,41,417,115,165,43,690,510,418,Good,120 m²,"CZK 45,000",Personal,Brick building,,,B,,,,,,,,,,
708008,"CZK 14,000",50.08317,14.45166,"Čajkovského, Prague - Žižkov",1 bedroom,"CZK 4,500",Partially furnished,3,No,No,No,No,No,No,No,01. 03. 2022,229,113,143,184,162,223,391,442,486,471,Excellent,55 m²,"CZK 28,000",Personal,Brick building,,,D,,,,,,,,,,
704342,"CZK 16,000",50.04299,14.44352,"Kremličkova, Prague - Krč",2 bedroom,"CZK 2,200",Furnished,4,No,No,No,No,No,No,No,01. 04. 2022,268,251,149,449,234,284,364,207,765,302,Good,67 m²,"CZK 18,200",Cooperative,Prefab concrete building,Geothermal heat pump,,G,,Middle floor,Standard materials and solutions,,,,,,,
652158,"CZK 16,000",50.111064,14.497588,"Paříkova, Prague - Vysočany",1 bedroom with open-plan kitchen,"CZK 3,500",Furnished,5,Yes,No,No,Yes,Yes,Yes,Yes,01. 06. 2021,148,399,245,166,207,39,666,818,361,398,New build,55 m²,"CZK 20,000",Personal,Brick building,District heating,,G,1 to 10 years years,Middle floor,Premium materials and solutions,,Yes,,,,,
707986,"CZK 11,000",50.06897,14.35061,"Zahradníčkova, Prague - Košíře",Studio,"CZK 3,000",Partially furnished,2,No,Yes,No,No,No,Yes,No,23. 02. 2022,283,451,281,877,796,"1,287",328,957,,,New build,50 m²,"CZK 15,000",Personal,Brick building,,,C,,,,,,,,,,
699917,"CZK 14,800",50.10681,14.44864,"Poupětova, Prague - Holešovice",1 bedroom,"CZK 1,200",Unfurnished,6,No,Yes,No,No,No,No,No,18. 01. 2022,235,487,69,299,155,303,302,761,400,361,Excellent,42 m²,"CZK 16,000",Personal,Brick building,,,D,,,,,,,,,,
652428,"CZK 16,000",50.061817,14.450959,"Maroldova, Prague - Nusle",2 bedroom,"CZK 2,100",Furnished,3,No,No,Yes,Yes,No,Yes,No,01. 06. 2022,166,905,275,496,315,720,523,277,891,334,Excellent,45 m²,"CZK 16,000",Personal,Brick building,Other,Overall,G,30 to 50 years years,Middle floor,Standard materials and solutions,,,,,,,
707972,"CZK 23,000",50.09314,14.45965,"Kubova, Prague - Karlín",1 bedroom with open-plan kitchen,"CZK 1,900",Furnished,3,No,No,No,No,No,No,No,01. 03. 2022,356,980,203,581,238,444,101,"1,170",495,26,Excellent,53 m²,"CZK 23,000",Personal,Brick building,,,C,,,,,,,,,,
697963,"CZK 15,000",50.07486,14.42255,"Salmovská, Prague - Nové Město",Studio,"CZK 1,700",Furnished,2,No,Yes,No,No,No,No,No,01. 04. 2022,150,397,110,388,95,207,304,316,662,421,Excellent,25 m²,"CZK 18,000",Personal,Brick building,,,B,,,,,,,,,,
645404,"CZK 18,500",50.0764092,14.4160062,"Záhořanského, Prague - Nové Město",1 bedroom with open-plan kitchen,"CZK 2,500",Partially furnished,2,Yes,No,No,No,No,No,No,01. 03. 2022,241,280,290,308,83,370,192,444,865,504,Good,61 m²,"CZK 50,000",Personal,Brick building,Gas boiler,Interior,F,,Middle floor,Premium materials and solutions,,,,,,,
472976,"CZK 11,000",50.0931211,14.4835126,"V Domově, Prague - Žižkov",Small studio,"CZK 2,000",Furnished,1,No,No,No,No,No,No,No,01. 03. 2022,255,628,234,375,97,235,414,302,334,347,Excellent,30 m²,"CZK 22,000",Personal,Brick building,Gas boiler,,C,,Ground floor,,,,,,,,
307617,"CZK 15,000",50.0983929,14.4063804,"Muchova, Prague - Dejvice",1 bedroom with open-plan kitchen,"CZK 3,000",Partially furnished,1,No,No,No,No,No,No,No,22. 02. 2022,86,829,143,258,151,243,394,"1,030",182,503,,55 m²,"CZK 15,000",Personal,Brick building,,,,,,,,,,,,,
437788,"CZK 12,500",50.0126848,14.4000794,"Vorařská, Prague - Modřany",Studio,"CZK 3,000",Partially furnished,2,No,No,No,No,No,No,No,01. 04. 2022,233,"1,114",451,"1,357",775,"1,419","1,353",697,,,,47 m²,"CZK 12,500",Personal,Brick building,District heating,,C,1 to 10 years years,Middle floor,Standard materials and solutions,,Yes,,,,,
707946,"CZK 10,990",50.05612583333,14.50633694444,"Jabloňová, Prague - Záběhlice",Studio,"CZK 2,366",Unfurnished,13,No,No,Yes,No,No,Yes,No,,53,483,315,587,138,767,408,397,963,300,Good,28 m²,"CZK 13,356",Cooperative,Prefab concrete building,,,C,,,,,,"CZK 13,356

                                
                                
                
i",,,,
707942,"CZK 23,000",50.044817347407,14.304346950857,"Ferrariho, Prague - Stodůlky",1 bedroom with open-plan kitchen,"CZK 4,000",Unfurnished,6,No,Yes,No,No,Yes,Yes,Yes,01. 05. 2022,270,209,261,243,"1,040","1,137",743,903,196,,New build,61 m²,,Cooperative,Brick building,Central heating,,B,,Middle floor,Premium materials and solutions,,Yes,,,,,
707925,"CZK 11,000",49.98422,14.36705,"Výpadová, Prague - Radotín",1 bedroom with open-plan kitchen,"CZK 2,700",Partially furnished,1,No,No,Yes,No,Yes,No,No,23. 02. 2022,423,985,357,404,477,466,940,807,765,620,Good,44 m²,"CZK 11,000",Personal,Brick building,,,G,,,,,,,,,,
542908,"CZK 17,900",50.1012001,14.4340583,"Šternberkova, Prague - Holešovice",2 bedroom,"CZK 3,500",Furnished,4,No,No,Yes,No,No,No,No,01. 03. 2022,94,737,147,94,71,308,267,480,816,,,50 m²,"CZK 17,900",Personal,Brick building,District heating,,,,Middle floor,,,,,,,,
707917,"CZK 22,990",50.12197416666,14.45677527777,"Ke Stírce, Prague - Kobylisy",2 bedroom with open-plan kitchen,"CZK 1,519",Furnished,3,Yes,No,Yes,No,Yes,Yes,No,,100,596,94,110,196,382,291,484,998,533,Good,73 m²,"CZK 24,509",Personal,Brick building,,,C,,,,,,"CZK 24,509

                                
                                
                
i",,,,
707915,"CZK 11,000",50.04579,14.48991,"Svojšovická, Prague - Záběhlice",Studio,"CZK 3,000",Partially furnished,3,No,No,No,No,No,Yes,No,01. 03. 2022,192,316,425,362,316,426,788,"1,356",339,,Excellent,30 m²,"CZK 14,000",Cooperative,Brick building,,,G,,,,,,,,,,
646406,"CZK 22,000",50.03728,14.327401,"Přeučilova, Prague - Stodůlky",2 bedroom with open-plan kitchen,"CZK 3,700",Partially furnished,1,Yes,No,Yes,No,No,No,Yes,01. 03. 2022,299,"1,014",816,984,273,949,858,981,485,24,New build,77 m²,"CZK 26,000",Personal,Other,,,G,,,,,,,,,,
707901,"CZK 35,000",50.10253,14.50298,"Freyova, Prague - Vysočany",Other,"CZK 3,500",Partially furnished,,No,No,No,No,No,No,No,04. 03. 2022,107,"1,034",19,577,192,590,146,799,"1,017",527,Good,120 m²,"CZK 38,500",Personal,Brick building,,,D,,,,,,,,,,
707899,"CZK 8,490",50.05774,14.50888,"Jahodová, Prague - Záběhlice",1 bedroom,"CZK 2,500",Partially furnished,3,No,No,No,No,No,Yes,No,01. 05. 2022,244,633,160,491,297,"1,007",174,315,"1,235",101,Excellent,40 m²,"CZK 10,990",Personal,Prefab concrete building,,,G,,,,,,,,,,
707900,"CZK 13,500",50.04828,14.49052,"Hlavní, Prague - Záběhlice",2 bedroom with open-plan kitchen,"CZK 3,500",Unfurnished,1,No,No,Yes,No,No,Yes,No,01. 04. 2022,45,388,241,330,222,"1,351",232,502,"1,076",504,Good,59 m²,"CZK 27,000",Personal,Brick building,District heating,,E,over 50 years years,Raised ground floor,Standard materials and solutions,,,,,,,
385132,"CZK 16,000",50.0237321,14.432622,"Jílovská, Prague - Lhotka",2 bedroom with open-plan kitchen,"CZK 4,500",Furnished,7,Yes,No,No,Yes,No,Yes,No,,191,201,103,194,206,175,499,528,548,78,Excellent,69 m²,"CZK 32,000",Personal,Prefab concrete building,,,,,Middle floor,,,,,,,,
687790,"CZK 6,000",50.06909,14.45658,"Moskevská, Prague - Vršovice",Studio,"CZK 2,500",Partially furnished,5,No,No,No,No,No,No,No,18. 10. 2021,92,288,46,30,30,63,146,300,362,307,New build,20 m²,"CZK 8,000",Personal,Brick building,,Interior,D,1 to 10 years years,,Standard materials and solutions,,,,,,,
699953,"CZK 13,500",50.05513,14.4865,"Záběhlická, Prague - Záběhlice",1 bedroom with open-plan kitchen,"CZK 3,000",Furnished,1,No,No,No,No,No,No,No,01. 03. 2022,172,"1,305",153,"1,274",325,778,735,"1,091",229,365,Good,64 m²,"CZK 27,000",Personal,Brick building,,,C,,,,,,,,,,
401324,"CZK 25,000",50.1007334,14.3663379,"U Beránky, Prague - Dejvice",4 bedroom,"CZK 2,000",Furnished,1,Yes,Yes,No,Yes,No,No,No,01. 04. 2022,398,804,770,441,479,651,933,730,"1,088",155,,100 m²,"CZK 25,000",Personal,Brick building,,,,,Middle floor,,,,,,,,
403285,"CZK 12,000",50.0417757,14.3954505,"Hlubočepská, Prague - Hlubočepy",1 bedroom,"CZK 3,400",Partially furnished,2,No,No,Yes,No,No,Yes,Yes,,20,131,179,675,271,337,277,,,,New build,42 m²,"CZK 12,000",Personal,Brick building,Central heating,Overall,,1 to 10 years years,Middle floor,,,,,,,,
706968,"CZK 16,000",50.07743,14.30115,"Karlovarská, Prague - Ruzyně",1 bedroom with open-plan kitchen,"CZK 4,000",Partially furnished,2,No,No,Yes,No,Yes,Yes,Yes,01. 04. 2022,107,841,801,951,"1,252",,,,,,Excellent,56 m²,"CZK 20,000",Personal,Brick building,,,C,,,,,,,,,,
684879,"CZK 25,000",50.09797,14.39792,"Wuchterlova, Prague - Dejvice",1 bedroom with open-plan kitchen,CZK 600,Furnished,6,No,No,No,No,No,Yes,No,01. 02. 2022,268,205,138,165,112,227,370,608,498,263,New build,42 m²,"CZK 50,000",Personal,Brick building,,,G,,,,,,,,,,
576805,"CZK 9,500",50.0410667,14.3186558,"Holýšovská, Prague - Stodůlky",Studio,"CZK 2,600",Furnished,2,Yes,No,No,No,No,No,Yes,01. 04. 2022,73,727,393,585,928,648,286,667,695,171,New build,27 m²,"CZK 12,000",Personal,Brick building,District heating,,B,1 to 10 years years,Middle floor,Premium materials and solutions,,Yes,,,,,
707646,"CZK 15,500",50.06796,14.51684,"Běžná, Prague - Strašnice",1 bedroom with open-plan kitchen,"CZK 4,000",Furnished,1,No,No,No,No,No,No,No,01. 04. 2022,113,648,700,778,937,777,"1,426",607,,,New build,75 m²,"CZK 30,000",Personal,Low-energy building,Geothermal heat pump,Overall,A,,Middle floor,Premium materials and solutions,,,,,,,
706928,"CZK 22,000",50.05426,14.36971,"V Zářezu, Prague - Jinonice",1 bedroom with open-plan kitchen,"CZK 4,000",Furnished,5,Yes,No,No,No,Yes,Yes,Yes,15. 06. 2022,5,538,0,513,298,393,607,931,490,,New build,60 m²,"CZK 44,000",Personal,Brick building,,,G,,,,,,,,,,
639342,"CZK 14,000",50.083251,14.502362,"Káranská, Prague - Malešice",2 bedroom,"CZK 4,500",Partially furnished,2,No,No,No,No,No,No,No,01. 04. 2022,306,317,348,336,448,518,445,246,842,133,Excellent,54 m²,"CZK 14,000",Personal,Other,,,D,,,,,,,,,,
707795,"CZK 18,000",50.07509,14.45867,"Korunní, Prague - Vinohrady",1 bedroom with open-plan kitchen,"CZK 3,000",Partially furnished,4,Yes,No,No,No,Yes,Yes,No,01. 04. 2022,100,582,99,321,142,484,393,300,742,353,New build,57 m²,"CZK 18,000",Personal,Low-energy building,,,B,,,,,,,,,,
457605,"CZK 18,000",50.0450286,14.4444703,"Herálecká III, Prague - Krč",2 bedroom,"CZK 3,000",Furnished,3,No,No,No,No,No,No,No,01. 04. 2022,272,447,226,378,222,312,296,343,756,328,Good,52 m²,"CZK 36,000",Personal,Prefab concrete building,District heating,Overall,,,Middle floor,,,,,,,,
707768,"CZK 14,990",50.00690527777,14.42277916666,"Jordana Jovkova, Prague - Modřany",3 bedroom,"CZK 3,643",Unfurnished,2,No,No,Yes,Yes,No,Yes,No,,182,522,527,500,500,596,495,773,842,470,Good,62 m²,"CZK 18,633",Personal,Prefab concrete building,,,G,,,,,,"CZK 18,633

                                
                                
                
i",,,,
707763,"CZK 23,000",50.09357,14.46052,"Na Střelnici, Prague - Karlín",3 bedroom with open-plan kitchen,"CZK 1,400",Partially furnished,5,No,No,Yes,No,No,No,No,25. 02. 2022,415,"1,073",165,683,310,546,133,"1,032",596,111,Excellent,93 m²,"CZK 40,000",Personal,Brick building,,,G,,,,,,,,,,
