Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Age,Design,Heating,Total number of floors,Front garden,Renovation,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,New building,Administration fee,Developer name,Project name,Kód jednotky,Investment Advisor
578086,"CZK 14,000",50.0459517,14.4949206,"Choceradská, Prague - Záběhlice",1 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 2,000","CZK 25,000",Personal,Prefab concrete building,Unfurnished,1,No,No,No,No,No,No,No,10. 03. 2022,,,,,,,G,511,908,450,850,683,"1,453",247,"1,119","1,075",562,,,,,,
624813,"CZK 17,000",50.088739,14.459929,"Koněvova, Prague - Žižkov",1 bedroom with open-plan kitchen,New build,45 m²,"CZK 3,500","CZK 34,000",Personal,Brick building,Furnished,3,No,No,Yes,No,No,Yes,Yes,01. 05. 2022,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,,,A,69,391,237,352,57,326,454,624,141,458,Yes,,,,,
651316,"CZK 15,000",50.056161,14.292234,"Do Zahrádek I, Prague - Třebonice",1 bedroom with open-plan kitchen,New build,51 m²,"CZK 4,500","CZK 20,000",Personal,Brick building,Partially furnished,4,No,Yes,Yes,No,Yes,Yes,No,01. 04. 2022,1 to 10 years years,Premium materials and solutions,District heating,Middle floor,,,B,269,"1,137",519,463,776,574,573,797,414,,Yes,,,,,
708817,"CZK 13,490",50.08962055555,14.47229694444,"Ambrožova, Prague - Žižkov",2 bedroom,Good,52 m²,"CZK 1,409","CZK 14,899",Personal,Brick building,Unfurnished,1,Yes,No,Yes,No,No,Yes,No,,,,,,,,G,262,866,58,258,76,285,186,141,550,295,,"CZK 14,899

                                
                                
                
i",,,,
708786,"CZK 19,990",50.07866083333,14.42345777777,"Navrátilova, Prague - Nové Město",1 bedroom with open-plan kitchen,Excellent,54 m²,"CZK 3,949","CZK 23,939",Personal,Brick building,Furnished,3,No,No,No,No,No,Yes,No,,,,,,,,D,161,630,144,170,10,330,214,535,575,472,,"CZK 23,939

                                
                                
                
i",,,,
553540,"CZK 22,000",50.1074434,14.3253147,"Nad Želivkou, Prague - Nebušice",3 bedroom,,90 m²,"CZK 5,000","CZK 25,000",Personal,Brick building,Partially furnished,1,Yes,No,No,No,No,No,No,Ihned,,,,,,,C,616,635,679,601,597,633,102,,,,,,,,,
149785,"CZK 14,000",50.0947483,14.3561901,"Na dlouhém lánu, Prague - Vokovice",1 bedroom with open-plan kitchen,,46 m²,"CZK 3,000",,Personal,Brick building,Furnished,3,No,No,No,No,No,No,No,18. 04. 2022,,,,,,,,419,521,337,494,365,347,274,616,"1,157",136,,,,,,
708630,"CZK 10,990",50.13097083333,14.48613611111,"Černého, Prague - Střížkov",Studio,Good,27 m²,"CZK 1,045","CZK 12,035",Cooperative,Prefab concrete building,Unfurnished,7,Yes,No,Yes,No,No,Yes,No,,,,,,,,G,337,"1,368",530,"1,403",378,523,288,907,"1,130",79,,"CZK 12,035

                                
                                
                
i",,,,
641461,"CZK 27,000",50.013519,14.413676,"Hřebíkova, Prague - Modřany",4 bedroom,,102 m²,"CZK 1,300","CZK 50,000",Personal,Brick building,Partially furnished,1,Yes,No,Yes,No,No,No,No,20. 03. 2022,,Premium materials and solutions,Gas boiler,Middle floor,,Overall,G,231,"1,189",577,"1,091",361,"1,057",505,626,611,,,,,,,
583726,"CZK 16,000",50.078299,14.459112,"Sudoměřská, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 3,100","CZK 16,000",Personal,Brick building,Furnished,3,No,No,No,No,No,Yes,No,01. 05. 2022,,,,,,,B,162,361,105,219,130,170,647,472,736,207,,,,,,
581272,"CZK 12,500",50.010477,14.448764,"Smotlachova, Prague - Kamýk",1 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 3,300","CZK 31,600",Personal,Prefab concrete building,Partially furnished,12,No,No,Yes,No,No,Yes,No,01. 05. 2022,,Standard materials and solutions,District heating,Top floor,,Overall,C,531,"1,218",548,501,"1,095",493,856,541,261,,,,,,,
707670,"CZK 16,000",50.1066,14.56301,"Cíglerova, Prague - Černý Most",2 bedroom,Good,66 m²,"CZK 4,000","CZK 20,000",Personal,Prefab concrete building,Partially furnished,4,Yes,No,Yes,No,No,Yes,No,16. 03. 2022,,,,,,,A,204,353,71,"1,315",572,409,460,631,"1,299",338,,,,,,
704127,"CZK 12,000",50.05509,14.42088,"Pravá, Prague - Podolí",Studio,Excellent,25 m²,"CZK 3,000","CZK 22,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,01. 02. 2022,,,,,,,G,257,556,290,355,329,553,325,907,208,171,,,,,,
706861,"CZK 15,500",50.03182,14.39405,"Lumiérů, Prague - Hlubočepy",3 bedroom,Good,75 m²,"CZK 3,000","CZK 18,500",Cooperative,Brick building,Partially furnished,,No,No,Yes,No,No,No,No,16. 02. 2022,,,,,,,G,149,"1,491",806,"1,399",240,"1,457",128,,,,,,,,,
707556,"CZK 18,000",50.03233,14.60946,"K Netlukám, Prague - Uhříněves",1 bedroom with open-plan kitchen,Excellent,58 m²,"CZK 4,500","CZK 36,000",Personal,Brick building,Furnished,1,No,No,Yes,Yes,Yes,Yes,Yes,28. 02. 2022,,,,,,,G,195,"1,067",233,"1,076",574,"1,020",592,"1,095",737,276,,,,,,
707544,"CZK 10,000",50.0366328,14.4098252,"Na Mlejnku, Prague - Braník",Studio,Excellent,32 m²,"CZK 1,781","CZK 13,000",Cooperative,Brick building,Partially furnished,4,Yes,No,No,No,Yes,No,No,21. 02. 2022,,Standard materials and solutions,Central heating,,,Interior,G,186,360,229,249,340,367,374,"1,197",192,,,,,,,
699027,"CZK 9,000",50.02181,14.41351,"Pod Lysinami, Prague - Hodkovičky",Studio,Excellent,30 m²,"CZK 4,000","CZK 14,000",Personal,Prefab concrete building,Furnished,1,No,No,No,No,No,Yes,No,11. 03. 2022,,,,,,,G,153,"1,312","1,177","1,270",389,"1,468","1,391",83,,,,,,,,
707510,"CZK 15,000",50.04744,14.40818,"Na Zlíchově, Prague - Hlubočepy",1 bedroom with open-plan kitchen,Excellent,44 m²,"CZK 2,800","CZK 17,800",Personal,Brick building,Partially furnished,1,No,Yes,No,No,No,No,No,01. 03. 2022,,,,,30 m²,,A,99,76,76,"1,426","1,021",126,842,867,,,,,,,,
113106,"CZK 16,800",50.0538919,14.4972997,"U Zahradního Města, Prague - Záběhlice",3 bedroom,Excellent,67 m²,"CZK 4,500","CZK 33,600",Personal,Brick building,Partially furnished,3,Yes,No,No,No,No,Yes,No,21. 02. 2022,10 to 30 years years,Standard materials and solutions,Central heating,Middle floor,,,,302,839,466,"1,326",305,474,512,354,751,609,,,,,,
540339,"CZK 14,000",50.0743287,14.3177437,"Čistovická, Prague - Řepy",1 bedroom with open-plan kitchen,,44 m²,"CZK 1,000","CZK 24,000",Personal,Brick building,Unfurnished,1,No,No,No,No,No,No,No,01. 03. 2022,,,,,,,G,95,407,245,"1,357","1,182",257,370,276,,,,,,,,
704640,"CZK 10,300",50.02782,14.45225,"Štúrova, Prague - Krč",1 bedroom,Excellent,35 m²,"CZK 3,950","CZK 15,000",Personal,Prefab concrete building,Unfurnished,2,No,No,No,Yes,No,Yes,No,01. 04. 2022,,Standard materials and solutions,District heating,Middle floor,,Overall,G,54,"1,139",214,315,571,710,"1,148",314,53,,,,,,,
707468,"CZK 8,500",50.05074,14.45131,"Ohradní, Prague - Michle",Studio,Excellent,30 m²,"CZK 1,500","CZK 8,500",Personal,Prefab concrete building,Unfurnished,,No,No,No,No,No,Yes,No,01. 05. 2022,,,District heating,Ground floor,,,G,392,637,419,575,352,537,314,323,587,337,,,,,,
554687,"CZK 15,500",50.0707338,14.4627954,"Dvacátého osmého pluku, Prague - Vršovice",1 bedroom with open-plan kitchen,New build,40 m²,"CZK 3,000","CZK 25,000",Personal,Brick building,Furnished,2,No,Yes,No,No,No,Yes,No,15. 04. 2022,1 to 10 years years,Premium materials and solutions,,Middle floor,,,,36,806,20,596,173,640,366,334,837,347,Yes,,,,,
707434,"CZK 14,000",50.10608,14.58416,"Bryksova, Prague - Černý Most",1 bedroom with open-plan kitchen,Good,39 m²,"CZK 3,000",,Personal,Prefab concrete building,Furnished,2,No,No,No,No,Yes,Yes,No,21. 02. 2022,,,,,,,G,514,563,440,487,523,834,"1,462",667,500,,,,,,,
519719,"CZK 18,500",50.1107808,14.4903673,"Podvinný mlýn, Prague - Libeň",1 bedroom with open-plan kitchen,,54 m²,"CZK 3,500","CZK 22,000",Personal,Brick building,Furnished,1,Yes,Yes,No,No,Yes,Yes,Yes,14. 02. 2022,10 to 30 years years,Premium materials and solutions,Central heating,,,,C,424,915,570,634,474,501,814,582,316,212,,,,,,
707195,"CZK 15,500",50.06561,14.55216,"Kryšpínova, Prague - Dolní Měcholupy",1 bedroom with open-plan kitchen,New build,48 m²,"CZK 4,000","CZK 19,500",Personal,Brick building,Furnished,4,Yes,No,No,No,No,Yes,Yes,01. 05. 2022,,,,,,,G,235,929,367,286,538,"1,064",894,124,,,,,,,,
708081,"CZK 10,490",50.03587361111,14.50058972222,"Benkova, Prague - Chodov",Studio,Excellent,30 m²,"CZK 1,432","CZK 11,922",Cooperative,Prefab concrete building,Furnished,5,No,No,No,No,No,Yes,No,,,,,,,,C,277,349,465,"1,083",310,523,291,373,412,196,,"CZK 11,922

                                
                                
                
i",,,,
614578,"CZK 10,500",50.141253,14.522638,"Kadečkové, Prague - Letňany",Studio,New build,32 m²,"CZK 2,335","CZK 20,000",Personal,Brick building,Furnished,,No,Yes,Yes,No,No,Yes,No,01. 03. 2022,1 to 10 years years,Standard materials and solutions,District heating,Ground floor,33 m²,,C,529,885,"1,214","1,472",79,"1,009","1,285","1,131",909,221,Yes,,,,,
707466,"CZK 14,700",50.06632,14.30279,"Makovského, Prague - Řepy",1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 3,700","CZK 14,700",Personal,Prefab concrete building,Partially furnished,,No,No,No,No,No,Yes,No,27. 02. 2022,,,,,,,C,49,706,228,667,179,531,418,234,"1,463",427,,,,,,
706562,"CZK 27,000",50.08773,14.40913,"U Lužického semináře, Prague - Malá Strana",3 bedroom with open-plan kitchen,Excellent,70 m²,"CZK 6,000","CZK 33,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,11. 05. 2022,,,,,,,G,,,,,,,,,,,Yes,,Luka Residential s.r.o.,Luka Living Rental apartments,DČ1,
707140,"CZK 10,900",50.04785,14.43722,"Bartákova, Prague - Krč",1 bedroom,Good,33 m²,"CZK 1,600","CZK 10,900",Personal,Prefab concrete building,Partially furnished,6,No,No,No,Yes,No,Yes,No,27. 02. 2022,,,,,,,C,224,465,185,453,176,457,321,461,208,186,,,,,,
705302,"CZK 19,000",50.05025,14.34364,"Sluneční náměstí, Prague - Stodůlky",Studio,New build,45 m²,"CZK 6,000","CZK 25,000",,Brick building,Furnished,7,No,No,No,No,Yes,Yes,Yes,06. 02. 2022,1 to 10 years years,Premium materials and solutions,District heating,,,,G,205,213,65,159,76,25,315,317,"1,004",211,,,,,,
652428,"CZK 16,000",50.061817,14.450959,"Maroldova, Prague - Nusle",2 bedroom,Excellent,45 m²,"CZK 2,100","CZK 16,000",Personal,Brick building,Furnished,3,No,No,Yes,Yes,No,Yes,No,01. 06. 2022,30 to 50 years years,Standard materials and solutions,Other,Middle floor,,Overall,G,166,905,275,496,315,720,523,277,891,334,,,,,,
697963,"CZK 15,000",50.07486,14.42255,"Salmovská, Prague - Nové Město",Studio,Excellent,25 m²,"CZK 1,700","CZK 18,000",Personal,Brick building,Furnished,2,No,Yes,No,No,No,No,No,01. 04. 2022,,,,,,,B,150,397,110,388,95,207,304,316,662,421,,,,,,
307617,"CZK 15,000",50.0983929,14.4063804,"Muchova, Prague - Dejvice",1 bedroom with open-plan kitchen,,55 m²,"CZK 3,000","CZK 15,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,22. 02. 2022,,,,,,,,86,829,143,258,151,243,394,"1,030",182,503,,,,,,
437788,"CZK 12,500",50.0126848,14.4000794,"Vorařská, Prague - Modřany",Studio,,47 m²,"CZK 3,000","CZK 12,500",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,01. 04. 2022,1 to 10 years years,Standard materials and solutions,District heating,Middle floor,,,C,233,"1,114",451,"1,357",775,"1,419","1,353",697,,,Yes,,,,,
707946,"CZK 10,490",50.05612583333,14.50633694444,"Jabloňová, Prague - Záběhlice",Studio,Good,28 m²,"CZK 2,366","CZK 12,356",Cooperative,Prefab concrete building,Unfurnished,13,No,No,Yes,No,No,Yes,No,,,,,,,,C,53,483,315,587,138,767,408,397,963,300,,"CZK 12,356

                                
                                
                
i",,,,
707917,"CZK 21,990",50.12197416666,14.45677527777,"Ke Stírce, Prague - Kobylisy",2 bedroom with open-plan kitchen,Good,73 m²,"CZK 1,519","CZK 23,509",Personal,Brick building,Furnished,3,Yes,No,Yes,No,Yes,Yes,No,,,,,,,,C,100,596,94,110,196,382,291,484,998,533,,"CZK 23,509

                                
                                
                
i",,,,
403285,"CZK 12,000",50.0417757,14.3954505,"Hlubočepská, Prague - Hlubočepy",1 bedroom,New build,42 m²,"CZK 3,400","CZK 12,000",Personal,Brick building,Partially furnished,2,No,No,Yes,No,No,Yes,Yes,,1 to 10 years years,,Central heating,Middle floor,,Overall,,20,131,179,675,271,337,277,,,,,,,,,
706928,"CZK 22,000",50.05426,14.36971,"V Zářezu, Prague - Jinonice",1 bedroom with open-plan kitchen,New build,60 m²,"CZK 4,000","CZK 44,000",Personal,Brick building,Furnished,5,Yes,No,No,No,Yes,Yes,Yes,15. 06. 2022,,,,,,,G,5,538,0,513,298,393,607,931,490,,,,,,,
706880,"CZK 5,000",50.06401,14.42473,"Slavojova, Prague - Nusle",1 bedroom,Excellent,47 m²,"CZK 12,000","CZK 10,000",Personal,Brick building,Partially furnished,3,Yes,No,Yes,No,No,No,No,01. 03. 2022,,,,,,,G,187,867,168,370,190,330,531,343,280,330,,,,,,
706855,"CZK 27,000",50.07376,14.4094,"Janáčkovo nábřeží, Prague - Smíchov",3 bedroom,Excellent,116 m²,"CZK 1,000","CZK 54,000",Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,Yes,No,06. 03. 2022,,Premium materials and solutions,Gas boiler,Middle floor,,Overall,G,262,441,205,366,124,520,448,"1,069","1,283",675,,,,,,
707694,"CZK 13,490",50.05653277777,14.43214805555,"Dačického, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,58 m²,"CZK 2,399","CZK 15,889",Personal,Brick building,Unfurnished,3,No,No,Yes,No,No,Yes,No,,,,,,,,D,129,955,179,262,173,390,730,456,162,260,,"CZK 15,889

                                
                                
                
i",,,,
671000,"CZK 19,000",50.0442485,14.4501543,Prague - Krč,2 bedroom,Excellent,104 m²,"CZK 1,500","CZK 38,000",Personal,Brick building,,,No,Yes,No,No,No,Yes,No,01. 04. 2022,,,Gas boiler,Top floor,,,,56,796,151,87,71,92,251,664,809,228,,,,,,
454623,"CZK 9,500",50.1272299,14.4532347,"Přemyšlenská, Prague - Kobylisy",Studio,Excellent,25 m²,"CZK 2,000","CZK 12,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,01. 03. 2022,,Standard materials and solutions,Other,Ground floor,,Interior,,112,"1,168",179,446,188,184,423,558,"1,032",278,,,,,,
290281,"CZK 12,000",50.0441173,14.5165636,"Bratislavská, Prague - Hostivař",Studio,Excellent,40 m²,"CZK 4,000","CZK 12,000",Personal,Brick building,Furnished,6,Yes,No,No,No,No,No,No,,1 to 10 years years,Standard materials and solutions,,Top floor,,,,225,129,196,185,999,293,"1,198",97,,,,,,,,
706776,"CZK 12,800",50.1265557,14.4956688,"Varnsdorfská, Prague - Střížkov",3 bedroom,Good,53 m²,"CZK 3,000","CZK 25,600",Personal,Prefab concrete building,Unfurnished,5,Yes,No,Yes,No,No,Yes,No,15. 02. 2022,,,District heating,,,,G,265,575,193,480,264,240,239,334,"1,024",216,,,,,,
530752,"CZK 17,000",50.0340383,14.4796019,"Hrudičkova, Prague - Chodov",2 bedroom with open-plan kitchen,,65 m²,"CZK 3,500","CZK 30,000",Personal,Prefab concrete building,Partially furnished,3,Yes,No,No,No,No,No,No,ihned,,,,,,,,305,981,131,"1,095",245,849,225,"1,177",274,289,,,,,,
706465,"CZK 18,000",50.14234,14.52168,"Hlučkova, Prague - Letňany",1 bedroom with open-plan kitchen,New build,56 m²,"CZK 3,400","CZK 36,000",Personal,Brick building,Unfurnished,4,Yes,No,No,No,Yes,Yes,Yes,15. 02. 2022,,,,,,,B,580,935,"1,264",212,"1,059","1,335","1,182",922,180,,Yes,,,,,
578219,"CZK 15,500",50.0844941,14.3418042,"Zeyerova alej, Prague - Břevnov",1 bedroom,New build,67 m²,"CZK 3,500","CZK 38,000",Personal,Brick building,Partially furnished,3,No,Yes,No,No,No,No,No,15. 02. 2022,1 to 10 years years,Premium materials and solutions,,,,,G,339,849,437,654,333,667,188,292,677,427,Yes,,,,,
706429,"CZK 25,000",50.0513,14.34845,"Petržílkova, Prague - Stodůlky",2 bedroom with open-plan kitchen,New build,88 m²,"CZK 4,000",,Personal,Brick building,Furnished,6,No,Yes,Yes,No,Yes,Yes,No,21. 02. 2022,1 to 10 years years,Premium materials and solutions,District heating,Top floor,,,B,108,558,166,167,101,42,315,286,"1,366",165,,,,,,
25959,"CZK 12,800",50.1335671,14.4751987,"Kubíkova, Prague - Kobylisy",1 bedroom with open-plan kitchen,,48 m²,"CZK 2,350","CZK 20,000",,Prefab concrete building,Partially furnished,2,No,No,Yes,No,No,Yes,No,01. 04. 2022,,Standard materials and solutions,District heating,Middle floor,,,C,242,978,430,"1,107",305,922,324,445,"1,248",356,,,,,,
707202,"CZK 28,990",50.10296333333,14.43471,"Schnirchova, Prague - Holešovice",2 bedroom,Excellent,80 m²,"CZK 2,249","CZK 31,239",Personal,Brick building,Partially furnished,6,No,No,No,No,No,Yes,No,,,,,,,,G,177,833,68,345,76,160,373,455,920,,,"CZK 31,239

                                
                                
                
i",,,,
599076,"CZK 12,900",50.062863,14.445872,"Rostislavova, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,45 m²,CZK 400,"CZK 13,000",Personal,Brick building,Partially furnished,4,No,No,Yes,No,No,No,No,01. 05. 2022,,Standard materials and solutions,Gas boiler,Middle floor,,Overall,E,159,652,166,355,174,398,540,721,718,629,,,,,,
705120,"CZK 13,500",50.0268921,14.5300135,"Jurkovičova, Prague - Háje",Studio,New build,42 m²,"CZK 2,200","CZK 30,000",Personal,Brick building,Partially furnished,4,Yes,No,No,No,No,Yes,Yes,05. 02. 2022,,,,,,,B,58,933,342,590,370,664,217,433,725,375,,,,,,
425445,"CZK 11,500",50.0582532,14.44353,"Na Jezerce, Prague - Nusle",Small studio,Excellent,22 m²,"CZK 2,000","CZK 13,500",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,01. 12. 2021,1 to 10 years years,,,,,Overall,,96,"1,112",343,721,186,792,491,465,675,180,,,,,,
706080,"CZK 25,000",50.05335,14.49567,"Hyacintová, Prague - Záběhlice",3 bedroom with open-plan kitchen,Good,450 m²,"CZK 35,000","CZK 50,000",Personal,Brick building,Furnished,4,No,Yes,No,No,Yes,Yes,Yes,12. 02. 2022,,,,,,,G,349,"1,005",561,"1,374",212,478,132,897,492,401,,,,,,
455552,"CZK 14,000",50.079706,14.45761,"Baranova, Prague - Žižkov",Studio,Excellent,36 m²,"CZK 2,000","CZK 14,000",Cooperative,Brick building,Furnished,5,No,Yes,No,No,No,No,No,01. 04. 2022,,Standard materials and solutions,Central heating,Top floor,,Interior,C,279,570,123,350,52,420,398,357,686,113,,,,,,
706056,"CZK 12,500",50.0562541,14.4320938,"Dačického, Prague - Nusle",1 bedroom with open-plan kitchen,Good,46 m²,"CZK 1,500","CZK 10,000",Cooperative,Prefab concrete building,Partially furnished,3,Yes,No,No,No,No,Yes,No,01. 03. 2022,,,,,,,G,158,984,83,279,168,390,634,361,191,165,,,,,,
706890,"CZK 12,990",50.05203722222,14.33069055555,"Symfonická, Prague - Stodůlky",Studio,Excellent,52 m²,"CZK 2,149","CZK 15,139",Personal,Other,Partially furnished,1,Yes,No,No,No,No,Yes,No,,,,,,,,C,263,979,527,944,628,499,912,521,435,407,,"CZK 15,139

                                
                                
                
i",,,,
706036,"CZK 34,000",50.0740185,14.4976206,"Dětská, Prague - Strašnice",3 bedroom with open-plan kitchen,Excellent,130 m²,"CZK 4,500",,Personal,Brick building,Partially furnished,,No,Yes,No,No,Yes,No,Yes,12. 03. 2022,,Standard materials and solutions,Gas boiler,,170 m²,Overall,G,399,637,257,617,278,641,315,303,684,348,,,,,,
150112,"CZK 12,000",50.0559665,14.4511103,"Nuselská, Prague - Michle",1 bedroom,,35 m²,CZK 300,"CZK 13,500",Personal,Brick building,Unfurnished,2,No,No,No,No,No,No,No,07. 03. 2022,,,,,,,,250,322,184,253,199,"1,094",364,707,630,420,,,,,,
705027,"CZK 12,000",50.01236,14.54705,"Formanská, Prague - Újezd u Průhonic",Studio,Excellent,49 m²,"CZK 3,000","CZK 36,000",Personal,Brick building,Unfurnished,1,No,No,No,No,No,No,No,03. 02. 2022,,,,,,,G,84,10,83,626,321,,,,,,,,,,,
706759,"CZK 10,990",50.05788083333,14.44697694444,"Družstevní ochoz, Prague - Nusle",1 bedroom,Excellent,36 m²,"CZK 2,667","CZK 13,657",Personal,Brick building,Partially furnished,1,Yes,No,No,No,No,No,No,,,,,,,,C,351,871,162,382,179,962,516,408,842,138,,"CZK 13,657

                                
                                
                
i",,,,
445036,"CZK 10,000",50.0580695,14.2841563,"Míšovická, Prague - Zličín",Studio,,32 m²,"CZK 3,500",,Personal,Prefab concrete building,Furnished,1,No,Yes,No,No,Yes,No,No,,,,,,,,,386,879,798,728,675,852,64,936,104,,,,,,,
706675,"CZK 12,990",50.10241638888,14.47648416666,"Sokolovská, Prague - Libeň",1 bedroom,Excellent,44 m²,"CZK 3,479","CZK 16,469",Personal,Brick building,Furnished,1,No,No,Yes,No,No,No,No,,,,,,,,B,130,222,63,270,198,305,184,230,208,532,,"CZK 16,469

                                
                                
                
i",,,,
706672,"CZK 14,990",50.059501647949,14.447299957275,"Horní, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 3,149","CZK 18,139",Personal,Brick building,,6,Yes,No,Yes,No,No,No,No,,,,,,,,C,231,905,57,356,196,707,438,604,840,175,,"CZK 18,139

                                
                                
                
i",,,,
