Price,Fees,Refundable security deposit,Listing ID,Layout,Avaliable from,Floor,Building type,Heating,Floor space,Fully furnished,Condition,Ownership,EPC,Enclosed balcony,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Lift,Designe,Reconstruction,Cellar,Plot type,Age,New-build,Balcony,Terrace,Parking,Garage,Administrative fee,Plot space,"You will rent this apartment for approximately CZK 26,625 CZK"
"CZK 13,000","CZK 4,000","CZK 26,000",721611,Studio,6/8/2022,1,Prefab concrete,,29 m²,Fully furnished,Very good,,G,,191.66,1839.52,1331.3,1832.17,1196.12,1289.79,533.47,1487.36,1248.9,102.46,Prague - Hodkovičky,50.02141,14.41347,1.0,,,,,,,,,1.0,,,,
"CZK 11,800","CZK 2,500","CZK 12,000",724773,Small studio,7/5/2022,1,Brick,,42 m²,Partly,Very good,,B,,168.4,647.02,195.21,339.01,196.19,297.72,444.19,528.1,574.34,624.02,Prague - Břevnov,50.08277,14.37108,,,,,,,,,,,,,,
"CZK 11,500","CZK 2,000","CZK 23,000",721144,1 bedroom,7/11/2022,4,Prefab concrete,Central,30 m²,Partly,Very good,,G,1.0,304.64,426.19,96.47,371.62,165.33,203.56,296.08,292.13,965.19,133.67,Prague - Střížkov,50.12587,14.49505,1.0,,Complete,,,,,,,,,,,
"CZK 20,000","CZK 5,500","CZK 25,500",723672,3+1,9/1/2022,11,Prefab concrete,,68 m²,Fully furnished,Good,Personal,D,1.0,212.27,1243.66,323.18,1789.84,473.36,444.79,582.51,1306.11,322.63,75.43,Prague - Krč,50.02767,14.45456,1.0,,,1.0,,,,,,1.0,,,,
"CZK 16,000","CZK 3,700","CZK 19,000",713312,2+kk,5/1/2022,2,Brick,Electric boiler,65 m²,Partly,Very good,Personal,B,,382.88,732.09,635.85,2859.89,570.67,596.02,429.85,429.85,251.5,494.81,Prague - Vinoř,50.1437811339,14.577235101644,,Luxurious,Complete,,,Up to 10 years,,,,1.0,,,,
"CZK 20,000","CZK 5,000","CZK 25,000",277759,3+1,7/10/2022,,Brick,Gas boiler,67 m²,Partly,,Cooperative,,,226.8,113.17,247.94,447.22,218.41,544.64,261.78,360.15,642.37,272.33,"U Demartinky, Prague - Smíchov",50.0708952,14.3761637,,,,,,,,,,,,,,
"CZK 18,000","CZK 4,500","CZK 18,000",725245,2+kk,8/1/2022,1,Brick,,40 m²,Fully furnished,Very good,,G,,267.36,667.56,77.61,212.6,174.59,333.02,738.78,577.76,563.22,311.15,Prague - Smíchov,50.07091,14.40974,1.0,,,1.0,,,,,,,,,,
"CZK 28,000","CZK 5,500","CZK 56,000",725243,3+kk,8/1/2022,5,Other,,80 m²,Fully furnished,New-build,,B,,179.91,1436.45,474.0,1249.74,171.4,726.64,548.97,586.01,649.42,394.25,Prague - Libeň,50.11508,14.47504,1.0,,,1.0,,,1.0,,1.0,1.0,,,,
"CZK 13,500","CZK 3,500","CZK 25,000",268682,2+kk,7/10/2022,2,Prefab concrete,,43 m²,Unfurnished,Good,Cooperative,,,271.31,1126.68,355.65,1119.33,551.74,197.24,233.66,665.19,567.45,137.82,"Snopkova, Prague - Kamýk",50.0162578,14.433737,,,,,,,,1.0,,,,,,
"CZK 20,000","CZK 4,000","CZK 30,000",720298,3+kk,7/1/2022,1,Prefab concrete,,60 m²,Partly,Very good,,C,1.0,382.45,1106.82,181.53,804.91,339.1,891.21,224.88,329.03,848.67,322.22,Prague - Podolí,50.04736,14.43043,1.0,,Bathroom unit,,,,,,,,,,,
"CZK 15,000","CZK 5,000","CZK 15,000",662985,2+kk,9/1/2022,3,Brick,Gas boiler,40 m²,Fully furnished,Very good,Personal,A,,294.2,615.98,115.85,349.79,0.38,400.03,529.39,433.35,595.68,226.56,"Sudoměřská, Prague - Žižkov",50.08031,14.45875,1.0,Standard,Bathroom unit,,,Up to 10 years,,,,,,,,
"CZK 17,000","CZK 3,500","CZK 30,000",645062,2+kk,1/4/2021,3,Brick,Central,54 m²,Partly,Very good,Personal,B,,263.72,1527.52,872.18,1954.14,646.77,1599.29,1240.96,1736.19,1375.01,659.05,"Sicherova, Prague - Kyje",50.114862,14.564395,1.0,Standard,,1.0,,Up to 10 years,,1.0,,1.0,1.0,,,
"CZK 12,500","CZK 2,500","CZK 25,000",725217,2+kk,8/1/2022,6,Prefab concrete,,47 m²,Fully furnished,Good,,G,,225.25,509.23,210.61,197.57,313.05,374.5,333.7,365.29,434.6,205.29,Prague - Háje,50.0292,14.53153,,,,1.0,,,,,,,,,,
"CZK 18,000","CZK 2,000","CZK 20,000",718211,2+kk,7/1/2022,3,Brick,,44 m²,Partly,Very good,Personal,B,,200.88,390.19,174.18,334.98,112.41,295.27,41.14,350.39,39.16,535.77,"Dalimilova, Prague - Žižkov",50.08602,14.45007,1.0,Standard,Complete,,,10 to 30 years,,,,,,,,
"CZK 15,499","CZK 1,500","CZK 40,000",540296,Studio,8/1/2022,3,Brick,Central,33 m²,Unfurnished,New-build,Personal,B,,328.87,550.39,296.78,869.14,876.08,495.04,770.6,639.3,895.74,648.15,"Toufarova, Prague - Stodůlky",50.04291025,14.31233705,,Luxurious,,,,Up to 10 years,1.0,1.0,,,,,,
"CZK 17,000","CZK 3,500","CZK 30,000",724696,2 bedroom,8/15/2022,1,Prefab concrete,Central,60 m²,Unfurnished,Very good,,C,1.0,272.9,416.54,306.62,252.64,455.91,517.37,197.18,469.08,577.46,342.15,Prague - Háje,50.02985,14.53319,,,,1.0,,,,,,,,,,
"CZK 18,000","CZK 3,850","CZK 21,850",314235,2+kk,6/28/2022,2,Brick,,60 m²,Unfurnished,New-build,Personal,,,603.04,1474.15,1101.83,1604.73,1376.67,1410.76,1637.14,1535.11,1368.6,523.53,"Vidlák, Prague - Hostavice",50.0933097176,14.5630865833,,,,,,,,1.0,,,1.0,,,
"CZK 18,990","CZK 1,200","CZK 18,000",697963,Studio,7/9/2022,3,Brick,Distance,53 m²,Fully furnished,Very good,Personal,B,,151.52,401.41,109.66,391.76,94.68,206.05,303.75,316.12,661.89,418.83,"Salmovská, Prague - Nové Město",50.07486,14.42255,1.0,Luxurious,Complete,,,Up to 10 years,,,1.0,,,,,
"CZK 22,000","CZK 3,000","CZK 40,000",725184,2+kk,9/1/2022,5,Brick,,55 m²,Partly,Very good,Personal,G,,139.18,730.06,149.48,506.26,184.7,573.77,324.83,709.94,773.22,470.32,Prague - Smíchov,50.07178,14.39452,1.0,,,1.0,,,,,,,,,,
"CZK 17,000","CZK 3,500","CZK 20,000",461149,Studio,7/9/2022,4,Other,,47 m²,Fully furnished,,Personal,,,144.63,359.53,113.51,8.59,94.64,105.57,217.54,242.69,1144.97,208.87,"Sluneční náměstí, Prague - Stodůlky",50.0504608,14.3456509,,,,,,,,1.0,,,,,,
"CZK 11,000","CZK 4,000","CZK 11,000",725181,2+kk,8/3/2022,2,Prefab concrete,,45 m²,Fully furnished,Very good,,G,1.0,291.89,578.52,36.85,503.29,525.47,478.49,288.05,105.53,1299.23,245.14,Prague - Kobylisy,50.13093,14.46561,1.0,,,,,,,,,,,,,
"CZK 14,000","CZK 2,800","CZK 27,000",608048,Studio,9/1/2022,3,Brick,Central,25 m²,Fully furnished,Very good,Personal,G,,117.13,270.82,138.38,133.93,38.37,276.98,47.62,67.29,685.3,257.29,"Perunova, Prague - Vinohrady",50.076207,14.453962,1.0,Standard,,,,,,,,,,,,
"CZK 10,000","CZK 3,000","CZK 13,000",724664,Small studio,7/4/2022,4,Brick,,21 m²,Partly,Very good,,G,,83.12,107.31,13.27,101.25,33.01,122.39,297.31,407.24,362.9,463.34,Prague - Žižkov,50.08417,14.45159,,,,,,,,,,,,,,
"CZK 19,000","CZK 2,000","CZK 19,000",292712,2 bedroom,8/1/2022,,Low-energy,Geothermal,50 m²,Partly,Very good,Personal,A,,103.2,432.16,400.15,340.01,354.51,494.07,755.28,761.41,591.42,593.43,"Při hranici, Prague - Sedlec",50.1354932,14.3835595,,Standard,Complete,,,Over 50 years,,,,1.0,,,,
"CZK 30,000","CZK 7,000","CZK 37,000",724616,3+kk,7/4/2022,4,Brick,,113 m²,Unfurnished,Good,,G,,134.84,389.72,10.81,375.7,11.2,30.53,358.82,90.64,282.58,389.14,Prague - Vinohrady,50.07711,14.44353,,,,,,,,,,,,,,
"CZK 13,800","CZK 1,200","CZK 25,000",725152,Studio,7/8/2022,2,Brick,,41 m²,Fully furnished,Very good,,G,,270.47,247.3,91.35,259.99,122.27,115.25,448.25,596.98,188.5,401.09,Prague - Holešovice,50.10552,14.44651,1.0,,,,,,,,,1.0,,,,
"CZK 45,000","CZK 5,000","CZK 60,000",725154,2+kk,9/26/2022,6,Brick,,78 m²,Fully furnished,New-build,,D,,175.15,260.08,109.22,454.62,90.92,307.41,139.17,228.95,835.73,677.43,Prague - Vinohrady,50.0735,14.43822,1.0,,,1.0,,,,,1.0,,,,,
"CZK 21,000","CZK 6,000","CZK 30,000",483897,3+kk,8/1/2022,2,Brick,Gas boiler,92 m²,Fully furnished,Very good,Personal,,,137.91,1008.34,405.32,637.44,539.18,1087.18,1284.46,996.81,1069.33,273.85,"Uzoučká, Prague - Suchdol",50.13279,14.36972,,Standard,,1.0,,Up to 10 years,,,,1.0,,,,
"CZK 26,000","CZK 5,000","CZK 50,000",725142,3+kk,8/15/2022,3,Brick,,70 m²,Partly,New-build,Personal,B,,102.6,979.52,389.37,632.25,469.04,711.41,316.23,477.86,771.51,402.85,Prague - Háje,50.02635,14.53098,1.0,,,1.0,,,1.0,1.0,,1.0,1.0,,,
"CZK 16,990","CZK 4,000","CZK 21,000",724567,2+kk,7/3/2022,3,Low-energy,Central,43 m²,Fully furnished,Very good,Personal,C,,83.09,278.62,205.88,378.41,5.96,503.36,395.91,397.31,304.34,390.61,Prague - Libeň,50.10418,14.47862,1.0,Standard,Complete,,,10 to 30 years,,,,,,,,
"CZK 12,990","CZK 2,249","CZK 15,239",725146,Studio,7/21/2022,7,Brick,,25 m²,Fully furnished,Good,Personal,G,,356.06,408.4,82.73,338.71,65.91,600.88,234.7,476.38,936.35,257.56,"Lucemburská, Prague - Žižkov",50.07928805555,14.4559825,1.0,,,,,,,,,,,"CZK 15,239",,
"CZK 12,000","CZK 2,000","CZK 14,000",425445,Small studio,10/10/2022,1,Brick,,22 m²,Fully furnished,Very good,Personal,,,96.37,1112.27,342.53,720.59,185.54,791.77,490.82,465.42,674.92,179.97,"Na Jezerce, Prague - Nusle",50.0582532,14.44353,,,Complete,,,Up to 10 years,,,,,,,,
"CZK 22,000","CZK 4,500","CZK 22,000",725125,2 bedroom,7/15/2022,2,Brick,,63 m²,Partly,Very good,,G,,77.83,240.58,57.56,406.39,74.7,405.91,371.69,548.66,383.1,106.81,Prague - Vršovice,50.06601,14.45693,1.0,,,1.0,,,,,,,,,,
"CZK 13,700","CZK 1,500","CZK 13,700",671019,Studio,8/1/2022,2,Prefab concrete,,35 m²,Partly,Very good,Personal,D,,362.02,867.76,259.73,1252.37,308.19,808.3,444.63,345.0,453.21,212.67,Prague - Háje,50.0377771,14.5190857,1.0,,,1.0,,,,,,,,,,
"CZK 18,000","CZK 4,000","CZK 22,000",416712,2+kk,,3,Brick,,52 m²,Partly,,Personal,B,,208.66,1004.29,152.28,823.14,67.65,367.15,296.52,363.58,10.17,238.32,Prague - Břevnov,50.0843838,14.3782596,,,,,,,,,,,,,,
"CZK 23,990","CZK 3,827","CZK 28,817",725109,2+kk,7/21/2022,6,Other,,63 m²,Partly,New-build,Personal,B,,398.2,1416.77,693.72,1232.72,635.57,870.63,1111.49,712.15,619.1,290.41,"Zvěřinova, Prague - Strašnice",50.08507833333,14.48646111111,1.0,,,,,,1.0,1.0,,1.0,,"CZK 27,817",,
"CZK 21,999","CZK 2,500","CZK 40,000",544003,2+kk,7/1/2022,3,Brick,Central,54 m²,Unfurnished,New-build,Personal,B,,220.03,798.29,299.44,2471.72,668.64,1457.52,423.62,1605.96,822.78,318.52,Prague - Kamýk,50.0077827,14.4546603,1.0,Luxurious,,1.0,,Up to 10 years,,1.0,,,,,,
"CZK 19,900","CZK 3,500","CZK 30,000",725093,2+kk,8/14/2022,1,Brick,,52 m²,Partly,New-build,,A,,85.28,294.29,123.12,1219.76,158.45,1054.7,211.97,659.16,473.99,190.67,Prague - Hlubočepy,50.02819,14.36552,1.0,,,1.0,,,1.0,1.0,,1.0,,,,
"CZK 9,500",CZK 500,"CZK 10,000",643464,Studio,8/1/2022,,Brick,Electric boiler,26 m²,Unfurnished,Very good,Personal,C,,224.37,907.91,391.78,580.29,396.36,473.06,316.17,556.57,162.45,493.48,Prague - Košíře,50.067401,14.366438,,,,,,,,,,,,,,
"CZK 19,000","CZK 3,000","CZK 20,000",705090,Studio,7/15/2022,1,Brick,Central,31 m²,Fully furnished,Very good,Cooperative,C,,113.34,289.06,83.65,400.81,17.89,95.25,270.37,279.09,374.04,331.65,"Sokolovská, Prague - Karlín",50.0925008,14.4438167,,Luxurious,Complete,,,Up to 10 years,,,,,,,,
"CZK 20,700","CZK 6,200","CZK 40,000",725072,2+kk,7/8/2022,5,Other,,66 m²,Fully furnished,Very good,,B,,329.92,646.78,159.16,588.37,564.2,1588.28,456.26,884.56,1188.75,679.25,Prague - Záběhlice,50.04802,14.49365,1.0,,,1.0,,,,1.0,,,1.0,,,
"CZK 23,000","CZK 2,000","CZK 44,000",510077,3+1,9/1/2022,3,Brick,Central,74 m²,Partly,,Personal,,,88.58,653.66,405.19,613.73,454.33,427.44,306.07,248.82,1240.24,316.76,"Novodvorská, Prague - Braník",50.027717,14.4287618,,Standard,Complete,1.0,,,,,,,,,,
"CZK 12,990","CZK 4,142","CZK 17,132",717757,2 bedroom,7/22/2022,1,Brick,,56 m²,Partly,Very good,Personal,G,,115.59,855.62,41.96,262.17,112.98,772.24,221.37,359.26,709.7,300.26,"Jivenská, Prague - Michle",50.05976805555,14.45055611111,1.0,,,1.0,,,,,,,,"CZK 17,132",,
"CZK 22,990","CZK 1,901","CZK 24,891",725057,3+kk,7/22/2022,1,Brick,,73 m²,Fully furnished,Good,Personal,B,,408.93,1205.66,1476.25,2123.67,388.63,2248.31,1620.9,2757.29,2198.23,1031.6,"Želetická, Prague - Sobín",50.06501361111,14.27258527777,1.0,,,1.0,,,,,,1.0,,"CZK 24,891",,
"CZK 25,000","CZK 6,000","CZK 25,000",725047,3+kk,8/1/2022,5,Brick,,85 m²,Fully furnished,Very good,,G,1.0,134.03,334.36,76.67,636.1,181.72,736.43,219.44,263.82,998.67,413.61,Prague - Košíře,50.06987,14.37994,1.0,,,1.0,,,,1.0,,,,,,
"CZK 24,000","CZK 5,000","CZK 25,000",438693,3+1,9/1/2022,5,Brick,Central,91 m²,Fully furnished,Very good,Personal,C,,191.24,1118.21,995.4,2336.89,173.62,204.32,663.64,1804.67,1341.64,199.97,"K Zelené louce, Prague - Kunratice",50.0219613,14.4641759,1.0,Standard,,,,10 to 30 years,,,1.0,,,,,
"CZK 20,500","CZK 5,000","CZK 20,500",725035,3+kk,7/7/2022,4,Brick,,56 m²,Partly,Very good,,D,,188.98,491.36,73.16,231.13,113.36,264.78,449.33,856.09,340.68,537.98,Prague - Karlín,50.09409,14.45383,,,,,,,,1.0,,,,,,
"CZK 20,000","CZK 5,000","CZK 50,000",725019,3+kk,7/25/2022,4,Brick,Central,71 m²,Partly,Good,Personal,D,,242.3,881.12,142.38,599.77,165.59,324.45,359.4,194.93,159.69,148.36,Prague - Libeň,50.10801,14.49097,1.0,Standard,,1.0,,Over 50 years,,1.0,,,,,,
"CZK 20,000","CZK 3,400","CZK 30,000",725018,2 bedroom,7/7/2022,1,Brick,,57 m²,Partly,Very good,Personal,G,,245.95,829.21,271.92,437.76,294.35,431.58,604.69,77.33,429.89,205.19,Prague - Vinohrady,50.08084,14.44272,,,Interior,,,,,,,,,,,
"CZK 11,000","CZK 3,500","CZK 22,000",724911,Small studio,7/7/2022,9,Brick,,36 m²,Partly,Very good,,G,,104.44,104.39,43.84,129.37,32.52,0.11,259.25,373.51,895.16,140.17,Prague - Stodůlky,50.0503,14.34209,1.0,,,1.0,,,,,,,,,,
"CZK 8,600","CZK 2,000","CZK 6,000",418711,Small studio,6/6/2022,1,Brick,Electric boiler,32 m²,Fully furnished,,Personal,,,194.84,1390.12,337.67,2498.09,467.01,1481.13,360.69,1448.49,706.3,1227.56,"Stochovská, Prague - Ruzyně",50.0836206,14.3137171,,,,,,,,,,,,,,
"CZK 8,500","CZK 2,500","CZK 3,000",545400,Small studio,4/21/2022,,Brick,,25 m²,Fully furnished,,Other,,,514.33,583.07,430.04,1811.89,444.64,572.71,399.18,312.42,1770.04,783.81,Prague - Braník,50.036559,14.4172471,,,,,,,,,,,,,,
"CZK 18,500","CZK 5,500","CZK 18,500",563482,3+kk,8/27/2022,4,Prefab concrete,Distance,72 m²,Fully furnished,,Cooperative,C,1.0,537.67,857.55,552.8,650.3,505.16,621.72,285.06,294.15,452.95,518.4,"Na Křivině, Prague - Michle",50.0513894,14.4481897,1.0,Standard,Complete,1.0,,,,,,1.0,,,,
"CZK 13,000","CZK 3,000","CZK 20,000",451866,2+kk,7/7/2022,3,Brick,,44 m²,Fully furnished,,Personal,,,77.65,913.35,112.63,378.44,62.22,738.3,463.36,461.96,831.39,157.7,"Pod pramenem, Prague - Nusle",50.0601672,14.4487804,1.0,,,1.0,,,,,,1.0,,,,
"CZK 12,990","CZK 3,163","CZK 16,153",724988,2 bedroom,7/22/2022,4,Prefab concrete,,50 m²,Unfurnished,Good,Personal,G,,390.46,1066.65,433.4,2137.98,636.6,1237.16,702.9,1078.26,676.0,165.6,"Smotlachova, Prague - Kamýk",50.01114,14.45032055555,1.0,,,1.0,,,,,,,,"CZK 16,153",,
"CZK 19,000","CZK 4,000","CZK 38,000",724987,2+kk,7/7/2022,2,Brick,,42 m²,Fully furnished,Very good,,D,,209.83,734.87,71.0,362.24,53.17,225.37,159.94,953.66,275.9,274.5,Prague - Karlín,50.0939,14.45688,1.0,,,,,,,,,,,,,
"CZK 16,800","CZK 4,200","CZK 25,000",518330,Studio,8/1/2022,3,Low-energy,Central,47 m²,Partly,New-build,Personal,B,1.0,409.53,1642.82,477.57,1414.25,556.78,1578.82,1320.81,1527.71,648.98,137.75,"Strnadových, Prague - Vysočany",50.1123225,14.5141944,1.0,,,1.0,,Up to 10 years,1.0,,,,,,,
"CZK 23,000","CZK 5,000","CZK 20,000",724961,3+1,10/1/2022,3,Brick,,68 m²,Fully furnished,Very good,,G,,61.36,1702.86,403.13,1339.9,463.65,552.61,58.75,504.23,418.72,652.12,Prague - Dejvice,50.1095,14.38605,,,,,,,,1.0,,1.0,,,,
"CZK 16,000","CZK 2,600","CZK 37,200",724932,Studio,7/15/2022,1,Brick,Central,91 m²,Partly,New-build,Personal,B,,410.17,1507.76,969.35,1170.81,576.77,1063.58,847.57,749.16,600.77,554.81,Prague - Košíře,50.06701,14.35662,,,,,,,1.0,,1.0,,,,,
"CZK 24,990","CZK 4,500","CZK 50,000",705367,3+kk,9/1/2022,7,Brick,Gas boiler,75 m²,Fully furnished,Very good,Personal,G,,164.03,284.11,153.59,500.31,135.88,314.59,59.78,59.78,255.77,74.07,"Karpatská, Prague - Vršovice",50.0697,14.47606,1.0,Luxurious,,,,Up to 10 years,,,,,,,,
"CZK 19,500","CZK 4,000","CZK 20,000",724918,2+kk,7/7/2022,8,Other,,50 m²,Partly,New-build,,G,,213.08,1860.93,1352.72,1853.59,1217.54,1311.21,554.89,1508.78,1431.4,123.88,Prague - Hodkovičky,50.02114,14.41408,1.0,,,1.0,,,1.0,,1.0,,,,,
"CZK 20,000","CZK 2,000","CZK 50,000",540622,2 bedroom,7/5/2022,4,Brick,Gas boiler,78 m²,Fully furnished,Very good,Personal,E,,178.39,594.06,134.9,92.46,140.56,400.89,655.92,1015.03,941.33,427.67,Prague - Smíchov,50.0711324,14.408221,1.0,,Complete,,Housing,Up to 10 years,,,,,,,,
"CZK 13,000","CZK 2,000","CZK 13,000",724886,Studio,7/6/2022,2,Brick,,22 m²,Fully furnished,Very good,Personal,G,,384.07,382.56,289.32,2374.75,385.04,332.9,139.41,1382.11,1271.68,223.22,Prague - Liboc,50.09256,14.30867,,,,,,,,,,,,,,
"CZK 20,000","CZK 6,600","CZK 26,000",724878,2 bedroom,7/15/2022,1,Brick,,71 m²,Fully furnished,Good,,G,,314.38,523.2,270.33,649.42,240.01,443.04,294.07,489.2,251.92,393.96,Prague - Vinohrady,50.06619,14.4331,,,,1.0,,,,,,,,,,
"CZK 19,000","CZK 5,700","CZK 19,000",724873,2+kk,7/6/2022,1,Brick,Central,53 m²,Partly,Very good,,G,,126.94,224.89,139.6,164.29,276.26,182.13,386.84,813.59,252.75,534.13,Prague - Břevnov,50.08435,14.36222,1.0,Standard,Complete,1.0,,Up to 10 years,,,,,,,,
"CZK 33,000","CZK 10,000","CZK 33,000",722291,3+1,6/14/2022,2,Brick,Electric boiler,126 m²,Partly,Very good,,G,,92.93,655.94,102.48,58.68,107.4,230.21,197.06,713.14,490.49,409.6,Prague - Nové Město,50.07986,14.42201,1.0,Standard,,,,,,,,,,,,
"CZK 25,000","CZK 4,000","CZK 25,000",724861,3+kk,7/6/2022,1,Brick,,95 m²,Fully furnished,Very good,,G,,297.57,1299.44,192.92,1089.73,370.38,240.73,178.6,170.88,876.0,232.02,Prague - Strašnice,50.06831,14.50072,,,,,,,,,,,,,,
"CZK 12,000","CZK 2,400","CZK 25,000",524755,Studio,7/18/2022,7,Prefab concrete,,35 m²,Partly,,Personal,,,274.19,766.52,142.01,736.86,432.21,732.58,369.97,529.58,409.24,100.83,"Nechvílova, Prague - Chodov",50.0225973,14.4961965,1.0,,Complete,1.0,,,,,,1.0,,,,
"CZK 11,000","CZK 2,000","CZK 13,000",656234,Small studio,7/4/2022,5,Prefab concrete,,35 m²,Partly,Very good,Cooperative,G,1.0,296.01,853.73,281.82,551.82,361.57,638.12,325.17,414.12,595.57,115.18,"Kaplická, Prague - Podolí",50.04743,14.43253,1.0,,,,,,,1.0,1.0,,,,,
"CZK 16,000","CZK 3,700","CZK 16,000",591711,2+kk,9/1/2022,2,Brick,Electric boiler,65 m²,Partly,New-build,Personal,B,,289.14,362.62,894.02,5370.1,485.98,875.81,773.02,682.61,438.36,93.39,Prague - Vinoř,50.142886,14.574787,,Standard,Complete,,,Up to 10 years,1.0,,,1.0,,,,
"CZK 7,500","CZK 2,000","CZK 9,500",629901,3+1,7/7/2022,1,Brick,Gas boiler,18 m²,Fully furnished,Good,Personal,C,,567.62,1436.61,1185.41,1463.88,443.74,1204.92,1360.11,482.77,968.1,1112.26,"Nad Popelářkou, Prague - Troja",50.118113,14.438568,,Standard,Complete,1.0,,,,,,1.0,,,,
"CZK 8,500","CZK 2,000","CZK 10,500",610637,3+1,2/1/2022,2,Brick,Central,20 m²,Fully furnished,Very good,Personal,C,,63.23,1060.99,907.97,1209.43,139.4,1050.64,877.1,783.18,1269.33,226.47,"Vlnitá, Prague - Braník",50.038918,14.423419,,Standard,,,,,,,1.0,,,,,
"CZK 18,000","CZK 2,980","CZK 30,000",724835,2+kk,8/1/2022,5,Brick,,50 m²,Fully furnished,New-build,,B,,154.03,279.67,351.1,1304.3,240.66,1139.24,651.51,877.71,920.96,282.13,Prague - Hlubočepy,50.02917,14.36234,1.0,,,1.0,,,1.0,1.0,,1.0,1.0,,,
"CZK 18,000","CZK 5,000","CZK 23,000",724832,2 bedroom,7/6/2022,4,Brick,,57 m²,Fully furnished,Very good,,G,,271.46,251.72,219.42,465.97,43.93,312.69,130.82,193.23,879.08,691.88,Prague - Vinohrady,50.07278,14.43781,1.0,,,,,,,,,,,,,
"CZK 13,700","CZK 3,600","CZK 13,700",480578,2+kk,7/1/2022,1,Brick,,44 m²,Unfurnished,,Personal,,,387.11,457.85,364.91,425.03,371.14,320.45,100.15,525.47,1069.28,222.62,"Kladenská, Prague - Vokovice",50.095408047564,14.355584856622,,,,,,,,,,,,,,
"CZK 26,900","CZK 4,500","CZK 26,900",723967,2+kk,7/1/2022,3,Brick,Central,66 m²,Unfurnished,Very good,Personal,G,,94.6,179.51,50.1,180.57,11.07,205.85,33.73,51.82,190.79,175.81,Prague - Staré Město,50.08966,14.42489,1.0,Luxurious,Complete,,,,,,,,,,,
"CZK 17,000","CZK 3,000","CZK 34,000",361647,3+kk,8/1/2022,2,Brick,,50 m²,Partly,Very good,Personal,D,,165.95,1123.98,513.8,1098.89,372.92,768.07,782.02,395.84,425.99,373.57,"Opuková, Prague - Řepy",50.0717715,14.313566,,Standard,Complete,,,,,1.0,1.0,,,,,
"CZK 19,000","CZK 5,000","CZK 19,000",717539,2+kk,8/1/2022,2,Brick,,45 m²,Partly,Very good,Personal,G,,58.28,683.74,198.16,113.88,94.43,171.04,326.04,219.87,359.77,392.98,"Jičínská, Prague - Žižkov",50.0817642,14.4593369,,,,,,,,1.0,,,,,,
"CZK 15,500","CZK 3,800","CZK 20,000",398053,2+kk,9/1/2022,5,Brick,,58 m²,Partly,Very good,Personal,C,,149.51,792.56,157.71,749.67,430.13,226.52,603.77,484.79,901.49,281.93,"Na Křečku, Prague - Horní Měcholupy",50.0443911,14.5658259,,,,,,Up to 10 years,,1.0,,,,,,
"CZK 21,900","CZK 3,900","CZK 30,000",324795,3+kk,7/1/2022,4,Prefab concrete,Distance,73 m²,Fully furnished,Very good,Personal,,1.0,383.78,917.71,600.32,556.39,610.75,611.91,346.62,688.65,483.09,215.39,"Bellušova, Prague - Stodůlky",50.0410429,14.3224894,1.0,Luxurious,Complete,1.0,Housing,10 to 30 years,,1.0,,1.0,1.0,,,
"CZK 18,000","CZK 2,000","CZK 36,000",724781,2+kk,10/1/2022,3,Brick,,41 m²,Partly,New-build,,A,,182.3,1046.42,704.35,749.66,192.06,731.98,525.38,660.48,1065.98,205.8,Prague - Liboc,50.0854,14.33752,,,,1.0,,,1.0,,,1.0,,,,
"CZK 8,000",CZK 0,"CZK 8,000",724767,2 bedroom,8/7/2022,2,Brick,,54 m²,Fully furnished,Very good,,G,,163.29,1081.24,149.84,901.94,527.74,897.52,428.52,341.51,841.71,279.76,Prague - Strašnice,50.07283,14.50253,,,,1.0,,,,,,,,,,
"CZK 12,000","CZK 2,750","CZK 15,000",724765,Small studio,8/1/2022,6,Brick,,20 m²,Fully furnished,Very good,,F,,197.33,211.97,147.62,152.61,30.37,201.26,170.91,469.73,410.61,185.93,Prague - Podolí,50.05837,14.42234,1.0,,,1.0,,,,,1.0,,,,,
"CZK 12,500","CZK 4,000","CZK 12,500",722262,Studio,8/1/2022,4,Brick,Central,33 m²,Partly,Very good,,G,,221.63,1067.53,189.91,1164.56,528.9,1100.2,735.32,587.2,842.06,517.89,Prague - Horní Měcholupy,50.04838,14.55874,,,,,,,,1.0,,,,,,
"CZK 22,200","CZK 4,800","CZK 40,000",724746,2+kk,9/1/2022,2,Brick,,52 m²,Fully furnished,Very good,,G,,36.74,470.15,30.54,83.31,8.92,141.24,201.11,447.1,446.65,563.98,Prague - Nové Město,50.07912,14.41943,,,,1.0,,,,,,,,,,
"CZK 16,000","CZK 3,500","CZK 16,000",448560,2+kk,7/4/2022,2,Prefab concrete,,51 m²,Partly,Very good,Personal,B,,227.37,259.16,190.25,329.28,123.0,273.52,789.96,952.36,1293.57,401.17,"Hnězdenská, Prague - Troja",50.1263568,14.4202859,1.0,Standard,,,,10 to 30 years,,,,,,,,
"CZK 17,500","CZK 2,200","CZK 35,000",724729,2+kk,7/4/2022,2,Other,,54 m²,Fully furnished,New-build,,B,,640.2,2301.2,658.92,2161.71,735.95,2237.09,1279.01,3846.78,3469.94,28.65,Prague - Újezd u Průhonic,50.00866,14.54417,,,,,,,1.0,,,,1.0,,,
