Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Refundable security deposit,Ownership Type,Building Type,New building,Age,Design,Heating,Total number of floors,PENB,Condition,Renovation,Front garden,Administration fee,Developer name,Project name,Kód jednotky,Investment Advisor
222383,"CZK 24,000",50.0792487,14.4494301,Prague - Vinohrady,2 bedroom,104 m²,"CZK 3,000",Partially furnished,5,No,No,Yes,Yes,No,Yes,No,13. 05. 2022,271,335,101,334,95,363,204,204,554,231,"CZK 23,000",Personal,Brick building,,1 to 10 years years,Standard materials and solutions,Electric boiler,Middle floor,,Excellent,Overall,,,,,,
715898,"CZK 26,000",50.07245,14.39363,"Plzeňská, Prague - Smíchov",1 bedroom with open-plan kitchen,54 m²,"CZK 4,000",Furnished,3,No,No,No,No,No,Yes,No,01. 06. 2022,42,871,178,562,166,691,172,997,907,293,"CZK 45,000",Personal,Brick building,,1 to 10 years years,Premium materials and solutions,,,B,New build,,,,,,,
716985,"CZK 12,500",50.0951749,14.5092549,"Mezilehlá, Prague - Hrdlořezy",Small studio,37 m²,"CZK 3,120",Partially furnished,3,Yes,No,Yes,No,No,Yes,Yes,01. 05. 2022,203,514,668,478,976,743,"1,293","1,106",276,,"CZK 37,000",Personal,Brick building,,,,,,A,New build,,,,,,,
717881,"CZK 21,000",50.0465,14.4053,"Prosluněná, Prague - Hlubočepy",2 bedroom with open-plan kitchen,77 m²,"CZK 3,759",Partially furnished,3,No,No,No,Yes,No,No,No,10. 05. 2022,344,672,520,991,"1,080","1,107",573,,,,"CZK 42,000",Personal,Prefab concrete building,,,,,,G,Excellent,,,,,,,
368508,"CZK 12,500",50.0693725,14.3751814,"Pod Kavalírkou, Prague - Košíře",1 bedroom with open-plan kitchen,45 m²,CZK 850,Furnished,5,No,No,Yes,No,No,Yes,No,01. 06. 2022,172,237,369,344,406,452,363,925,892,292,"CZK 12,500",Personal,Brick building,,,,,Middle floor,,Good,,,,,,,
648533,"CZK 16,000",50.0185889,14.4326357,"Ve Lhotce, Prague - Kamýk",1 bedroom with open-plan kitchen,42 m²,"CZK 3,000",Partially furnished,4,No,No,Yes,No,Yes,Yes,No,01. 06. 2022,236,763,439,756,248,665,610,748,233,513,"CZK 32,000",Personal,Prefab concrete building,,,,District heating,Middle floor,G,Excellent,Overall,,,,,,
717878,"CZK 14,500",50.11085,14.49635,"Nepilova, Prague - Vysočany",Studio,50 m²,"CZK 3,000",Unfurnished,5,Yes,No,No,No,No,Yes,No,01. 06. 2022,246,448,295,198,133,133,715,707,218,259,"CZK 17,500",Personal,Brick building,,,,,,G,Excellent,,,,,,,
534510,"CZK 14,500",50.1218065,14.4874006,"Litvínovská, Prague - Prosek",1 bedroom with open-plan kitchen,49 m²,"CZK 3,500",Unfurnished,5,No,No,No,Yes,No,No,No,01. 07. 2022,298,894,250,832,594,510,96,185,263,171,"CZK 30,000",Personal,Prefab concrete building,,,,District heating,,,Excellent,Overall,,,,,,
515070,"CZK 27,800",50.06671,14.456435,"Oblouková, Prague - Vršovice",3 bedroom,80 m²,"CZK 2,940",Furnished,6,No,No,No,No,No,Yes,No,01. 07. 2022,38,225,51,316,42,316,420,560,322,259,"CZK 40,000",Personal,Brick building,,1 to 10 years years,Premium materials and solutions,District heating,Top floor,,Excellent,Overall,,,,,,
559285,"CZK 11,000",50.0566862,14.4888899,Prague - Záběhlice,Studio,28 m²,"CZK 3,200",Furnished,4,Yes,No,No,No,No,Yes,No,,388,"1,104",431,"1,472",570,539,602,"1,133",500,654,"CZK 22,000",Personal,Low-energy building,Yes,,,,Middle floor,B,,,,,,,,
699068,"CZK 20,000",50.07027,14.40493,"Nádražní, Prague - Smíchov",1 bedroom with open-plan kitchen,43 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,Yes,No,01. 07. 2022,89,569,28,167,0,101,552,"1,042","1,020",600,"CZK 20,000",Personal,Brick building,,,,Central heating,Middle floor,G,Excellent,Interior,,,,,,
717811,"CZK 13,500",50.12171,14.46709,"Nad Okrouhlíkem, Prague - Libeň",Studio,46 m²,"CZK 3,500",Furnished,1,No,Yes,No,No,Yes,Yes,Yes,01. 06. 2022,487,828,492,706,469,743,805,681,805,197,"CZK 25,000",Personal,Prefab concrete building,,,,,,G,Excellent,,,,,,,
706861,"CZK 17,000",50.03182,14.39405,"Lumiérů, Prague - Hlubočepy",3 bedroom,75 m²,"CZK 1,500",Partially furnished,,No,No,Yes,No,No,No,No,06. 05. 2022,149,"1,491",806,"1,399",240,"1,457",128,,,,"CZK 18,500",Cooperative,Brick building,,,,,,G,Good,,,,,,,
717809,"CZK 26,000",50.08591,14.42116,"Kožná, Prague - Staré Město",1 bedroom with open-plan kitchen,60 m²,"CZK 2,000",Partially furnished,3,No,No,No,No,No,Yes,No,15. 05. 2022,339,439,87,126,1,185,277,581,449,498,,Personal,Brick building,,,,,,G,Excellent,,,,,,,
421311,"CZK 26,000",50.066155779374,14.393650712938,Prague - Smíchov,2 bedroom with open-plan kitchen,64 m²,"CZK 4,500",Partially furnished,1,Yes,Yes,Yes,No,Yes,Yes,Yes,01. 07. 2022,204,570,223,936,147,657,469,596,654,552,"CZK 60,000",Personal,Low-energy building,Yes,1 to 10 years years,Premium materials and solutions,Central heating,Ground floor,B,New build,,80 m²,,,,,
577064,"CZK 16,900",50.1027788,14.3748352,"U Hadovky, Prague - Dejvice",2 bedroom,63 m²,"CZK 3,050",Partially furnished,1,No,No,Yes,No,No,No,No,02. 05. 2022,261,"1,397",338,"1,034",337,306,502,635,535,425,"CZK 17,000",Cooperative,Brick building,,over 50 years years,Standard materials and solutions,Gas boiler,Raised ground floor,D,Excellent,Interior,,,,,,
521475,"CZK 22,000",50.1065558,14.4528197,Prague - Holešovice,1 bedroom with open-plan kitchen,63 m²,"CZK 4,000",Furnished,2,Yes,No,No,No,No,Yes,Yes,ihned,241,602,35,415,68,370,375,870,182,131,"CZK 26,000",Personal,Brick building,,1 to 10 years years,Premium materials and solutions,District heating,Middle floor,,New build,,,,,,,
639908,"CZK 21,900",50.087756,14.366929,"Radimova, Prague - Břevnov",1 bedroom with open-plan kitchen,66 m²,"CZK 4,000",Furnished,1,Yes,No,No,No,Yes,Yes,Yes,01. 06. 2022,327,564,144,651,53,98,134,639,620,539,"CZK 30,000",Personal,Brick building,Yes,1 to 10 years years,Premium materials and solutions,Central heating,Raised ground floor,,New build,,,,,,,
717792,"CZK 12,500",50.13701,14.51072,"Dudkova, Prague - Letňany",2 bedroom,49 m²,"CZK 3,138",Partially furnished,2,No,No,Yes,No,No,No,No,09. 05. 2022,231,431,398,668,178,113,174,752,342,155,"CZK 25,000",Personal,Brick building,,,,,,C,Excellent,,,,,,,
265022,"CZK 12,900",50.0372661,14.5076689,"Donovalská, Prague - Chodov",Studio,30 m²,"CZK 2,000",Partially furnished,8,No,No,Yes,No,No,Yes,No,01. 07. 2022,91,842,182,263,421,425,414,258,142,,"CZK 20,000",Personal,Prefab concrete building,,,Standard materials and solutions,District heating,Middle floor,B,Excellent,Overall,,,,,,
713030,"CZK 16,500",50.105738,14.4496051,Prague - Holešovice,1 bedroom with open-plan kitchen,58 m²,"CZK 2,000",,,No,No,No,No,No,No,No,Ihned,104,293,79,106,39,109,344,568,279,389,"CZK 18,500",Personal,Other,,,,,,,Excellent,,,,,,,
534157,"CZK 14,000",50.1066786,14.44678,"Poupětova, Prague - Holešovice",1 bedroom,55 m²,"CZK 3,000",Partially furnished,3,Yes,No,No,No,No,No,No,15. 05. 2022,145,365,209,378,122,255,334,722,311,261,"CZK 21,000",Personal,Brick building,,,,Gas boiler,,B,Excellent,,,,,,,
717785,"CZK 16,000",50.03732,14.42349,"Na Zemance, Prague - Braník",2 bedroom,70 m²,"CZK 5,000",Partially furnished,1,No,No,Yes,No,No,No,No,08. 05. 2022,304,"1,124",970,"1,447",209,"1,070",896,810,"1,468",379,"CZK 16,000",Personal,Brick building,,,,,,G,Excellent,,,,,,,
717781,"CZK 16,500",50.02735,14.51531,"Křejpského, Prague - Chodov",2 bedroom with open-plan kitchen,72 m²,"CZK 4,500",Unfurnished,4,Yes,No,Yes,No,No,Yes,No,10. 05. 2022,324,542,284,"1,204",194,379,137,96,"1,044",172,"CZK 21,000",Personal,Prefab concrete building,,,,,,G,Excellent,,,,,,,
443328,"CZK 16,000",50.1039881,14.5080136,"Pod Harfou, Prague - Vysočany",1 bedroom with open-plan kitchen,53 m²,"CZK 4,000",Furnished,6,No,Yes,No,No,No,No,No,15. 05. 2022,513,211,"1,292",786,"1,115","1,428","1,151",222,,,"CZK 30,000",Personal,Other,,1 to 10 years years,,,,C,Excellent,,,,,,,
600532,"CZK 59,000",50.075681,14.408523,"Janáčkovo Nábřeží, Prague - Smíchov",4 bedroom,165 m²,"CZK 12,000",Partially furnished,6,No,Yes,No,No,No,Yes,No,11. 04. 2022,279,223,344,342,68,418,193,839,"1,059",309,"CZK 60,000",Personal,Brick building,,1 to 10 years years,Premium materials and solutions,Central heating,Top floor,G,Excellent,,,,,,,
717766,"CZK 12,990",50.10374861111,14.48891777777,"Kurta Konráda, Prague - Libeň",Studio,33 m²,"CZK 3,269",Unfurnished,8,No,No,Yes,Yes,No,Yes,No,,55,245,168,88,181,184,353,731,346,106,"CZK 16,259",Personal,Brick building,Yes,,,,,G,New build,,,"CZK 16,259

                                
                                
                
i",,,,
699193,"CZK 14,990",50.12992861111,14.41792861111,"Lodžská, Prague - Bohnice",2 bedroom with open-plan kitchen,53 m²,"CZK 2,374",Furnished,10,Yes,No,Yes,No,No,Yes,No,,130,371,361,301,301,408,559,841,"1,392",207,"CZK 17,364",Personal,Prefab concrete building,,,,,,G,Good,,,"CZK 17,364

                                
                                
                
i",,,,
717763,"CZK 19,990",50.05805833333,14.46515972222,"Na křivce, Prague - Michle",4 bedroom,82 m²,"CZK 4,449",Partially furnished,3,Yes,No,No,No,Yes,No,No,,438,"1,333",565,"1,378",692,584,468,"1,307",199,,"CZK 24,439",Personal,Brick building,,,,,,G,Excellent,,,"CZK 24,439

                                
                                
                
i",,,,
717761,"CZK 15,990",50.07745055555,14.50547,"Černokostelecká, Prague - Strašnice",1 bedroom with open-plan kitchen,76 m²,"CZK 2,633",Partially furnished,2,No,No,No,No,No,Yes,No,,46,833,507,724,161,600,651,622,575,,"CZK 18,623",Personal,Brick building,,,,,,D,Excellent,,,"CZK 18,623

                                
                                
                
i",,,,
717759,"CZK 11,990",50.05407666666,14.51184194444,"Práčská, Prague - Záběhlice",2 bedroom,56 m²,"CZK 3,289",Partially furnished,7,Yes,No,Yes,No,No,Yes,No,,137,490,480,532,370,486,727,791,907,227,"CZK 15,279",Personal,Prefab concrete building,,,,,,G,Excellent,,,"CZK 15,279

                                
                                
                
i",,,,
645848,"CZK 19,000",50.121135,14.463286,"Na Okrouhlíku, Prague - Libeň",3 bedroom,71 m²,"CZK 3,900",Furnished,2,Yes,No,No,No,No,No,No,01. 06. 2022,373,344,395,681,492,430,559,227,660,301,"CZK 22,900",Personal,Brick building,,,Standard materials and solutions,Gas boiler,Middle floor,C,Excellent,Overall,,,,,,
717757,"CZK 13,990",50.05976805555,14.45055611111,"Jivenská, Prague - Michle",2 bedroom,56 m²,"CZK 4,142",Partially furnished,1,No,No,Yes,No,No,Yes,No,,116,856,42,262,113,772,221,359,710,300,"CZK 18,132",Personal,Brick building,,,,,,G,Excellent,,,"CZK 18,132

                                
                                
                
i",,,,
717752,"CZK 15,500",50.0941575,14.4560046,"Březinova, Prague - Karlín",1 bedroom with open-plan kitchen,43 m²,"CZK 1,000",Partially furnished,3,No,No,Yes,No,No,No,No,01. 06. 2022,205,690,81,366,87,230,259,"1,378",280,419,"CZK 20,000",Cooperative,Brick building,,,,,,G,Excellent,Interior,,,,,,
664824,"CZK 16,000",49.97529,14.39465,"Žitavského, Prague - Zbraslav",2 bedroom with open-plan kitchen,64 m²,"CZK 1,800",Partially furnished,3,No,No,No,No,No,No,No,01. 06. 2021,102,216,100,86,154,143,211,915,,,"CZK 15,000",Personal,Brick building,,,Standard materials and solutions,Gas boiler,Top floor,F,Excellent,Overall,,,,,,
551403,"CZK 12,500",50.107715541521,14.527583611115,"Granitova, Prague - Hloubětín",Studio,31 m²,"CZK 3,200",Partially furnished,2,Yes,No,Yes,No,Yes,Yes,Yes,01. 06. 2022,62,"1,101",501,"1,083",765,898,"1,048",847,974,320,"CZK 20,000",Other,Low-energy building,Yes,1 to 10 years years,,Central heating,Middle floor,B,Excellent,,,,,,,
644750,"CZK 11,500",50.022858,14.40224,"Šífařská, Prague - Hodkovičky",Small studio,33 m²,"CZK 2,900",Partially furnished,2,Yes,No,No,No,Yes,Yes,No,01. 06. 2022,213,213,987,177,913,,,,,,"CZK 11,500",Personal,Low-energy building,Yes,1 to 10 years years,Premium materials and solutions,District heating,Middle floor,B,New build,,,,,,,
658687,"CZK 23,000",50.10168,14.4242,"U Studánky, Prague - Bubeneč",1 bedroom with open-plan kitchen,59 m²,"CZK 2,250",Furnished,5,No,No,No,No,No,Yes,No,01. 06. 2022,353,307,138,232,151,290,316,206,220,,"CZK 46,000",Personal,Brick building,,,Premium materials and solutions,Gas boiler,Middle floor,,Excellent,,,,,,,
717728,"CZK 15,000",50.11562,14.47181,"V Zahradách, Prague - Libeň",2 bedroom,60 m²,"CZK 4,000",Unfurnished,3,Yes,No,Yes,No,No,No,No,08. 05. 2022,333,"1,204",21,"1,489",71,496,481,"1,327","1,135",525,"CZK 15,000",Personal,Brick building,,,,,,G,Excellent,,,,,,,
717581,"CZK 17,000",50.10689,14.39512,"Zelená, Prague - Bubeneč",1 bedroom with open-plan kitchen,59 m²,"CZK 3,500",Partially furnished,3,Yes,No,No,No,No,Yes,No,01. 06. 2022,7,995,47,381,30,240,288,504,670,204,"CZK 25,000",Personal,Brick building,,,,,,E,Excellent,,,,,,,
716761,"CZK 16,500",50.1069,14.56511,"Cíglerova, Prague - Černý Most",3 bedroom,75 m²,"CZK 5,500",Furnished,7,No,No,No,No,No,Yes,No,09. 05. 2022,51,506,83,"1,163",725,563,613,697,"1,410",389,"CZK 35,000",Personal,Prefab concrete building,,,,,,C,Excellent,,,,,,,
717549,"CZK 18,000",50.0865306,14.514837,"U Tvrze, Prague - Malešice",1 bedroom with open-plan kitchen,73 m²,"CZK 4,000",Partially furnished,4,No,Yes,No,No,Yes,Yes,Yes,15. 07. 2022,254,"1,118",695,"1,314",265,718,547,"1,089",35,245,"CZK 36,000",Personal,Brick building,,,,,,G,New build,,,,,,,
530371,"CZK 12,800",50.1128959,14.515145,"Strnadových, Prague - Vysočany",Studio,37 m²,"CZK 3,640",Furnished,5,No,No,No,No,No,No,Yes,01. 06. 2022,559,697,707,"1,472","1,390","1,488",523,350,,,"CZK 17,000",Personal,Brick building,Yes,1 to 10 years years,Standard materials and solutions,Central heating,Middle floor,B,New build,,,,,,,
717547,"CZK 12,700",50.1404,14.51908,"Škrábkových, Prague - Letňany",Studio,43 m²,"CZK 2,200",Partially furnished,5,Yes,No,Yes,No,No,Yes,No,07. 05. 2022,393,613,"1,056","1,199",291,737,"1,013",969,"1,247",285,"CZK 12,000",Personal,Brick building,Yes,,,District heating,,B,New build,,,,,,,
601507,"CZK 33,000",50.035333,14.389324,"Devonská, Prague - Hlubočepy",2 bedroom with open-plan kitchen,90 m²,"CZK 3,000",Partially furnished,3,Yes,No,Yes,No,Yes,Yes,Yes,31. 05. 2022,228,"1,312",695,"1,220",668,"1,278","1,298","1,297","1,231",117,"CZK 33,000",Personal,Brick building,Yes,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,A,New build,,,,,,,
716689,"CZK 15,500",50.09936,14.42266,"Jirečkova, Prague - Holešovice",2 bedroom,78 m²,"CZK 3,700",Unfurnished,4,No,No,Yes,No,No,No,No,01. 07. 2022,176,147,165,167,41,207,277,550,376,,"CZK 20,000",Personal,Brick building,,,,,,G,Good,,,,,,,
716686,"CZK 15,000",50.00921,14.40993,"Na Holém vrchu, Prague - Modřany",2 bedroom,60 m²,"CZK 5,000",Partially furnished,1,No,Yes,No,No,No,No,No,01. 07. 2022,200,854,774,756,562,674,535,899,"1,465",519,"CZK 18,000",Personal,Brick building,,,,,,D,Good,,,,,,,
619545,"CZK 12,000",50.103554,14.47585,Prague - Libeň,1 bedroom with open-plan kitchen,45 m²,"CZK 2,800",Furnished,3,No,No,No,No,No,Yes,No,01. 06. 2022,115,226,141,166,73,28,189,382,341,388,"CZK 15,000",Personal,Brick building,,10 to 30 years years,Standard materials and solutions,Central heating,Middle floor,D,Excellent,,,,,,,
430813,"CZK 19,900",50.1262741,14.4319591,"Velká skála, Prague - Troja",2 bedroom with open-plan kitchen,80 m²,"CZK 5,000",Partially furnished,2,No,Yes,No,No,Yes,No,No,01. 06. 2022,361,626,69,"1,243",574,"1,042",547,475,481,469,"CZK 35,000",Personal,Brick building,,,,District heating,,A,Excellent,,,,,,,
717531,"CZK 9,900",50.08927,14.38383,"Za Hládkovem, Prague - Střešovice",Small studio,25 m²,"CZK 3,093",Furnished,2,Yes,No,Yes,No,No,Yes,No,01. 06. 2022,614,415,458,196,"1,321",481,376,384,265,,"CZK 9,900",Personal,Brick building,,,,,,G,Excellent,,,,,,,
681854,"CZK 19,500",50.09687,14.46518,"Molákova, Prague - Karlín",2 bedroom,41 m²,"CZK 5,500",Furnished,6,No,Yes,Yes,No,No,Yes,No,01. 07. 2022,116,"1,185",101,"1,040",234,780,434,694,909,141,"CZK 25,000",Personal,Other,,,,Central heating,,G,Excellent,,,,,,,
537608,"CZK 12,000",50.0088538,14.4201081,"Plevenská, Prague - Modřany",1 bedroom,30 m²,"CZK 4,000",Furnished,4,No,No,No,No,No,Yes,No,05. 05. 2022,452,608,459,469,538,494,143,958,"1,044",637,"CZK 20,000",Cooperative,Prefab concrete building,,,Standard materials and solutions,,,,,,,,,,,
709620,"CZK 11,990",50.11624833333,14.46934333333,"Na stráži, Prague - Libeň",1 bedroom with open-plan kitchen,49 m²,"CZK 1,339",Unfurnished,2,No,No,No,No,No,No,No,,108,956,19,"1,404",80,248,375,"1,113","1,094",443,"CZK 13,327",Personal,Brick building,,,,,,E,Good,,,"CZK 13,327

                                
                                
                
i",,,,
384014,"CZK 14,500",50.0624402,14.4490808,"ulice Kloboučnická, Prague - Nusle",1 bedroom with open-plan kitchen,45 m²,"CZK 2,600",Furnished,5,No,No,Yes,No,No,Yes,No,01. 06. 2022,250,901,344,544,248,651,572,405,884,462,"CZK 20,000",Personal,Brick building,,,,Gas boiler,,,,,,,,,,
717486,"CZK 7,500",50.09231,14.49379,"Koněvova, Prague - Žižkov",Small studio,20 m²,"CZK 2,500",Partially furnished,1,No,No,No,No,No,No,No,01. 06. 2022,168,216,120,525,269,238,372,408,636,167,"CZK 15,000",Personal,Brick building,,10 to 30 years years,Standard materials and solutions,District heating,Raised ground floor,C,Good,Bathroom unit,,,,,,
576447,"CZK 15,000",50.0582331,14.4521541,"Magistrů, Prague - Michle",Studio,40 m²,"CZK 3,000",Furnished,1,No,No,No,No,Yes,Yes,No,01. 04. 2022,260,631,391,300,42,983,184,518,385,394,"CZK 30,000",Personal,Brick building,Yes,1 to 10 years years,Standard materials and solutions,Central heating,,B,New build,Exterior,,,,,,
545754,"CZK 16,500",50.0833811,14.4649759,"Olšanská, Prague - Žižkov",Studio,42 m²,"CZK 2,500",Partially furnished,1,No,No,No,No,Yes,Yes,No,01. 06. 2022,69,338,462,526,396,322,466,595,399,460,"CZK 30,000",Personal,Low-energy building,Yes,1 to 10 years years,Premium materials and solutions,District heating,Middle floor,A,New build,,,,,,,
713305,"CZK 11,000",50.00967,14.46089,"Libušská, Prague - Libuš",Studio,36 m²,"CZK 4,500",Furnished,1,No,No,Yes,No,Yes,No,No,01. 06. 2022,69,141,357,222,334,876,"1,339",973,,,"CZK 30,000",Cooperative,Brick building,,,,Gas boiler,Middle floor,A,New build,,,,,,,
708968,"CZK 30,000",50.01264,14.38504,"Pod Akáty, Prague - Velká Chuchle",2 bedroom with open-plan kitchen,83 m²,"CZK 3,000",Partially furnished,1,Yes,No,No,No,Yes,No,No,02. 03. 2022,251,321,336,323,663,,,,,,"CZK 33,000",Personal,Brick building,,,,,,G,New build,,,,,,,
708966,"CZK 30,000",50.01264,14.38504,"Pod Akáty, Prague - Velká Chuchle",2 bedroom with open-plan kitchen,78 m²,"CZK 3,000",Partially furnished,1,Yes,No,No,No,Yes,No,No,02. 03. 2022,251,321,336,323,663,,,,,,"CZK 33,000",Personal,Brick building,,,,,,G,New build,,,,,,,
695052,"CZK 21,500",50.06543,14.44301,"Ctiradova, Prague - Nusle",1 bedroom with open-plan kitchen,54 m²,"CZK 3,500",Furnished,4,Yes,No,No,No,No,Yes,Yes,01. 06. 2022,185,355,219,261,269,249,558,657,636,602,"CZK 53,000",Personal,Other,,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,G,New build,,,,,,,
711233,"CZK 14,990",50.1085429,14.5254683,"Granitova, Prague - Hloubětín",Studio,44 m²,"CZK 2,990",Partially furnished,5,No,Yes,Yes,No,Yes,Yes,No,21. 03. 2022,280,"1,320",719,"1,302","1,077","1,144","1,212","1,015","1,196",524,,Personal,Low-energy building,Yes,1 to 10 years years,Premium materials and solutions,District heating,,A,New build,,,,,,,
716526,"CZK 18,000",50.1261106,14.5002253,"Českolipská, Prague - Prosek",3 bedroom,52 m²,"CZK 4,000",Partially furnished,4,Yes,No,No,No,No,Yes,No,02. 05. 2022,161,460,223,490,504,604,180,138,"1,324",208,"CZK 36,000",Personal,Prefab concrete building,,,,,,G,Excellent,,,,,,,
348494,"CZK 16,500",50.019622,14.4673797,"Muškova, Prague - Kunratice",1 bedroom with open-plan kitchen,60 m²,"CZK 5,000",Partially furnished,1,No,Yes,No,No,No,Yes,Yes,01. 07. 2022,418,"1,389","1,267",212,569,561,"1,500",166,,,"CZK 30,000",Personal,Brick building,,10 to 30 years years,,District heating,Raised ground floor,,,,,,,,,
710906,"CZK 26,000",50.012127,14.5157941,"K Rozkoši, Prague - Šeberov",3 bedroom with open-plan kitchen,120 m²,"CZK 6,000",Unfurnished,3,Yes,No,No,No,Yes,No,Yes,01. 05. 2022,145,384,222,442,987,190,,,,,"CZK 30,000",Personal,Brick building,,10 to 30 years years,Standard materials and solutions,Gas boiler,Attic,C,Excellent,,,,,,,
716522,"CZK 32,000",50.0613873,14.3654246,"Na Pomezí, Prague - Košíře",3 bedroom with open-plan kitchen,110 m²,"CZK 3,500",Partially furnished,2,Yes,No,No,Yes,No,Yes,No,01. 07. 2022,153,946,939,"1,409","1,031","1,033",431,460,961,292,"CZK 64,000",Personal,Low-energy building,,,,,,G,Excellent,,,,,,,
