Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Heating,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Refundable security deposit,Design,Total number of floors,Renovation,Age,New building,Front garden,Administration fee,Developer name,Project name,Kód jednotky
594318,"CZK 18,600",50.104982,14.539633,"Klánovická, Prague - Hloubětín",3 bedroom,Excellent,65 m²,"CZK 2,600",Personal,Brick building,Partially furnished,10,Yes,No,Yes,Yes,Yes,Yes,No,12. 12. 2021,District heating,C,172,161,172,180,368,234,481,404,281,318,"CZK 35,000",Premium materials and solutions,Top floor,Interior,1 to 10 years years,,,,,,
695893,"CZK 15,900",50.09687,14.46518,Prague - Karlín,1 bedroom with open-plan kitchen,Excellent,34 m²,"CZK 15,000",Personal,Brick building,Furnished,8,No,No,No,No,No,Yes,No,15. 01. 2022,,C,116,"1,185",101,"1,040",234,780,434,694,909,141,"CZK 15,000",,,,,,,,,,
695859,"CZK 20,000",50.02611,14.44741,"Mezilesní, Prague - Lhotka",3 bedroom with open-plan kitchen,Excellent,68 m²,"CZK 4,000",Personal,Prefab concrete building,Partially furnished,3,No,No,Yes,No,Yes,No,No,01. 02. 2022,District heating,B,182,987,554,"1,186",580,899,337,703,659,352,"CZK 20,000",,Top floor,Interior,,,,,,,
173714,"CZK 11,900",50.1043889,14.5549776,"Hejtmanská, Prague - Kyje",1 bedroom,New build,40 m²,"CZK 1,900",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,25. 04. 2021,Gas boiler,A,235,475,474,235,376,543,"1,136",731,545,,"CZK 14,000",Premium materials and solutions,Ground floor,Overall,1 to 10 years years,,,,,,
666873,"CZK 9,000",50.05472,14.40524,"Křížová, Prague - Smíchov",Studio,Excellent,27 m²,"CZK 4,000",Personal,Brick building,Partially furnished,5,No,No,No,No,Yes,Yes,No,10. 01. 2022,Central heating,B,521,"1,286",968,"1,315",901,0,"1,252",,,,"CZK 13,000",Standard materials and solutions,,,1 to 10 years years,,,,,,
626249,"CZK 14,000",50.1081,14.445631,"Plynární, Prague - Holešovice",1 bedroom with open-plan kitchen,Good,40 m²,"CZK 2,500",Personal,Brick building,,2,Yes,No,Yes,No,Yes,No,No,15. 10. 2020,Central heating,G,115,582,185,595,82,223,276,938,453,203,"CZK 14,000",Premium materials and solutions,,Overall,1 to 10 years years,,,,,,
696208,"CZK 16,000",50.04515,14.31442,"Hostinského, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,46 m²,"CZK 2,800",Personal,Prefab concrete building,Partially furnished,6,No,No,Yes,No,No,Yes,No,01. 01. 2022,District heating,G,106,578,368,627,568,56,606,232,680,203,"CZK 28,000",Standard materials and solutions,Middle floor,Overall,,,,,,,
633297,"CZK 13,500",50.053441,14.418723,"U Kublova, Prague - Podolí",1 bedroom with open-plan kitchen,Excellent,40 m²,"CZK 1,000",Personal,Brick building,Partially furnished,4,Yes,No,Yes,No,No,Yes,No,01. 01. 2022,,D,327,923,268,765,237,962,746,"1,374",298,443,"CZK 20,000",,,Exterior,,,,,,,
696207,"CZK 11,990",50.03097361111,14.53460499999,"Hlavatého, Prague - Háje",1 bedroom with open-plan kitchen,Excellent,44 m²,"CZK 2,937",Personal,Prefab concrete building,Furnished,16,No,No,No,No,No,Yes,No,,,C,110,332,222,263,359,603,288,323,676,244,"CZK 14,927",,,,,,,"CZK 14,927

                                
                                
                
i",,,
693921,"CZK 9,990",50.10177138888,14.56268694444,"Mrázkova, Prague - Černý Most",Studio,New build,27 m²,"CZK 2,818",Personal,Brick building,,3,No,No,No,No,No,Yes,No,,,B,208,685,583,970,750,695,338,783,217,,"CZK 12,808",,,,,Yes,,"CZK 12,808

                                
                                
                
i",,,
693951,"CZK 17,990",50.1153735,14.5658835,"Sicherova, Prague - Kyje",2 bedroom with open-plan kitchen,New build,80 m²,"CZK 4,789",Personal,Brick building,Furnished,1,Yes,No,Yes,No,Yes,No,No,,,C,369,"1,009",784,"1,378","1,263",796,,,,,"CZK 22,779",,,,,Yes,,"CZK 22,779

                                
                                
                
i",,,
693949,"CZK 12,990",50.10847194444,14.50895277777,"U vysočanského pivovaru, Prague - Vysočany",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 3,728",Personal,Brick building,Partially furnished,6,No,No,Yes,No,No,No,No,,,G,312,782,436,584,412,741,485,305,808,688,"CZK 16,718",,,,,,,"CZK 16,718

                                
                                
                
i",,,
693947,"CZK 11,990",50.115312,14.4721862,"Na Dědince, Prague - Libeň",1 bedroom with open-plan kitchen,Excellent,34 m²,"CZK 3,721",Personal,Brick building,Unfurnished,2,No,No,Yes,No,No,Yes,No,,,D,74,"1,232",240,"1,230",134,524,406,"1,390",876,343,"CZK 15,711",,,,,,,"CZK 15,711

                                
                                
                
i",,,
694634,"CZK 12,990",50.08934972222,14.46700694444,"Zelenky-Hajského, Prague - Žižkov",1 bedroom,Excellent,41 m²,"CZK 2,399",Cooperative,Brick building,Unfurnished,5,Yes,No,Yes,No,No,Yes,No,,,G,102,791,10,132,114,160,463,487,433,200,"CZK 15,389",,,,,,,"CZK 15,389

                                
                                
                
i",,,
693936,"CZK 13,990",50.12982277777,14.4270275,"Štětínská, Prague - Bohnice",1 bedroom with open-plan kitchen,Excellent,46 m²,"CZK 2,517",Cooperative,Prefab concrete building,Unfurnished,1,Yes,No,Yes,No,No,Yes,No,,,G,347,636,371,933,631,402,402,513,710,17,"CZK 16,507",,,,,,,"CZK 16,507

                                
                                
                
i",,,
299349,"CZK 15,000",50.0705493,14.4458579,"Rybalkova, Prague - Vršovice",Studio,,46 m²,"CZK 1,600",Personal,Other,Unfurnished,4,No,Yes,No,No,No,No,No,17. 01. 2022,,,303,670,152,532,185,498,420,408,479,135,"CZK 30,000",,,,,,,,,,
308440,"CZK 19,500",50.1114955,14.3916515,"Heinemannova, Prague - Dejvice",1 bedroom with open-plan kitchen,,56 m²,"CZK 3,500",Personal,Brick building,Furnished,3,Yes,No,No,No,Yes,Yes,No,10. 12. 2021,Central heating,,430,42,"1,133",367,813,702,202,290,753,,"CZK 20,000",Standard materials and solutions,Middle floor,,10 to 30 years years,,,,,,
600314,"CZK 15,900",50.077616,14.422776,"Příčná, Prague - Nové Město",1 bedroom with open-plan kitchen,Excellent,52 m²,"CZK 4,000",Personal,Brick building,Furnished,2,Yes,No,No,No,No,Yes,No,07. 08. 2020,Gas boiler,D,249,504,98,257,39,197,310,446,442,383,"CZK 20,000",Premium materials and solutions,Middle floor,Interior,over 50 years years,,,,,,
695908,"CZK 15,000",50.09479,14.49224,"K Lučinám, Prague - Žižkov",2 bedroom,Excellent,51 m²,"CZK 3,500",Personal,Brick building,Partially furnished,3,No,No,Yes,No,No,Yes,No,01. 01. 2022,,G,344,445,291,529,339,423,175,339,224,184,"CZK 25,000",,,,,,,,,,
684015,"CZK 8,000",50.1021,14.56863,"Vašátkova, Prague - Černý Most",Studio,Good,25 m²,"CZK 1,000",Cooperative,Prefab concrete building,Unfurnished,7,No,No,No,No,No,Yes,No,01. 11. 2021,District heating,E,126,"1,098",236,"1,170",668,771,442,431,"1,432",367,"CZK 8,000",Standard materials and solutions,Top floor,Interior,,,,,,,
674119,"CZK 11,000",50.0535,14.4193,"U Kublova, Prague - Podolí",Studio,Excellent,29 m²,"CZK 1,000",Personal,Brick building,Partially furnished,3,No,No,Yes,No,No,No,No,12. 12. 2021,Other,G,197,758,83,579,111,776,561,"1,132",113,258,"CZK 22,000",Premium materials and solutions,Middle floor,Overall,1 to 10 years years,,,,,,
695414,"CZK 10,000",50.09681,14.3476,Prague - Vokovice,Studio,Good,24 m²,"CZK 2,800",Personal,Prefab concrete building,Partially furnished,6,No,No,No,No,No,Yes,No,07. 12. 2021,District heating,G,93,"1,136",101,802,346,212,203,202,480,221,"CZK 10,000",Standard materials and solutions,Middle floor,,10 to 30 years years,,,,,,
153003,"CZK 13,000",50.0674856,14.3969289,"Ostrovského, Prague - Smíchov",Small studio,,30 m²,"CZK 2,000",Personal,Brick building,Furnished,3,Yes,No,No,No,No,No,No,,,,298,229,221,618,23,316,387,600,501,392,"CZK 15,000",,,,,,,,,,
695002,"CZK 23,000",50.101840109189,14.452761226864,"Tusarova, Prague - Holešovice",1 bedroom with open-plan kitchen,New build,65 m²,"CZK 4,000",Personal,Brick building,Furnished,5,No,No,No,No,No,Yes,No,01. 01. 2022,,B,181,539,89,261,7,198,400,363,176,277,"CZK 23,000",,,,,,,,,,
695066,"CZK 20,000",50.10188313919,14.452900916946,"Tusarova, Prague - Holešovice",1 bedroom with open-plan kitchen,New build,51 m²,"CZK 3,000",Personal,Brick building,Furnished,5,Yes,No,No,No,No,Yes,No,01. 01. 2022,,B,175,534,82,256,31,192,396,358,179,289,"CZK 20,000",,,,,,,,,,
695007,"CZK 13,000",50.101802239666,14.452645931906,"Tusarova, Prague - Holešovice",Studio,New build,30 m²,"CZK 2,500",Personal,Brick building,Furnished,5,No,No,No,No,No,Yes,No,01. 02. 2022,,B,171,523,79,246,9,188,385,347,96,262,"CZK 18,000",,,,,,,,,,
695532,"CZK 12,500",50.0655895,14.4556055,"Sportovní, Prague - Vršovice",1 bedroom with open-plan kitchen,Excellent,53 m²,CZK 600,Personal,Brick building,Partially furnished,1,No,No,No,No,No,Yes,Yes,13. 12. 2021,Other,G,122,187,123,443,140,505,232,562,371,226,"CZK 25,000",,,Interior,,,,,,,
695506,"CZK 18,000",50.0989,14.3915,"Kafkova, Prague - Dejvice",1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 5,500",Personal,Brick building,Partially furnished,3,No,No,Yes,No,No,Yes,No,24. 01. 2022,,D,425,519,520,494,437,612,"1,027",326,797,411,"CZK 36,000",,,,,,,,,,
622347,"CZK 16,000",50.012711,14.400015,"Vorařská, Prague - Modřany",1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 3,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,Yes,No,01. 09. 2020,,C,236,"1,117",454,"1,361",778,"1,422","1,350",701,,,"CZK 16,000",Standard materials and solutions,,Overall,1 to 10 years years,,,,,,
646292,"CZK 11,000",50.04341,14.427855,Prague - Podolí,Small studio,Good,25 m²,"CZK 2,290",Personal,Brick building,Furnished,3,No,No,No,No,No,No,No,17. 01. 2022,,D,69,"1,114",149,"1,157",561,"1,214",464,676,630,675,,,,,,,,,,,
695478,"CZK 30,000",50.07755,14.43073,"Čelakovského sady, Prague - Vinohrady",2 bedroom with open-plan kitchen,Excellent,76 m²,"CZK 7,500",Personal,Brick building,Furnished,4,No,No,No,No,No,Yes,No,12. 12. 2021,Gas boiler,G,231,407,203,126,70,313,504,578,223,376,"CZK 30,000",Premium materials and solutions,Top floor,Overall,,,,,,,
695476,"CZK 10,000",50.0229,14.42724,"Vavřenova, Prague - Braník",Studio,Excellent,27 m²,"CZK 3,000",Personal,Prefab concrete building,Furnished,13,No,No,Yes,No,Yes,Yes,No,01. 02. 2022,District heating,G,182,677,191,670,313,344,180,457,859,94,"CZK 13,000",Standard materials and solutions,Top floor,Overall,,,,,,,
558993,"CZK 17,500",50.0486178,14.4324484,"Milevská, Prague - Podolí",3 bedroom,,65 m²,"CZK 4,000",Cooperative,Prefab concrete building,Furnished,3,Yes,No,No,No,No,No,No,02. 05. 2019,,,179,789,311,480,289,567,441,476,532,70,"CZK 25,000",Standard materials and solutions,Top floor,Interior,,,,,,,
695364,"CZK 13,000",50.02089,14.48591,"Dolnomlýnská, Prague - Kunratice",Studio,New build,35 m²,"CZK 2,500",Personal,Brick building,Furnished,,No,Yes,Yes,No,Yes,No,No,08. 12. 2021,,B,453,"1,171",367,"1,264",203,319,344,324,790,183,"CZK 13,000",Standard materials and solutions,Ground floor,,1 to 10 years years,,40 m²,,,,
695446,"CZK 17,000",50.03435,14.53284,"Plickova, Prague - Háje",2 bedroom with open-plan kitchen,Good,64 m²,"CZK 4,000",Cooperative,Prefab concrete building,Furnished,2,No,No,Yes,Yes,No,Yes,No,13. 12. 2021,,C,311,424,214,484,207,512,231,354,258,198,"CZK 17,000",,,,,,,,,,
695843,"CZK 12,200",50.04919,14.35058,"Ovčí hájek, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,47 m²,"CZK 1,300",Personal,Prefab concrete building,Partially furnished,4,No,No,No,No,No,Yes,No,01. 01. 2022,,C,236,845,199,388,207,283,336,210,"1,283",257,"CZK 8,000",,,,,,,,,,
507529,"CZK 13,000",50.074442313772,14.444215012195,"Moravská, Prague - Vinohrady",Studio,,47 m²,"CZK 2,800",Personal,Brick building,Partially furnished,4,Yes,No,No,No,No,No,No,,,,135,101,87,607,68,370,280,250,488,242,"CZK 10,000",,,,,,,,,,
615536,"CZK 20,000",50.035466,14.580133,"Losenická, Prague - Uhříněves",2 bedroom with open-plan kitchen,New build,86 m²,"CZK 5,500",Personal,Brick building,Furnished,2,Yes,No,No,No,No,Yes,Yes,01. 02. 2022,District heating,A,303,"1,371","1,016","1,387","1,488","1,398",,,,,"CZK 40,000",Premium materials and solutions,Middle floor,,1 to 10 years years,,,,,,
236379,"CZK 9,000",50.1269247,14.4645973,"Kyselova, Prague - Kobylisy",Small studio,Excellent,23 m²,"CZK 3,000",Personal,Prefab concrete building,Partially furnished,14,No,No,No,No,Yes,Yes,No,01. 02. 2022,District heating,,269,510,258,278,243,472,163,205,823,210,"CZK 12,000",Premium materials and solutions,Middle floor,Overall,,,,,,,
297888,"CZK 25,000",50.083517,14.3681811,"Kutnauerovo náměstí, Prague - Břevnov",3 bedroom,Excellent,80 m²,"CZK 1,500",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,15. 01. 2022,Gas boiler,,226,463,115,154,116,293,261,414,360,477,"CZK 25,000",Standard materials and solutions,Raised ground floor,Overall,1 to 10 years years,,,,,,
624399,"CZK 22,000",50.078052,14.406374,"V Lesíčku, Prague - Smíchov",2 bedroom with open-plan kitchen,Excellent,75 m²,"CZK 5,000",Personal,Brick building,Furnished,2,No,No,No,No,No,Yes,No,16. 12. 2021,Gas boiler,G,224,334,283,297,38,377,333,909,729,414,"CZK 27,000",Standard materials and solutions,Middle floor,,1 to 10 years years,,,,,,
664352,"CZK 37,000",50.07791,14.40697,"Zborovská, Prague - Smíchov",4 bedroom,Excellent,110 m²,"CZK 6,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,19. 06. 2021,,C,232,350,216,307,105,392,257,918,738,420,"CZK 35,000",,,,,,,,,,
686898,"CZK 10,500",50.0535,14.4193,"U Kublova, Prague - Podolí",Studio,Excellent,27 m²,"CZK 1,000",Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,No,No,13. 12. 2021,Other,G,197,758,83,579,111,776,561,"1,132",113,258,"CZK 21,000",Standard materials and solutions,Middle floor,Overall,1 to 10 years years,,,,,,
695233,"CZK 18,000",50.01505,14.43294,"Seidlova, Prague - Kamýk",2 bedroom,Good,68 m²,"CZK 4,000",Personal,Prefab concrete building,Furnished,4,No,No,Yes,No,Yes,Yes,No,01. 01. 2022,,A,420,"1,337",425,"1,329",768,416,87,521,782,252,"CZK 54,000",,,,,,,,,,
695231,"CZK 6,500",50.06129,14.59472,"Netlucká, Prague - Dubeč",Small studio,Excellent,25 m²,,Personal,Brick building,Furnished,2,No,No,No,No,Yes,No,No,28. 01. 2022,Central heating,A,174,953,256,818,584,919,"1,025",,,,"CZK 6,500",Standard materials and solutions,Attic,,1 to 10 years years,,,,,,
517918,"CZK 13,000",50.0452897,14.4379986,Prague - Krč,1 bedroom,,29 m²,"CZK 2,500",Cooperative,Brick building,Partially furnished,2,No,No,No,No,No,No,No,ihned,Central heating,,196,595,187,737,450,696,230,296,300,177,"CZK 26,000",,,Overall,,,,,,,
672347,"CZK 29,900",50.07758,14.42989,"Čelakovského sady, Prague - Nové Město",1 bedroom with open-plan kitchen,Excellent,51 m²,"CZK 4,200",Personal,Brick building,Furnished,3,No,No,No,No,No,Yes,No,01. 09. 2021,,G,282,471,259,176,29,334,526,604,169,397,,,,,,,,,,,
688096,"CZK 19,900",50.07758,14.42989,"Čelakovského sady, Prague - Nové Město",1 bedroom with open-plan kitchen,Excellent,37 m²,"CZK 4,200",Personal,Brick building,Furnished,5,No,No,No,No,No,Yes,No,01. 11. 2021,,G,282,471,259,176,29,334,526,604,169,397,,,,,,,,,,,
654089,"CZK 17,000",50.11227,14.62069,"U jeslí, Prague - Horní Počernice",3 bedroom with open-plan kitchen,Excellent,74 m²,"CZK 5,000",Personal,Prefab concrete building,Partially furnished,1,Yes,No,Yes,No,No,No,No,01. 07. 2021,District heating,B,124,"1,092",257,599,648,369,791,464,,,"CZK 34,000",Standard materials and solutions,,Overall,,,,,,,
328770,"CZK 33,000",50.0691704,14.4336586,"U Zvonařky, Prague - Vinohrady",2 bedroom with open-plan kitchen,New build,90 m²,"CZK 6,500",Personal,Brick building,Furnished,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,06. 12. 2021,Gas boiler,,90,622,113,712,173,657,489,522,335,422,,Premium materials and solutions,Middle floor,,1 to 10 years years,Yes,,,,,
685902,"CZK 12,500",50.1018,14.45327,"Tusarova, Prague - Holešovice",1 bedroom with open-plan kitchen,Excellent,31 m²,"CZK 3,500",Personal,Brick building,Furnished,,No,Yes,No,No,No,No,No,01. 01. 2022,,G,211,568,118,291,36,227,429,392,147,307,"CZK 32,000",,,,,,,,,,
695104,"CZK 16,000",50.11106,14.38008,"Na Kodymce, Prague - Dejvice",2 bedroom,Excellent,54 m²,,Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,05. 12. 2021,,G,134,195,260,995,650,215,789,756,,,"CZK 16,000",,,,,,,,,,
524714,"CZK 22,000",50.0817465,14.4271892,"Václavské náměstí, Prague - Nové Město",Studio,,80 m²,"CZK 3,000",Other,Brick building,Furnished,2,No,No,No,No,No,Yes,No,04. 05. 2020,,,159,379,137,87,20,155,398,847,114,372,"CZK 25,000",,,,,,,,,,
267731,"CZK 15,000",50.0804855,14.4598679,Prague - Žižkov,1 bedroom with open-plan kitchen,Excellent,40 m²,"CZK 3,500",Personal,Brick building,Furnished,1,No,No,Yes,No,No,No,No,01. 02. 2022,District heating,,234,520,337,360,137,338,470,347,512,149,"CZK 15,000",,,,,,,,,,
695010,"CZK 10,500",50.0765134,14.4927741,"Černokostelecká, Prague - Strašnice",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 2,900",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,06. 12. 2021,,B,659,820,679,571,466,793,889,764,109,605,"CZK 13,000",,,,,,,,,,
695009,"CZK 14,000",50.101675711731,14.452889528221,"Tusarova, Prague - Holešovice",1 bedroom with open-plan kitchen,New build,29 m²,"CZK 2,500",Personal,Brick building,Furnished,1,No,No,No,No,No,Yes,No,01. 01. 2022,,B,184,542,91,264,21,201,403,365,109,250,"CZK 21,000",,,,,,,,,,
653401,"CZK 10,900",50.09403,14.33444,"Osamocená, Prague - Vokovice",1 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 1,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,01. 02. 2022,,G,216,578,413,607,"1,085","1,129","1,064",517,868,,"CZK 10,900",,,,,,,,,,
695439,"CZK 13,000",50.01627,14.62809,"Bazalková, Prague - Kolovraty",Studio,New build,44 m²,"CZK 2,749",Personal,Brick building,Furnished,1,Yes,No,Yes,No,Yes,No,No,10. 12. 2021,,G,444,505,930,863,607,901,526,"1,071",157,,"CZK 26,000",,,,,,,,,,
695612,"CZK 11,990",50.05661972222,14.50325333333,"Jabloňová, Prague - Záběhlice",2 bedroom,Good,60 m²,"CZK 3,924",Personal,Brick building,Furnished,4,No,No,No,No,No,No,No,,,G,112,159,472,655,251,495,551,521,692,131,"CZK 15,914",,,,,,,"CZK 15,914

                                
                                
                
i",,,
694799,"CZK 12,990",50.10092305555,14.44716444444,"Osadní, Prague - Holešovice",1 bedroom with open-plan kitchen,Good,51 m²,"CZK 1,166",Personal,Brick building,Unfurnished,4,No,No,No,No,No,Yes,No,,,G,252,219,143,409,133,140,152,304,575,98,"CZK 15,956",,,,,,,"CZK 15,956

                                
                                
                
i",,,
694794,"CZK 13,490",50.07192222222,14.47158388888,"Bělocerkevská, Prague - Vršovice",2 bedroom,Excellent,49 m²,"CZK 4,439",Personal,Brick building,Furnished,4,No,No,Yes,No,No,Yes,No,,,G,121,508,132,379,334,15,487,364,621,248,"CZK 17,929",,,,,,,"CZK 17,929

                                
                                
                
i",,,
459435,"CZK 14,000",50.0860901,14.5030422,"Prorektorská, Prague - Malešice",Studio,Excellent,52 m²,"CZK 2,500",Personal,Brick building,Partially furnished,1,No,Yes,No,No,No,No,No,,District heating,,198,649,679,748,478,854,612,419,685,363,,,Ground floor,,,,16 m²,,,,
613733,"CZK 17,000",50.121653,14.454054,"Trojská, Prague - Libeň",Small studio,Excellent,25 m²,,Personal,Brick building,,2,Yes,No,No,No,Yes,Yes,Yes,22. 06. 2020,,G,95,565,146,145,180,150,363,583,"1,097",343,"CZK 15,000",,,,,,,,,,
694784,"CZK 11,000",50.03702,14.38736,"Slivenecká, Prague - Hlubočepy",1 bedroom with open-plan kitchen,Good,40 m²,"CZK 5,000",Cooperative,Brick building,Unfurnished,2,No,No,No,No,Yes,No,No,01. 01. 1970,,G,78,903,687,818,525,848,958,957,890,430,"CZK 16,000",,,,,,,,,,
237071,"CZK 29,000",50.1008217,14.6871026,"Holekova, Prague - Klánovice",3 bedroom,Excellent,140 m²,"CZK 5,000",Personal,Brick building,Partially furnished,1,Yes,Yes,No,No,Yes,No,Yes,28. 02. 2022,Gas boiler,,343,400,"1,280",810,,,,,,,"CZK 34,000",Standard materials and solutions,Attic,,1 to 10 years years,,200 m²,,,,
372339,"CZK 10,000",50.0210451,14.4123465,"Pod lysinami, Prague - Hodkovičky",Studio,,29 m²,"CZK 1,873",Personal,Prefab concrete building,Furnished,2,No,No,No,No,No,No,No,01. 02. 2021,,D,262,"1,421","1,098","1,379",498,"1,159",192,,,,"CZK 14,000",,,,,,,,,,
284934,"CZK 12,000",50.0559445,14.4510722,"Nuselská, Prague - Michle",Small studio,,35 m²,CZK 350,Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,01. 12. 2021,Gas boiler,,252,320,183,254,197,"1,095",365,709,631,422,"CZK 12,000",,,Interior,over 50 years years,,,,,,
695267,"CZK 14,990",50.06684194444,14.49703777777,"Průběžná, Prague - Strašnice",3 bedroom,Good,75 m²,"CZK 4,431",Personal,Brick building,Unfurnished,3,No,No,Yes,No,No,No,No,,,G,44,"1,366",53,"1,069",68,336,393,136,737,225,"CZK 19,421",,,,,,,"CZK 19,421

                                
                                
                
i",,,
694560,"CZK 17,000",49.95229,14.3679,"Jílovišťská, Prague - Lipence",4 bedroom,Excellent,83 m²,"CZK 5,650",,Wooden building,Partially furnished,1,No,Yes,No,No,Yes,No,No,01. 12. 2021,,G,89,"1,408","1,494","1,329",,,,,,,"CZK 21,000",,,,,,,,,,
606439,"CZK 13,500",50.150412,14.522478,"Dr. Marodyho, Prague - Čakovice",1 bedroom with open-plan kitchen,Excellent,55 m²,"CZK 3,500",Personal,Brick building,,2,No,No,No,No,No,No,No,01. 12. 2021,Gas boiler,A,196,172,175,518,822,232,"1,019",992,326,,"CZK 17,000",Standard materials and solutions,Top floor,Overall,1 to 10 years years,,,,,,
