Price,Fees,Refundable security deposit,Listing ID,Layout,Avaliable from,Ownership,EPC,Heating,Floor space,Fully furnished,Floor,Building type,Age,Reconstruction,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Condition,Balcony,Lift,Designe,Parking,Garage,Cellar,New-build,Domácí mazlíčci vítáni,Terrace,Enclosed balcony,Administrative fee,Plot space,Plot type
"CZK 12,000","CZK 5,000","CZK 30,000",630923,2+kk,10/19/2020,Personal,E,Electric boiler,42 m²,Fully furnished,,Brick,,,148.86,341.13,53.86,117.78,72.14,116.12,202.72,183.6,421.74,190.4,"Holandská, Prague - Vršovice",50.06985,14.456053,Good,,,,,,,,,,,,,
"CZK 20,000","CZK 4,500","CZK 40,000",731539,2+kk,8/29/2022,,A,,55 m²,Partly,3,Low-energy,,,379.03,601.9,459.73,906.83,703.12,822.08,516.85,596.63,646.89,471.36,Prague - Horní Měcholupy,50.04235,14.54955,Very good,1.0,1.0,,1.0,1.0,,,,,,,,
"CZK 10,500","CZK 4,500","CZK 29,000",711409,2+kk,3/23/2022,Personal,G,,46 m²,Partly,3,Prefab concrete,,,521.42,2077.13,532.02,1649.82,569.85,1824.82,1820.22,2998.2,603.67,243.31,"Travná, Prague - Kyje",50.08319,14.5551,Very good,,,,,,1.0,,,,,,,
"CZK 17,000","CZK 2,800","CZK 25,000",671335,1 bedroom,9/4/2022,Personal,D,Gas boiler,55 m²,Unfurnished,1,Brick,,,218.96,279.22,100.73,113.01,48.6,155.53,81.44,237.22,685.21,722.44,"Londýnská, Prague - Vinohrady",50.07377,14.43387,Very good,1.0,1.0,Standard,,,,,,,,,,
"CZK 23,000","CZK 4,800","CZK 40,000",731524,2+kk,10/31/2022,,G,,50 m²,Fully furnished,4,Brick,,,175.62,1229.93,607.72,1211.48,880.36,1156.77,1160.04,1191.59,1059.99,422.63,Prague - Hloubětín,50.10861,14.52706,New-build,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,
"CZK 17,000","CZK 3,000","CZK 20,000",680619,2+kk,9/10/2022,Personal,G,Central,42 m²,Fully furnished,4,Brick,Up to 10 years,,366.0,749.46,232.71,850.17,282.07,440.67,709.99,695.67,470.69,307.11,"U Hranic, Prague - Strašnice",50.06921075,14.484043897371,New-build,1.0,1.0,,,,1.0,,,,,,,
"CZK 9,718","CZK 1,168","CZK 21,772",633999,Studio,9/5/2022,Personal,A,Gas boiler,22 m²,Partly,-1,Brick,,Complete,360.59,844.3,481.8,540.44,465.43,498.42,485.37,599.7,327.41,240.15,"Ocelářská, Prague - Vysočany",50.10652,14.497508,Good,,1.0,,,,,,,,,,,
"CZK 16,000","CZK 2,500","CZK 32,000",654986,2+kk,10/1/2022,Personal,G,,45 m²,Partly,2,Brick,,Interior,158.26,221.8,107.73,120.81,127.51,154.46,117.14,468.65,157.02,174.27,"Nad Primaskou, Prague - Strašnice",50.07483,14.49146,Very good,,,,,,1.0,,,,,,,
"CZK 25,000","CZK 5,000","CZK 30,000",672188,4+kk,10/1/2022,Personal,G,,75 m²,Partly,6,Prefab concrete,,,347.99,1372.18,309.17,1447.54,319.26,1437.07,229.32,179.55,810.33,112.39,"Pertoldova, Prague - Modřany",50.00133,14.43075,Very good,,1.0,,1.0,,1.0,,,,1.0,,,
"CZK 8,500","CZK 1,000","CZK 9,500",262080,Studio,9/3/2022,Personal,C,Gas boiler,28 m²,Fully furnished,2,Brick,,,222.62,550.36,171.62,385.24,113.16,62.83,175.5,225.21,300.71,291.39,"Sámova, Prague - Vršovice",50.0670001,14.4497788,,,,,,,,,,,,,,
"CZK 24,000","CZK 2,500","CZK 48,000",658687,2+kk,9/1/2022,Personal,,Gas boiler,59 m²,Fully furnished,5,Brick,,,360.18,307.48,138.21,231.62,151.3,290.16,315.54,832.17,205.65,218.51,"U Studánky, Prague - Bubeneč",50.10168,14.4242,Very good,,1.0,Luxurious,,,,,,,,,,
"CZK 16,000","CZK 3,500","CZK 19,500",632492,2+kk,9/1/2022,Personal,G,Distance,45 m²,Fully furnished,3,Brick,,Complete,180.84,1467.25,271.5,852.64,399.48,346.38,711.86,504.96,620.18,331.51,"Šestidomí, Prague - Bubeneč",50.111335,14.39601,Very good,,,Standard,,1.0,1.0,,,,,,,
"CZK 21,490",CZK 600,"CZK 35,000",731474,2+kk,10/1/2022,,A,,42 m²,Partly,3,Brick,,,190.75,151.92,127.06,31.18,19.84,193.59,305.45,576.56,542.95,620.99,Prague - Vinohrady,50.07554,14.4342,Very good,,,,,,1.0,,,,,,,
"CZK 19,000","CZK 4,500","CZK 38,000",731358,2 bedroom,8/26/2022,,G,,55 m²,Partly,4,Brick,,,150.25,683.3,33.7,536.14,225.12,553.91,246.79,271.95,393.04,186.2,Prague - Břevnov,50.08457,14.34674,Very good,,1.0,,,,,,1.0,,1.0,,,
"CZK 17,000","CZK 4,500","CZK 34,000",704613,2+kk,9/2/2022,Personal,A,,45 m²,Partly,,Other,,,349.9,965.79,738.39,2872.55,2032.73,2110.8,1154.43,2145.63,7342.61,1482.75,"U Žlábku, Prague - Lipence",49.9605,14.36926,New-build,,,,1.0,,,,,,,,,
"CZK 20,000","CZK 6,500","CZK 40,000",730650,2 bedroom,8/21/2022,,G,,57 m²,Partly,1,Brick,,,337.03,982.65,216.19,492.91,182.55,249.07,618.03,1092.42,307.77,900.29,Prague - Holešovice,50.10387,14.43538,Very good,,,,,,1.0,,1.0,,,,,
"CZK 13,500","CZK 4,000","CZK 20,000",727571,2 bedroom,9/1/2022,Cooperative,G,,54 m²,Partly,4,Prefab concrete,,,163.71,536.01,341.23,457.12,274.45,408.39,674.65,441.76,1026.37,118.68,Prague - Malešice,50.08159,14.5055,Good,,,,,,1.0,,,,,,,
"CZK 15,500","CZK 5,000","CZK 30,000",732172,Studio,9/9/2022,,G,,36 m²,Fully furnished,2,Prefab concrete,,,222.35,532.04,617.44,2773.68,487.57,549.71,1005.87,620.06,1954.6,114.6,Prague - Čimice,50.14355,14.43261,Very good,,1.0,,,,1.0,,1.0,,,,,
"CZK 16,900","CZK 4,900","CZK 21,800",732166,Studio,10/1/2022,,B,,40 m²,Partly,1,Brick,,,431.98,1790.04,192.2,1091.3,358.27,456.8,743.28,258.45,328.61,778.19,Prague - Dejvice,50.11174,14.39087,New-build,,1.0,,1.0,1.0,1.0,,,1.0,,,,
"CZK 45,000","CZK 5,000","CZK 45,000",625132,3+kk,10/15/2022,Personal,G,,120 m²,Partly,5,Brick,,,298.02,582.29,118.5,369.23,72.95,352.83,295.23,336.0,673.21,91.68,"Baranova, Prague - Žižkov",50.079934,14.457769,Very good,1.0,1.0,Luxurious,,,,,,1.0,,,,
"CZK 12,500","CZK 2,500","CZK 12,500",593112,Studio,2/26/2021,Personal,B,Distance,25 m²,Fully furnished,2,Brick,Up to 10 years,,52.16,954.55,120.17,229.71,246.72,409.9,241.81,461.94,66.79,231.96,"Tupolevova, Prague - Letňany",50.134812,14.505781,New-build,1.0,1.0,,,,,1.0,,,,,,
"CZK 10,990","CZK 3,058","CZK 14,048",732159,Studio,9/12/2022,Personal,G,,23 m²,Fully furnished,4,Brick,,,15.46,1094.5,175.72,946.19,95.9,1117.76,284.87,278.35,479.27,212.72,"Novovysočanská, Prague - Vysočany",50.10008444444,14.48660861111,Very good,,,,,,,,,,,"CZK 14,048",,
"CZK 10,990","CZK 3,058","CZK 14,048",732158,Studio,9/12/2022,Personal,G,,23 m²,Fully furnished,4,Brick,,,15.46,1094.5,175.72,946.19,95.9,1117.76,284.87,278.35,479.27,212.72,"Novovysočanská, Prague - Vysočany",50.10008444444,14.48660861111,Very good,,,,,,,,,,,"CZK 14,048",,
"CZK 12,990","CZK 5,534","CZK 18,524",732149,2+kk,9/12/2022,Personal,C,,40 m²,,4,Prefab concrete,,,466.84,536.29,200.59,248.7,291.65,544.25,780.91,337.4,2013.04,436.09,"Bryksova, Prague - Černý Most",50.10644083333,14.58310111111,Very good,,,,,,1.0,,,,,"CZK 18,524",,
"CZK 22,990","CZK 5,485","CZK 28,475",732145,3+1,9/12/2022,Personal,C,,78 m²,,3,Prefab concrete,,,323.76,705.08,150.61,289.27,137.57,191.46,271.87,285.43,411.99,165.39,"Rostovská, Prague - Vršovice",50.06818611111,14.44945,New-build,1.0,1.0,,,,,1.0,,,,"CZK 28,475",,
"CZK 22,990","CZK 5,485","CZK 28,475",732144,3+1,9/12/2022,Personal,C,,78 m²,,3,Prefab concrete,,,323.76,705.08,150.61,289.27,137.57,191.46,271.87,285.43,411.99,165.39,"Rostovská, Prague - Vršovice",50.06818611111,14.44945,New-build,1.0,1.0,,,,,1.0,,,,"CZK 28,475",,
"CZK 19,990","CZK 3,763","CZK 23,753",732141,3+kk,9/13/2022,Personal,C,,75 m²,,3,Prefab concrete,,,326.98,357.94,294.88,400.62,404.12,563.85,103.0,167.32,620.43,60.66,"Skřivanská, Prague - Malešice",50.08289861111,14.49651805555,Very good,1.0,,,,,1.0,,,,,"CZK 23,753",,
"CZK 23,990","CZK 3,776","CZK 27,766",732137,3+1,9/12/2022,Personal,G,,100 m²,,3,Brick,,,113.53,208.15,165.67,265.24,65.65,355.59,292.01,406.64,233.87,311.04,"Novákových, Prague - Libeň",50.10404611111,14.47706416666,Good,1.0,1.0,,,,1.0,,,,,"CZK 27,766",,
"CZK 22,200","CZK 3,800","CZK 26,000",657252,2+kk,11/1/2022,Cooperative,G,,50 m²,Fully furnished,4,Brick,,,133.15,481.82,43.42,82.77,46.47,54.1,409.65,568.09,3.58,537.27,"Křižíkova, Prague - Karlín",50.09258,14.45368,Very good,,1.0,,,,1.0,,,,,,,
"CZK 38,000","CZK 8,000","CZK 72,000",528897,3+1,6/22/2022,Personal,C,Gas boiler,120 m²,Fully furnished,3,Brick,Up to 10 years,Complete,146.64,442.17,50.87,75.01,23.87,70.51,213.14,404.97,599.27,668.7,Prague - Vinohrady,50.0740216,14.4323776,,1.0,,Luxurious,,,,,,,,,,
"CZK 20,000","CZK 5,000","CZK 25,000",732076,3+1,10/1/2022,,C,,83 m²,Partly,9,Prefab concrete,,,302.53,985.25,862.44,2296.72,481.11,687.46,612.25,1550.74,1554.67,647.35,Prague - Krč,50.01832,14.46289,Very good,,1.0,,,,,,,,1.0,,,
"CZK 7,599","CZK 2,290","CZK 9,889",423838,3+1,9/16/2022,Personal,,Distance,20 m²,Fully furnished,8,Prefab concrete,,Complete,233.92,627.15,488.43,1660.14,159.48,960.96,649.4,1058.18,566.02,238.57,"Sládkovičova, Prague - Krč",50.0225909,14.4534508,Very good,1.0,1.0,,1.0,,,,,,,,,
"CZK 12,500","CZK 5,500","CZK 18,000",649282,2+kk,9/15/2022,Personal,G,Gas boiler,43 m²,Fully furnished,4,Brick,,Interior,61.11,756.47,286.12,582.94,251.79,692.47,481.13,645.59,376.7,129.84,"Poštovská, Prague - Vysočany",50.110149,14.509314,Very good,,,Standard,,,1.0,,,,,,,
"CZK 11,500","CZK 2,200","CZK 11,500",658268,Small studio,9/1/2022,Personal,G,Other,27 m²,Partly,1,Brick,,,412.04,445.02,106.76,393.94,41.82,647.36,281.17,523.81,982.83,325.73,"Velehradská, Prague - Vinohrady",50.07923,14.45377,Very good,,,Standard,,,,,,,,,,
"CZK 16,000","CZK 6,300","CZK 40,000",488736,2+kk,8/29/2022,Cooperative,C,Distance,63 m²,Fully furnished,6,Prefab concrete,,Complete,171.24,917.32,252.69,2175.16,760.08,989.91,518.33,536.04,816.2,247.61,"Korycanská, Prague - Čimice",50.1356081,14.4351266,,1.0,1.0,,,,,,,,,,,
"CZK 45,000","CZK 2,000","CZK 32,000",533163,4+1,10/1/2022,Personal,,Electric boiler,91 m²,Fully furnished,3,Brick,,Complete,202.01,548.32,190.08,101.63,62.32,146.17,378.67,315.45,278.96,626.63,Prague - Smíchov,50.0722791,14.4047668,,,,Luxurious,1.0,,1.0,,,,,,,
"CZK 11,000","CZK 2,000","CZK 12,000",731705,1 bedroom,8/30/2022,,G,,35 m²,Fully furnished,1,Brick,Over 50 years,Complete,147.07,808.12,182.06,279.74,3.52,158.28,750.47,377.67,173.24,159.08,Prague - Nusle,50.05776,14.43034,Under construction,,,,1.0,,1.0,,,,,,,
"CZK 15,000","CZK 3,850","CZK 37,700",732018,2+kk,9/1/2022,,G,,72 m²,Partly,3,Brick,,,161.23,140.79,1536.51,1989.08,189.1,557.88,332.89,622.45,478.43,422.84,Prague - Řeporyje,50.03195,14.31385,Very good,,,,,,,,,,,,,
"CZK 17,318","CZK 3,114","CZK 20,300",732019,Studio,10/1/2022,Personal,,,53 m²,,1,Other,,,105.06,956.52,462.75,763.58,458.06,554.8,248.54,1227.85,685.35,353.61,"Varhulíkové, Prague - Holešovice",50.110656,14.4517021,Good,,,,,,,,,,,"CZK 2,598",,
"CZK 24,506","CZK 1,000","CZK 26,444",732014,3+kk,10/1/2022,Personal,,,85 m²,,1,Other,,,106.77,647.5,57.83,653.44,227.77,708.38,554.04,582.35,452.61,477.24,"Bělehradská, Prague - Vinohrady",50.0684687,14.4330383,Good,,,,,,,,,,,"CZK 3,494",,
"CZK 22,000","CZK 1,000","CZK 26,102",732013,3+kk,10/1/2022,Personal,,,80 m²,,1,Other,,,106.77,647.5,57.83,653.44,227.77,708.38,554.04,582.35,452.61,477.24,"Bělehradská, Prague - Vinohrady",50.0684687,14.4330383,Good,,,,,,,,,,,"CZK 3,300",,
"CZK 130,000","CZK 15,000","CZK 145,000",657851,5+kk,11/1/2022,Personal,G,,212 m²,Unfurnished,5,Brick,,,47.35,338.16,268.77,405.29,56.59,440.45,149.29,578.87,65.72,473.48,"Pařížská, Prague - Josefov",50.09109,14.4181,Very good,1.0,,,,,,,,,,,,
"CZK 15,000",CZK 0,"CZK 15,000",732000,2 bedroom,9/1/2022,,G,,55 m²,Unfurnished,2,Brick,,,75.21,1052.78,35.22,876.94,51.43,103.7,494.21,400.27,1142.26,176.41,Prague - Košíře,50.07158,14.38832,Good,,,,,,,,,,,,,
"CZK 22,000",CZK 0,"CZK 10,000",335208,2+kk,9/4/2022,Personal,,Other,60 m²,Fully furnished,4,Brick,,Complete,92.77,736.93,73.46,513.21,62.35,511.92,326.53,203.37,442.42,230.94,Prague - Vršovice,50.0713288,14.4603672,,1.0,1.0,Standard,,,1.0,,,,,,,
"CZK 17,200","CZK 3,800","CZK 21,000",686230,2+kk,9/1/2022,Personal,B,,43 m²,Fully furnished,5,Brick,,,443.03,2205.5,1833.24,2208.76,443.04,2061.8,1256.25,2082.8,407.15,1143.0,"Šífařská, Prague - Hodkovičky",50.0204964,14.4029624,New-build,1.0,1.0,,,,1.0,,,,,,,
"CZK 12,900","CZK 2,000","CZK 20,000",627404,Studio,9/22/2022,Personal,A,Central,19 m²,Partly,2,Brick,Up to 10 years,Complete,362.81,259.2,126.77,286.13,118.18,279.99,159.44,215.84,295.88,466.72,"Vlkova, Prague - Žižkov",50.083992,14.448523,Very good,,,Standard,,,,,,,,,,
"CZK 16,500","CZK 3,500","CZK 33,000",731972,2 bedroom,9/1/2022,,G,,75 m²,Partly,2,Brick,,,180.07,447.34,328.95,304.76,190.74,436.63,254.64,668.64,309.77,217.21,Prague - Podolí,50.0566,14.42252,Very good,1.0,,,,,,,,,,,,
"CZK 8,000","CZK 2,000","CZK 20,000",710403,Studio,10/3/2022,Personal,G,,20 m²,Partly,,Brick,Over 50 years,Interior,192.05,286.7,144.76,100.02,68.79,179.97,387.23,708.99,696.53,316.39,"Klicperova, Prague - Smíchov",50.06941,14.40228,Very good,,1.0,Standard,,,,,1.0,,,,,
"CZK 9,800","CZK 3,700","CZK 20,000",116882,Studio,6/30/2022,Personal,,Distance,15 m²,Fully furnished,1,Brick,Up to 10 years,,282.77,391.35,198.94,752.9,210.66,516.86,232.0,257.48,428.59,215.11,"Luzicka, Prague - Vinohrady",50.073526,14.444901,Very good,,,Standard,1.0,,,,,,,,,
"CZK 14,000","CZK 3,500","CZK 17,500",623670,2+kk,9/17/2020,Personal,B,,50 m²,Fully furnished,1,Brick,,,213.02,878.69,361.34,1029.75,744.58,612.38,741.43,1065.22,505.93,221.47,"V Korytech, Prague - Záběhlice",50.061014,14.494455,Very good,,,,,,,,,,,,,
"CZK 16,000","CZK 7,552","CZK 16,000",731913,2 bedroom,8/31/2022,,C,,58 m²,Partly,5,Prefab concrete,,,126.86,927.75,528.62,1209.72,132.49,569.33,339.56,480.48,640.96,436.23,Prague - Záběhlice,50.05248,14.49585,Very good,,1.0,,,,1.0,,1.0,,1.0,,,
"CZK 15,000","CZK 4,000","CZK 30,000",553174,Studio,,Personal,,Central,35 m²,Fully furnished,4,Brick,Up to 10 years,,214.44,992.27,79.44,917.37,516.16,364.03,491.84,368.42,1047.46,99.74,Prague - Střížkov,50.1294478,14.4931442,New-build,1.0,1.0,,,1.0,,1.0,,,1.0,,,
"CZK 14,000","CZK 4,000","CZK 18,000",457628,Studio,9/1/2022,Personal,D,,41 m²,Fully furnished,,Brick,,,84.46,1099.48,35.23,484.88,31.71,361.35,305.51,374.88,481.07,172.77,"Terronská, Prague - Bubeneč",50.108673,14.3955801,,,,,,,,,,,,,,
"CZK 12,000","CZK 5,000","CZK 17,000",731935,2+kk,8/31/2022,,G,Central,45 m²,Partly,2,Prefab concrete,,Complete,135.47,97.0,675.76,674.62,210.16,171.88,463.41,906.09,722.87,199.69,Prague - Letňany,50.13766,14.51597,Very good,,1.0,,1.0,,1.0,,,,,,,
"CZK 15,000","CZK 2,500","CZK 20,000",645575,2 bedroom,9/11/2022,Personal,E,,48 m²,Fully furnished,-1,Brick,,,317.33,1365.19,334.96,1657.91,279.05,1535.12,617.84,308.15,855.2,597.5,"Na Zvoničce, Prague - Podolí",50.044955,14.415783,Very good,,,,,,,,,1.0,,,,
"CZK 14,000","CZK 3,500","CZK 17,500",319883,2+kk,9/1/2022,Personal,,,43 m²,Fully furnished,4,Prefab concrete,,,416.89,893.09,446.97,403.03,457.39,458.55,284.17,513.98,506.27,21.06,"Bellušova, Prague - Stodůlky",50.042152,14.3220897,,,1.0,,,,,,,,,,,
"CZK 14,000","CZK 2,700","CZK 28,000",730130,Studio,9/1/2022,,C,Distance,36 m²,Partly,4,Other,,,145.11,714.1,703.82,698.56,484.4,710.06,817.76,879.38,605.01,262.74,Prague - Záběhlice,50.0534,14.51221,New-build,1.0,1.0,Standard,1.0,,1.0,1.0,,,,,,
"CZK 7,000","CZK 3,000","CZK 5,000",731366,Studio,9/8/2022,,A,,30 m²,Fully furnished,1,Brick,,,473.13,1927.82,412.01,2234.74,517.28,1651.24,435.03,1290.93,1025.58,581.62,Prague - Ruzyně,50.08148,14.31969,Very good,1.0,,,,,1.0,,,,,,,
"CZK 19,500","CZK 2,500","CZK 22,000",731915,2+kk,8/31/2022,,G,,55 m²,Partly,4,Brick,,,169.73,215.76,94.17,145.25,81.15,76.56,390.09,728.86,241.33,401.53,Prague - Bubeneč,50.10088,14.4248,Very good,,1.0,,,,1.0,,,,,,,
"CZK 12,000","CZK 3,500","CZK 31,000",108759,Studio,10/1/2022,Personal,C,,33 m²,Partly,4,Brick,,,218.35,1064.26,186.63,1161.29,525.62,1096.93,732.04,583.93,838.79,514.62,"Boloňská, Prague - Horní Měcholupy",50.0483486747,14.5587515831,Very good,1.0,1.0,,,,1.0,,,,,,,
"CZK 20,000","CZK 4,700","CZK 20,000",660434,3+kk,10/15/2022,Personal,A,Central,62 m²,Fully furnished,,Low-energy,Up to 10 years,,471.96,128.89,381.46,1479.58,402.79,169.27,282.8,272.75,534.71,148.42,Prague - Stodůlky,50.0370913,14.3429815,New-build,,1.0,,,1.0,,,,,,,,Housing
"CZK 20,000","CZK 5,000","CZK 20,000",731881,3+kk,10/1/2022,,G,,70 m²,Fully furnished,2,Prefab concrete,,,679.55,1577.66,776.93,1418.39,249.69,809.34,630.74,1225.73,1541.32,243.18,Prague - Újezd u Průhonic,50.02246,14.52549,Very good,,,,,,1.0,,,,1.0,,,
"CZK 7,000","CZK 4,000","CZK 11,000",244227,Small studio,9/1/2022,Personal,,Central,27 m²,Unfurnished,,Brick,Up to 10 years,Complete,44.75,354.96,24.69,319.69,185.62,289.46,387.77,572.6,271.22,293.77,"Koněvova, Prague - Žižkov",50.0888925,14.4603288,New-build,,,Standard,,,,1.0,,,,,,
"CZK 16,000","CZK 2,500","CZK 32,000",673649,Studio,10/1/2022,Personal,G,Electric boiler,26 m²,Fully furnished,5,Brick,,,60.98,721.34,75.87,68.33,38.37,9.05,345.05,453.26,425.76,314.33,"Jana Želivského, Prague - Žižkov",50.08965,14.46868,Very good,,1.0,,,,,,,,,,,
"CZK 21,000","CZK 7,000","CZK 30,000",312846,3+1,10/15/2022,Personal,C,Gas boiler,78 m²,Partly,4,Brick,10 to 30 years,,224.41,326.27,369.08,535.55,344.51,441.14,189.51,793.2,1960.26,232.34,"U Kříže, Prague - Jinonice",50.0539125,14.3681254,Very good,,1.0,Standard,,,,,,,,,,
"CZK 13,499",CZK 1,"CZK 13,500",731868,Small studio,9/5/2022,,G,,22 m²,Fully furnished,,Brick,,,174.54,791.67,834.8,804.72,588.07,1362.65,523.38,633.06,1128.55,513.73,Prague - Záběhlice,50.04202,14.48698,Very good,,,,,,,,,,,,,
"CZK 20,000","CZK 3,000","CZK 20,000",654482,2 bedroom,9/5/2022,Personal,C,,47 m²,Fully furnished,2,Brick,,,242.96,1014.5,91.5,312.36,76.96,135.27,336.66,291.12,411.24,337.32,"Buchovcova, Prague - Žižkov",50.0905,14.47285,Very good,,1.0,,,,,,,,,,,
"CZK 27,000","CZK 6,000","CZK 33,000",462223,3+kk,9/1/2022,Personal,B,Central,106 m²,Fully furnished,8,Brick,Up to 10 years,,212.08,812.91,162.18,1052.96,441.38,396.18,445.25,146.72,1065.71,247.83,"Otradovická, Prague - Kamýk",50.0198176,14.4448089,New-build,,1.0,Luxurious,,1.0,,1.0,,1.0,,,,
"CZK 28,100","CZK 3,801","CZK 56,200",571766,2+kk,7/24/2022,Personal,,Gas boiler,75 m²,Fully furnished,4,Brick,,,263.94,473.14,107.04,412.76,39.58,450.66,409.9,711.12,442.84,75.83,"Liliová, Prague - Staré Město",50.0847515,14.4166508,,,,Luxurious,,,1.0,,,,,,,
"CZK 17,500","CZK 3,000","CZK 20,000",731841,2 bedroom,8/31/2022,Personal,C,Electric boiler,32 m²,Fully furnished,3,Brick,,Complete,275.99,237.57,187.93,147.65,110.52,275.78,212.62,309.08,345.47,403.05,"Přemyslovská, Prague - Vinohrady",50.07794985,14.45237455,Very good,,,,1.0,,,,,,,,,
"CZK 13,000","CZK 6,000","CZK 19,000",731842,2+kk,10/1/2022,,G,,46 m²,Partly,1,Prefab concrete,,,38.3,180.61,107.72,122.2,166.98,1590.76,177.43,402.41,1066.18,405.04,Prague - Záběhlice,50.0473,14.48676,Good,,1.0,,1.0,,1.0,,1.0,,1.0,,,
"CZK 16,000","CZK 4,500","CZK 20,000",518471,Studio,10/1/2022,Personal,,,42 m²,Partly,9,Prefab concrete,,Complete,186.23,681.13,6.36,494.12,111.52,580.42,338.19,225.96,332.16,77.08,Prague - Krč,50.0472729,14.4353047,,1.0,1.0,,,,1.0,,,,1.0,,,
"CZK 30,000","CZK 6,000","CZK 60,000",641531,3+kk,2/1/2021,Personal,A,Distance,85 m²,Fully furnished,4,Prefab concrete,Up to 10 years,,130.93,1007.1,37.48,465.02,115.5,445.04,247.78,438.88,274.05,99.72,"U Svobodárny, Prague - Libeň",50.105646,14.48901,New-build,1.0,1.0,Luxurious,1.0,1.0,1.0,1.0,,,,,,
"CZK 26,000","CZK 3,400","CZK 52,000",731701,3+1,9/1/2022,,E,Central,76 m²,Fully furnished,5,Prefab concrete,10 to 30 years,Bathroom unit,120.43,428.73,339.27,2034.46,148.91,446.4,546.11,362.42,1324.24,194.2,Prague - Čimice,50.13864,14.42964,Very good,,1.0,Standard,1.0,,,,,,1.0,,,
"CZK 25,000","CZK 7,000","CZK 60,000",647143,3+kk,11/1/2022,Personal,B,,132 m²,Fully furnished,4,Brick,10 to 30 years,Complete,354.2,1029.02,773.22,1943.85,379.14,1815.43,2263.83,753.81,992.0,207.97,"Povltavská, Prague - Troja",50.1146126,14.4097123,Very good,,1.0,,1.0,1.0,1.0,,,,,,,
"CZK 17,500","CZK 5,000","CZK 35,000",731780,2+kk,10/1/2022,,G,Central,50 m²,Fully furnished,4,Brick,10 to 30 years,,177.79,275.87,204.47,959.97,184.53,794.91,413.35,516.35,694.83,177.79,Prague - Hlubočepy,50.03086,14.36582,New-build,,1.0,Standard,1.0,,,,,1.0,,,,
"CZK 55,000","CZK 12,000","CZK 60,000",600532,4+1,8/26/2022,Personal,G,Central,165 m²,Partly,6,Brick,Up to 10 years,Interior,281.19,218.92,349.21,355.1,68.81,419.51,195.94,539.69,525.15,308.24,"Janáčkovo Nábřeží, Prague - Smíchov",50.0756819,14.4085242,Very good,,1.0,Luxurious,,,,,,1.0,,,,
"CZK 30,000","CZK 9,000","CZK 30,000",606435,3+1,9/12/2022,Personal,G,,136 m²,Unfurnished,2,Brick,,,281.19,218.92,349.21,355.1,68.81,419.51,195.94,539.69,525.15,308.24,"Janáčkovo Nábřeží, Prague - Smíchov",50.075681,14.408523,Good,,1.0,,,,,,,,,,,
"CZK 19,000","CZK 5,000","CZK 24,000",731794,3+1,8/30/2022,,G,,85 m²,Partly,4,Prefab concrete,,,167.55,1458.44,212.29,1498.41,144.74,133.82,626.74,223.89,1153.45,11.8,Prague - Hostivař,50.04536,14.51707,Very good,,,,,,,,,,1.0,,,
"CZK 14,000","CZK 6,000","CZK 40,000",588580,1 bedroom,9/5/2022,Personal,D,Electric boiler,40 m²,Fully furnished,1,Brick,Over 50 years,Complete,87.62,199.98,94.39,16.26,97.48,177.74,263.1,459.6,475.82,231.83,"Boleslavova, Prague - Nusle",50.064228,14.439752,Very good,,,Standard,,,,,,,,,,
"CZK 28,000","CZK 5,500","CZK 56,000",731257,2+kk,9/12/2022,,B,,65 m²,Fully furnished,3,Low-energy,,,317.17,621.5,297.62,296.86,195.97,433.63,686.66,1053.07,567.17,521.88,Prague - Karlín,50.09598,14.45293,New-build,,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,
"CZK 16,000","CZK 4,700","CZK 20,000",731783,2+kk,10/1/2022,,B,,45 m²,Fully furnished,2,Brick,,,87.46,291.02,164.85,573.95,23.76,280.13,390.41,427.27,175.63,261.32,Prague - Žižkov,50.08749,14.4538,Very good,1.0,1.0,,,,1.0,,,,,,,
"CZK 12,000","CZK 2,000","CZK 14,000",425445,Small studio,10/10/2022,Personal,,,22 m²,Fully furnished,1,Brick,Up to 10 years,Complete,96.37,1112.27,342.53,720.59,185.54,791.77,490.82,465.42,674.92,179.97,"Na Jezerce, Prague - Nusle",50.0582532,14.44353,Very good,,,,,,,,,,,,,
"CZK 16,000","CZK 7,300","CZK 25,000",708480,2 bedroom,11/1/2022,Personal,G,Distance,53 m²,Unfurnished,3,Prefab concrete,,Complete,102.94,180.37,269.43,254.61,232,280.22,515.14,307.34,1413.59,372.74,"Súdánská, Prague - Vokovice",50.09793,14.3627,Very good,,1.0,,,,1.0,,,,1.0,,,
"CZK 9,800",CZK 0,"CZK 8,500",731767,2 bedroom,9/15/2022,,E,,63 m²,Fully furnished,2,Brick,,,141.3,356.04,135.26,687.52,94.88,543.66,183.66,98.76,642.78,455.58,Prague - Vinohrady,50.07231,14.44043,Good,,1.0,,,,,,,,,,,
"CZK 18,250","CZK 1,500","CZK 19,750",720582,1 bedroom,10/1/2022,,G,,34 m²,Fully furnished,2,Brick,Over 50 years,Bathroom unit,394.31,376.95,228.04,349.35,34.98,624.43,381.88,610.55,688.95,233.34,Prague - Malá Strana,50.08608290623,14.407474153125,Good,,,Standard,,,,,1.0,,,,,
