Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,PENB,Floor,Heating,Total number of floors,Renovation,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Design,New building,Age,Front garden,Administration fee,Developer name,Project name,Kód jednotky
709722,"CZK 15,500",50.0203,14.45305,"Štúrova, Prague - Krč",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 4,000","CZK 35,000",Personal,Prefab concrete building,Furnished,No,No,No,Yes,Yes,Yes,No,01. 05. 2022,G,13,Central heating,Middle floor,,248,361,245,432,290,974,"1,069",895,656,,,,,,,,,
625757,"CZK 29,000",50.072344,14.439922,"Jana Masaryka, Prague - Vinohrady",1 bedroom,Excellent,49 m²,"CZK 1,900","CZK 29,000",Personal,Brick building,,No,No,No,No,No,Yes,No,23. 04. 2022,B,2,,,,151,370,148,629,46,497,204,285,670,428,,,,,,,,
709648,"CZK 13,500",50.10794,14.51753,"Svatošových, Prague - Vysočany",Studio,New build,37 m²,"CZK 3,200","CZK 20,000",Personal,Brick building,Furnished,Yes,No,No,No,No,No,No,01. 05. 2022,B,2,,,,452,563,"1,404",572,972,"1,255","1,221",294,133,,,,,,,,,
709629,"CZK 17,500",50.10778,14.47439,"Andrštova, Prague - Libeň",2 bedroom,Excellent,72 m²,"CZK 4,500","CZK 35,000",Personal,Brick building,Partially furnished,No,No,Yes,No,No,No,No,01. 04. 2022,G,1,,,,311,762,258,352,250,361,291,585,379,318,,,,,,,,
595689,"CZK 35,000",50.097265,14.398851,"Václavkova, Prague - Dejvice",2 bedroom with open-plan kitchen,Excellent,103 m²,"CZK 3,000","CZK 35,000",Personal,Brick building,Partially furnished,No,No,No,No,No,Yes,No,01. 05. 2022,G,3,Gas boiler,Middle floor,Overall,128,334,130,181,125,343,247,698,465,172,Premium materials and solutions,,,,,,,
709572,"CZK 15,900",50.06814,14.55724,"Honzíkova, Prague - Dolní Měcholupy",1 bedroom with open-plan kitchen,New build,53 m²,"CZK 3,600","CZK 15,000",Cooperative,Brick building,Furnished,Yes,No,No,No,No,Yes,Yes,14. 03. 2022,B,3,,,,834,671,590,850,"1,352","1,492",650,,,,,,,,,,,
709553,"CZK 29,000",50.07869,14.42557,"Štěpánská, Prague - Nové Město",4 bedroom with open-plan kitchen,Excellent,182 m²,CZK 500,"CZK 29,000",Personal,Brick building,Partially furnished,No,Yes,No,No,No,Yes,No,07. 03. 2022,G,4,,,,366,767,307,317,1,330,23,447,454,379,,,,,,,,
706082,"CZK 18,900",50.08041,14.45483,"Žižkovo náměstí, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 2,000","CZK 38,000",Personal,Brick building,Unfurnished,No,No,Yes,No,Yes,Yes,No,01. 04. 2022,A,1,Central heating,,Overall,367,340,71,443,29,561,401,395,712,217,,,1 to 10 years years,,,,,
579783,"CZK 18,000",50.143030031221,14.521689496404,"Hlučkova, Prague - Letňany",1 bedroom with open-plan kitchen,New build,51 m²,"CZK 4,500","CZK 36,000",Personal,Prefab concrete building,Furnished,Yes,No,Yes,No,No,Yes,Yes,01. 05. 2022,B,2,,,,562,918,"1,246",316,"1,042","1,318","1,164",949,113,,,,,,,,,
709336,"CZK 22,000",50.07555,14.38298,"Pod Hájem, Prague - Smíchov",1 bedroom with open-plan kitchen,Excellent,75 m²,"CZK 5,000","CZK 54,000",Personal,Brick building,Furnished,No,No,No,No,Yes,No,No,01. 06. 2022,G,1,,,,575,"1,192",746,"1,338",759,"1,396",771,376,"1,049",371,,,,,,,,
710141,"CZK 16,990",50.03391333333,14.47947888888,"Hrudičkova, Prague - Chodov",2 bedroom with open-plan kitchen,Excellent,72 m²,"CZK 4,475","CZK 21,465",Personal,Prefab concrete building,Partially furnished,Yes,No,Yes,No,No,Yes,No,,C,11,,,,394,"1,054",132,"1,172",280,926,143,"1,159",305,264,,,,,"CZK 21,465

                                
                                
                
i",,,
710132,"CZK 9,990",50.14972722222,14.51586138888,"K Avii, Prague - Čakovice",Studio,Good,28 m²,"CZK 2,859","CZK 12,849",Personal,Brick building,Unfurnished,No,No,No,No,No,No,No,,G,1,,,,216,681,568,922,838,635,868,471,,,,,,,"CZK 12,849

                                
                                
                
i",,,
705762,"CZK 18,900",50.07465,14.35863,"Jeřabinová, Prague - Motol",2 bedroom with open-plan kitchen,Excellent,80 m²,"CZK 4,850","CZK 30,000",Personal,Brick building,Partially furnished,Yes,No,No,No,No,Yes,Yes,01. 05. 2022,G,4,,,,355,"1,128",602,846,475,445,393,,,,,,,,,,,
534241,"CZK 14,900",50.0210777,14.4669511,"Velké Kunratické, Prague - Kunratice",1 bedroom with open-plan kitchen,,54 m²,"CZK 3,200","CZK 25,000",Personal,Brick building,Partially furnished,No,No,No,No,No,Yes,No,01. 05. 2022,C,3,,,,338,"1,295","1,172",125,464,648,154,,,,,,,,,,,
709395,"CZK 11,300",50.13039,14.41911,"Poznaňská, Prague - Bohnice",Studio,Excellent,46 m²,"CZK 3,072","CZK 20,000",Cooperative,Prefab concrete building,Unfurnished,No,No,Yes,No,No,Yes,No,07. 03. 2022,B,7,District heating,Middle floor,,147,602,403,532,526,417,576,"1,072","1,256",213,Standard materials and solutions,,,,,,,
626006,"CZK 18,000",50.051678,14.346835,"Petržílkova, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,55 m²,CZK 500,"CZK 18,000",Personal,Prefab concrete building,Furnished,No,No,No,No,No,Yes,No,01. 04. 2022,G,5,District heating,Middle floor,,77,528,199,185,134,113,178,326,"1,199",203,Standard materials and solutions,,1 to 10 years years,,,,,
709329,"CZK 17,500",50.02536,14.43833,"Nad Lesním divadlem, Prague - Braník",3 bedroom,Good,74 m²,"CZK 5,500","CZK 17,500",Personal,Prefab concrete building,Partially furnished,Yes,No,No,No,Yes,Yes,No,15. 04. 2022,G,9,,,,346,387,347,359,434,413,766,190,"1,016",195,,,,,,,,
562457,"CZK 18,500",50.06721,14.44996,"Sámova, Prague - Vršovice",1 bedroom with open-plan kitchen,,50 m²,"CZK 3,500","CZK 22,000",Personal,Brick building,Furnished,No,No,No,No,No,No,No,01. 06. 2022,,2,Central heating,,,238,556,185,374,136,83,194,243,327,288,,,,,,,,
494698,"CZK 11,000",50.0570883,14.4959689,"Jabloňová, Prague - Záběhlice",1 bedroom with open-plan kitchen,Excellent,33 m²,"CZK 3,644","CZK 15,000",Personal,Prefab concrete building,Furnished,Yes,No,No,No,No,Yes,No,01. 04. 2021,G,8,District heating,,Overall,101,643,176,946,292,77,207,699,228,207,Standard materials and solutions,,,,,,,
365867,"CZK 17,900",50.1141859,14.4693884,"Kašparovo náměstí, Prague - Libeň",1 bedroom with open-plan kitchen,,42 m²,"CZK 2,388",,Personal,Brick building,Partially furnished,Yes,No,Yes,No,No,Yes,Yes,,,1,,,,208,"1,098",66,"1,215",166,337,139,"1,375",835,273,,,,,,,,
693956,"CZK 9,990",50.101898193359,14.567500114441,"Vašátkova, Prague - Černý Most",1 bedroom with open-plan kitchen,Good,45 m²,"CZK 3,151","CZK 13,141",Personal,Prefab concrete building,Furnished,No,No,Yes,No,No,Yes,No,,C,6,,,,225,965,229,"1,246",744,804,435,414,"1,250",333,,,,,"CZK 13,141

                                
                                
                
i",,,
709729,"CZK 27,000",50.12026,14.46009,"Pod Hliništěm, Prague - Kobylisy",2 bedroom with open-plan kitchen,New build,92 m²,,,Personal,Low-energy building,Furnished,Yes,No,No,No,Yes,No,No,01. 04. 2022,C,3,Gas boiler,Top floor,Overall,72,79,73,507,170,109,748,448,956,514,Premium materials and solutions,Yes,1 to 10 years years,,,,,
709764,"CZK 14,000",50.0736928,14.3940859,"Holečkova, Prague - Smíchov",1 bedroom with open-plan kitchen,New build,32 m²,"CZK 4,000","CZK 25,000",Personal,Brick building,Partially furnished,Yes,No,No,No,No,Yes,No,01. 04. 2022,G,1,,,,97,"1,011",149,702,163,793,227,941,"1,059",361,,,,,,,,
709119,"CZK 16,000",50.10268,14.43487,"Schnirchova, Prague - Holešovice",1 bedroom with open-plan kitchen,Excellent,61 m²,"CZK 6,000","CZK 16,000",Personal,Brick building,Partially furnished,No,Yes,No,No,No,Yes,No,03. 03. 2022,G,5,,,,267,800,35,312,42,194,339,488,988,,,,,,,,,
709762,"CZK 19,990",50.05513722222,14.45547277777,"U plynárny, Prague - Michle",2 bedroom with open-plan kitchen,Good,70 m²,"CZK 4,399","CZK 24,389",Personal,Brick building,Unfurnished,Yes,No,Yes,No,No,Yes,No,,D,4,,,,100,83,221,615,219,"1,128",627,759,595,783,,,,,"CZK 24,389

                                
                                
                
i",,,
650471,"CZK 9,000",50.093122,14.460505,"Pernerova, Prague - Karlín",Small studio,Excellent,27 m²,"CZK 2,000","CZK 20,000",Personal,Brick building,Furnished,No,No,No,No,No,No,No,01. 04. 2022,G,,Other,Raised ground floor,,448,"1,073",220,673,331,537,194,"1,124",587,67,,,,,,,,
681098,"CZK 19,900",50.04305,14.50172,"Šternovská, Prague - Chodov",1 bedroom with open-plan kitchen,Excellent,67 m²,"CZK 3,500","CZK 20,000",Personal,Brick building,Partially furnished,No,Yes,No,No,Yes,Yes,Yes,30. 10. 2021,G,5,,Top floor,,285,"1,315",723,"1,481",316,793,716,746,565,137,Premium materials and solutions,,,,,,,
709620,"CZK 12,490",50.11624833333,14.46934333333,"Na stráži, Prague - Libeň",1 bedroom with open-plan kitchen,Good,49 m²,"CZK 1,339","CZK 13,827",Personal,Brick building,Unfurnished,No,No,No,No,No,No,No,,E,2,,,,108,956,19,"1,404",80,248,375,"1,113","1,094",443,,,,,"CZK 13,827

                                
                                
                
i",,,
708539,"CZK 30,000",50.07028,14.44046,"Nad Petruskou, Prague - Vinohrady",3 bedroom,Excellent,101 m²,"CZK 5,000","CZK 30,000",Personal,Brick building,Furnished,No,No,No,No,No,No,No,05. 09. 2022,C,,Central heating,Ground floor,Overall,481,545,76,818,122,721,324,85,854,384,Standard materials and solutions,,10 to 30 years years,10 m²,,,,
468820,"CZK 13,000",50.0684978,14.3880015,"Nad Popelkou, Prague - Smíchov",1 bedroom,,55 m²,"CZK 2,800","CZK 27,000",Personal,Brick building,Partially furnished,Yes,No,No,No,No,No,No,,C,2,Central heating,Middle floor,Overall,46,980,655,"1,173",630,"1,067",691,"1,059",531,171,Standard materials and solutions,,1 to 10 years years,,,,,
580526,"CZK 11,500",50.076584,14.378298,"Pod Hybšmankou, Prague - Smíchov",Studio,Excellent,32 m²,"CZK 1,200","CZK 11,500",Personal,Prefab concrete building,Partially furnished,Yes,No,No,No,No,Yes,No,09. 03. 2022,F,7,District heating,Middle floor,Interior,326,"1,272",783,"1,353",895,"1,448","1,040",844,835,489,Standard materials and solutions,,,,,,,
708589,"CZK 8,000",50.1385068,14.4766072,"K Ovčínu, Prague - Kobylisy",Small studio,New build,21 m²,"CZK 2,000","CZK 10,000",Personal,Brick building,Partially furnished,No,Yes,No,No,Yes,No,No,22. 03. 2022,G,,,Ground floor,Interior,294,"1,036",883,529,956,891,788,593,512,,,,1 to 10 years years,,,,,
708548,"CZK 7,950",50.06251,14.44484,"Nuselská, Prague - Nusle",Studio,Excellent,13 m²,"CZK 1,950","CZK 10,000",Personal,Other,Partially furnished,No,No,No,No,No,No,No,28. 02. 2022,C,1,,,,132,567,84,270,174,313,455,733,633,592,,,,,,,,
708542,"CZK 14,000",50.06862,14.50586,"Nedvězská, Prague - Strašnice",1 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 3,500","CZK 25,000",Personal,Prefab concrete building,Partially furnished,No,No,Yes,No,No,Yes,No,01. 05. 2022,G,3,District heating,Middle floor,Interior,167,338,"1,221",191,382,347,339,"1,245",168,,Standard materials and solutions,,,,,,,
707660,"CZK 65,000",50.07423,14.44409,"Šumavská, Prague - Vinohrady",4 bedroom,Excellent,164 m²,"CZK 4,900",,Personal,Brick building,Furnished,No,No,Yes,No,No,Yes,No,28. 02. 2022,B,4,,,,142,108,94,612,75,377,285,257,475,229,,,,,,,,
708966,"CZK 30,000",50.01264,14.38504,"Pod Akáty, Prague - Velká Chuchle",2 bedroom with open-plan kitchen,New build,78 m²,"CZK 3,000","CZK 33,000",Personal,Brick building,Partially furnished,Yes,No,No,No,Yes,No,No,02. 03. 2022,G,1,,,,251,321,336,323,663,,,,,,,,,,,,,
573384,"CZK 15,000",50.0862555,14.3740346,"Nad Kajetánkou, Prague - Břevnov",1 bedroom with open-plan kitchen,,44 m²,"CZK 1,200","CZK 15,000",Personal,Brick building,Partially furnished,No,No,No,No,No,No,No,01. 06. 2022,,2,,,,117,832,337,527,229,230,258,254,535,387,,,,,,,,
473621,"CZK 35,000",50.088662,14.4097039,"U Lužického semináře, Prague - Malá Strana",3 bedroom,Excellent,92 m²,"CZK 6,000","CZK 50,000",Personal,Brick building,Unfurnished,No,Yes,No,No,No,No,No,01. 05. 2022,,4,Gas boiler,Attic,Overall,300,442,115,421,2,720,478,325,960,178,Premium materials and solutions,,1 to 10 years years,,,,,
708380,"CZK 4,500",50.04628,14.44537,"Humpolecká, Prague - Krč",1 bedroom with open-plan kitchen,Good,42 m²,"CZK 8,000","CZK 16,000",Cooperative,Brick building,Partially furnished,No,No,Yes,No,No,No,No,01. 04. 2022,G,3,,Middle floor,,344,516,175,300,231,257,414,608,874,175,Standard materials and solutions,,,,,,,
708968,"CZK 30,000",50.01264,14.38504,"Pod Akáty, Prague - Velká Chuchle",2 bedroom with open-plan kitchen,New build,83 m²,"CZK 3,000","CZK 33,000",Personal,Brick building,Partially furnished,Yes,No,No,No,Yes,No,No,02. 03. 2022,G,1,,,,251,321,336,323,663,,,,,,,,,,,,,
709110,"CZK 11,990",50.10302305555,14.51165444444,"Poděbradská, Prague - Vysočany",Studio,New build,33 m²,"CZK 2,139","CZK 14,309",Personal,Other,Partially furnished,Yes,No,No,No,No,Yes,No,,B,1,,,,137,407,"1,155",771,446,538,"1,265",988,380,,,Yes,,,"CZK 14,309

                                
                                
                
i",,,
700121,"CZK 25,000",50.0525289,14.5116808,"Mattioliho, Prague - Záběhlice",1 bedroom with open-plan kitchen,New build,70 m²,"CZK 4,000","CZK 75,000",Personal,Brick building,Furnished,Yes,No,Yes,No,No,Yes,Yes,19. 01. 2022,G,1,,,,225,508,498,551,257,504,945,874,761,446,,,,,,,,
633593,"CZK 29,000",50.041848,14.487247,"Jihovýchodní Ix, Prague - Záběhlice",2 bedroom with open-plan kitchen,New build,83 m²,"CZK 6,000","CZK 50,000",Personal,Brick building,Partially furnished,No,Yes,Yes,No,Yes,No,No,01. 01. 2022,B,,Central heating,Ground floor,Overall,188,806,833,819,685,637,730,"1,285",528,,Premium materials and solutions,,,400 m²,,,,
651316,"CZK 15,000",50.056161,14.292234,"Do Zahrádek I, Prague - Třebonice",1 bedroom with open-plan kitchen,New build,51 m²,"CZK 4,500","CZK 20,000",Personal,Brick building,Partially furnished,No,Yes,Yes,No,Yes,Yes,No,01. 04. 2022,B,4,District heating,Middle floor,,269,"1,137",519,463,776,574,573,797,414,,Premium materials and solutions,Yes,1 to 10 years years,,,,,
708817,"CZK 13,490",50.08962055555,14.47229694444,"Ambrožova, Prague - Žižkov",2 bedroom,Good,52 m²,"CZK 1,409","CZK 14,899",Personal,Brick building,Unfurnished,Yes,No,Yes,No,No,Yes,No,,G,1,,,,262,866,58,258,76,285,186,141,550,295,,,,,"CZK 14,899

                                
                                
                
i",,,
708786,"CZK 19,990",50.07866083333,14.42345777777,"Navrátilova, Prague - Nové Město",1 bedroom with open-plan kitchen,Excellent,54 m²,"CZK 3,949","CZK 23,939",Personal,Brick building,Furnished,No,No,No,No,No,Yes,No,,D,3,,,,161,630,144,170,10,330,214,535,575,472,,,,,"CZK 23,939

                                
                                
                
i",,,
553540,"CZK 22,000",50.1074434,14.3253147,"Nad Želivkou, Prague - Nebušice",3 bedroom,,90 m²,"CZK 5,000","CZK 25,000",Personal,Brick building,Partially furnished,Yes,No,No,No,No,No,No,Ihned,C,1,,,,616,635,679,601,597,633,102,,,,,,,,,,,
149785,"CZK 14,000",50.0947483,14.3561901,"Na dlouhém lánu, Prague - Vokovice",1 bedroom with open-plan kitchen,,46 m²,"CZK 3,000",,Personal,Brick building,Furnished,No,No,No,No,No,No,No,18. 04. 2022,,3,,,,419,521,337,494,365,347,274,616,"1,157",136,,,,,,,,
708630,"CZK 10,990",50.13097083333,14.48613611111,"Černého, Prague - Střížkov",Studio,Good,27 m²,"CZK 1,045","CZK 12,035",Cooperative,Prefab concrete building,Unfurnished,Yes,No,Yes,No,No,Yes,No,,G,7,,,,337,"1,368",530,"1,403",378,523,288,907,"1,130",79,,,,,"CZK 12,035

                                
                                
                
i",,,
641461,"CZK 27,000",50.013519,14.413676,"Hřebíkova, Prague - Modřany",4 bedroom,,102 m²,"CZK 1,300","CZK 50,000",Personal,Brick building,Partially furnished,Yes,No,Yes,No,No,No,No,20. 03. 2022,G,1,Gas boiler,Middle floor,Overall,231,"1,189",577,"1,091",361,"1,057",505,626,611,,Premium materials and solutions,,,,,,,
583726,"CZK 16,000",50.078299,14.459112,"Sudoměřská, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 3,100","CZK 16,000",Personal,Brick building,Furnished,No,No,No,No,No,Yes,No,01. 05. 2022,B,3,,,,162,361,105,219,130,170,647,472,736,207,,,,,,,,
707670,"CZK 16,000",50.1066,14.56301,"Cíglerova, Prague - Černý Most",2 bedroom,Good,66 m²,"CZK 4,000","CZK 20,000",Personal,Prefab concrete building,Partially furnished,Yes,No,Yes,No,No,Yes,No,16. 03. 2022,A,4,,,,204,353,71,"1,315",572,409,460,631,"1,299",338,,,,,,,,
704127,"CZK 12,000",50.05509,14.42088,"Pravá, Prague - Podolí",Studio,Excellent,25 m²,"CZK 3,000","CZK 22,000",Personal,Brick building,Furnished,No,No,No,No,No,No,No,01. 02. 2022,G,1,,,,257,556,290,355,329,553,325,907,208,171,,,,,,,,
706861,"CZK 15,500",50.03182,14.39405,"Lumiérů, Prague - Hlubočepy",3 bedroom,Good,75 m²,"CZK 3,000","CZK 18,500",Cooperative,Brick building,Partially furnished,No,No,Yes,No,No,No,No,16. 02. 2022,G,,,,,149,"1,491",806,"1,399",240,"1,457",128,,,,,,,,,,,
667734,"CZK 15,000",50.12418,14.50187,"Novoborská, Prague - Prosek",3 bedroom,Good,61 m²,"CZK 4,000","CZK 19,000",Cooperative,Prefab concrete building,Furnished,No,No,Yes,No,No,No,No,20. 04. 2022,E,2,,,,329,420,311,509,242,707,335,191,204,,,,,,,,,
707556,"CZK 18,000",50.03233,14.60946,"K Netlukám, Prague - Uhříněves",1 bedroom with open-plan kitchen,Excellent,58 m²,"CZK 4,500","CZK 36,000",Personal,Brick building,Furnished,No,No,Yes,Yes,Yes,Yes,Yes,28. 02. 2022,G,1,,,,195,"1,067",233,"1,076",574,"1,020",592,"1,095",737,276,,,,,,,,
707544,"CZK 10,000",50.0366328,14.4098252,"Na Mlejnku, Prague - Braník",Studio,Excellent,32 m²,"CZK 1,781","CZK 13,000",Cooperative,Brick building,Partially furnished,Yes,No,No,No,Yes,No,No,21. 02. 2022,G,4,Central heating,,Interior,186,360,229,249,340,367,374,"1,197",192,,Standard materials and solutions,,,,,,,
699027,"CZK 9,000",50.02181,14.41351,"Pod Lysinami, Prague - Hodkovičky",Studio,Excellent,30 m²,"CZK 4,000","CZK 14,000",Personal,Prefab concrete building,Furnished,No,No,No,No,No,Yes,No,11. 03. 2022,G,1,,,,153,"1,312","1,177","1,270",389,"1,468","1,391",83,,,,,,,,,,
707510,"CZK 15,000",50.04744,14.40818,"Na Zlíchově, Prague - Hlubočepy",1 bedroom with open-plan kitchen,Excellent,44 m²,"CZK 2,800","CZK 17,800",Personal,Brick building,Partially furnished,No,Yes,No,No,No,No,No,01. 03. 2022,A,1,,,,99,76,76,"1,426","1,021",126,842,867,,,,,,30 m²,,,,
113106,"CZK 16,800",50.0538919,14.4972997,"U Zahradního Města, Prague - Záběhlice",3 bedroom,Excellent,67 m²,"CZK 4,500","CZK 33,600",Personal,Brick building,Partially furnished,Yes,No,No,No,No,Yes,No,21. 02. 2022,,3,Central heating,Middle floor,,302,839,466,"1,326",305,474,512,354,751,609,Standard materials and solutions,,10 to 30 years years,,,,,
554687,"CZK 15,500",50.0707338,14.4627954,"Dvacátého osmého pluku, Prague - Vršovice",1 bedroom with open-plan kitchen,New build,40 m²,"CZK 3,000","CZK 25,000",Personal,Brick building,Furnished,No,Yes,No,No,No,Yes,No,15. 04. 2022,,2,,Middle floor,,36,806,20,596,173,640,366,334,837,347,Premium materials and solutions,Yes,1 to 10 years years,,,,,
707434,"CZK 14,000",50.10608,14.58416,"Bryksova, Prague - Černý Most",1 bedroom with open-plan kitchen,Good,39 m²,"CZK 3,000",,Personal,Prefab concrete building,Furnished,No,No,No,No,Yes,Yes,No,21. 02. 2022,G,2,,,,514,563,440,487,523,834,"1,462",667,500,,,,,,,,,
708081,"CZK 10,490",50.03587361111,14.50058972222,"Benkova, Prague - Chodov",Studio,Excellent,30 m²,"CZK 1,432","CZK 11,922",Cooperative,Prefab concrete building,Furnished,No,No,No,No,No,Yes,No,,C,5,,,,277,349,465,"1,083",310,523,291,373,412,196,,,,,"CZK 11,922

                                
                                
                
i",,,
614578,"CZK 10,500",50.141253,14.522638,"Kadečkové, Prague - Letňany",Studio,New build,32 m²,"CZK 2,335","CZK 20,000",Personal,Brick building,Furnished,No,Yes,Yes,No,No,Yes,No,01. 03. 2022,C,,District heating,Ground floor,,529,885,"1,214","1,472",79,"1,009","1,285","1,131",909,221,Standard materials and solutions,Yes,1 to 10 years years,33 m²,,,,
707466,"CZK 14,700",50.06632,14.30279,"Makovského, Prague - Řepy",1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 3,700","CZK 14,700",Personal,Prefab concrete building,Partially furnished,No,No,No,No,No,Yes,No,27. 02. 2022,C,,,,,49,706,228,667,179,531,418,234,"1,463",427,,,,,,,,
706562,"CZK 27,000",50.08773,14.40913,"U Lužického semináře, Prague - Malá Strana",3 bedroom with open-plan kitchen,Excellent,70 m²,"CZK 6,000","CZK 33,000",Personal,Brick building,Partially furnished,No,No,No,No,No,No,No,11. 05. 2022,G,1,,,,,,,,,,,,,,,Yes,,,,Luka Residential s.r.o.,Luka Living Rental apartments,DČ1
