Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Design,Heating,Total number of floors,Renovation,Age,New building,Administration fee,Front garden,Developer name,Project name,Kód jednotky
709089,"CZK 15,000",49.97318,14.38539,"Romana Blahníka, Prague - Zbraslav",1 bedroom with open-plan kitchen,Excellent,73 m²,"CZK 2,900","CZK 30,000",Personal,Brick building,Partially furnished,2,Yes,No,No,No,No,No,No,01. 06. 2022,B,385,777,683,655,543,612,"1,095",406,107,,Premium materials and solutions,Gas boiler,Middle floor,Overall,1 to 10 years years,,,,,,
713369,"CZK 17,000",50.11366,14.47593,"Zenklova, Prague - Libeň",3 bedroom,Excellent,57 m²,"CZK 3,000","CZK 20,000",Personal,Brick building,Partially furnished,2,Yes,No,No,No,No,No,No,01. 05. 2022,G,164,194,"1,045",205,688,581,"1,249",765,255,,,,,,,,,,,,
712831,"CZK 14,500",50.07631,14.64919,"Račiněveská, Prague - Újezd nad Lesy",1 bedroom with open-plan kitchen,Excellent,38 m²,"CZK 2,300","CZK 29,000",Personal,Brick building,Partially furnished,1,Yes,No,No,No,Yes,No,No,01. 05. 2022,G,455,497,201,"1,008",267,408,675,864,697,,,Gas boiler,Middle floor,Interior,1 to 10 years years,,,,,,
545164,"CZK 12,500",50.1105294,14.4507429,Prague - Holešovice,Studio,New build,22 m²,"CZK 2,000","CZK 12,500",Personal,Brick building,Furnished,2,No,No,No,No,No,Yes,No,01. 05. 2022,,42,972,494,784,474,571,428,"1,247",701,348,Premium materials and solutions,Central heating,Middle floor,,1 to 10 years years,Yes,,,,,
712743,"CZK 11,500",50.10449,14.4784,"Novákových, Prague - Libeň",1 bedroom with open-plan kitchen,Excellent,35 m²,"CZK 1,750","CZK 11,500",Personal,Brick building,Partially furnished,,No,No,No,No,No,No,No,01. 06. 2022,A,69,285,111,311,7,237,333,461,213,358,,,,,,,,,,,
624122,"CZK 14,000",50.089335,14.307978,"Vlastina, Prague - Ruzyně",1 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 2,000","CZK 16,000",Personal,Prefab concrete building,Partially furnished,13,Yes,No,Yes,No,No,Yes,No,01. 06. 2022,C,106,194,217,208,204,265,430,"1,354","1,274",129,,,,,,,,,,,
511878,"CZK 24,000",50.0772731,14.4545539,"Vinohradská, Prague - Vinohrady",3 bedroom,,104 m²,"CZK 5,000","CZK 24,000",Personal,Brick building,Furnished,2,Yes,No,No,No,No,Yes,No,,,207,217,10,27,71,369,212,536,997,339,,,,,,,,,,,
712729,"CZK 16,200",50.03251,14.60945,"K Netlukám, Prague - Uhříněves",1 bedroom with open-plan kitchen,Excellent,58 m²,"CZK 4,700","CZK 40,000",Personal,Prefab concrete building,Partially furnished,1,No,Yes,Yes,No,Yes,Yes,Yes,30. 04. 2022,G,175,"1,088",254,"1,096",595,"1,041",613,"1,116",758,357,Standard materials and solutions,Central heating,Ground floor,,10 to 30 years years,,,24 m²,,,
712666,"CZK 35,000",50.13003,14.49452,"Zakšínská, Prague - Střížkov",3 bedroom with open-plan kitchen,New build,100 m²,"CZK 6,000",,Personal,Brick building,Partially furnished,1,No,Yes,No,No,No,No,No,02. 04. 2022,C,405,"1,030",257,"1,004",641,531,529,455,"1,222",75,,,,,,,,,,,
712718,"CZK 17,000",50.0670831,14.362062,Prague - Košíře,2 bedroom with open-plan kitchen,Excellent,67 m²,"CZK 4,500","CZK 17,000",Personal,Brick building,Partially furnished,3,Yes,No,Yes,No,Yes,Yes,Yes,31. 05. 2022,E,134,"1,188",701,844,84,737,559,715,108,501,,,,,,,,,,,
680160,"CZK 15,000",50.01324,14.42381,"Daškova, Prague - Modřany",1 bedroom with open-plan kitchen,Excellent,41 m²,"CZK 3,300","CZK 15,000",Personal,Prefab concrete building,Partially furnished,9,No,No,Yes,No,Yes,Yes,No,01. 08. 2022,C,205,"1,462",372,"1,363",834,"1,101",260,513,897,182,,District heating,Middle floor,,,,,,,,
713427,"CZK 21,990",50.06769694444,14.55528666666,"Honzíkova, Prague - Dolní Měcholupy",2 bedroom with open-plan kitchen,New build,89 m²,"CZK 6,251","CZK 28,241",Cooperative,Brick building,Unfurnished,2,Yes,No,No,No,Yes,Yes,Yes,,B,686,"1,380",523,442,702,"1,204","1,344",502,,,,,,,,Yes,"CZK 28,241

                                
                                
                
i",,,,
647985,"CZK 12,000",50.036556,14.417238,"Vlnitá, Prague - Braník",1 bedroom,Excellent,50 m²,"CZK 4,000","CZK 5,000",Personal,Brick building,Unfurnished,,No,Yes,No,No,Yes,No,No,25. 04. 2022,C,514,627,473,447,572,399,312,784,,,,Central heating,Ground floor,,,,,,,,
713410,"CZK 16,500",50.0694498,14.3546634,"Zahradníčkova, Prague - Košíře",1 bedroom with open-plan kitchen,Excellent,44 m²,"CZK 3,000","CZK 39,000",Personal,Other,Partially furnished,3,No,No,Yes,No,No,No,No,01. 05. 2022,G,128,799,"1,247",498,"1,226",453,"1,132",560,802,,,,,,,,,,,,
713423,"CZK 14,000",50.14315,14.57865,"Mladoboleslavská, Prague - Vinoř",2 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 3,000","CZK 15,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,01. 06. 2022,C,48,143,293,20,276,529,277,348,339,,,,,,,,,,,,
713415,"CZK 15,990",50.13219944444,14.50963111111,"Chlebovická, Prague - Letňany",2 bedroom,Excellent,57 m²,"CZK 3,936","CZK 19,926",Personal,Prefab concrete building,,2,No,No,Yes,Yes,No,Yes,No,,C,165,"1,020",411,489,573,576,224,148,405,281,,,,,,,"CZK 19,926

                                
                                
                
i",,,,
693933,"CZK 11,990",50.10984638888,14.55812166666,"Lipnická, Prague - Kyje",1 bedroom with open-plan kitchen,Good,45 m²,"CZK 2,943","CZK 14,933",Personal,Prefab concrete building,Furnished,4,Yes,No,No,No,No,Yes,No,,C,178,963,191,183,917,452,"1,343",320,,,,,,,,,"CZK 14,933

                                
                                
                
i",,,,
713406,"CZK 40,000",50.07726,14.46341,"Hradecká, Prague - Vinohrady",2 bedroom with open-plan kitchen,Excellent,306 m²,"CZK 6,000","CZK 80,000",Personal,Brick building,Furnished,8,No,Yes,No,No,Yes,Yes,No,14. 04. 2022,B,145,66,8,176,59,252,279,629,324,278,,,,,,,,,,,
550879,"CZK 14,500",50.0639544,14.2854037,"Lačnovská, Prague - Zličín",Studio,New build,36 m²,"CZK 2,839","CZK 29,000",Personal,Low-energy building,Furnished,1,No,Yes,No,No,Yes,No,No,01. 05. 2022,B,304,361,"1,215","1,060",875,"1,338",551,,,,Premium materials and solutions,Other,Ground floor,,1 to 10 years years,Yes,,30 m²,,,
552412,"CZK 32,000",50.10777,14.52681,"Saarinenova, Prague - Hloubětín",2 bedroom with open-plan kitchen,New build,80 m²,"CZK 4,000","CZK 32,000",Personal,Brick building,Unfurnished,1,No,Yes,Yes,No,Yes,Yes,Yes,01. 06. 2022,A,117,"1,157",556,"1,138",820,954,"1,104",903,"1,030",363,Premium materials and solutions,District heating,Ground floor,,1 to 10 years years,Yes,,70 m²,,,
713346,"CZK 14,990",50.01205444444,14.39988166666,"Vrátnická, Prague - Modřany",Studio,New build,40 m²,"CZK 2,047","CZK 17,037",Personal,Other,Unfurnished,3,Yes,No,Yes,No,No,Yes,No,,A,198,"1,078",373,"1,322",740,"1,383","1,378",662,,,,,,,,Yes,"CZK 17,037

                                
                                
                
i",,,,
713338,"CZK 21,900",50.05831,14.37501,"Nyklíčkova, Prague - Jinonice",1 bedroom with open-plan kitchen,New build,42 m²,"CZK 4,000",CZK 2,Personal,Other,Furnished,2,Yes,No,No,No,No,Yes,Yes,25. 04. 2022,C,141,358,416,"1,145",318,444,949,267,"1,321",184,,,,,,,,,,,
712652,"CZK 13,000",50.02923,14.48587,"Petýrkova, Prague - Chodov",2 bedroom with open-plan kitchen,Good,71 m²,"CZK 3,800","CZK 33,600",Personal,Prefab concrete building,Furnished,6,No,No,No,Yes,No,Yes,No,02. 04. 2022,G,252,431,162,595,403,325,455,608,576,198,,,,,,,,,,,
516267,"CZK 16,900",50.0067804,14.4354836,Prague - Modřany,2 bedroom with open-plan kitchen,Excellent,64 m²,"CZK 5,500","CZK 30,000",Personal,Prefab concrete building,Furnished,8,Yes,No,Yes,No,No,Yes,No,01. 01. 1970,C,245,"1,432",771,"1,421",406,"1,249",897,332,705,154,Premium materials and solutions,District heating,Middle floor,Overall,1 to 10 years years,,,,,,
443850,"CZK 12,500",50.0517995,14.3653519,"Polívkova, Prague - Jinonice",1 bedroom with open-plan kitchen,,45 m²,"CZK 4,000","CZK 12,500",Personal,Prefab concrete building,Unfurnished,2,No,No,No,No,No,No,No,,,245,401,719,361,790,326,"1,046",459,201,,,District heating,Middle floor,,,,,,,,
640142,"CZK 1,000",50.104144,14.549458,"Kukelská, Prague - Hloubětín",2 bedroom,Good,107 m²,"CZK 3,900",,Personal,Prefab concrete building,Furnished,5,Yes,No,Yes,No,Yes,Yes,No,07. 04. 2022,G,137,942,134,960,611,909,186,827,731,76,,,,,,,,,,,
446124,"CZK 19,500",50.0058372,14.4149292,"Soukalova, Prague - Modřany",1 bedroom with open-plan kitchen,,49 m²,"CZK 3,500","CZK 19,500",Personal,Brick building,Unfurnished,2,Yes,No,Yes,No,Yes,Yes,Yes,01. 03. 2022,B,246,257,379,339,405,40,617,740,869,72,Premium materials and solutions,District heating,Middle floor,,1 to 10 years years,Yes,,,,,
671001,"CZK 17,000",50.10294,14.55224,"Sklenská, Prague - Kyje",1 bedroom with open-plan kitchen,Excellent,56 m²,"CZK 4,000","CZK 17,000",Personal,Other,Furnished,1,Yes,No,No,No,Yes,Yes,No,01. 05. 2022,B,259,742,402,"1,228",354,643,425,"1,074",601,344,Standard materials and solutions,District heating,Middle floor,,1 to 10 years years,,,,,,
713261,"CZK 14,500",50.13373,14.51058,"Chlebovická, Prague - Letňany",1 bedroom with open-plan kitchen,New build,45 m²,"CZK 3,000","CZK 14,500",Personal,Brick building,Furnished,10,No,No,Yes,No,No,Yes,No,01. 05. 2022,C,97,753,403,335,416,420,281,383,249,43,,,,,,,,,,,
556880,"CZK 25,500",50.0775372,14.4192713,"Karlovo náměstí, Prague - Nové Město",3 bedroom,Good,83 m²,"CZK 6,500","CZK 30,000",Personal,Brick building,Partially furnished,3,No,No,No,No,No,Yes,No,01. 07. 2022,D,76,276,60,33,22,244,199,387,508,418,,Central heating,Middle floor,,,,,,,,
713109,"CZK 18,000",50.10684,14.60743,"Bříšťanská, Prague - Horní Počernice",3 bedroom,Excellent,115 m²,"CZK 6,000","CZK 45,000",Personal,Brick building,Furnished,1,Yes,No,No,No,Yes,No,No,07. 04. 2022,C,286,"1,098","1,057",349,886,283,,,,,,,,,,,,,,,
448384,"CZK 16,500",50.0453146,14.5146362,"Přeštická, Prague - Hostivař",1 bedroom with open-plan kitchen,,85 m²,"CZK 4,000","CZK 20,000",Personal,Brick building,Furnished,8,No,Yes,No,Yes,No,Yes,No,01. 05. 2022,,165,329,302,291,"1,060",398,"1,325",135,,,Standard materials and solutions,District heating,Top floor,,,,,,,,
713205,"CZK 28,000",50.08554,14.44835,"Blahníkova, Prague - Žižkov",2 bedroom with open-plan kitchen,New build,85 m²,"CZK 1,600","CZK 40,000",Personal,Brick building,Partially furnished,5,No,No,No,No,No,No,No,01. 06. 2022,C,237,333,118,340,77,301,68,161,205,648,,,,,,,,,,,
443504,"CZK 18,000",50.060275596721,14.288100429608,"Mladých, Prague - Zličín",3 bedroom,,70 m²,"CZK 2,000",,Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,01. 05. 2022,,249,431,949,940,317,"1,051",250,650,194,,,,,,,,,50 m²,,,
713199,"CZK 9,990",50.10572333333,14.547835,"Rochovská, Prague - Hloubětín",Studio,Excellent,29 m²,"CZK 1,646","CZK 11,636",Personal,Prefab concrete building,Furnished,2,No,No,No,No,No,Yes,No,,B,124,832,279,864,474,918,287,590,958,217,,,,,,,"CZK 11,636

                                
                                
                
i",,,,
713192,"CZK 14,000",50.05011,14.54659,"Tenisová, Prague - Hostivař",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 3,195","CZK 27,000",Personal,Prefab concrete building,Partially furnished,14,No,No,Yes,Yes,No,Yes,No,07. 04. 2022,G,271,269,294,275,118,704,235,586,174,,,Gas boiler,Top floor,Overall,,,,,,,
571007,"CZK 14,000",50.0480462,14.4424127,"Humpolecká, Prague - Krč",1 bedroom with open-plan kitchen,Excellent,40 m²,"CZK 2,000","CZK 20,000",Personal,Brick building,Partially furnished,3,No,No,Yes,No,No,No,No,01. 05. 2022,C,166,180,105,363,172,320,435,773,521,343,Standard materials and solutions,Gas boiler,Middle floor,Overall,10 to 30 years years,,,,,,
713155,"CZK 23,000",50.07849,14.45635,"Přemyslovská, Prague - Vinohrady",2 bedroom,Excellent,82 m²,"CZK 1,200","CZK 23,000",Cooperative,Brick building,Partially furnished,6,No,No,No,No,No,Yes,No,11. 04. 2022,G,127,336,85,145,47,342,467,581,922,219,,,,,,,,,,,
466224,"CZK 13,000",50.0855445,14.3729816,"Mládeže, Prague - Břevnov",1 bedroom with open-plan kitchen,,42 m²,"CZK 3,000","CZK 16,000",Personal,Brick building,Partially furnished,3,No,No,Yes,No,No,No,No,30. 04. 2022,,229,745,314,504,225,206,234,245,512,394,,,,,,,,,,,
712506,"CZK 35,000",50.0762,14.44983,"Slezská, Prague - Vinohrady",3 bedroom,Excellent,95 m²,"CZK 5,000","CZK 30,000",Personal,Brick building,Furnished,1,No,No,Yes,No,No,No,No,01. 05. 2022,E,144,329,135,144,57,216,290,180,632,156,,,,,,,,,,,
661029,"CZK 6,000",50.068585,14.4713735,"Vladivostocká, Prague - Vršovice",Small studio,Excellent,20 m²,"CZK 3,000","CZK 9,000",,Other,Furnished,3,No,No,No,No,No,Yes,No,03. 05. 2021,D,137,233,164,167,282,552,245,363,313,352,Standard materials and solutions,District heating,Middle floor,,,,,,,,
430813,"CZK 19,900",50.1262741,14.4319591,"Velká skála, Prague - Troja",2 bedroom with open-plan kitchen,Excellent,80 m²,"CZK 5,000","CZK 35,000",Personal,Brick building,Partially furnished,2,No,Yes,No,No,Yes,No,No,01. 04. 2022,A,361,626,69,"1,243",574,"1,042",547,475,481,469,,District heating,,,,,,,,,
713095,"CZK 11,500",50.02428,14.51511,"Ke Kateřinkám, Prague - Chodov",Studio,Excellent,42 m²,"CZK 3,900","CZK 20,000",Personal,Prefab concrete building,Furnished,2,No,No,Yes,No,No,Yes,No,01. 05. 2022,G,14,969,166,"1,452",268,216,136,524,"1,472",265,,,,,,,,,,,
712448,"CZK 16,000",50.04115,14.56562,"Janovská, Prague - Horní Měcholupy",2 bedroom with open-plan kitchen,Good,67 m²,"CZK 4,000",,Personal,Prefab concrete building,Partially furnished,2,No,No,Yes,Yes,No,Yes,No,01. 07. 2022,G,176,602,276,414,330,131,264,273,997,316,,,,,,,,,,,
587162,"CZK 14,000",50.043447,14.454778,"Pelhřimovská, Prague - Michle",Studio,Excellent,57 m²,CZK 600,"CZK 14,000",Personal,Brick building,Partially furnished,5,No,Yes,No,No,No,No,No,01. 05. 2022,D,183,789,420,473,89,245,193,614,700,165,,Other,,,,,,,,,
584586,"CZK 38,000",50.105532,14.392401,"Nikoly Tesly, Prague - Dejvice",2 bedroom,Excellent,92 m²,"CZK 2,000","CZK 50,000",Personal,Brick building,Furnished,4,Yes,No,No,No,No,Yes,No,01. 06. 2022,G,239,994,265,389,186,190,442,489,776,345,Standard materials and solutions,Central heating,Middle floor,Overall,1 to 10 years years,,,,,,
616335,"CZK 47,000",50.104941,14.371193,Prague - Dejvice,4 bedroom,Excellent,150 m²,"CZK 7,000","CZK 50,000",Personal,Brick building,Partially furnished,1,Yes,Yes,No,No,No,No,No,01. 05. 2022,A,182,"1,435",159,"1,072",168,149,446,579,420,195,Premium materials and solutions,Gas boiler,Raised ground floor,Overall,,,,150 m²,,,
712211,"CZK 23,000",50.07286,14.43954,"Záhřebská, Prague - Vinohrady",2 bedroom,Excellent,58 m²,CZK 550,"CZK 22,000",Personal,Brick building,Partially furnished,6,Yes,Yes,No,No,No,No,No,01. 05. 2022,G,201,358,94,578,109,482,159,401,728,541,,Gas boiler,,,,,,,,,
518153,"CZK 12,000",50.1193528,14.4614637,Prague - Libeň,2 bedroom,,53 m²,CZK 800,"CZK 20,000",Personal,Brick building,Unfurnished,-1,No,No,No,No,No,No,No,01. 06. 2022,,139,159,174,608,272,210,849,528,"1,037",595,,,,,,,,,,,
184951,"CZK 23,000",50.0416085,14.4283705,"U družstva Práce, Prague - Braník",3 bedroom,Good,100 m²,"CZK 5,000",,Personal,Brick building,Unfurnished,2,No,No,No,Yes,No,No,No,31. 05. 2022,,326,"1,141",338,980,237,"1,204",939,470,666,427,,Gas boiler,Middle floor,,,,,,,,
494972,"CZK 22,000",50.0886626,14.4840047,"Olgy Havlové, Prague - Žižkov",2 bedroom with open-plan kitchen,,74 m²,"CZK 6,300",,Personal,Brick building,Unfurnished,2,Yes,No,No,No,No,No,No,01. 05. 2022,B,389,818,431,631,145,673,498,365,363,121,,,,,,,,,,,
354702,"CZK 16,500",50.0887467765,14.4096580943,"U lužického semináře, Prague - Malá Strana",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 1,000","CZK 35,000",Personal,Brick building,Partially furnished,2,No,Yes,No,No,No,No,No,01. 06. 2022,G,307,449,122,428,10,727,485,332,967,185,Standard materials and solutions,Gas boiler,Middle floor,Overall,,,,,,,
712182,"CZK 18,500",50.09333,14.44922,"Sokolovská, Prague - Karlín",1 bedroom with open-plan kitchen,Excellent,54 m²,,"CZK 18,500",Cooperative,Brick building,Furnished,5,No,No,Yes,No,No,Yes,No,01. 05. 2022,G,102,101,146,164,17,266,443,"1,402",421,147,,Central heating,,,,,,,,,
578495,"CZK 17,000",50.151005,14.536383,"Vrátenská, Prague - Miškovice",1 bedroom with open-plan kitchen,New build,52 m²,"CZK 5,500","CZK 34,000",Personal,Brick building,Furnished,2,Yes,No,No,No,No,No,No,25. 04. 2022,C,615,"1,408",706,812,484,"1,495","1,407",943,,,Standard materials and solutions,Gas boiler,Middle floor,,1 to 10 years years,,,,,,
712911,"CZK 14,990",50.04725,14.32024222222,"Kettnerova, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,46 m²,"CZK 4,189","CZK 19,179",Personal,Prefab concrete building,Partially furnished,4,No,No,Yes,Yes,No,Yes,No,,C,198,"1,133",368,379,625,371,706,67,627,39,,,,,,,"CZK 19,179

                                
                                
                
i",,,,
326108,"CZK 25,980",49.98316135,14.36402275,"Tachovská, Prague - Radotín",4 bedroom with open-plan kitchen,Excellent,124 m²,"CZK 8,980",CZK 123,Personal,Brick building,Furnished,4,No,No,Yes,Yes,Yes,No,Yes,04. 05. 2022,B,169,642,168,234,192,160,425,833,650,251,Premium materials and solutions,Gas boiler,Middle floor,Interior,1 to 10 years years,,,,,,
712896,"CZK 12,990",50.12419944444,14.48515805555,"Teplická, Prague - Střížkov",1 bedroom with open-plan kitchen,Excellent,41 m²,"CZK 2,290","CZK 15,280",Personal,Prefab concrete building,Unfurnished,4,Yes,No,Yes,No,No,Yes,No,,G,123,"1,187",163,"1,125",250,459,241,204,211,152,,,,,,,"CZK 15,280

                                
                                
                
i",,,,
712876,"CZK 11,900",50.05454,14.4196,"Podolská, Prague - Podolí",Studio,Excellent,24 m²,"CZK 4,500","CZK 11,900",Personal,Brick building,Partially furnished,2,No,No,No,No,No,Yes,No,01. 05. 2022,G,220,619,96,401,134,598,382,"1,010",137,79,,,,,,,,,,,
617411,"CZK 17,000",50.100593,14.488647,"Novovysočanská, Prague - Vysočany",2 bedroom,Excellent,51 m²,CZK 500,"CZK 35,000",Personal,Brick building,Partially furnished,3,No,No,No,No,No,No,No,01. 04. 2022,G,9,"1,082",6,933,86,"1,250",154,209,467,248,Premium materials and solutions,Other,Middle floor,Overall,1 to 10 years years,,,,,,
596800,"CZK 11,500",50.100593,14.488647,"Novovysočanská, Prague - Vysočany",Studio,Excellent,29 m²,CZK 490,"CZK 23,980",Personal,Brick building,Partially furnished,,No,No,Yes,No,No,No,No,01. 05. 2022,G,9,"1,082",6,933,86,"1,250",154,209,467,248,,Other,Raised ground floor,Overall,1 to 10 years years,,,,,,
537538,"CZK 65,000",50.0794233,14.3794742,"Atletická, Prague - Břevnov",2 bedroom with open-plan kitchen,,100 m²,"CZK 15,000","CZK 70,000",,Other,Furnished,1,Yes,Yes,Yes,No,Yes,No,Yes,01. 04. 2022,,302,"1,223",778,"1,104",193,"1,214","1,134",989,377,610,Premium materials and solutions,,,,,,,50 m²,,,
