Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Age,Design,Heating,Total number of floors,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Administration fee,Ownership Type,PENB,Renovation,New building,Front garden,Developer name,Project name,Kód jednotky
545416,"CZK 17,900",50.0704284,14.4512084,"Košická, Prague - Vršovice",1 bedroom with open-plan kitchen,Excellent,61 m²,"CZK 1,600","CZK 35,800",Brick building,Unfurnished,4,No,No,Yes,No,No,Yes,No,01. 05. 2022,1 to 10 years years,Standard materials and solutions,Gas boiler,Middle floor,126,555,100,102,59,417,178,355,334,272,,Personal,,Overall,,,,,
654520,"CZK 10,900",50.06173,14.46551,"Pod Sychrovem Ⅰ, Prague - Vršovice",Studio,Excellent,62 m²,"CZK 2,000","CZK 12,900",Brick building,Partially furnished,3,No,Yes,No,No,No,No,No,01. 05. 2022,,,,,267,"1,128",484,"1,173",217,836,"1,382",240,"1,028",462,,Personal,G,,,,,,
613116,"CZK 7,990",50.057305,14.555202,"V Nížinách, Prague - Dolní Měcholupy",Studio,Excellent,22 m²,"CZK 2,200","CZK 10,190",Brick building,,1,No,Yes,No,No,No,No,No,01. 05. 2022,,,,,424,462,579,661,"1,426",723,"1,029",,,,,Personal,G,,,,,,
712258,"CZK 8,900",50.05479,14.49812,"U Zahradního města, Prague - Záběhlice",Studio,Excellent,34 m²,"CZK 2,300","CZK 11,200",Brick building,Partially furnished,1,No,Yes,No,No,No,No,No,01. 05. 2022,,,,,431,729,507,"1,225",514,515,453,244,763,588,,Personal,G,,,,,,
712249,"CZK 15,000",50.15707,14.52082,"Marty Krásové, Prague - Čakovice",1 bedroom with open-plan kitchen,Excellent,68 m²,"CZK 5,000","CZK 20,000",Brick building,Furnished,5,Yes,No,No,No,Yes,Yes,Yes,01. 04. 2022,,,,,132,780,300,308,"1,364",801,303,73,,,,Personal,G,,,,,,
217836,"CZK 14,000",50.067098,14.4440605,"Vršovická, Prague - Vršovice",Studio,,46 m²,"CZK 3,000","CZK 28,000",Brick building,Partially furnished,3,Yes,No,No,No,No,No,No,01. 06. 2022,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,425,600,182,598,0,419,404,308,143,439,,Personal,B,,,,,,
712226,"CZK 17,500",50.07329,14.43979,"Záhřebská, Prague - Vinohrady",Studio,New build,26 m²,"CZK 2,900","CZK 35,000",Other,Furnished,3,No,No,No,No,No,Yes,No,01. 04. 2022,,,,,159,309,52,476,76,481,103,455,672,499,,Personal,A,,,,,,
712219,"CZK 23,000",50.0748,14.44408,"Šumavská, Prague - Vinohrady",2 bedroom,Excellent,75 m²,CZK 700,"CZK 23,000",Brick building,Unfurnished,2,No,No,No,No,No,Yes,No,30. 03. 2022,,,,,72,123,25,515,5,308,302,188,510,264,,Personal,G,,,,,,
712209,"CZK 12,990",50.08360611111,14.56736472222,"Na spojce, Prague - Dolní Počernice",Studio,Excellent,29 m²,"CZK 2,634","CZK 15,624",Brick building,Furnished,4,No,No,Yes,No,No,Yes,No,,,,,,500,"1,309",655,877,"1,474",388,,,,,"CZK 15,624

                                
                                
                
i",Personal,B,,,,,,
712208,"CZK 13,000",50.09776,14.36629,"Kladenská, Prague - Vokovice",2 bedroom,Good,50 m²,CZK 600,"CZK 13,000",Brick building,Unfurnished,2,No,No,No,No,No,No,No,30. 03. 2022,,,,,479,364,461,369,52,240,753,591,921,85,,Personal,G,,,,,,
288662,"CZK 19,500",50.1014102,14.3708384,"Vostrovská, Prague - Dejvice",2 bedroom,Good,50 m²,"CZK 4,000","CZK 45,000",Brick building,Unfurnished,1,No,No,No,No,No,No,No,01. 04. 2021,,Standard materials and solutions,Gas boiler,Middle floor,294,928,442,564,441,347,743,854,776,314,,Personal,G,Interior,,,,,
712205,"CZK 14,990",50.03019805555,14.51509444444,"Mikulova, Prague - Chodov",2 bedroom,Excellent,53 m²,"CZK 4,529","CZK 19,519",Prefab concrete building,Unfurnished,4,Yes,No,Yes,No,No,Yes,No,,,,,,223,346,268,"1,109",451,463,268,246,746,60,"CZK 19,519

                                
                                
                
i",Personal,D,,,,,,
66020,"CZK 18,500",50.0866182,14.4531338,"Roháčova, Prague - Žižkov",2 bedroom,Excellent,74 m²,CZK 810,"CZK 37,000",Brick building,Partially furnished,1,No,No,No,Yes,No,No,No,01. 05. 2022,1 to 10 years years,Premium materials and solutions,Gas boiler,Middle floor,120,255,151,447,58,317,291,355,291,496,,,D,Overall,,,,,
711691,"CZK 10,000",50.00814,14.42203,"Pejevové, Prague - Modřany",Studio,Excellent,30 m²,"CZK 2,500","CZK 20,000",Prefab concrete building,Partially furnished,2,No,No,Yes,No,No,Yes,No,01. 05. 2022,,,,,334,591,442,454,436,479,364,906,828,623,,Personal,G,,,,,,
711672,"CZK 29,000",50.09012,14.4045,"Valdštejnské náměstí, Prague - Malá Strana",1 bedroom with open-plan kitchen,Excellent,78 m²,"CZK 3,664","CZK 60,000",Brick building,Partially furnished,2,No,No,No,No,No,No,No,01. 04. 2022,,,,,59,388,358,354,96,318,302,653,"1,005",772,,Personal,G,,,,,,
688130,"CZK 16,000",50.1029,14.52922,"Nademlejnská, Prague - Hloubětín",1 bedroom with open-plan kitchen,Excellent,51 m²,"CZK 4,500","CZK 20,000",Brick building,Furnished,1,No,Yes,Yes,No,Yes,Yes,Yes,01. 05. 2022,1 to 10 years years,Standard materials and solutions,Central heating,Raised ground floor,306,979,424,960,107,906,977,"1,025",842,533,,Personal,B,,,,,,
510077,"CZK 23,000",50.027717,14.4287618,"Novodvorská, Prague - Braník",3 bedroom,,74 m²,"CZK 2,000","CZK 44,000",Brick building,Partially furnished,3,No,No,Yes,No,No,No,No,01. 09. 2022,,Standard materials and solutions,Central heating,Top floor,89,654,340,626,459,432,305,249,"1,245",322,,Personal,,Overall,,,,,
457605,"CZK 18,000",50.0450286,14.4444703,"Herálecká III, Prague - Krč",2 bedroom,Good,52 m²,"CZK 3,000","CZK 36,000",Prefab concrete building,Furnished,3,No,No,No,No,No,No,No,01. 04. 2022,,,District heating,Middle floor,272,447,226,378,222,312,296,343,756,328,,Personal,,Overall,,,,,
688853,"CZK 7,500",50.07186,14.46305,"Bulharská, Prague - Vršovice",Other,Excellent,31 m²,"CZK 1,500","CZK 18,000",Brick building,Unfurnished,,No,No,No,No,No,No,No,01. 07. 2022,,,,,201,860,203,689,182,687,525,419,641,161,,Personal,G,,,,,,
712102,"CZK 14,500",50.0651,14.50935,"Uhříněveská, Prague - Strašnice",1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 4,358","CZK 30,000",Brick building,Furnished,3,No,No,Yes,No,Yes,No,Yes,04. 04. 2022,,,,,394,"1,431",440,"1,106",223,431,396,447,590,342,,Personal,G,,,,,,
697214,"CZK 12,500",50.06194,14.43608,"Petra Rezka, Prague - Nusle",1 bedroom,Excellent,49 m²,"CZK 2,500","CZK 30,000",Other,Unfurnished,2,Yes,No,No,No,No,Yes,No,01. 04. 2022,,,,,167,614,151,528,121,457,121,445,399,278,,Personal,G,,,,,,
711568,"CZK 24,900",50.10594,14.4733,"Světova, Prague - Libeň",2 bedroom with open-plan kitchen,Excellent,80 m²,"CZK 5,000","CZK 25,000",Brick building,Partially furnished,3,No,No,No,No,Yes,Yes,No,01. 05. 2022,,,,,56,607,54,92,39,108,218,497,362,264,,Personal,G,,,,,,
712094,"CZK 13,000",50.09033,14.4739536,"Biskupcova, Prague - Žižkov",2 bedroom,Good,50 m²,"CZK 3,500","CZK 16,500",Brick building,Partially furnished,5,No,No,Yes,No,No,No,No,29. 03. 2022,,,,,193,"1,012",134,259,16,116,321,332,358,420,,Personal,G,,,,,,
712092,"CZK 19,500",50.0799819,14.492109,"Hřibská, Prague - Strašnice",2 bedroom,Good,54 m²,"CZK 3,700","CZK 25,000",Prefab concrete building,Furnished,6,No,No,Yes,Yes,Yes,Yes,No,15. 04. 2022,,,,,325,617,394,601,579,159,669,548,765,458,,Personal,G,,,,,,
574900,"CZK 24,000",50.0280815,14.5150316,"Křejpského, Prague - Chodov",4 bedroom,Excellent,75 m²,"CZK 3,000","CZK 48,000",Prefab concrete building,Partially furnished,5,No,No,No,No,No,Yes,No,01. 06. 2022,,,District heating,,385,495,345,"1,158",260,470,199,158,998,110,,Personal,C,Overall,,,,,
563070,"CZK 21,450",50.1086988,14.375396,"Na Pískách, Prague - Dejvice",2 bedroom with open-plan kitchen,,64 m²,"CZK 2,400","CZK 42,900",Brick building,Partially furnished,1,No,No,No,No,No,No,No,01. 06. 2022,,,,,57,656,293,738,469,438,289,277,,,,Personal,B,,,,,,
711554,"CZK 14,000",50.08352,14.50419,"Káranská, Prague - Malešice",2 bedroom,Good,50 m²,"CZK 6,000","CZK 28,000",Prefab concrete building,Unfurnished,4,No,No,Yes,No,No,No,No,24. 03. 2022,,,,,262,477,435,496,302,651,605,342,906,168,,Cooperative,A,,,,,,
712068,"CZK 14,000",50.08862,14.46377,"Domažlická, Prague - Žižkov",1 bedroom,Good,34 m²,"CZK 1,000","CZK 14,000",Brick building,Unfurnished,7,No,No,Yes,No,No,Yes,No,15. 04. 2022,,,,,143,576,256,191,140,435,621,696,466,345,,Cooperative,G,,,,,,
512262,"CZK 9,800",50.0699333,14.3923511,"Nad Bertramkou, Prague - Smíchov",Studio,Good,27 m²,"CZK 2,500","CZK 25,000",Brick building,Furnished,1,No,No,Yes,No,No,No,No,15. 04. 2022,,Standard materials and solutions,Central heating,Raised ground floor,217,799,671,878,468,885,690,"1,102",346,542,,Personal,,,,,,,
712063,"CZK 11,000",50.09254,14.45351,"Křižíkova, Prague - Karlín",Small studio,Excellent,28 m²,"CZK 2,700","CZK 22,000",Brick building,Partially furnished,3,No,No,No,No,No,Yes,No,01. 04. 2022,,,,,120,469,30,70,34,67,505,"1,140",9,505,,Cooperative,G,,,,,,
540297,"CZK 19,999",50.04304,14.31343,"Toufarova, Prague - Stodůlky",1 bedroom with open-plan kitchen,New build,60 m²,"CZK 2,500","CZK 40,000",Brick building,Partially furnished,2,Yes,No,No,No,No,No,No,01. 04. 2022,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,258,485,231,799,821,429,778,559,"1,031",582,,Personal,B,,,,,,
662917,"CZK 13,300",50.10595,14.58328,"Bryksova, Prague - Černý Most",1 bedroom,Excellent,40 m²,"CZK 3,200","CZK 13,300",Prefab concrete building,Furnished,7,Yes,No,No,No,Yes,Yes,No,17. 05. 2021,,,,,581,630,372,420,456,767,"1,395",600,567,,,Personal,C,,,,,,
711539,"CZK 8,000",50.0834856,14.5676132,"Úpická, Prague - Dolní Počernice",1 bedroom with open-plan kitchen,Excellent,35 m²,"CZK 5,000","CZK 10,000",Other,Furnished,1,No,No,No,No,Yes,No,No,01. 05. 2022,,,,,481,"1,328",674,896,"1,493",407,,,,,,Personal,C,,,,,,
611162,"CZK 16,000",50.030212,14.364044,"Kováříkova, Prague - Hlubočepy",1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 3,800","CZK 16,000",Brick building,Partially furnished,2,No,Yes,No,No,No,Yes,No,01. 04. 2022,1 to 10 years years,,District heating,Middle floor,380,"1,101",366,"1,082",244,"1,143",471,586,796,326,,Personal,G,,Yes,,,,
557832,"CZK 19,000",50.1474836,14.5326938,"Rýnská, Prague - Čakovice",1 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 2,400","CZK 38,000",Low-energy building,Furnished,2,Yes,No,Yes,No,Yes,No,No,01. 05. 2022,,,,,219,"1,266",658,892,600,"1,327",842,782,,,,Personal,C,,Yes,,,,
561746,"CZK 22,000",50.0672879,14.5526084,"Honzíkova, Prague - Dolní Měcholupy",Studio,New build,86 m²,"CZK 4,000","CZK 40,000",Brick building,Partially furnished,7,No,Yes,No,No,No,No,Yes,01. 04. 2022,1 to 10 years years,,Central heating,,511,"1,208",327,246,506,"1,008","1,178",306,,,,Personal,,,,,,,
197009,"CZK 11,000",50.1233776,14.4844013,"Teplická, Prague - Střížkov",Studio,Excellent,35 m²,"CZK 2,990","CZK 25,000",Brick building,Partially furnished,8,No,No,No,No,No,Yes,No,10. 04. 2022,,Standard materials and solutions,District heating,Middle floor,250,"1,200",182,"1,139",341,586,251,304,136,43,,Personal,C,,,,,,
712033,"CZK 12,500",50.08663,14.45971,"Jeseniova, Prague - Žižkov",Small studio,Excellent,38 m²,"CZK 2,500","CZK 20,000",Prefab concrete building,Partially furnished,3,No,No,Yes,No,No,Yes,No,01. 04. 2022,,,,,104,346,17,618,321,318,251,298,420,143,,Personal,C,,,,,,
711483,"CZK 19,500",50.12559,14.50694,"Kytlická, Prague - Prosek",1 bedroom with open-plan kitchen,New build,54 m²,"CZK 3,000","CZK 45,000",Other,Furnished,4,No,No,No,Yes,No,Yes,No,10. 04. 2022,,,,,301,800,140,"1,106",354,"1,031",133,752,"1,495",181,,Personal,A,,,,,,
712029,"CZK 24,990",50.10301055555,14.43322222222,"Šimáčkova, Prague - Holešovice",1 bedroom with open-plan kitchen,Excellent,70 m²,"CZK 1,234","CZK 26,224",Brick building,Unfurnished,2,No,No,No,No,No,Yes,No,,,,,,114,770,169,294,55,98,477,456,857,,"CZK 26,224

                                
                                
                
i",Personal,A,,,,,,
712024,"CZK 10,000",50.1264302,14.4948993,"Varnsdorfská, Prague - Střížkov",Studio,Excellent,27 m²,"CZK 3,000","CZK 20,000",Prefab concrete building,Partially furnished,3,No,No,No,No,No,Yes,No,01. 04. 2022,,,,,370,556,168,455,236,213,284,138,999,94,,Personal,G,,,,,,
397506,"CZK 13,000",50.115718873824,14.471034512164,"V Zahradách, Prague - Libeň",Studio,Excellent,33 m²,"CZK 5,500","CZK 18,500",Brick building,Furnished,3,No,Yes,No,No,No,No,No,01. 04. 2020,1 to 10 years years,Standard materials and solutions,,Middle floor,175,"1,139",163,"1,331",72,431,329,"1,274",977,373,,Personal,,Overall,,,,,
710482,"CZK 11,000",50.11221,14.62601,"Ve Žlíbku, Prague - Horní Počernice",Studio,Excellent,30 m²,"CZK 2,600","CZK 22,000",Low-energy building,Partially furnished,2,Yes,No,Yes,No,No,Yes,No,01. 04. 2022,,,,,147,668,844,413,576,607,513,,,,,Personal,B,,,,,,
478318,"CZK 12,000",50.1392824,14.5188443,"Pavla Beneše, Prague - Letňany",Studio,Excellent,30 m²,"CZK 3,000","CZK 24,000",Other,Partially furnished,2,Yes,No,No,No,No,No,No,,1 to 10 years years,,Central heating,,280,448,951,"1,034",486,572,848,978,"1,110",150,,Personal,B,,,,,,
711995,"CZK 35,000",50.0431626,14.3123334,"Toufarova, Prague - Stodůlky",2 bedroom with open-plan kitchen,New build,140 m²,"CZK 6,000","CZK 50,000",Brick building,Furnished,1,No,Yes,Yes,No,Yes,Yes,Yes,28. 03. 2022,,,,,333,560,306,874,759,504,853,634,"1,106",657,,Personal,C,,,,,,
711964,"CZK 13,000",50.02917,14.5313,"Mnichovická, Prague - Háje",1 bedroom with open-plan kitchen,Good,41 m²,"CZK 3,000","CZK 16,000",Prefab concrete building,Partially furnished,11,No,No,Yes,No,No,No,No,30. 03. 2022,,,,,231,487,196,170,319,380,346,350,441,222,,Personal,A,,,,,,
595994,"CZK 28,000",50.066301,14.431111,"Sekaninova, Prague - Nusle",2 bedroom with open-plan kitchen,New build,74 m²,"CZK 1,000",,Brick building,Furnished,5,Yes,Yes,No,No,No,No,Yes,28. 03. 2022,1 to 10 years years,Premium materials and solutions,Gas boiler,Top floor,237,627,167,761,64,289,394,448,223,185,,Personal,C,Overall,Yes,,,,
467195,"CZK 12,500",50.055583,14.525417,Prague - Hostivař,Studio,Excellent,34 m²,"CZK 2,800","CZK 12,500",Brick building,Furnished,3,Yes,No,Yes,No,Yes,Yes,No,01. 05. 2022,,,,,424,891,326,854,540,895,"1,319",731,579,535,,Personal,B,,,,,,
137084,"CZK 15,900",50.0430796,14.4403574,"Olbrachtova, Prague - Krč",2 bedroom,Excellent,60 m²,"CZK 4,000","CZK 19,900",Brick building,Furnished,2,No,No,No,No,No,No,No,01. 05. 2022,,,District heating,,184,206,207,429,155,234,598,153,594,105,,Personal,A,,,,,,
703902,"CZK 15,990",50.11035555555,14.4866525,"Podvinný mlýn, Prague - Libeň",1 bedroom with open-plan kitchen,Excellent,59 m²,"CZK 3,014","CZK 18,706",Brick building,Furnished,4,Yes,No,Yes,No,Yes,Yes,No,,,,,,584,735,483,794,51,850,423,575,412,560,"CZK 18,706

                                
                                
                
i",Personal,C,,,,,,
468173,"CZK 23,000",50.0886582,14.4839684,"Olgy Havlové, Prague - Žižkov",2 bedroom with open-plan kitchen,New build,85 m²,"CZK 5,800","CZK 30,000",Low-energy building,Partially furnished,4,Yes,No,Yes,No,Yes,Yes,Yes,01. 05. 2022,1 to 10 years years,Premium materials and solutions,,Middle floor,391,821,433,633,148,676,500,368,365,124,,Personal,C,,Yes,,,,
601714,"CZK 22,000",50.023325,14.496873,"Nechvílova, Prague - Chodov",1 bedroom with open-plan kitchen,Excellent,56 m²,"CZK 3,500","CZK 22,000",Prefab concrete building,Furnished,2,No,No,No,No,No,Yes,No,01. 05. 2022,,Premium materials and solutions,,,356,661,104,762,456,852,442,579,433,173,,Personal,G,Bathroom unit,,,,,
689368,"CZK 16,900",50.04708,14.48594,"Hlavní, Prague - Záběhlice",3 bedroom,Excellent,77 m²,"CZK 3,500","CZK 33,000",Brick building,Partially furnished,7,No,No,Yes,Yes,No,Yes,No,15. 04. 2022,30 to 50 years years,Standard materials and solutions,District heating,Middle floor,131,186,196,199,186,216,390,"1,086",393,,,Personal,C,Overall,,,,,
82821,"CZK 23,000",50.098543,14.345522,"V Středu, Prague - Vokovice",2 bedroom with open-plan kitchen,Good,80 m²,"CZK 4,000","CZK 50,000",Brick building,Furnished,2,No,Yes,No,No,No,No,No,01. 04. 2022,,Standard materials and solutions,Gas boiler,Top floor,290,"1,368",270,966,37,484,309,395,255,76,,Personal,G,Interior,,,,,
524714,"CZK 26,000",50.0817465,14.4271892,"Václavské náměstí, Prague - Nové Město",Studio,,80 m²,"CZK 4,000","CZK 30,000",Brick building,Furnished,2,No,No,No,No,No,Yes,No,01. 04. 2022,,,,,159,379,137,87,20,155,398,847,114,372,,Other,,,,,,,
711855,"CZK 11,000",50.07222,14.38777,"Holečkova, Prague - Košíře",Studio,Excellent,25 m²,"CZK 3,000","CZK 22,000",Brick building,Partially furnished,3,No,No,No,No,No,No,No,01. 04. 2022,,,,,121,"1,138",108,973,168,"1,096",421,817,"1,255",307,,Personal,G,,,,,,
640337,"CZK 12,000",50.111401,14.490304,"Podvinný mlýn, Prague - Libeň",Studio,Excellent,45 m²,"CZK 3,700","CZK 15,700",Brick building,Partially furnished,,No,Yes,No,No,No,No,No,01. 06. 2022,,Premium materials and solutions,,Ground floor,508,952,654,703,359,585,731,666,353,279,,Personal,A,Exterior,,70 m²,,,
685615,"CZK 15,000",50.09219,14.49565,"Koněvova, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,36 m²,,"CZK 15,000",Other,Furnished,5,No,No,Yes,No,No,Yes,No,15. 10. 2021,,,District heating,Top floor,24,288,238,637,87,310,524,386,788,126,,Personal,G,,,,,,
490850,"CZK 12,500",50.135346,14.5420411,"Toužimská, Prague - Kbely",1 bedroom with open-plan kitchen,,54 m²,"CZK 4,000","CZK 16,500",Brick building,Partially furnished,3,Yes,No,No,No,No,No,No,,,,Gas boiler,,107,625,744,645,878,517,517,535,716,,,Personal,C,,,,,,
710791,"CZK 14,900",50.10938,14.37939,"Na Zavadilce, Prague - Dejvice",1 bedroom,Excellent,54 m²,"CZK 1,100","CZK 16,000",Brick building,Partially furnished,3,No,Yes,Yes,No,No,No,No,01. 01. 1970,,,,,204,452,"1,443",518,876,531,472,763,482,,,Personal,G,,,,,,
661204,"CZK 15,000",50.08965,14.34427,"Křenova, Prague - Veleslavín",2 bedroom,Excellent,58 m²,"CZK 3,000","CZK 15,000",Brick building,Partially furnished,3,No,No,No,No,No,No,No,01. 06. 2021,,,District heating,Top floor,142,429,68,93,98,162,181,144,748,115,,Cooperative,A,,,,,,
711832,"CZK 18,900",50.06705015,14.39396804721,"U Nikolajky, Prague - Smíchov",2 bedroom,Excellent,62 m²,CZK 750,"CZK 26,650",Brick building,Partially furnished,1,No,No,No,No,No,No,No,28. 03. 2022,,,,,193,436,587,801,231,523,575,788,298,618,,Personal,E,,,,,,
202649,"CZK 11,990",50.1026222,14.436082,"U smaltovny, Prague - Holešovice",Studio,Excellent,30 m²,"CZK 2,990","CZK 15,000",Brick building,Furnished,1,No,No,No,No,No,Yes,No,01. 06. 2022,1 to 10 years years,Standard materials and solutions,District heating,Raised ground floor,286,848,109,360,31,305,466,444,944,,,Personal,,Overall,,,,,
710381,"CZK 18,300",50.0124216,14.4017606,"Vrátnická, Prague - Modřany",1 bedroom with open-plan kitchen,New build,53 m²,"CZK 3,800","CZK 40,000",Low-energy building,Partially furnished,5,Yes,No,Yes,No,Yes,Yes,Yes,22. 03. 2022,,Premium materials and solutions,Central heating,,79,953,290,"1,197",615,"1,258","1,259",537,,,,Personal,A,,Yes,,,,
355381,"CZK 13,000",50.0566973,14.4460626,"U družstva Ideál, Prague - Nusle",1 bedroom with open-plan kitchen,Good,48 m²,"CZK 1,300","CZK 15,000",Brick building,Partially furnished,1,No,No,Yes,No,No,No,No,02. 04. 2022,,Standard materials and solutions,,Middle floor,357,974,20,485,240,969,372,288,951,307,,Personal,,,,,,,
685106,"CZK 17,500",50.06662,14.42307,"Horská, Prague - Nové Město",Studio,New build,33 m²,"CZK 4,000","CZK 21,500",Brick building,Furnished,5,Yes,No,No,No,No,No,No,01. 06. 2022,,,,,114,989,23,10,23,31,353,549,399,398,,Personal,B,,,,,,
685115,"CZK 23,000",50.06636,14.42333,"Horská, Prague - Nové Město",1 bedroom with open-plan kitchen,New build,50 m²,"CZK 5,700","CZK 28,700",Brick building,Furnished,4,No,No,No,Yes,Yes,Yes,Yes,01. 06. 2022,,,,,165,981,117,149,162,109,492,669,487,409,,Personal,B,,,,,,
263448,"CZK 10,000",50.1035108,14.4551188,Prague - Holešovice,Small studio,,20 m²,"CZK 2,000","CZK 12,000",Brick building,Furnished,1,No,No,No,No,No,No,No,21. 02. 2022,,,,,99,526,165,258,35,162,712,674,123,527,,Personal,,,,,,,
711824,"CZK 14,000",50.10907,14.5569,"Za černým mostem, Prague - Kyje",Studio,New build,,"CZK 3,000","CZK 42,000",Prefab concrete building,Furnished,4,Yes,No,Yes,No,Yes,Yes,Yes,28. 03. 2022,,,,,176,800,136,48,754,418,"1,323","1,438",483,,,Personal,G,,,,,,
711819,"CZK 15,000",50.0644788,14.273073582946,"Želetická, Prague - Sobín",1 bedroom with open-plan kitchen,New build,43 m²,"CZK 2,500","CZK 20,000",Brick building,Partially furnished,2,Yes,No,Yes,No,No,Yes,Yes,02. 04. 2022,,,,,328,"1,143",307,950,,,,,,,,Personal,G,,,,,,
546335,"CZK 14,500",50.1030613,14.477571,Prague - Libeň,1 bedroom,,37 m²,"CZK 2,200","CZK 29,000",Brick building,Furnished,2,No,No,No,No,No,No,No,01. 06. 2022,1 to 10 years years,,,,174,54,76,366,118,252,280,299,126,410,,Personal,,Interior,,,,,
