Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,New building,Age,Heating,Total number of floors,PENB,Design,Renovation,Developer name,Project name,Kód jednotky,Front garden,Administration fee,Investment Advisor
715862,"CZK 13,800",50.09118,14.34546,"Krásného, Prague - Veleslavín",1 bedroom with open-plan kitchen,56 m²,"CZK 3,500",Partially furnished,4,No,No,Yes,No,No,No,No,01. 05. 2022,144,382,95,309,314,284,183,208,689,39,Excellent,"CZK 15,000",Personal,Prefab concrete building,,,,,G,,,,,,,,
645018,"CZK 15,000",50.086305,14.422709,"Kamzíková, Prague - Staré Město",1 bedroom,25 m²,"CZK 5,000",Furnished,2,No,No,No,No,No,No,No,01. 06. 2021,328,441,85,176,39,224,174,429,297,437,Excellent,"CZK 20,000",Personal,Brick building,,,Other,Middle floor,G,,,,,,,,
715256,"CZK 16,000",50.09179,14.44168,"Sokolovská, Prague - Karlín",Studio,18 m²,"CZK 2,500",Furnished,2,No,Yes,No,No,No,No,No,25. 04. 2022,170,423,142,168,13,109,427,891,261,225,Excellent,"CZK 18,500",Personal,Brick building,,,,,G,,,,,,,,
35209,"CZK 16,400",50.0709893,14.5034918,"Sečská 21, Prague - Strašnice",2 bedroom,65 m²,"CZK 3,000",Partially furnished,4,No,No,No,No,No,No,No,21. 05. 2018,268,"1,308",227,"1,096",483,613,251,400,960,64,,"CZK 20,000",Cooperative,Prefab concrete building,,30 to 50 years years,District heating,Top floor,,Standard materials and solutions,Overall,,,,,,
496356,"CZK 28,000",50.0896186,14.4324025,"Havlíčkova, Prague - Nové Město",2 bedroom with open-plan kitchen,164 m²,"CZK 3,000",Furnished,4,No,No,No,No,No,No,No,01. 07. 2022,212,199,123,98,33,92,321,131,259,513,,"CZK 31,000",Personal,Brick building,,,Gas boiler,Attic,G,,,,,,,,
703675,"CZK 23,500",50.09054,14.42611,"Dlouhá, Prague - Staré Město",1 bedroom with open-plan kitchen,49 m²,"CZK 1,800",Furnished,1,No,No,Yes,No,No,Yes,No,01. 06. 2022,77,200,48,62,30,211,200,222,145,196,Excellent,"CZK 49,580",Personal,Brick building,,,Central heating,Middle floor,G,Premium materials and solutions,Interior,,,,,,
715239,"CZK 18,000",50.0886644,14.484117,"Olgy Havlové, Prague - Žižkov",Studio,38 m²,"CZK 1,500",Partially furnished,7,Yes,No,Yes,No,Yes,Yes,No,20. 04. 2022,381,810,423,623,137,666,490,358,355,113,New build,"CZK 54,000",Personal,Brick building,,1 to 10 years years,Central heating,Middle floor,A,Premium materials and solutions,,,,,,,
715839,"CZK 15,000",50.0406073,14.4348978,"Hudečkova, Prague - Krč",1 bedroom with open-plan kitchen,46 m²,,Furnished,1,No,No,Yes,Yes,No,No,No,15. 05. 2022,181,741,120,386,116,610,939,235,501,102,Excellent,"CZK 15,000",Personal,Prefab concrete building,,,,,G,,,,,,,,
81884,"CZK 14,000",50.070642,14.677549,"Rohožnická, Prague - Újezd nad Lesy",1 bedroom with open-plan kitchen,50 m²,"CZK 3,000",Furnished,3,Yes,No,Yes,No,Yes,No,No,10. 07. 2022,377,132,424,197,380,62,,,,,,"CZK 15,000",Personal,Brick building,,1 to 10 years years,District heating,,,Standard materials and solutions,Interior,,,,,,
715236,"CZK 24,000",50.10014,14.40155,"Jilemnického, Prague - Bubeneč",1 bedroom with open-plan kitchen,59 m²,"CZK 3,000",Furnished,4,No,No,No,No,No,Yes,No,01. 06. 2022,55,538,169,224,154,376,206,581,398,277,Excellent,"CZK 25,000",Personal,Brick building,,,,,D,,,,,,,,
715831,"CZK 23,000",50.04981,14.48307,"Střimelická, Prague - Záběhlice",3 bedroom,68 m²,"CZK 3,400",Unfurnished,6,Yes,No,Yes,No,No,Yes,No,01. 06. 2022,88,583,115,563,197,"1,395",409,259,841,204,Excellent,"CZK 46,000",Personal,Brick building,,over 50 years years,Central heating,Top floor,C,Standard materials and solutions,Bathroom unit,,,,,,
715826,"CZK 17,500",50.10089,14.349,"Nad Jenerálkou, Prague - Vokovice",1 bedroom with open-plan kitchen,70 m²,CZK 1,Furnished,,No,No,No,No,No,No,No,25. 04. 2022,378,"1,483",429,"1,310",445,714,615,554,414,288,Excellent,"CZK 20,000",Personal,Brick building,,,,,C,,,,,,,,
425448,"CZK 10,500",50.0582532,14.44353,"Na Jezerce, Prague - Nusle",Small studio,18 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,No,No,02. 01. 2022,96,"1,112",343,721,186,792,491,465,675,180,Excellent,"CZK 12,500",Personal,Brick building,,1 to 10 years years,,,,Standard materials and solutions,Overall,,,,,,
706675,"CZK 12,990",50.10241638888,14.47648416666,"Sokolovská, Prague - Libeň",1 bedroom,44 m²,"CZK 3,479",Furnished,1,No,No,Yes,No,No,No,No,,130,222,63,270,198,305,184,230,208,532,Excellent,"CZK 16,469",Personal,Brick building,,,,,B,,,,,,,"CZK 16,469

                                
                                
                
i",
522467,"CZK 14,000",50.036731,14.3283986,Prague - Stodůlky,1 bedroom,43 m²,"CZK 3,000",Furnished,2,Yes,Yes,Yes,No,No,Yes,Yes,01. 06. 2022,437,"1,079",740,"1,116",412,"1,007",773,929,617,264,,"CZK 20,000",Personal,Brick building,Yes,,Geothermal heat pump,Middle floor,,Premium materials and solutions,,,,,,,
704963,"CZK 15,500",50.06535,14.43616,"Závišova, Prague - Nusle",1 bedroom with open-plan kitchen,48 m²,"CZK 1,000",Furnished,3,No,No,No,No,No,No,No,01. 05. 2022,88,289,320,423,244,526,254,238,213,191,Good,"CZK 20,000",Personal,Brick building,,,,,G,,,,,,,,
683216,"CZK 21,000",50.1038054,14.4320472,"Strojnická, Prague - Holešovice",2 bedroom with open-plan kitchen,73 m²,"CZK 3,900",Furnished,3,No,No,No,No,No,Yes,No,15. 05. 2022,77,674,231,359,0,62,438,302,713,,Excellent,"CZK 40,000",Personal,Brick building,,,District heating,,G,,,,,,,,
715687,"CZK 20,000",50.0441,14.33704,"Jeremiášova, Prague - Stodůlky",1 bedroom with open-plan kitchen,60 m²,"CZK 5,000",Furnished,5,Yes,No,No,No,No,Yes,No,01. 05. 2022,124,449,65,478,249,470,197,379,667,90,Excellent,"CZK 40,000",Personal,Brick building,,10 to 30 years years,District heating,Middle floor,B,Premium materials and solutions,,,,,,,
473621,"CZK 33,000",50.088662,14.4097039,"U Lužického semináře, Prague - Malá Strana",3 bedroom,92 m²,"CZK 6,000",Unfurnished,4,No,Yes,No,No,No,No,No,01. 05. 2022,300,442,115,421,2,720,478,325,960,178,Excellent,"CZK 50,000",Personal,Brick building,,1 to 10 years years,Gas boiler,Attic,,Premium materials and solutions,Overall,,,,,,
698456,"CZK 11,000",50.05759,14.53231,"Štěrboholská, Prague - Hostivař",1 bedroom,35 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,No,No,15. 01. 2022,218,515,327,"1,148","1,230","1,136",413,449,,,Good,"CZK 10,000",Personal,Brick building,,,,,G,,,,,,,,
715735,"CZK 25,000",49.99902,14.41595,"Dolnocholupická, Prague - Modřany",1 bedroom with open-plan kitchen,68 m²,"CZK 5,230",Furnished,5,No,Yes,Yes,No,Yes,Yes,Yes,01. 05. 2022,75,874,923,969,679,976,965,942,847,327,New build,"CZK 50,000",Personal,Brick building,,,,,C,,,,,,,,
715170,"CZK 16,000",50.00325,14.39601,"K Sádkám, Prague - Velká Chuchle",1 bedroom with open-plan kitchen,46 m²,"CZK 4,000",Partially furnished,2,Yes,No,Yes,No,Yes,No,No,01. 05. 2022,539,"1,244","1,144","1,202","1,249","1,300","1,079",,,,Excellent,"CZK 20,000",Personal,Prefab concrete building,,,,,C,,,,,,,,
680782,"CZK 10,000",50.08588,14.37037,"Nad Kajetánkou, Prague - Břevnov",Studio,40 m²,"CZK 1,600",Partially furnished,3,No,No,No,No,No,Yes,No,23. 08. 2021,187,746,406,601,143,440,468,285,745,626,Excellent,"CZK 15,000",Cooperative,Brick building,,,District heating,Middle floor,G,,Overall,,,,50 m²,,
715371,"CZK 19,000",50.0317701,14.447565,"Višňová, Prague - Krč",1 bedroom with open-plan kitchen,54 m²,"CZK 4,000",Furnished,3,Yes,Yes,Yes,No,No,No,Yes,01. 06. 2022,69,406,395,817,928,"1,323",905,726,,,Excellent,"CZK 19,000",Personal,Prefab concrete building,Yes,1 to 10 years years,Central heating,Top floor,B,Premium materials and solutions,,,,,,,
439122,"CZK 21,000",50.0780926,14.4961297,Prague - Strašnice,3 bedroom,71 m²,"CZK 6,500",Partially furnished,,Yes,No,No,No,No,Yes,No,,257,447,215,535,448,488,665,427,"1,129",57,Excellent,"CZK 63,000",Personal,Prefab concrete building,,,District heating,Raised ground floor,,,Overall,,,,,,
500192,"CZK 11,600",50.056036,14.505237,"Jabloňová, Prague - Záběhlice",Studio,25 m²,"CZK 2,500",Furnished,6,No,No,Yes,No,No,Yes,No,18. 05. 2022,191,467,454,725,179,741,648,500,937,363,,"CZK 25,000",Personal,Prefab concrete building,,,District heating,Middle floor,C,,Overall,,,,,,
418600,"CZK 13,000",50.1263568,14.4202859,"Hnězdenská, Prague - Troja",1 bedroom with open-plan kitchen,38 m²,"CZK 3,000",Partially furnished,9,No,No,No,No,No,Yes,No,01. 07. 2022,226,259,273,329,123,274,781,971,"1,249",401,,"CZK 15,000",Personal,Prefab concrete building,,10 to 30 years years,Central heating,Middle floor,,Standard materials and solutions,,,,,,,
713833,"CZK 22,000",50.01114,14.40825,"Karasova, Prague - Modřany",3 bedroom,77 m²,"CZK 7,000",Partially furnished,1,No,No,No,No,No,No,Yes,19. 04. 2022,165,"1,132",902,"1,034",420,952,626,"1,073",604,,Good,"CZK 66,000",Personal,Brick building,,over 50 years years,Gas boiler,Middle floor,G,Standard materials and solutions,Interior,,,,800 m²,,
715694,"CZK 17,500",50.13303,14.42247,"Hlivická, Prague - Bohnice",2 bedroom,52 m²,"CZK 4,862",Partially furnished,16,No,Yes,Yes,No,No,Yes,No,01. 05. 2022,297,"1,101",173,"1,048",765,246,140,978,"1,220",40,Excellent,"CZK 35,000",Personal,Prefab concrete building,,,,,G,,,,,,,,
406062,"CZK 14,000",50.110359480005,14.558964438623,"Lipnická, Prague - Kyje",1 bedroom with open-plan kitchen,50 m²,"CZK 3,000",Partially furnished,5,Yes,Yes,Yes,No,Yes,Yes,Yes,01. 05. 2022,267,"1,051",177,185,"1,005",546,"1,345",226,,,,"CZK 20,000",Personal,Brick building,Yes,,,,,,,,,,,,
547996,"CZK 11,500",50.0663622,14.439065,"Bělehradská, Prague - Nusle",1 bedroom,38 m²,CZK 800,Unfurnished,4,No,No,No,No,No,Yes,No,15. 04. 2022,133,222,237,243,67,320,502,563,581,428,Excellent,"CZK 15,000",Personal,Brick building,,,Electric boiler,Middle floor,G,Standard materials and solutions,Overall,,,,,,
715640,"CZK 15,850",50.0165242,14.4400853,"Krhanická, Prague - Kamýk",2 bedroom,54 m²,"CZK 4,793",Partially furnished,10,No,No,No,No,No,No,No,20. 07. 2022,270,"1,010",62,"1,256",784,294,399,481,799,333,Excellent,"CZK 15,850",Cooperative,Prefab concrete building,,,,,G,,,,,,,,
715638,"CZK 33,000",50.0499741,14.3223055,"K Ohradě, Prague - Stodůlky",2 bedroom with open-plan kitchen,130 m²,"CZK 4,000",Unfurnished,1,No,No,No,No,Yes,No,No,01. 07. 2022,49,"1,170",716,727,439,634,761,408,495,251,New build,,Personal,Low-energy building,,,,,B,,,,,,,,
382369,"CZK 14,000",50.0598169,14.4468477,"Horní, Prague - Nusle",2 bedroom,61 m²,"CZK 4,000",Partially furnished,3,No,No,Yes,No,No,Yes,No,01. 06. 2022,227,930,7,405,239,658,488,653,791,224,,"CZK 25,000",Personal,Brick building,,,Gas boiler,Middle floor,D,Standard materials and solutions,Interior,,,,,,
715510,"CZK 11,000",50.13562,14.50983,"Bohumínská, Prague - Letňany",Studio,41 m²,"CZK 3,500",Partially furnished,7,No,No,No,No,No,No,No,25. 04. 2022,67,664,234,512,199,143,220,630,273,371,Excellent,"CZK 14,500",Personal,Prefab concrete building,,,,,G,,,,,,,,
715630,"CZK 13,102",50.02211,14.51531,"Radimovická, Prague - Chodov",1 bedroom with open-plan kitchen,43 m²,"CZK 3,388",Furnished,3,No,No,Yes,No,No,Yes,No,01. 07. 2022,214,"1,345",190,639,312,371,899,118,,,Excellent,"CZK 17,500",Personal,Prefab concrete building,,,,,G,,,,,,,,
715629,"CZK 21,000",50.02487,14.52109,"Tererova, Prague - Chodov",2 bedroom with open-plan kitchen,70 m²,"CZK 4,000",Partially furnished,7,No,No,No,Yes,No,No,No,01. 07. 2022,169,"1,010",174,"1,028",385,381,220,613,"1,124",71,Excellent,"CZK 42,000",Personal,Prefab concrete building,,10 to 30 years years,District heating,Top floor,G,Standard materials and solutions,Overall,,,,,,
707946,"CZK 9,490",50.05612583333,14.50633694444,"Jabloňová, Prague - Záběhlice",Studio,28 m²,"CZK 2,366",Unfurnished,13,No,No,Yes,No,No,Yes,No,,53,483,315,587,138,767,408,397,963,300,Good,"CZK 11,856",Cooperative,Prefab concrete building,,,,,C,,,,,,,"CZK 11,856

                                
                                
                
i",
715623,"CZK 13,000",50.06493,14.42897,"Jaromírova, Prague - Nusle",1 bedroom with open-plan kitchen,56 m²,"CZK 4,300",Furnished,2,Yes,No,No,No,No,No,No,15. 05. 2022,98,438,135,627,200,164,418,556,418,315,Excellent,"CZK 26,000",Personal,Brick building,,,,,E,,,,,,,,
715027,"CZK 18,500",50.02515,14.52557,"Jažlovická, Prague - Chodov",3 bedroom,68 m²,"CZK 3,691",Partially furnished,8,No,No,No,Yes,No,Yes,No,25. 04. 2022,400,"1,144",422,839,229,704,320,642,935,91,Good,"CZK 22,200",Personal,Prefab concrete building,,,District heating,Top floor,G,Standard materials and solutions,,,,,,,
715616,"CZK 15,500",50.08835,14.4608,"Roháčova, Prague - Žižkov",1 bedroom with open-plan kitchen,50 m²,"CZK 3,800",Partially furnished,2,No,No,No,No,No,No,No,01. 06. 2022,182,357,217,371,52,328,402,577,247,284,Excellent,"CZK 31,000",Personal,Brick building,,,,,D,,,,,,,,
47085,"CZK 17,000",50.1344641,14.4676023,"Šimůnkova, Prague - Kobylisy",1 bedroom with open-plan kitchen,68 m²,"CZK 4,000",Furnished,6,No,Yes,No,No,No,Yes,No,01. 07. 2022,334,911,391,933,378,811,317,275,364,,Excellent,"CZK 25,000",Personal,Prefab concrete building,,1 to 10 years years,Gas boiler,Top floor,D,Standard materials and solutions,,,,,,,
245104,"CZK 20,000",50.0830799,14.3695938,Prague - Břevnov,2 bedroom with open-plan kitchen,65 m²,"CZK 2,000",Furnished,4,Yes,No,Yes,No,No,No,No,01. 06. 2022,304,540,192,232,193,371,338,492,438,452,Excellent,,Personal,Prefab concrete building,,,,Top floor,,Standard materials and solutions,,,,,,,
715074,"CZK 35,000",50.0773803,14.3766201,"Pod Stadiony, Prague - Smíchov",2 bedroom with open-plan kitchen,79 m²,"CZK 4,000",Furnished,2,Yes,No,Yes,No,No,Yes,Yes,01. 05. 2022,291,"1,211",834,"1,404",825,"1,161","1,250","1,056",627,547,Excellent,"CZK 70,000",Personal,Brick building,,,,,G,,,,,,,,
715600,"CZK 16,000",50.08633,14.37393,"Nad Kajetánkou, Prague - Břevnov",1 bedroom with open-plan kitchen,48 m²,"CZK 4,000",Partially furnished,1,No,No,Yes,No,No,No,No,01. 05. 2022,109,824,339,529,221,232,260,260,537,393,Excellent,"CZK 32,000",Personal,Brick building,,,,,G,,,,,,,,
715593,"CZK 11,000",50.1112016,14.394351,"Podbabská, Prague - Bubeneč",Studio,30 m²,"CZK 3,000",Partially furnished,1,No,No,No,No,No,No,No,01. 06. 2022,170,"1,471",168,858,303,633,764,531,621,437,Good,"CZK 15,000",Personal,Brick building,,,,,B,,,,,,,,
599878,"CZK 19,300",50.0996,14.400202,"V. P. Čkalova, Prague - Bubeneč",1 bedroom with open-plan kitchen,51 m²,"CZK 1,500",Furnished,3,No,No,Yes,No,No,Yes,No,01. 06. 2022,162,387,28,74,14,283,215,591,329,187,Excellent,"CZK 30,000",Personal,Brick building,,,Gas boiler,Middle floor,G,Standard materials and solutions,Interior,,,,,,
715576,"CZK 15,000",50.1113008,14.3943439,"Podbabská, Prague - Bubeneč",2 bedroom,50 m²,"CZK 5,300",Partially furnished,2,No,No,Yes,No,No,No,No,24. 04. 2022,159,"1,482",157,869,292,644,775,542,632,426,Excellent,"CZK 20,300",Personal,Brick building,,,,,G,,,,,,,,
715578,"CZK 16,000",50.06676,14.45526,"Sportovní, Prague - Vršovice",1 bedroom with open-plan kitchen,43 m²,"CZK 2,500",Partially furnished,4,Yes,No,Yes,No,No,No,No,01. 05. 2022,77,40,75,289,81,289,382,533,324,374,Excellent,"CZK 16,000",Personal,Brick building,,,,,C,,,,,,,,
369322,"CZK 12,000",50.1101579,14.5084088,"Pod Strojírnami, Prague - Vysočany",Studio,30 m²,"CZK 1,800",Furnished,2,No,No,No,No,No,No,No,,56,661,180,477,156,597,380,438,553,559,Excellent,"CZK 12,000",Personal,Brick building,,1 to 10 years years,,,,Standard materials and solutions,,,,,,,
517654,"CZK 26,000",50.0768786,14.4699932,"V Horní Stromce, Prague - Vinohrady",2 bedroom with open-plan kitchen,70 m²,"CZK 3,500",Furnished,2,No,No,No,No,No,Yes,No,25. 04. 2022,271,625,192,330,317,332,281,"1,022",381,298,Excellent,"CZK 26,000",Personal,Brick building,,,District heating,Middle floor,,,,,,,,,
569404,"CZK 17,000",50.0401912,14.5681882,"Modenská, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,62 m²,"CZK 3,900",Unfurnished,1,Yes,No,Yes,No,Yes,Yes,Yes,01. 06. 2022,216,901,469,674,542,358,459,533,"1,259",368,,"CZK 34,000",Personal,Brick building,Yes,1 to 10 years years,Central heating,Middle floor,B,,,,,,,,
710905,"CZK 19,000",50.1316367,14.5540352,"Martinická, Prague - Kbely",1 bedroom with open-plan kitchen,46 m²,"CZK 4,000",Furnished,1,No,Yes,No,No,No,Yes,Yes,30. 04. 2022,166,764,230,176,215,908,641,780,101,,Excellent,"CZK 30,000",Personal,Brick building,Yes,,District heating,Raised ground floor,C,,,,,,,,
714357,"CZK 17,000",50.04343,14.51484,"Rižská, Prague - Hostivař",1 bedroom with open-plan kitchen,50 m²,"CZK 3,500",Furnished,4,No,No,Yes,Yes,Yes,Yes,Yes,11. 07. 2022,,,,,,,,,,,Excellent,"CZK 34,000",Personal,Brick building,Yes,1 to 10 years years,District heating,Middle floor,B,Premium materials and solutions,,,,,,,
615620,"CZK 25,000",50.057222,14.492372,"Za Slatinami, Prague - Záběhlice",3 bedroom with open-plan kitchen,105 m²,"CZK 4,150",Partially furnished,1,No,No,No,No,No,No,No,30. 04. 2022,187,896,332,"1,186",379,330,411,902,160,424,New build,"CZK 50,000",Personal,Brick building,Yes,1 to 10 years years,Gas boiler,Middle floor,A,Standard materials and solutions,Overall,,,,,,
715537,"CZK 18,000",50.13944,14.44911,"K Beranovu, Prague - Dolní Chabry",Studio,95 m²,"CZK 4,500",Partially furnished,1,No,Yes,No,No,Yes,Yes,No,01. 05. 2022,282,"1,007",164,736,583,"1,091",136,,,,New build,"CZK 36,000",Personal,Low-energy building,,,,,A,,,,,,,,
644163,"CZK 12,600",50.103357,14.512565,"Podkovářská, Prague - Vysočany",Studio,39 m²,"CZK 2,300",Furnished,2,No,No,No,Yes,No,Yes,Yes,01. 06. 2022,101,296,"1,266",916,410,648,"1,168",891,270,,Excellent,"CZK 14,900",Personal,Brick building,,10 to 30 years years,Central heating,Middle floor,G,,,,,,,,
715525,"CZK 12,490",50.05364583333,14.50818555555,"Práčská, Prague - Záběhlice",2 bedroom,52 m²,"CZK 3,260",Partially furnished,4,No,No,Yes,No,No,Yes,No,,68,751,597,699,336,747,690,570,"1,168",464,Good,"CZK 15,750",Personal,Prefab concrete building,,,,,D,,,,,,,"CZK 15,750

                                
                                
                
i",
226603,"CZK 17,790",50.1010663,14.3658334,Prague - Dejvice,2 bedroom,55 m²,"CZK 3,180",Partially furnished,1,No,No,No,Yes,No,No,No,01. 06. 2022,371,778,804,414,512,679,906,703,"1,121",189,Excellent,"CZK 20,000",Personal,Brick building,,,District heating,Middle floor,,Standard materials and solutions,Overall,,,,,,
715088,"CZK 19,000",50.04660745,14.306405720331,Prague - Stodůlky,1 bedroom with open-plan kitchen,49 m²,"CZK 3,885",Partially furnished,4,Yes,No,No,No,Yes,Yes,Yes,26. 05. 2022,21,194,102,"1,275",85,710,807,412,573,208,New build,"CZK 19,000",Personal,Brick building,,,,,B,,,,,,,,
715522,"CZK 17,990",50.07701277777,14.47691861111,"Hollarovo náměstí, Prague - Vinohrady",1 bedroom with open-plan kitchen,46 m²,"CZK 2,845",Partially furnished,5,No,No,Yes,No,No,No,No,,166,882,124,472,188,154,741,797,310,110,Good,"CZK 20,835",Personal,Brick building,,,,,G,,,,,,,"CZK 20,835

                                
                                
                
i",
715514,"CZK 9,990",50.07209666666,14.46993805555,"28. pluku, Prague - Vršovice",Studio,29 m²,"CZK 2,874",Furnished,5,No,No,Yes,No,No,Yes,No,,65,536,127,372,178,141,442,314,717,100,Good,"CZK 12,864",Personal,Brick building,,,,,D,,,,,,,"CZK 12,864

                                
                                
                
i",
706562,"CZK 27,000",50.08773,14.40913,"U Lužického semináře, Prague - Malá Strana",3 bedroom with open-plan kitchen,70 m²,"CZK 8,000",Partially furnished,1,No,No,No,No,No,No,No,11. 05. 2022,,,,,,,,,,,Excellent,"CZK 33,000",Personal,Brick building,Yes,,,,G,,,Luka Residential s.r.o.,Luka Living Rental apartments,DČ1,,,
715490,"CZK 20,000",50.05126,14.34434,"Petržílkova, Prague - Stodůlky",1 bedroom with open-plan kitchen,54 m²,"CZK 3,500",Partially furnished,3,Yes,No,No,No,No,Yes,No,23. 04. 2022,165,345,77,309,101,208,134,246,"1,098",142,Excellent,"CZK 20,000",Personal,Low-energy building,,,,,C,,,,,,,,
715215,"CZK 12,000",50.10818115,14.5556455,"Za černým mostem, Prague - Hloubětín",Studio,32 m²,"CZK 3,000",Furnished,1,No,Yes,Yes,No,No,No,No,21. 04. 2022,127,650,224,136,604,370,"1,173","1,288",627,,New build,"CZK 10,000",Personal,Low-energy building,,,,,A,,,,,,,,
715046,"CZK 11,000",50.12411,14.48791,"Rumburská, Prague - Střížkov",Studio,29 m²,"CZK 2,000",Furnished,4,No,No,Yes,No,No,Yes,No,01. 05. 2022,315,968,325,907,472,397,437,183,267,200,Excellent,"CZK 13,000",Personal,Prefab concrete building,,,,,G,,,,,,,,
454348,"CZK 17,000",50.0693943,14.3832932,"Vrchlického, Prague - Košíře",1 bedroom with open-plan kitchen,46 m²,CZK 590,Furnished,2,No,No,No,No,No,Yes,No,25. 04. 2022,293,575,258,859,377,967,377,817,991,447,,,Personal,Brick building,,,,,,,,,,,,,
714462,"CZK 14,900",50.0483074,14.3124035,Prague - Stodůlky,Studio,37 m²,"CZK 3,000",Partially furnished,1,No,Yes,No,No,No,Yes,Yes,01. 05. 2022,,,,,,,,,,,Excellent,"CZK 29,800",Personal,Brick building,,,,,G,,,,,,40 m²,,
