Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,PENB,Age,Design,Heating,Total number of floors,Renovation,Administration fee,New building,Front garden,Developer name,Project name,Kód jednotky,Investment Advisor
657007,"CZK 11,000",50.0291787,14.4506539,Prague - Krč,Studio,27 m²,"CZK 3,200",Partially furnished,10,No,No,No,No,Yes,Yes,No,01. 03. 2022,69,"1,240",280,57,704,788,"1,119",504,325,,Excellent,"CZK 20,000",Personal,Prefab concrete building,C,,,District heating,,Interior,,,,,,,
628513,"CZK 17,500",50.105935,14.448337,"U Měšťanského pivovaru, Prague - Holešovice",Studio,54 m²,"CZK 3,000",Furnished,,No,No,No,No,Yes,Yes,Yes,14. 03. 2022,227,372,155,229,114,233,419,691,402,508,Excellent,"CZK 35,000",Personal,Other,G,10 to 30 years years,Premium materials and solutions,District heating,Raised ground floor,Interior,,,,,,,
703657,"CZK 14,000",50.10818,14.50386,"U Vysočanského pivovaru, Prague - Vysočany",2 bedroom,54 m²,"CZK 5,000",Partially furnished,3,Yes,No,No,No,No,No,No,01. 02. 2022,359,445,284,215,165,405,168,143,500,320,Excellent,"CZK 19,000",Personal,Brick building,G,,,,,,,,,,,,
703651,"CZK 13,000",50.09295,14.44927,"Sokolovská, Prague - Karlín",1 bedroom with open-plan kitchen,40 m²,"CZK 2,900",Partially furnished,4,No,No,No,No,Yes,Yes,No,25. 01. 2022,112,91,156,174,7,276,433,"1,408",432,137,Excellent,"CZK 14,900",Personal,Brick building,B,,,,,,,,,,,,
703548,"CZK 16,000",50.04705,14.46074,"Michelská, Prague - Michle",2 bedroom with open-plan kitchen,65 m²,"CZK 4,000",Partially furnished,3,No,No,No,No,No,No,No,25. 01. 2022,223,574,79,636,3,634,385,392,351,249,Excellent,"CZK 16,000",Personal,Brick building,B,,,,,,,,,,,,
700382,"CZK 18,500",50.0204964,14.4029624,"Šífařská, Prague - Hodkovičky",1 bedroom with open-plan kitchen,55 m²,"CZK 3,500",Partially furnished,3,Yes,No,Yes,Yes,No,Yes,Yes,01. 02. 2022,456,622,"1,217",407,"1,143",,,,,,New build,"CZK 35,000",Personal,Other,C,,,,,,,,,,,,
239222,"CZK 12,500",50.1450753,14.4498921,"Prunéřovská, Prague - Dolní Chabry",1 bedroom,37 m²,"CZK 1,100",Furnished,,No,Yes,No,No,No,No,No,28. 02. 2022,191,274,226,123,203,"1,035",970,340,,,Good,"CZK 14,000",Personal,Brick building,C,1 to 10 years years,Standard materials and solutions,Central heating,Ground floor,,,,500 m²,,,,
464320,"CZK 8,000",50.035795,14.4152888,"Na Vinohradu, Prague - Braník",Studio,25 m²,"CZK 4,500",Furnished,1,No,No,No,No,No,No,No,17. 12. 2021,201,453,103,198,139,225,243,516,,,,"CZK 16,000",Personal,Brick building,,,,,,,,,,,,,
703632,"CZK 16,990",50.03329555555,14.52759111111,"Emilie Hyblerové, Prague - Háje",3 bedroom,70 m²,"CZK 3,698",Unfurnished,2,Yes,No,No,No,No,Yes,No,,88,557,244,251,134,46,365,187,195,134,Excellent,"CZK 20,688",Personal,Prefab concrete building,C,,,,,,"CZK 20,688

                                
                                
                
i",,,,,,
703630,"CZK 18,990",50.14239166666,14.43428722222,"Žalovská, Prague - Čimice",3 bedroom,75 m²,"CZK 5,565",Unfurnished,2,Yes,No,No,No,No,Yes,No,,367,571,605,285,589,694,641,190,,,Excellent,"CZK 24,555",Cooperative,Prefab concrete building,G,,,,,,"CZK 24,555

                                
                                
                
i",,,,,,
703618,"CZK 13,000",50.14038,14.51949,"Škrábkových, Prague - Letňany",Studio,42 m²,"CZK 3,000",Furnished,3,Yes,No,No,No,Yes,Yes,No,01. 02. 2022,414,586,"1,083","1,173",264,710,986,"1,017","1,220",258,New build,"CZK 25,000",Personal,Brick building,B,1 to 10 years years,Standard materials and solutions,District heating,Middle floor,,,,,,,,
699667,"CZK 34,500",50.08581,14.46733,"Pitterova, Prague - Žižkov",1 bedroom with open-plan kitchen,106 m²,"CZK 7,500",Furnished,13,No,Yes,No,No,Yes,Yes,No,01. 03. 2022,414,428,459,605,193,334,656,302,197,59,New build,"CZK 35,000",Personal,Other,C,,,,,,,,,,,,
677254,"CZK 10,000",50.10648,14.47317,"náměstí Dr. Václava Holého, Prague - Libeň",Small studio,20 m²,"CZK 2,600",Furnished,4,No,No,Yes,No,No,Yes,No,28. 02. 2022,127,682,73,167,115,185,141,485,288,263,New build,"CZK 12,600",Personal,Brick building,G,,,Central heating,Middle floor,Overall,,Yes,,,,,
625021,"CZK 12,500",50.043126,14.324921,"Bellušova, Prague - Stodůlky",1 bedroom with open-plan kitchen,43 m²,"CZK 3,500",Partially furnished,12,No,No,No,No,No,Yes,No,14. 02. 2022,292,684,322,271,425,287,513,307,300,232,Excellent,"CZK 25,000",Personal,Prefab concrete building,G,,,District heating,Top floor,Overall,,,,,,,
647732,"CZK 6,500",50.066928,14.450498,"Sámova, Prague - Vršovice",Studio,28 m²,CZK 800,Partially furnished,1,No,Yes,No,No,No,No,No,01. 02. 2022,270,493,217,344,168,115,226,275,264,350,Good,"CZK 7,300",Personal,Brick building,D,1 to 10 years years,,District heating,Middle floor,,,,,,,,
703604,"CZK 24,500",50.13726,14.5225,"Nepomuckých, Prague - Letňany",2 bedroom with open-plan kitchen,76 m²,"CZK 3,500",Furnished,1,Yes,No,Yes,No,Yes,Yes,Yes,01. 03. 2022,183,549,"1,204","1,116",611,653,942,"1,466","1,204",394,New build,"CZK 25,000",Personal,Brick building,A,,,,,,,,,,,,
690086,"CZK 12,000",50.00216,14.43193,"Urbánkova, Prague - Modřany",1 bedroom with open-plan kitchen,46 m²,"CZK 4,200",Partially furnished,9,No,No,Yes,Yes,Yes,Yes,No,01. 02. 2022,485,"1,473","1,304",715,220,161,"1,069",144,,,Excellent,"CZK 24,000",Personal,Prefab concrete building,E,,,,,,,,,,,,
204133,"CZK 16,000",50.0341378,14.3201522,"Koterovská, Prague - Řeporyje",1 bedroom with open-plan kitchen,56 m²,"CZK 2,500",Furnished,,No,Yes,No,No,Yes,No,No,01. 03. 2022,547,655,"1,295",697,581,"1,307","1,463","1,229",711,,Excellent,"CZK 32,000",Personal,Brick building,,1 to 10 years years,,Geothermal heat pump,Ground floor,,,,25 m²,,,,
699644,"CZK 18,800",50.09638,14.36052,"Kladenská, Prague - Vokovice",2 bedroom,60 m²,"CZK 3,250",Partially furnished,2,No,No,No,No,No,No,No,01. 02. 2022,247,161,21,236,45,78,314,458,"1,260",300,Excellent,"CZK 37,600",Personal,Brick building,G,,,,,,,,,,,,
703584,"CZK 12,500",50.01262,14.40006,"Vorařská, Prague - Modřany",Studio,48 m²,"CZK 3,500",Furnished,5,No,No,No,Yes,Yes,Yes,No,14. 02. 2022,226,"1,106",443,"1,350",768,"1,411","1,360",690,,,Excellent,"CZK 12,500",Personal,Other,G,,,,,,,,,,,,
543330,"CZK 20,000",50.1181974,14.4896202,Prague - Prosek,3 bedroom,77 m²,"CZK 3,500",Partially furnished,1,No,Yes,No,No,No,No,No,01. 03. 2022,129,968,313,872,432,567,206,336,747,93,Excellent,"CZK 35,000",Personal,Brick building,,1 to 10 years years,,District heating,Middle floor,,,,,,,,
683482,"CZK 15,000",50.07496,14.45826,"Korunní, Prague - Vinohrady",Studio,34 m²,"CZK 2,447",Partially furnished,5,Yes,No,No,No,No,Yes,No,24. 01. 2022,426,877,458,761,164,705,649,264,915,528,Excellent,,Personal,Low-energy building,B,1 to 10 years years,Premium materials and solutions,Central heating,,,,,,,,,
703564,"CZK 12,500",50.0404355,14.5687256,"Modenská, Prague - Horní Měcholupy",Studio,30 m²,"CZK 2,500",Furnished,12,Yes,No,Yes,Yes,Yes,Yes,No,01. 03. 2022,284,930,537,742,610,445,496,601,"1,296",405,New build,"CZK 15,000",Personal,Brick building,G,,,,,,,,,,,,
700464,"CZK 17,400",50.0628,14.44798,"U Křížku, Prague - Nusle",2 bedroom with open-plan kitchen,70 m²,"CZK 2,500",Partially furnished,2,No,No,No,No,No,Yes,No,01. 02. 2022,240,797,280,508,255,547,693,566,837,624,Good,"CZK 28,000",Personal,Brick building,G,,,,,,,,,,,,
699001,"CZK 14,900",50.07087,14.46352,"28. pluku, Prague - Vršovice",1 bedroom with open-plan kitchen,50 m²,"CZK 1,000",Partially furnished,1,No,No,No,No,No,Yes,No,01. 02. 2022,18,752,74,650,226,635,414,315,784,293,Excellent,"CZK 20,000",Personal,Brick building,G,1 to 10 years years,Standard materials and solutions,,Middle floor,Overall,,,,,,,
700132,"CZK 15,000",50.04182,14.44444,"Antala Staška, Prague - Krč",2 bedroom,56 m²,"CZK 5,000",Furnished,3,No,No,Yes,No,No,No,No,01. 02. 2022,51,442,87,372,217,273,323,238,955,240,Excellent,"CZK 20,000",Personal,Brick building,C,,,,,,,,,,,,
295666,"CZK 25,000",50.0744824852,14.4432953153,"Moravská, Prague - Vinohrady",2 bedroom,78 m²,"CZK 1,400",Partially furnished,1,No,No,Yes,No,No,Yes,No,01. 03. 2022,160,35,113,541,94,396,214,276,514,268,Excellent,"CZK 40,000",Personal,Brick building,G,over 50 years years,Standard materials and solutions,Gas boiler,Middle floor,Overall,,,,,,,
699751,"CZK 11,400",50.04146,14.56731,"Hornoměcholupská, Prague - Horní Měcholupy",Studio,36 m²,"CZK 3,600",Furnished,2,Yes,No,Yes,No,Yes,Yes,No,17. 01. 2022,36,766,373,578,497,281,428,437,"1,161",364,New build,"CZK 15,000",Personal,Brick building,B,1 to 10 years years,Premium materials and solutions,District heating,Middle floor,,,Yes,,,,,
665623,"CZK 12,500",50.0561958,14.2908562,Prague - Třebonice,Studio,30 m²,"CZK 2,500",Furnished,3,Yes,No,Yes,No,Yes,Yes,Yes,01. 06. 2021,125,"1,041",399,366,679,477,476,701,317,,New build,"CZK 20,000",Personal,Brick building,A,1 to 10 years years,Premium materials and solutions,,Middle floor,,,Yes,,,,,
461857,"CZK 9,000",50.0577254,14.4701381,"Brtnická, Prague - Michle",Small studio,25 m²,"CZK 3,500",Partially furnished,2,No,No,No,No,No,No,No,,175,"1,208",227,"1,253",601,231,"1,461",701,"1,187",135,Good,"CZK 20,000",Personal,Brick building,,,,,,,,,,,,,
703510,"CZK 12,000",50.04375,14.49582,"Klapálkova, Prague - Chodov",Studio,30 m²,"CZK 3,000",Partially furnished,,No,No,No,No,No,No,No,01. 02. 2022,305,"1,007",332,"1,052",538,"1,308",505,"1,263",930,254,New build,"CZK 15,000",Personal,Other,B,1 to 10 years years,Standard materials and solutions,Central heating,Ground floor,,,Yes,30 m²,,,,
452087,"CZK 13,000",50.0485532,14.5241392,Prague - Hostivař,1 bedroom with open-plan kitchen,40 m²,"CZK 3,000",Partially furnished,2,Yes,No,No,No,No,Yes,No,Ihned,253,"1,054",508,"1,017",56,739,454,449,635,314,Good,"CZK 20,000",Personal,Prefab concrete building,,,,Central heating,Middle floor,,,,,,,,
699089,"CZK 14,500",50.0694218,14.3759387,"Pod Klamovkou, Prague - Košíře",1 bedroom with open-plan kitchen,42 m²,"CZK 3,500",Furnished,4,No,No,No,No,No,No,Yes,12. 01. 2022,118,183,324,399,354,506,309,871,875,346,New build,"CZK 25,000",Personal,Brick building,C,,,Central heating,Middle floor,,,,,,,,
650830,"CZK 10,000",50.139787,14.548685,"Herlíkovická, Prague - Kbely",Studio,32 m²,"CZK 2,000",Partially furnished,1,No,Yes,No,No,No,Yes,Yes,15. 02. 2021,184,982,854,835,"1,190","1,065",793,"1,153",224,,Excellent,"CZK 20,000",Personal,Brick building,G,10 to 30 years years,Standard materials and solutions,Central heating,Ground floor,,,,32 m²,,,,
685106,"CZK 16,500",50.06662,14.42307,"Horská, Prague - Nové Město",Studio,33 m²,"CZK 4,000",Furnished,5,Yes,No,No,No,No,No,No,01. 02. 2022,114,989,23,10,23,31,353,549,399,398,New build,"CZK 20,500",Personal,Brick building,B,,,,,,,,,,,,
685115,"CZK 22,000",50.06636,14.42333,"Horská, Prague - Nové Město",1 bedroom with open-plan kitchen,50 m²,"CZK 5,700",Furnished,4,No,No,No,Yes,Yes,Yes,Yes,01. 02. 2022,165,981,117,149,162,109,492,669,487,409,New build,"CZK 27,700",Personal,Brick building,B,,,,,,,,,,,,
531724,"CZK 15,000",50.1064556,14.4471687,"Osadní, Prague - Holešovice",Studio,49 m²,"CZK 3,000",Partially furnished,2,Yes,No,Yes,No,Yes,Yes,No,01. 06. 2021,163,331,175,344,88,237,352,691,345,279,Excellent,"CZK 30,000",Personal,Brick building,,,,,,,,,,,,,
383036,"CZK 12,000",50.0664599,14.3106597,"Zrzavého, Prague - Řepy",Small studio,30 m²,"CZK 2,500",Furnished,5,No,No,No,No,No,Yes,No,25. 11. 2021,62,409,306,476,517,533,380,404,"1,178",213,Excellent,"CZK 20,000",Personal,Brick building,G,10 to 30 years years,,,,,,,,,,,
700041,"CZK 25,000",50.07825,14.40628,"V Lesíčku, Prague - Smíchov",3 bedroom,78 m²,"CZK 4,500",Furnished,4,No,No,No,No,No,No,No,01. 02. 2022,242,357,225,316,15,400,287,927,747,432,Excellent,"CZK 30,000",Personal,Brick building,G,,,,,,,,,,,,
700626,"CZK 11,000",50.069,14.50991,"Dürerova, Prague - Strašnice",1 bedroom with open-plan kitchen,41 m²,"CZK 2,900",Partially furnished,6,No,No,Yes,No,No,Yes,No,01. 03. 2022,201,199,"1,361",276,235,444,313,"1,190",208,,Excellent,"CZK 20,000",Cooperative,Prefab concrete building,G,,,,,,,,,,,,
402217,"CZK 13,000",50.0425742,14.5016512,"Divišovská, Prague - Chodov",1 bedroom with open-plan kitchen,58 m²,"CZK 4,500",Furnished,2,No,No,No,No,Yes,Yes,No,14. 02. 2022,209,"1,240",737,"1,495",273,717,640,671,490,151,Excellent,"CZK 13,000",Cooperative,Brick building,,10 to 30 years years,Standard materials and solutions,District heating,Middle floor,,,,,,,,
700625,"CZK 16,000",50.09662,14.35652,"Africká, Prague - Vokovice",2 bedroom,54 m²,"CZK 3,500",Partially furnished,6,Yes,No,No,No,No,Yes,No,01. 02. 2022,272,396,253,278,303,251,319,467,"1,010",103,Excellent,"CZK 32,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
696507,"CZK 7,000",50.09004,14.4675,"Koněvova, Prague - Žižkov",Studio,30 m²,CZK 480,Partially furnished,3,No,No,No,No,No,Yes,No,20. 12. 2021,62,793,5,91,38,122,453,562,485,204,Good,"CZK 14,000",Personal,Brick building,G,,,,,,,,,,,,
700035,"CZK 18,500",50.013,14.40077,"Pískařská, Prague - Modřany",1 bedroom with open-plan kitchen,50 m²,"CZK 2,800",Furnished,7,No,No,No,No,No,Yes,Yes,21. 01. 2022,147,"1,079",416,"1,323",741,"1,384","1,245",663,,,New build,"CZK 18,500",Personal,Brick building,D,,,,,,,,,,,,
700594,"CZK 14,600",50.05446,14.48328,"Podle Náhonu, Prague - Záběhlice",1 bedroom with open-plan kitchen,50 m²,"CZK 3,000",Partially furnished,2,Yes,No,No,No,No,Yes,Yes,24. 01. 2022,118,"1,266",479,"1,207",316,"1,104","1,104",852,457,276,New build,"CZK 20,000",Personal,Brick building,B,,,,,,,,,,,,
446124,"CZK 16,500",50.0058372,14.4149292,"Soukalova, Prague - Modřany",1 bedroom with open-plan kitchen,49 m²,"CZK 3,500",Unfurnished,2,Yes,No,Yes,No,Yes,No,Yes,01. 02. 2022,246,257,379,339,405,40,617,740,869,72,,"CZK 16,500",Personal,Brick building,B,1 to 10 years years,Premium materials and solutions,District heating,Middle floor,,,Yes,,,,,
515752,"CZK 12,000",50.0730017,14.3941452,"Grafická, Prague - Smíchov",Studio,38 m²,"CZK 4,000",Unfurnished,4,No,No,Yes,No,No,Yes,No,24. 01. 2022,141,905,33,596,12,687,46,985,953,287,,"CZK 29,000",Personal,Brick building,,,,Central heating,,,,,,,,,
633108,"CZK 16,500",50.07051,14.398989,"Mrázovka, Prague - Smíchov",1 bedroom with open-plan kitchen,58 m²,CZK 830,Furnished,2,No,No,No,No,No,Yes,No,01. 03. 2022,341,270,263,258,237,319,83,738,701,220,Excellent,"CZK 16,500",Personal,Brick building,G,,,,,,,,,,,,
700590,"CZK 22,000",50.09611,14.40308,"Tychonova, Prague - Hradčany",2 bedroom with open-plan kitchen,86 m²,"CZK 3,000",Partially furnished,3,Yes,No,No,No,No,Yes,No,01. 03. 2022,173,922,221,182,83,262,104,"1,263",46,394,Good,"CZK 22,000",Personal,Brick building,G,,Standard materials and solutions,District heating,Middle floor,,,,,,,,
450463,"CZK 7,402",50.058202,14.5205966,"Na Groši, Prague - Hostivař",Small studio,27 m²,"CZK 2,598",Partially furnished,2,No,No,No,No,No,No,No,01. 02. 2022,53,916,152,879,900,920,848,"1,195",950,217,Excellent,"CZK 10,000",Personal,Prefab concrete building,B,10 to 30 years years,Standard materials and solutions,District heating,Middle floor,,,,,,,,
700535,"CZK 15,900",50.07626,14.46931,"Soběslavská, Prague - Vinohrady",2 bedroom,49 m²,"CZK 2,912",Partially furnished,3,No,No,No,No,No,Yes,No,01. 05. 2022,335,688,258,393,135,471,171,797,157,309,Excellent,"CZK 15,900",Personal,Brick building,E,,,,,,,,,,,,
700399,"CZK 17,000",50.125936,14.4236053,Prague - Troja,3 bedroom,72 m²,"CZK 3,900",,5,No,No,No,No,No,Yes,No,01. 03. 2022,233,534,231,604,397,548,632,947,"1,033",246,Excellent,"CZK 25,000",Personal,Prefab concrete building,,,,,,,,,,,,,
403285,"CZK 12,000",50.0417757,14.3954505,"Hlubočepská, Prague - Hlubočepy",1 bedroom,42 m²,"CZK 3,400",Partially furnished,2,No,No,Yes,No,No,Yes,Yes,,20,131,179,675,271,337,277,,,,New build,"CZK 12,000",Personal,Brick building,,,,Central heating,Middle floor,Overall,,,,,,,
699900,"CZK 10,700",50.12984,14.42686,"Štětínská, Prague - Bohnice",Studio,45 m²,"CZK 3,260",Furnished,1,No,No,Yes,Yes,No,No,No,18. 01. 2022,359,648,359,921,624,390,414,525,722,29,Excellent,"CZK 25,000",Cooperative,Prefab concrete building,G,,,,,,,,,,,,
422240,"CZK 12,500",50.0563801,14.3269444,"Za Mototechnou, Prague - Stodůlky",1 bedroom with open-plan kitchen,69 m²,"CZK 4,000",Partially furnished,3,Yes,No,Yes,No,No,No,No,,140,"1,482",433,"1,447",604,"1,116","1,415","1,042",643,516,Good,"CZK 14,500",Other,Brick building,G,10 to 30 years years,Standard materials and solutions,District heating,Top floor,Exterior,,,,,,,
375542,"CZK 11,500",50.1031123,14.4490865,"Dělnická, Prague - Holešovice",Small studio,24 m²,"CZK 1,800",Partially furnished,3,No,No,No,No,No,No,No,15. 11. 2021,119,210,62,80,36,153,312,328,465,310,Excellent,"CZK 23,000",Personal,Brick building,,1 to 10 years years,Standard materials and solutions,District heating,Middle floor,Overall,,,,,,,
689578,"CZK 9,000",50.1199709,14.458435054189,"S. K. Neumanna, Prague - Libeň",Studio,24 m²,"CZK 2,300",Partially furnished,1,No,No,No,No,No,No,No,25. 10. 2021,140,195,112,345,75,76,631,456,"1,072",630,Excellent,"CZK 15,000",Personal,Brick building,G,,,,,,,,,,,,
699865,"CZK 14,500",50.10604,14.44736,"U Měšťanského pivovaru, Prague - Holešovice",Studio,39 m²,"CZK 2,500",Partially furnished,3,Yes,No,Yes,No,No,Yes,Yes,01. 03. 2022,249,309,153,305,66,215,437,669,404,364,New build,"CZK 25,000",Personal,Brick building,G,,,,,,,,,,,,
699840,"CZK 27,000",50.09179,14.4293,"Klimentská, Prague - Nové Město",2 bedroom with open-plan kitchen,80 m²,"CZK 2,500",Furnished,3,No,No,No,No,No,Yes,No,02. 03. 2022,221,337,227,203,96,281,249,333,449,246,Excellent,"CZK 60,000",Personal,Brick building,B,,,,,,,,,,,,
700492,"CZK 15,500",50.06234,14.44805,"U Křížku, Prague - Nusle",1 bedroom,50 m²,CZK 550,Partially furnished,6,Yes,No,No,No,No,Yes,No,01. 04. 2022,189,848,224,560,204,598,681,515,786,572,Excellent,"CZK 31,000",Personal,Brick building,G,,,,,,,,,,,,
700425,"CZK 17,000",50.03834,14.51506,"Hekrova, Prague - Háje",3 bedroom,90 m²,"CZK 5,000",Partially furnished,6,No,No,No,Yes,Yes,Yes,No,01. 02. 2022,443,"1,010",106,151,811,516,105,524,177,,Excellent,"CZK 25,000",Personal,Prefab concrete building,D,,Standard materials and solutions,District heating,Middle floor,Interior,,,,,,,
699816,"CZK 12,000",50.06199,14.43511,"Žateckých, Prague - Nusle",1 bedroom,48 m²,CZK 775,Unfurnished,2,Yes,No,No,No,No,Yes,No,17. 01. 2022,257,685,185,607,42,529,57,376,490,350,Good,"CZK 20,000",Personal,Brick building,G,,,,,,,,,,,,
699771,"CZK 19,000",50.07683,14.30342,"Karlovarská, Prague - Řepy",3 bedroom,97 m²,"CZK 5,000",Furnished,2,No,No,No,No,No,No,No,01. 02. 2022,80,773,871,"1,056","1,327",,,,,,Excellent,"CZK 19,000",Other,Brick building,G,,,,,,,,,,,,
500196,"CZK 9,000",50.0726461,14.3900917,"Holečkova, Prague - Smíchov",1 bedroom,32 m²,"CZK 3,000",Partially furnished,4,No,No,No,No,No,No,No,15. 02. 2022,292,"1,329",205,888,144,"1,019",378,777,"1,205",135,,"CZK 12,000",Personal,Brick building,C,,,,,,,,,,,,
661947,"CZK 13,950",50.10207,14.50734,"Poděbradská, Prague - Vysočany",1 bedroom with open-plan kitchen,55 m²,"CZK 3,950",Furnished,2,No,No,No,No,Yes,Yes,No,28. 12. 2021,86,"1,260",369,860,414,742,371,"1,187","1,377",781,New build,"CZK 19,900",Personal,Other,G,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,Overall,,,,,,,
699779,"CZK 19,500",50.10786,14.48518,"Kovanecká, Prague - Libeň",3 bedroom,78 m²,"CZK 1,500",Partially furnished,5,Yes,No,Yes,Yes,No,Yes,No,17. 01. 2022,331,482,261,541,273,700,305,391,207,385,Excellent,"CZK 25,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
699926,"CZK 20,000",50.06987,14.4933,"Ke Strašnické, Prague - Strašnice",2 bedroom with open-plan kitchen,70 m²,"CZK 5,000",Partially furnished,2,No,No,Yes,Yes,Yes,Yes,Yes,18. 01. 2022,184,851,147,554,167,147,139,588,320,297,New build,,Personal,Prefab concrete building,C,,,District heating,Middle floor,Overall,,,,,,,
685777,"CZK 10,500",50.0373006,14.5619685,"Lebeděvova, Prague - Petrovice",2 bedroom,45 m²,"CZK 3,500",Furnished,,No,Yes,No,No,Yes,No,No,08. 02. 2022,10,566,261,473,494,434,436,600,632,228,Excellent,"CZK 19,000",Personal,Brick building,B,,,,,,,,,,,,
696803,"CZK 14,900",50.10955,14.474,"Na Rokytce, Prague - Libeň",1 bedroom with open-plan kitchen,42 m²,"CZK 1,500",Furnished,3,No,No,No,No,No,No,No,01. 01. 2022,205,971,177,528,443,255,306,801,273,108,Excellent,,Personal,Brick building,B,,,,,Overall,,,,,,,
699664,"CZK 22,500",50.03939,14.3161,"Radouňova, Prague - Stodůlky",2 bedroom with open-plan kitchen,84 m²,"CZK 4,000",Unfurnished,1,No,No,No,Yes,No,Yes,No,17. 01. 2022,280,"1,022",674,978,668,686,679,"1,036","1,068",102,Excellent,"CZK 22,500",Personal,Brick building,A,,,,,,,,,,,,
700429,"CZK 10,800",50.06719,14.45089,"Sámova, Prague - Vršovice",2 bedroom,45 m²,CZK 800,Furnished,5,No,Yes,No,No,No,Yes,No,01. 04. 2022,332,584,178,288,167,186,308,346,313,350,Good,"CZK 10,800",Personal,Brick building,C,,,,Middle floor,,,,,,,,
700427,"CZK 14,000",50.12964,14.49304,"Makedonská, Prague - Střížkov",Studio,40 m²,"CZK 3,200",Furnished,4,No,No,No,Yes,Yes,Yes,No,25. 01. 2022,272,974,118,899,546,392,473,350,"1,100",128,New build,"CZK 17,500",Other,Brick building,B,,,,,,,Yes,,,,,
