Price,Fees,Refundable security deposit,Listing ID,Layout,Avaliable from,Floor,Building type,Heating,Floor space,Fully furnished,Condition,Ownership,EPC,Reconstruction,Sklep 2 m²,Lift,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Balcony,Terrace,Lodžie 7.5 m²,Parking,Balkón 5 m²,Terasa 16.1 m²,Sklep 3.1 m²,Lodžie 7 m²,Age,Designe,Terasa 8 m²,Sklep 3 m²,New-build,Lodžie 4 m²,Sklep 4 m²,Administrative fee,Sklep 1 m²,Cellar,Domácí mazlíčci vítáni,Garage,Balkón 1 m²,Balkón 7 m²,Lodžie 3 m²,Lodžie 9 m²,Enclosed balcony,Balkón 6 m²,Sklep 8 m²,Balkón 9 m²,Terasa 10 m²,Sklep 5 m²,Balkón 3 m²,Lodžie 5 m²,Sklep 7 m²,Sklep 6 m²,Balkón 8 m²,Terasa 20 m²,Balkón 2 m²,Terasa 12 m²,Balkón 4 m²,Lodžie 8 m²,Balkón 13 m²,Sklep 1.2 m²,Lodžie 2.7 m²,Lodžie 13 m²,Lodžie 6 m²,Terasa 19 m²,Balkón 12 m²,Sklep 20 m²,Terasa 30 m²,Terasa 7 m²,Lodžie 10 m²,Balkón 10 m²,Sklep 4.1 m²,Sklep 3.5 m²,Sklep 30 m²,Lodžie 1 m²,Lodžie 2 m²,Terasa 14 m²,Balkón 6.1 m²,Terasa 10.1 m²,Terasa 5 m²,Terasa 14.1 m²,Sklep 10 m²,Sklep 6.4 m²,Terasa 40 m²,Balkón 35 m²,Terasa 16 m²,Balkón 33 m²,Balkón 60 m²,Balkón 32 m²,Terasa 32 m²,Water,Sewage,Balkón 70 m²,Plot space,Sklep 44 m²
"CZK 16,000","CZK 5,000","CZK 32,000",720270,Studio,7/1/2022,1,Brick,,42 m²,Partly,New-build,,A,,,,,,,,,,,,,,Prague - Chodov,50.0401,14.48907,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,000","CZK 2,850","CZK 30,000",477061,2+kk,12/1/2022,1,Prefab concrete,Central,44 m²,Fully furnished,Very good,Personal,E,,,1.0,139.83,463.14,79.41,491.8,234.52,483.97,211.17,364.86,652.51,104.0,Prague - Stodůlky,50.0444059,14.3367301,,,,,,,,,,Standard,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 10,900","CZK 1,500","CZK 24,800",451436,Studio,11/1/2022,5,Brick,Electric boiler,26 m²,Partly,Very good,Personal,,,,,215.27,586.31,164.28,470.7,188.5,302.61,110.42,688.27,172.95,443.5,"Umělecká, Prague - Holešovice",50.1026409,14.4272798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 22,000","CZK 3,200","CZK 44,000",743114,2+kk,10/10/2022,4,Low-energy,,50 m²,Partly,New-build,,B,,,1.0,117.51,380.97,302.58,383.76,82.81,369.64,488.73,242.1,360.59,250.71,Prague - Libeň,50.10517,14.4779,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,000","CZK 2,500","CZK 20,000",551499,2+kk,11/1/2022,4,Prefab concrete,Distance,45 m²,Partly,Very good,Personal,C,Complete,,,351.5,954.51,652.46,1168.2,624.44,604.32,856.61,629.23,422.46,45.45,Prague - Kobylisy,50.1277273,14.4396424,,,,,,,,,10 to 30 years,Luxurious,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 13,500","CZK 3,500","CZK 20,000",552726,Studio,11/1/2022,2,Low-energy,Central,43 m²,Partly,New-build,Personal,C,,,1.0,359.24,992.0,229.11,919.39,623.97,1044.03,418.26,2283.97,1293.27,220.9,Prague - Zličín,50.057707771529,14.280283233838,1.0,,,1.0,,,,,Up to 10 years,Luxurious,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 7,340","CZK 25,000",743094,3+1,10/1/2022,7,Prefab concrete,,73 m²,Partly,Very good,,G,,,1.0,176.42,782.89,192.75,435.63,312.52,514.79,295.82,281.24,574.88,189.16,"Stříbrského, Prague - Háje",50.02762,14.52985,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,500","CZK 5,300","CZK 30,000",744020,2 bedroom,10/5/2022,3,Brick,Central,64 m²,Partly,Very good,,B,,,,149.81,450.32,287.68,391.91,293.95,1425.98,237.88,179.65,1007.1,129.88,"Měchenická, Prague - Záběhlice",50.04909,14.48446,,,,,,,,,30 - 50 years,Standard,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 21,900","CZK 6,700","CZK 21,900",743752,4+1,10/4/2022,8,Brick,Central,75 m²,Unfurnished,Very good,Personal,G,Interior,,1.0,23.15,373.79,226.35,315.38,235.54,1336.94,244.87,514.87,1076.56,517.49,Prague - Záběhlice,50.04815,14.49058,,,,,,,,,,Standard,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 29,000","CZK 3,500","CZK 30,000",557594,2 bedroom,10/7/2022,1,Brick,,45 m²,Fully furnished,,Personal,,Complete,,1.0,182.79,383.87,241.78,503.3,81.98,576.28,220.17,263.27,676.93,796.52,"Londýnská, Prague - Vinohrady",50.0704231,14.4355191,,1.0,,,,,,,Up to 10 years,Luxurious,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 25,000","CZK 4,000","CZK 29,000",695002,2+kk,11/1/2022,5,Brick,,65 m²,Fully furnished,New-build,Personal,B,,,1.0,202.41,455.72,81.78,254.56,0.16,261.41,393.34,352.45,183.34,310.02,"Tusarova, Prague - Holešovice",50.101840109189,14.452761226864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 14,000","CZK 4,000","CZK 36,000",736226,Studio,10/1/2022,3,Brick,,36 m²,Partly,Good,Personal,G,Complete,,,192.53,456.82,119.89,338.08,19.64,343.32,376.45,304.56,471.23,84.5,Prague - Libeň,50.10628,14.47564,,,,,,,,,,Standard,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 11,000",CZK 800,"CZK 22,000",743998,1 bedroom,10/25/2022,2,Brick,,43 m²,Unfurnished,Good,,C,,,,241.72,136.32,174.51,245.55,157.14,282.58,71.71,411.47,99.84,264.41,Prague - Strašnice,50.07545,14.49272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,000","CZK 3,500","CZK 36,000",732416,2+kk,10/1/2022,1,Other,Central,55 m²,Fully furnished,New-build,,G,,,,255.28,1642.21,253.76,1682.19,270.57,259.65,810.52,415.67,1258.27,67.93,Prague - Hostivař,50.04474,14.51544,,1.0,,,,,,,10 to 30 years,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 6,000","CZK 2,500","CZK 4,575",743962,Other,11/1/2022,4,Brick,,305 m²,Partly,Very good,Personal,C,Complete,,,86.46,441.34,17.12,953.82,7.93,103.39,745.65,717.26,774.67,653.73,Prague - Smíchov,50.06246,14.40442,,,,,1.0,,,,Over 50 years,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 12,500","CZK 4,386","CZK 25,000",542993,Studio,11/1/2022,4,Brick,,34 m²,Partly,,Personal,D,,,,68.21,333.58,70.61,20.67,60.44,117.34,50.47,571.88,260.25,104.45,Prague - Strašnice,50.074945,14.4899841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 3,500","CZK 20,000",682444,2+kk,11/1/2022,2,Brick,,58 m²,Fully furnished,New-build,Personal,B,,,,678.11,1006.43,704.5,2040.9,313.57,902.43,568.32,632.32,274.23,254.44,"K Lesu, Prague - Kamýk",50.01109,14.44648,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 13,000","CZK 1,200","CZK 20,000",697436,Studio,12/1/2022,,Brick,Electric boiler,17 m²,Fully furnished,Very good,Personal,D,,,1.0,164.49,471.06,252.5,422.91,120.29,441.08,185.73,194.47,604.41,829.61,"Španělská, Prague - Vinohrady",50.07949,14.43425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,000","CZK 7,000","CZK 36,000",743925,2 bedroom,10/4/2022,3,Brick,,75 m²,Partly,Very good,,G,,,,180.07,447.34,328.95,304.76,190.74,436.63,254.64,668.64,309.77,217.21,"Levá, Prague - Podolí",50.0566,14.42252,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,500","CZK 3,455","CZK 20,000",743906,Studio,10/4/2022,8,Other,,33 m²,Fully furnished,New-build,,B,,,1.0,229.19,256.88,204.23,167.08,172.88,262.64,328.36,408.87,436.79,292.41,Prague - Vysočany,50.10893,14.50102,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 30,000","CZK 7,500","CZK 60,000",559382,3+kk,11/1/2022,4,Brick,,83 m²,Partly,,Personal,F,Complete,,1.0,200.02,246.05,124.47,175.55,111.44,130,359.81,782.3,221.45,359.13,"Sochařská, Prague - Bubeneč",50.1012073,14.4243983,,,,,,,,,,Standard,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 14,000","CZK 1,000","CZK 20,000",743897,Studio,10/4/2022,1,Brick,Electric boiler,18 m²,Partly,Good,,G,,1.0,,299.73,255.56,29.01,237.7,122.66,276.35,352.57,377.19,425.19,589.35,"Bořivojova, Prague - Žižkov",50.08341,14.45016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 45,000","CZK 8,000","CZK 53,000",743873,3+1,10/4/2022,2,Brick,,130 m²,Unfurnished,Very good,,G,,,1.0,336.09,497.36,26.76,403.98,220.78,248.17,235.0,752.99,125.8,338.38,"U Akademie, Prague - Bubeneč",50.10248,14.42587,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 5,000","CZK 25,000",743849,2+kk,11/1/2022,3,Brick,,50 m²,Partly,New-build,,C,,,1.0,154.03,279.67,351.1,1304.3,240.66,1139.24,651.51,877.71,920.96,282.13,Prague - Hlubočepy,50.02917,14.36234,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 14,000","CZK 5,245","CZK 30,000",609192,2+kk,11/1/2022,1,Brick,Central,55 m²,Fully furnished,New-build,Personal,A,,,,146.52,1222.18,866.83,1230.53,765.99,1175.01,856.27,590.26,603.35,682.46,Prague - Uhříněves,50.027439,14.609663,,,,1.0,,,,,Up to 10 years,Luxurious,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 3,800","CZK 60,000",727511,2+kk,12/1/2022,1,Brick,Central,50 m²,Fully furnished,New-build,Personal,B,,,1.0,546.64,1754.03,472.39,2128.12,684.19,1207.91,1919.23,2714.94,629.65,219.84,Prague - Hostavice,50.08387,14.56249,1.0,,,1.0,,,,,Up to 10 years,Standard,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,000","CZK 4,000","CZK 15,000",691082,2+kk,10/5/2022,-1,Brick,,46 m²,Unfurnished,Very good,Personal,,,,,223.32,626.58,264.4,591.09,201.26,577.54,517.14,211.77,647.19,299.82,"Na Zájezdu, Prague - Vinohrady",50.07367,14.46134,,,,,,,,,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,000","CZK 3,000","CZK 20,000",742876,2+kk,11/1/2022,6,Brick,Central,59 m²,Fully furnished,New-build,Personal,B,,,1.0,391.22,610.17,1049.57,1189.13,218.46,726.36,1015.59,962.7,115.38,217.56,Prague - Letňany,50.14071,14.51963,1.0,,,1.0,,,,,Up to 10 years,Standard,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,000","CZK 3,500","CZK 19,000",743763,2+kk,11/1/2022,3,Brick,,63 m²,Partly,Good,,G,,,1.0,351.27,1167.83,511.36,863.28,649.29,671.89,461.79,751.63,1730.14,79.59,"Otopašská, Prague - Jinonice",50.05673,14.34841,1.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 3,000","CZK 20,000",743660,Studio,11/1/2022,1,Wooden,,40 m²,Fully furnished,Very good,,B,,,,127.95,189.43,95.89,442.02,72.23,255.04,297.51,278.73,248.55,360.93,"Roháčova, Prague - Žižkov",50.08661,14.45395,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 4,500","CZK 40,000",671000,2 bedroom,11/1/2022,5,Brick,Gas boiler,104 m²,Partly,Very good,Personal,,,,1.0,62.46,776.04,123.06,87.63,70.73,91.43,258.49,597.26,793.89,227.59,Prague - Krč,50.0442485,14.4501543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
"CZK 18,300","CZK 4,600","CZK 36,600",251777,2+kk,1/1/2023,3,Brick,Central,66 m²,Fully furnished,New-build,Personal,C,,,1.0,349.53,1671.6,600.86,1653.15,1065.34,610.24,1321.28,1342.85,871.31,129.71,"Sousedíkova, Prague - Vysočany",50.1050666,14.5181109,,,,1.0,,,,,Up to 10 years,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 22,000","CZK 5,000","CZK 23,000",742483,2 bedroom,10/1/2022,2,Brick,,69 m²,Fully furnished,Very good,Personal,,,,,186.93,1295.55,380.53,1443.58,89.3,1536.59,793.8,265.81,1117.46,547.55,Prague - Braník,50.04369,14.41948,1.0,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 13,990","CZK 2,836","CZK 16,826",728768,2+kk,10/14/2022,4,Prefab concrete,,43 m²,Fully furnished,Very good,Personal,C,,,1.0,107.44,156.77,60.01,805.86,110.11,100.1,468.11,174.74,750.31,129.86,"Podjavorinské, Prague - Chodov",50.03165166666,14.51930527777,1.0,,,,,,,,,,,,,,,"CZK 16,826",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,990","CZK 6,177","CZK 24,167",728763,2 bedroom,8/12/2022,2,Brick,,67 m²,Fully furnished,Very good,Personal,D,,,,245.13,370.18,234.69,424.52,164.09,388.29,84.2,130.02,822.88,147.43,"Lvovská, Prague - Vršovice",50.06947277777,14.47482444444,,,,,,,,,,,,,,,,"CZK 24,167",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,990","CZK 6,177","CZK 24,167",728762,2 bedroom,10/13/2022,2,Brick,,67 m²,Fully furnished,Very good,Personal,D,,,,245.13,370.18,234.69,424.52,164.09,388.29,84.2,130.02,822.88,147.43,"Lvovská, Prague - Vršovice",50.06947277777,14.47482444444,,,,,,,,,,,,,,,,"CZK 24,167",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,700",CZK 800,"CZK 33,000",743743,2 bedroom,11/14/2022,2,Brick,,49 m²,Fully furnished,Very good,,C,Complete,,,472.13,849.31,199.21,501.07,441.82,1013.58,369.96,248.13,894.63,336.62,"Na Výsledku I, Prague - Nusle",50.05579,14.44723,,,,,,,,,Over 50 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 36,000","CZK 3,500","CZK 50,000",503563,3+kk,11/1/2022,6,Brick,,85 m²,Fully furnished,,Personal,C,Interior,,1.0,184.94,1119.88,4.82,557.36,122.63,426.22,125.1,357.16,286.16,99.74,"Drahobejlova, Prague - Libeň",50.1061197,14.4904433,,,,1.0,,,,,,Luxurious,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 12,490",CZK 299,"CZK 12,789",743707,Studio,10/13/2022,3,Brick,,33 m²,Fully furnished,New-build,Personal,G,,,,500.14,1329.74,654.66,2596.71,878.89,865.43,1494.93,3021.21,1136.8,388.09,"Úpická, Prague - Dolní Počernice",50.08360611111,14.56736472222,1.0,,,1.0,,,,,,,,,1.0,,,"CZK 12,789",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,000","CZK 4,000","CZK 20,000",743694,2+kk,10/3/2022,3,Brick,,55 m²,Partly,Very good,,G,,,1.0,171.57,512.12,1.14,255.77,119.63,255.54,518.97,468.76,603.22,634.19,"Čestmírova, Prague - Nusle",50.06427,14.44503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 34,000","CZK 6,000","CZK 34,000",743691,3+kk,10/8/2022,3,Brick,,86 m²,Partly,Very good,Personal,G,Complete,,1.0,350.53,1025.35,769.55,1940.18,375.47,1811.76,2260.15,750.14,988.33,211.64,Prague - Troja,50.11466,14.40982,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 25,990","CZK 3,308","CZK 29,298",743690,2+kk,10/13/2022,,Other,,59 m²,Partly,New-build,Personal,B,,,1.0,308.02,1093.09,477.39,788.53,574.54,597.14,491.38,676.88,1735.82,95.89,"Pod stolovou horou, Prague - Jinonice",50.05617305555,14.34803,,,,1.0,,,,,,,,,1.0,,,"CZK 29,298",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 13,900","CZK 4,200","CZK 15,000",742203,Studio,9/25/2022,1,Brick,Central,27 m²,Partly,New-build,Personal,A,,,,175.02,284.46,281.69,1311.03,327.74,702.06,885.26,778.8,970.74,413.38,Prague - Lhotka,50.01871,14.45077,,1.0,,,,,,,Up to 10 years,Luxurious,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 23,000","CZK 5,000","CZK 23,000",743676,4+1,10/3/2022,3,Prefab concrete,,81 m²,Partly,Good,,C,,,1.0,221.24,948.86,107.16,1041.07,311.37,182.25,162.55,150.75,617.35,144.1,Prague - Kunratice,50.02148,14.48806,1.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 7,249",CZK 1,"CZK 7,250",714190,4+kk,10/17/2022,,Brick,,85 m²,Fully furnished,Very good,Personal,G,,,,198.08,1419.75,393.21,1384.92,676.68,1053.12,1352.57,1030.0,630.38,507.86,"K Fialce, Prague - Stodůlky",50.05624,14.33107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,800","CZK 4,100","CZK 24,000",742804,2+kk,9/28/2022,1,Brick,,54 m²,Fully furnished,New-build,,A,,,1.0,475.53,1604.21,508.27,1499.64,587.49,1061.65,1351.51,1255.95,309.37,211.23,Prague - Vysočany,50.10759,14.51632,1.0,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 25,000","CZK 5,000","CZK 25,000",742787,3+kk,10/1/2022,2,Brick,,80 m²,Partly,New-build,,G,,,,331.81,1660.07,979.41,1921.08,754.01,1628.92,1348.19,1780.58,1255.98,766.28,Prague - Kyje,50.11548,14.56521,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,000","CZK 1,150","CZK 19,150",742191,Studio,10/1/2022,4,Brick,,63 m²,Unfurnished,Very good,,G,,,,144.37,879.83,332.51,1177.97,290.21,468.86,596.03,465.9,756.04,659.18,"Davídkova, Prague - Libeň",50.118642759344,14.469266911998,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,000","CZK 5,250","CZK 34,000",741689,2 bedroom,11/1/2022,3,Brick,Electric boiler,57 m²,Partly,Good,,C,Interior,,,185.36,165.49,252.08,2475.46,225.26,207.32,392.19,267.6,1105.89,136.41,Prague - Braník,50.03559,14.41069,,,,,,,,,30 - 50 years,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,000","CZK 2,000","CZK 16,000",540292,2+kk,10/7/2022,2,Brick,Central,27 m²,Partly,Very good,Personal,,Complete,,,371.35,961.23,212.8,988.88,310.68,429.28,547.07,708.28,406.13,335.82,Prague - Střešovice,50.0891962,14.3716185,,1.0,,,,,,,,Luxurious,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 23,000",CZK 0,"CZK 46,000",741619,2 bedroom,10/1/2022,4,Brick,,65 m²,Unfurnished,Very good,Personal,G,,,,153.68,772.44,118.93,117.08,40.49,207.34,343.2,505.02,270.8,614.74,Prague - Holešovice,50.10042,14.43259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 24,000","CZK 6,000","CZK 48,000",532863,3+kk,12/1/2022,,Brick,,66 m²,Unfurnished,,Personal,B,,,,247.92,779.77,551.85,538.64,560.74,601.68,324.82,701.77,1008.88,447.67,"Andělova, Prague - Modřany",50.0090336,14.4121673,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 27,000","CZK 4,000","CZK 75,000",700121,2+kk,10/1/2022,1,Brick,,70 m²,Fully furnished,New-build,Personal,G,,,1.0,225.02,508.4,498.12,492.86,257.43,504.35,1002.49,914.67,640.29,450.3,"Mattioliho, Prague - Záběhlice",50.0525289,14.5116808,1.0,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 30,000","CZK 3,000","CZK 45,000",696519,2+kk,1/1/2023,5,Brick,,59 m²,Partly,New-build,Personal,G,,,1.0,192.21,273.65,42.23,259.62,137.93,274.08,100.87,277.84,609.43,155.03,"Laubova, Prague - Vinohrady",50.07891,14.44989,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 10,000",CZK 850,"CZK 10,000",743586,1 bedroom,10/3/2022,3,Brick,,50 m²,Partly,Good,,G,,,,13.11,719.52,50.98,252.06,106.29,267.09,197.37,353.22,193.66,284.81,"Žitná, Prague - Nové Město",50.07736,14.42588,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,000",CZK 0,"CZK 15,000",504985,Small studio,10/3/2022,2,Brick,Gas boiler,30 m²,,Very good,Personal,,Complete,,,187.92,733.31,604.49,730.5,558.3,569.65,515.33,517.99,486.08,191.35,Prague - Stodůlky,50.0492395,14.316798,1.0,,,,,,,,Over 50 years,Standard,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From a public source,Public sewage,,,
"CZK 49,000","CZK 12,000","CZK 55,000",570801,5+kk,11/1/2022,,Brick,Gas boiler,300 m²,Fully furnished,Very good,Personal,C,,,,108.78,387.51,245.81,282.69,315.34,335.28,595.93,318.94,1800.61,442.08,"U Waltrovky, Prague - Jinonice",50.0562229,14.3687818,,1.0,,1.0,,,,,Up to 10 years,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 21,000","CZK 4,500","CZK 35,000",742161,2+kk,11/15/2022,2,Other,Distance,53 m²,Unfurnished,New-build,,C,,,1.0,323.57,962.34,242.42,636.89,346.36,660.48,373.36,617.87,946.73,449.0,Prague - Vysočany,50.10394,14.50117,1.0,,,1.0,,,,,Up to 10 years,Luxurious,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
