Price,Fees,Listing ID,Layout,Avaliable from,Floor space,Fully furnished,Floor,Lift,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Refundable security deposit,Building type,Condition,Ownership,EPC,Balcony,Cellar,New-build,Parking,Terrace,Heating,Age,Designe,Reconstruction,Garage,Enclosed balcony,Administrative fee,Plot type,"You will rent this apartment for approximately CZK 26,625 CZK"
"CZK 22,000","CZK 2,470",720439,2+kk,8/1/2022,49 m²,Unfurnished,1,,160.71,772.28,195.79,321.91,144.76,499.92,212.8,449.94,461.39,296.48,Prague - Vršovice,50.0703,14.44855,"CZK 48,940",Brick,Very good,,E,,1.0,,,1.0,,,,,,,,,
"CZK 21,000","CZK 4,000",725699,2+kk,7/13/2022,45 m²,Fully furnished,5,1.0,209.29,462.61,88.67,261.45,6.72,268.29,400.23,359.34,176.46,316.91,Prague - Holešovice,50.1018,14.45286,"CZK 21,000",Brick,New-build,,A,1.0,1.0,1.0,,1.0,,,,,,1.0,,,
"CZK 14,000","CZK 1,500",725111,2+kk,8/5/2022,46 m²,Partly,1,,172.1,251.25,209.9,234.09,258.03,292.51,532.01,369.71,702.02,371.75,Prague - Smíchov,50.07038,14.37321,"CZK 14,000",Brick,Good,,D,,,,,,,,,,,,,,
"CZK 30,000","CZK 5,000",720025,4+kk,5/26/2022,205 m²,Fully furnished,2,,143.78,617.35,175.98,620.9,426.86,797.39,579.82,342.54,703.85,218.67,Prague - Malešice,50.08557,14.50313,"CZK 50,000",Brick,Good,,G,1.0,,,1.0,1.0,,,,,,1.0,,,
"CZK 14,000","CZK 3,000",725437,Small studio,8/1/2022,37 m²,Fully furnished,1,1.0,160.12,1211.08,874.77,1059.67,532.16,998.72,786.91,1128.48,670.21,41.85,Prague - Řeporyje,50.03857,14.32246,"CZK 30,000",Low-energy,New-build,,C,,1.0,1.0,1.0,1.0,,,,,1.0,,,,
"CZK 35,000","CZK 6,000",713112,3+kk,4/18/2022,110 m²,Fully furnished,6,1.0,252.76,1920.14,1411.93,1912.8,1276.75,1370.42,489.11,1567.99,1490.61,183.09,"U Zátiší, Prague - Hodkovičky",50.02094,14.41331,"CZK 60,000",Brick,Very good,Personal,A,,,,,1.0,,,,,1.0,,,,
"CZK 26,000","CZK 8,000",725610,3+1,8/1/2022,98 m²,Fully furnished,3,,76.73,221.17,161.29,371.76,108.95,123.08,305.59,502.06,660.41,175.74,Prague - Smíchov,50.06817,14.40018,"CZK 45,000",Brick,Very good,,G,1.0,,,,,,,,,,,,,
"CZK 14,900","CZK 1,500",445268,Studio,6/15/2020,25 m²,Fully furnished,2,1.0,199.16,1772.66,1264.45,1765.32,1203.62,1323.12,540.96,1520.69,1417.47,109.95,"Pod Lysinami, Prague - Hodkovičky",50.0222594,14.4146541,"CZK 12,900",Other,New-build,Personal,B,,,1.0,,,Distance,Up to 10 years,Luxurious,Complete,,,,,
"CZK 14,000","CZK 4,500",725597,2+kk,8/1/2022,43 m²,Fully furnished,3,1.0,152.02,701.89,468.65,437.58,240.46,448.81,403.1,410.12,1117.13,378.62,Prague - Prosek,50.11884,14.49549,"CZK 18,000",Prefab concrete,Very good,,G,,1.0,,,,,,,,,,,,
"CZK 22,000","CZK 5,000",725599,3+kk,7/12/2022,70 m²,Partly,2,1.0,186.77,1641.07,196.74,1313.4,168.75,198.81,624.89,235.7,844.96,32.07,Prague - Strašnice,50.06901,14.51091,"CZK 35,000",Prefab concrete,Good,,G,,1.0,,,,,,,,,,,,
"CZK 16,262",CZK 738,603337,2+kk,10/1/2022,42 m²,,4,,132.31,82.89,106.99,210.19,42.31,428.15,244.27,431.07,272.39,265.09,"Černokostelecká, Prague - Strašnice",50.076502,14.491788,"CZK 34,000",Brick,Good,Personal,E,,,,,,,,,Interior,,,,,
"CZK 16,000","CZK 4,000",690241,Studio,7/25/2022,37 m²,Fully furnished,2,1.0,273.62,1327.93,705.72,1309.48,978.36,1222.34,1084.39,1018.32,1026.82,495.64,"Laponská, Prague - Hloubětín",50.10855,14.52602,"CZK 40,000",Other,New-build,Personal,B,1.0,1.0,,1.0,,,,,,,,,,
"CZK 6,000","CZK 3,000",413102,Studio,5/12/2021,24 m²,Fully furnished,2,,253.56,1033.66,372.0,990.89,263.04,417.24,805.51,823.05,313.14,77.75,Prague - Malešice,50.0842092,14.5135598,"CZK 6,000",Prefab concrete,,Personal,,1.0,,,,,,,,,,,,,
"CZK 40,000","CZK 10,000",725560,,7/10/2022,141 m²,Unfurnished,1,1.0,217.64,234.28,240.62,629.17,210.31,68.85,525.17,314.44,226.55,376.18,Prague - Žižkov,50.08457,14.46719,"CZK 40,000",Other,Very good,,G,,,,,,,,,,,,,,
"CZK 15,600","CZK 6,000",725554,1 bedroom,9/1/2022,48 m²,Partly,3,,258.52,1108.82,118.2,1379.05,50.28,399.01,389.44,242.86,498.83,449.69,Prague - Libeň,50.11631,14.47128,"CZK 22,000",Brick,Very good,Personal,,1.0,,,,,Electric boiler,,Standard,Bathroom unit,,,,,
"CZK 10,998","CZK 3,000",497578,2+kk,6/27/2022,36 m²,Fully furnished,10,1.0,323.48,1409.91,236.7,562.54,226.84,238.33,797.14,361.05,1215.53,134.39,"Košťálkova, Prague - Kobylisy",50.12740275,14.44881575,"CZK 14,000",Prefab concrete,Good,Personal,,1.0,,,,,,,,,,1.0,,,
"CZK 16,500",CZK 500,725552,1 bedroom,7/12/2022,50 m²,Unfurnished,4,,174.96,394.24,117.24,137.89,146.05,137.66,437.73,683.8,648.51,516.31,Prague - Nusle,50.06435,14.44294,"CZK 40,000",Brick,Very good,,G,,,,,,,,,,,,,,
"CZK 14,000","CZK 3,200",593920,Studio,7/1/2022,33 m²,Partly,1,1.0,375.01,1608.31,443.05,1379.73,522.27,1544.31,1286.29,1493.2,614.46,103.23,"Strnadových, Prague - Vysočany",50.11271,14.514971,"CZK 34,000",Brick,New-build,Personal,B,,,1.0,,1.0,Distance,Up to 10 years,Luxurious,Complete,1.0,,,,
"CZK 14,750","CZK 3,950",74207,Studio,7/13/2022,36 m²,Fully furnished,2,,104.42,1177.9,93.55,1019.9,48.15,771.46,441.51,776.73,918.62,151.89,"Molákova , Prague - Karlín",50.0969546,14.4652087,"CZK 18,500",Other,,Personal,,,,,,1.0,,,,,,,,,
"CZK 27,000","CZK 3,000",611383,4+kk,9/1/2022,80 m²,Partly,6,1.0,397.92,621.17,1056.27,1200.12,294.68,737.35,1026.58,969.41,191.59,293.77,"Škrábkových, Prague - Letňany",50.140398,14.519076,"CZK 54,000",Low-energy,New-build,Personal,B,1.0,1.0,1.0,1.0,1.0,Central,Up to 10 years,Luxurious,,1.0,,,,
"CZK 7,400","CZK 2,500",725536,1 bedroom,7/12/2022,49 m²,Partly,1,,385.77,939.76,93.07,746.96,72.39,319.9,491.59,492.56,516.32,410.26,Prague - Strašnice,50.06977,14.49652,"CZK 15,000",Brick,Good,,E,,1.0,,,,,,,,,,,,
"CZK 12,900","CZK 2,900",725524,Small studio,8/1/2022,22 m²,Fully furnished,1,,31.28,548.58,126.68,143.3,0.3,434.1,478.36,426.94,746.78,384.93,Prague - Nové Město,50.07342,14.41489,"CZK 18,000",Brick,Very good,,G,,,,,,,,,,,,,,
"CZK 21,000",CZK 700,534372,2+kk,8/1/2022,66 m²,Unfurnished,4,,108.23,391.06,244.03,205.75,87.05,83.9,290.48,222.06,529.85,194.84,"Vinohradská, Prague - Vinohrady",50.0772932,14.4476518,"CZK 21,000",Brick,,Personal,B,,,,,,Gas boiler,Up to 10 years,,Complete,,,,,
"CZK 24,800",CZK 0,725522,3+1,7/12/2022,70 m²,Unfurnished,4,1.0,263.27,770.63,491.97,2049.74,451.24,1386.78,906.09,1290.09,1023.73,425.82,Prague - Libuš,50.01183,14.45502,"CZK 30,000",Prefab concrete,Very good,,G,,,,,,,,,,,1.0,,,
"CZK 17,000","CZK 5,000",725509,2 bedroom,8/1/2022,60 m²,Fully furnished,7,1.0,66.51,124.74,126.5,412.33,182.62,218.01,319.08,467.81,508.39,69.15,Prague - Holešovice,50.1029,14.44467,"CZK 17,000",Prefab concrete,Very good,,G,,1.0,,1.0,,,,,,1.0,1.0,,,
"CZK 20,900","CZK 4,500",159198,2 bedroom,9/1/2022,68 m²,Partly,3,,349.02,778.99,541.02,1070.45,518.49,901.47,388.63,8.58,1042.2,229.99,"U Okrouhlíku, Prague - Smíchov",50.0739658,14.3817333,"CZK 21,000",Brick,,Personal,,,,,,,Gas boiler,Up to 10 years,,Complete,,,,,
"CZK 20,000","CZK 4,000",725440,3+1,7/11/2022,85 m²,Partly,2,,256.37,1117.23,482.0,1155.61,205.81,824.94,1356.93,232.9,963.34,473.12,Prague - Vršovice,50.06172,14.46566,"CZK 20,000",Brick,Very good,,G,,,,1.0,,,,,,,,,,
"CZK 13,500","CZK 5,200",66794,2+kk,8/1/2022,52 m²,Partly,5,,600.09,1550.81,194.63,1651.27,465.86,838.08,540.63,802.14,1444.79,52.68,"Roudnická, Prague - Střížkov",50.1328588,14.4873784,"CZK 18,699",Prefab concrete,,Personal,,,,,,,Distance,,Standard,Complete,,,,,
"CZK 15,300","CZK 4,200",725424,1 bedroom,8/7/2022,54 m²,Unfurnished,3,1.0,420.24,1485.76,850.0,4102.98,539.63,826.71,1209.44,3352.48,1284.16,462.62,Prague - Dolní Měcholupy,50.06799,14.55658,"CZK 23,000",Brick,New-build,,B,1.0,,1.0,,,,,,,,,,,
"CZK 17,000","CZK 4,000",690903,2+kk,7/15/2022,58 m²,Partly,1,1.0,255.31,280.06,351.49,1432.77,369.76,1267.71,541.92,878.1,811.36,195.9,"Ondrákové, Prague - Hlubočepy",50.02841,14.36164,"CZK 21,000",Brick,New-build,Personal,A,1.0,,,,,,,,,,,,,
"CZK 7,500","CZK 1,500",688853,Other,7/1/2022,31 m²,Unfurnished,,,200.57,849.52,203.4,687.9,182.43,686.24,524.74,415.67,640.86,162.21,"Bulharská, Prague - Vršovice",50.07186,14.46305,"CZK 18,000",Brick,Very good,Personal,G,,,,,,,,,,,,,,
"CZK 18,490","CZK 3,356",725380,3+kk,8/9/2022,72 m²,Partly,3,,446.73,1397.26,408.64,1021.64,618.03,673.85,777.16,497.23,1097.51,183.31,"Pohnertova, Prague - Kobylisy",50.13102472222,14.44744055555,"CZK 21,846",Prefab concrete,Good,Personal,G,1.0,1.0,,,,,,,,,1.0,"CZK 21,846",,
"CZK 26,800",CZK 700,526419,3+kk,7/1/2022,93 m²,Partly,5,,53.14,367.43,39.88,58.19,55.02,254.58,117.96,330.45,564.75,447.33,Prague - Nové Město,50.0781585,14.4191436,"CZK 53,600",Brick,,Personal,,,,,,,,,,,,,,,
"CZK 15,000","CZK 5,500",725340,2+kk,8/3/2022,45 m²,Partly,5,1.0,232.42,254.11,185.2,324.23,117.95,268.47,784.91,947.31,1288.52,396.11,Prague - Troja,50.12639,14.42051,"CZK 15,000",Prefab concrete,Very good,,G,,,,,,,,,,,1.0,,,
"CZK 18,500","CZK 4,500",724494,2 bedroom,8/8/2022,52 m²,Fully furnished,6,1.0,157.38,898.11,582.97,939.2,587.48,920.05,564.57,401.12,806.99,126.99,Prague - Michle,50.05049,14.46551,"CZK 37,000",Prefab concrete,Very good,,G,1.0,1.0,,1.0,,,,,Complete,1.0,1.0,,,
"CZK 15,000","CZK 3,400",724389,2+kk,7/1/2022,41 m²,Unfurnished,6,1.0,102.75,496.26,255.84,493.57,215.16,312.99,606.32,145.02,802.82,77.54,Prague - Hlubočepy,50.03164,14.37233,"CZK 25,000",Prefab concrete,Very good,,G,,,,1.0,,,,,,1.0,,,,
"CZK 16,000","CZK 4,000",712727,2+kk,4/4/2022,50 m²,Partly,,,238.26,491.08,272.76,285.47,308.65,480.37,253.77,835.23,286.65,150.92,"Podolská, Prague - Podolí",50.05563,14.42088,"CZK 48,000",Brick,Very good,Personal,G,,1.0,,,,Gas boiler,,Luxurious,Complete,,,,,
"CZK 10,000","CZK 2,500",575593,Small studio,7/18/2022,30 m²,Fully furnished,2,,59.17,3222.38,3149.47,4640.47,335.04,3459.34,3032.31,4721.04,3685.68,502.9,Prague - Přední Kopanina,50.117916,14.301685,"CZK 12,500",Brick,Very good,Personal,A,,,,,,Electric boiler,,,,,,,,
"CZK 12,000","CZK 1,000",208147,Small studio,8/1/2022,30 m²,Partly,1,,280.87,1357.43,864.77,894.85,423.74,838.38,1203.5,640.23,469.95,504.68,"Za Lužinami, Prague - Stodůlky",50.052052,14.3232845,"CZK 13,000",Brick,Very good,Personal,A,,,1.0,,,Gas boiler,Up to 10 years,Standard,Complete,,,,,
"CZK 22,000","CZK 5,000",725282,3+1,7/10/2022,79 m²,Partly,3,1.0,424.12,1546.48,315.12,1539.14,785.51,498.65,323.93,127.3,683.19,244.29,Prague - Kamýk,50.01359,14.43028,"CZK 22,000",Low-energy,Good,,C,,,,,,,,,,,1.0,,,
"CZK 13,000","CZK 4,000",721611,Studio,6/8/2022,29 m²,Fully furnished,1,1.0,191.66,1839.52,1331.3,1832.17,1196.12,1289.79,533.47,1487.36,1248.9,102.46,Prague - Hodkovičky,50.02141,14.41347,"CZK 26,000",Prefab concrete,Very good,,G,,,,1.0,,,,,,,,,,
"CZK 11,800","CZK 2,500",724773,Small studio,7/5/2022,42 m²,Partly,1,,168.4,647.02,195.21,339.01,196.19,297.72,444.19,528.1,574.34,624.02,Prague - Břevnov,50.08277,14.37108,"CZK 12,000",Brick,Very good,,B,,,,,,,,,,,,,,
"CZK 11,500","CZK 2,000",721144,1 bedroom,7/11/2022,30 m²,Partly,4,1.0,304.64,426.19,96.47,371.62,165.33,203.56,296.08,292.13,965.19,133.67,Prague - Střížkov,50.12587,14.49505,"CZK 23,000",Prefab concrete,Very good,,G,,,,,,Central,,,Complete,,1.0,,,
"CZK 20,000","CZK 5,500",723672,3+1,9/1/2022,68 m²,Fully furnished,11,1.0,212.27,1243.66,323.18,1789.84,473.36,444.79,582.51,1306.11,322.63,75.43,Prague - Krč,50.02767,14.45456,"CZK 51,000",Prefab concrete,Good,Personal,D,,1.0,,1.0,,,,,,,1.0,,,
"CZK 13,500","CZK 3,500",268682,2+kk,7/10/2022,43 m²,Unfurnished,2,,271.31,1126.68,355.65,1119.33,551.74,197.24,233.66,665.19,567.45,137.82,"Snopkova, Prague - Kamýk",50.0162578,14.433737,"CZK 25,000",Prefab concrete,Good,Cooperative,,1.0,,,,,,,,,,,,,
"CZK 17,000","CZK 3,500",724696,2 bedroom,8/15/2022,60 m²,Unfurnished,1,,272.9,416.54,306.62,252.64,455.91,517.37,197.18,469.08,577.46,342.15,Prague - Háje,50.02985,14.53319,"CZK 30,000",Prefab concrete,Very good,,C,,1.0,,,,Central,,,,,1.0,,,
"CZK 10,000","CZK 3,000",724664,Small studio,7/4/2022,21 m²,Partly,4,,83.12,107.31,13.27,101.25,33.01,122.39,297.31,407.24,362.9,463.34,Prague - Žižkov,50.08417,14.45159,"CZK 13,000",Brick,Very good,,G,,,,,,,,,,,,,,
"CZK 19,000","CZK 2,000",292712,2 bedroom,8/1/2022,50 m²,Partly,,,103.2,432.16,400.15,340.01,354.51,494.07,755.28,761.41,591.42,593.43,"Při hranici, Prague - Sedlec",50.1354932,14.3835595,"CZK 19,000",Low-energy,Very good,Personal,A,,,,1.0,,Geothermal,Over 50 years,Standard,Complete,,,,,
"CZK 12,000","CZK 2,000",425445,Small studio,10/10/2022,22 m²,Fully furnished,1,,96.37,1112.27,342.53,720.59,185.54,791.77,490.82,465.42,674.92,179.97,"Na Jezerce, Prague - Nusle",50.0582532,14.44353,"CZK 14,000",Brick,Very good,Personal,,,,,,,,Up to 10 years,,Complete,,,,,
"CZK 21,990","CZK 3,827",725109,2+kk,8/9/2022,63 m²,Partly,6,1.0,398.2,1416.77,693.72,1232.72,635.57,870.63,1111.49,712.15,619.1,290.41,"Zvěřinova, Prague - Strašnice",50.08507833333,14.48646111111,"CZK 25,817",Other,New-build,Personal,B,1.0,,1.0,1.0,,,,,,,,"CZK 25,817",,
"CZK 33,000","CZK 10,000",722291,3+1,6/14/2022,126 m²,Partly,2,1.0,92.93,655.94,102.48,58.68,107.4,230.21,197.06,713.14,490.49,409.6,Prague - Nové Město,50.07986,14.42201,"CZK 33,000",Brick,Very good,,G,,,,,,Electric boiler,,Standard,,,,,,
"CZK 11,000","CZK 2,000",656234,Small studio,7/4/2022,35 m²,Partly,5,1.0,296.01,853.73,281.82,551.82,361.57,638.12,325.17,414.12,595.57,115.18,"Kaplická, Prague - Podolí",50.04743,14.43253,"CZK 13,000",Prefab concrete,Very good,Cooperative,G,1.0,,,,1.0,,,,,,1.0,,,
"CZK 26,900","CZK 4,500",723967,2+kk,7/1/2022,66 m²,Unfurnished,3,1.0,94.6,179.51,50.1,180.57,11.07,205.85,33.73,51.82,190.79,175.81,Prague - Staré Město,50.08966,14.42489,"CZK 26,900",Brick,Very good,Personal,G,,,,,,Central,,Luxurious,Complete,,,,,
"CZK 21,900","CZK 3,900",324795,3+kk,7/1/2022,73 m²,Fully furnished,4,1.0,383.78,917.71,600.32,556.39,610.75,611.91,346.62,688.65,483.09,215.39,"Bellušova, Prague - Stodůlky",50.0410429,14.3224894,"CZK 30,000",Prefab concrete,Very good,Personal,,1.0,1.0,,1.0,,Distance,10 to 30 years,Luxurious,Complete,1.0,1.0,,Housing,
"CZK 23,990","CZK 4,560",724703,3+1,8/10/2022,73 m²,Fully furnished,8,1.0,230.71,363.54,185.46,1043.95,179.71,360.25,128.83,277.71,295.53,116.41,"Prusíkova, Prague - Stodůlky",50.03613861111,14.33899416666,"CZK 28,550",Prefab concrete,Good,Personal,G,1.0,1.0,,,,,,,,,,"CZK 28,550",,
"CZK 19,990","CZK 2,898",724661,3+kk,8/9/2022,75 m²,Partly,8,1.0,160.63,558.54,263.99,258.01,134,265.96,153.66,667.55,558.02,251.01,"Přímětická, Prague - Michle",50.04637305555,14.44896111111,"CZK 22,888",Prefab concrete,Good,Personal,G,,1.0,,,,,,,,,,"CZK 22,888",,
"CZK 30,000","CZK 8,000",606434,3+1,9/12/2022,106 m²,Partly,2,1.0,278.74,223.11,343.94,342.19,68.45,417.84,193.38,839.03,1058.67,308.53,"Janáčkovo Nábřeží, Prague - Smíchov",50.075681,14.408523,"CZK 30,000",Brick,Good,Personal,G,1.0,,,,,Central,,Standard,Complete,,,,,
"CZK 15,000","CZK 2,500",723903,2+kk,8/1/2022,45 m²,Fully furnished,1,1.0,75.49,951.99,829.18,2227.48,373.16,438.71,661.21,1599.7,1462.97,464.39,Prague - Krč,50.01986,14.46292,"CZK 15,000",Prefab concrete,Good,,G,,1.0,,1.0,,Central,,Standard,Bathroom unit,,,,,
"CZK 21,500","CZK 2,500",554807,3+1,7/1/2021,76 m²,Fully furnished,2,1.0,175.53,470.22,65.07,126.0,78.48,162.78,394.51,655.62,805.59,288.86,Prague - Krč,50.0465752,14.4461258,CZK 1,Brick,Very good,Personal,C,,1.0,,1.0,,Distance,Up to 10 years,Luxurious,Complete,,,,,
"CZK 20,000","CZK 2,000",257946,2+kk,6/29/2022,42 m²,Fully furnished,3,,91.53,437.84,79.6,137.33,1.11,181.86,414.36,266.21,251.67,662.32,"Lidická, Prague - Smíchov",50.0723918,14.4059555,"CZK 20,000",Brick,Very good,Personal,C,,,,1.0,,Other,Up to 10 years,Standard,Complete,,,,,
"CZK 19,000","CZK 2,500",478537,2+kk,8/1/2022,54 m²,Partly,11,1.0,237.14,835.94,220.12,540.54,240.82,241.03,45.23,682.13,226.67,203.82,"Gutova, Prague - Strašnice",50.0702967,14.4929472,"CZK 19,000",Prefab concrete,Very good,Personal,,,,,1.0,,Distance,Up to 10 years,Luxurious,Complete,,1.0,,,
"CZK 11,000","CZK 2,000",425448,Small studio,9/1/2022,18 m²,Fully furnished,1,,96.37,1112.27,342.53,720.59,185.54,791.77,490.82,465.42,674.92,179.97,"Na Jezerce, Prague - Nusle",50.0582532,14.44353,"CZK 13,000",Brick,Very good,Personal,,,,,,,,Up to 10 years,Standard,Complete,,,,,
"CZK 14,500","CZK 4,500",722823,2 bedroom,8/1/2022,58 m²,Partly,2,1.0,517.27,579.39,339.53,584.7,86.41,513.86,393.31,189.47,94.45,265.87,"Lihovarská, Prague - Libeň",50.10489775,14.48593875,"CZK 19,000",Brick,Very good,Personal,G,,1.0,,1.0,,Central,,,Complete,,,,,
"CZK 15,000","CZK 3,500",724043,Studio,7/1/2022,40 m²,Partly,2,1.0,164.07,1595.57,526.38,1270.11,670.42,579.01,417.83,1251.1,1107.75,499.59,Prague - Vysočany,50.10284,14.51,"CZK 30,000",Other,New-build,,B,,,1.0,1.0,,,,,,1.0,1.0,,,
"CZK 16,000","CZK 3,500",723398,2 bedroom,6/28/2022,50 m²,Partly,1,,487.31,1604.25,485.75,664.21,351.84,606.54,288.34,615.21,498.12,415.72,Prague - Vokovice,50.09699,14.34154,"CZK 32,000",Brick,Very good,Personal,G,,,,,,Central,,,,,1.0,,,
"CZK 45,000","CZK 5,500",723393,4+kk,6/23/2022,119 m²,Unfurnished,1,,127.89,797.09,181.33,729.89,400.42,538.76,170.19,1154.09,552.92,158.3,Prague - Holešovice,50.11005,14.44738,"CZK 55,000",Low-energy,New-build,,B,,,,,,,,,,,1.0,,,
"CZK 15,500","CZK 3,500",678710,2+kk,8/1/2022,48 m²,Partly,1,1.0,210.19,904.42,795.57,3491.91,359.37,598.28,1137.22,2914.62,868.63,99.08,"Kryšpínova, Prague - Dolní Měcholupy",50.06541,14.55227,"CZK 31,000",Prefab concrete,Very good,Personal,C,1.0,,1.0,,,Central,,Standard,,1.0,,,,
"CZK 15,500","CZK 4,500",576765,1 bedroom,7/1/2022,41 m²,Fully furnished,1,,337.55,804.98,708.24,768.33,386.51,727.33,503.7,714.82,1277.85,312.52,"Ke Kolonii, Prague - Suchdol",50.1402088,14.3836043,"CZK 30,000",Brick,,Personal,C,,,,,,,,,Complete,,,,,
"CZK 22,500","CZK 3,000",703730,2+kk,9/1/2022,47 m²,Fully furnished,5,1.0,138.12,339.19,73.34,545.9,50.64,130.55,131.69,140.41,506.35,322.32,"Vítkova, Prague - Karlín",50.09182,14.44512,"CZK 22,500",Brick,Very good,Cooperative,C,1.0,,,,,Central,,Standard,Complete,,,,,
"CZK 13,300","CZK 5,700",723155,3+kk,7/1/2022,69 m²,Partly,2,,205.87,1409.2,256.16,1697.13,703.15,603.18,435.81,963.95,1741.3,76.35,Prague - Chodov,50.02146,14.51559,"CZK 13,300",Prefab concrete,Very good,,G,1.0,1.0,,1.0,,Central,,Standard,Complete,,,,,
"CZK 15,200","CZK 3,210",670902,2+kk,9/1/2022,50 m²,Partly,11,1.0,90.25,545.43,459.33,475.3,469.7,472.84,519.51,1015.48,1312.42,157.08,"Poznaňská, Prague - Bohnice",50.13047,14.4184,"CZK 23,000",Prefab concrete,Very good,Cooperative,G,,1.0,,1.0,,Central,30 - 50 years,Standard,Complete,1.0,,,,
"CZK 20,000","CZK 3,700",590552,2+kk,10/1/2020,94 m²,Unfurnished,1,,335.45,2188.05,2068.41,3106.71,392.75,1861.67,1870.35,2187.42,2234.91,316.01,"K Pitkovicům, Prague - Benice",50.012494,14.601121,"CZK 25,000",Brick,New-build,Personal,A,,,1.0,,,Other,Up to 10 years,Luxurious,Complete,,,,,
"CZK 15,000","CZK 4,500",459179,2+kk,7/18/2022,41 m²,Partly,8,1.0,202.98,778.32,400.67,513.14,375.45,386.78,173.19,350.23,839.96,141.01,"Litoměřická, Prague - Prosek",50.1188062,14.4937472,"CZK 20,000",Other,Very good,Personal,C,,,,,,Distance,10 to 30 years,Standard,,,,,,
"CZK 12,500","CZK 3,000",447035,Small studio,7/11/2022,31 m²,Partly,4,,269.87,1520.42,280.43,861.87,297.03,681.89,504.56,339.0,775.92,235.35,"Ve Struhách, Prague - Bubeneč",50.1093304,14.3994934,"CZK 15,500",Brick,Very good,Cooperative,,,,,,1.0,Electric boiler,30 - 50 years,Standard,Complete,,,,,
"CZK 15,990","CZK 3,135",723551,3+kk,8/10/2022,67 m²,Fully furnished,5,1.0,264.17,762.92,576.35,1141.36,376.36,686.16,97.2,193.97,330.84,59.75,"Kukelská, Prague - Hloubětín",50.10467333333,14.55090638888,"CZK 19,125",Prefab concrete,Good,Personal,D,1.0,,,,,,,,,,,"CZK 19,125",,
"CZK 17,990","CZK 3,084",723434,3+kk,8/9/2022,63 m²,Unfurnished,3,1.0,201.25,894.88,296.37,993.65,208.05,871.69,345.75,179.86,1228.62,114.29,"Šimůnkova, Prague - Kobylisy",50.13441861111,14.47227972222,"CZK 21,073",Prefab concrete,Good,Personal,G,,,,,,,,,,,,"CZK 21,073",,
"CZK 27,500","CZK 7,500",722751,3+kk,1/1/2023,75 m²,Fully furnished,5,1.0,307.01,958.22,236.72,584.41,384,597.44,367.73,723.27,941.0,451.05,Prague - Vysočany,50.10394,14.50117,"CZK 50,000",Brick,Very good,,G,1.0,1.0,,1.0,1.0,,,,,1.0,,,,
"CZK 15,300","CZK 3,400",312370,2+kk,8/1/2022,48 m²,Partly,12,1.0,188.97,238.63,233.21,173.46,173.49,260.21,605.12,794.94,1356.8,300.58,"Hnězdenská, Prague - Troja",50.1269493,14.4184301,"CZK 45,900",Brick,Very good,Personal,C,,1.0,,,,Central,10 to 30 years,Standard,,1.0,1.0,,,
"CZK 9,490","CZK 2,874",715514,Studio,8/10/2022,29 m²,Fully furnished,5,1.0,64.71,536.02,126.98,371.67,178.33,574.04,235.2,313.92,719.78,100.48,"28. pluku, Prague - Vršovice",50.07209666666,14.46993805555,"CZK 12,364",Brick,Good,Personal,D,,1.0,,,,,,,,,,"CZK 12,364",,
"CZK 15,400",CZK 800,518150,3+kk,7/1/2022,62 m²,Unfurnished,1,,139.12,159.39,174.39,608.18,271.85,210.26,849.46,528.11,1036.51,594.63,"Zenklova, Prague - Libeň",50.1193528,14.4614637,"CZK 30,800",Brick,,Personal,,,,,,,,,,,,,,,
"CZK 16,000","CZK 5,000",718623,2+kk,5/16/2022,55 m²,Partly,3,1.0,135.88,891.27,77.61,297.82,148.63,792.53,207.17,379.55,680.37,245.38,"Jivenská, Prague - Michle",50.05986,14.45105,"CZK 30,000",Brick,Very good,Personal,G,,1.0,,1.0,,Central,30 - 50 years,Standard,,,,,,
"CZK 22,387","CZK 4,100",719023,Studio,8/1/2022,30 m²,Fully furnished,4,1.0,123.62,331.4,157.41,252.33,102.32,6.47,301.1,803.84,219.35,526.61,"Washingtonova, Prague - Nové Město",50.08065,14.431,"CZK 44,794",Brick,Very good,Personal,G,,,,,,Electric boiler,Over 50 years,Standard,Complete,,,,,
"CZK 11,000","CZK 3,500",584725,Studio,6/27/2022,25 m²,Unfurnished,2,,167.68,694.43,458.8,501.04,51.46,377.17,693.41,641.72,1360.73,406.66,"Kounická, Prague - Strašnice",50.078599,14.504137,"CZK 29,000",Brick,Very good,Personal,A,,,,,,,Up to 10 years,,Complete,,,,,
"CZK 14,990","CZK 5,010",721596,2+kk,9/1/2022,46 m²,Partly,8,1.0,558.19,1477.86,487.75,1590.26,802.13,478.75,258.08,479.79,609.47,265.93,Prague - Kamýk,50.01303,14.4347,"CZK 60,000",Prefab concrete,Very good,,C,,1.0,,,,Central,,Standard,Complete,,1.0,,,
"CZK 18,990","CZK 2,579",722663,2+kk,8/9/2022,47 m²,Partly,4,,16.36,740.48,227.97,825.96,394.05,255.09,359.87,930.07,698.87,516.6,"U první baterie, Prague - Břevnov",50.08875722222,14.36535805555,"CZK 21,569",Brick,Very good,Personal,G,1.0,1.0,,,,,,,,,,"CZK 21,569",,
