Price,Fees,Refundable security deposit,Listing ID,Layout,Avaliable from,Floor,Building type,Age,Designe,Floor space,Fully furnished,Condition,Ownership,EPC,Heating,Balcony,Garage,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Lift,Cellar,New-build,Parking,Enclosed balcony,Domácí mazlíčci vítáni,Terrace,Reconstruction,Administrative fee,Plot type
"CZK 29,500","CZK 6,000","CZK 60,000",667774,3+kk,9/15/2022,4,Brick,,,80 m²,Fully furnished,Very good,Personal,G,,,,124.75,399.53,162.94,138.76,112.43,199.74,345.58,283.25,668.96,47.04,Prague - Košíře,50.069471,14.3711023,1.0,1.0,,,,,,Complete,,
"CZK 22,000","CZK 2,746","CZK 40,000",729276,2+kk,10/1/2022,3,Brick,,,67 m²,Fully furnished,Very good,,G,,1.0,,111.04,906.67,54.66,823.1,19.22,367.11,296.48,265.97,89.92,140.7,Prague - Břevnov,50.08491,14.37892,1.0,,,1.0,,,,,,
"CZK 18,000","CZK 5,000","CZK 46,000",728153,Studio,8/1/2022,,Brick,Up to 10 years,Standard,23 m²,Fully furnished,Very good,,G,,,,107.77,1186.64,810.63,1121.47,,993.06,1441.45,978.22,1317.44,446.23,Prague - Troja,50.12075,14.41037,,,,1.0,,,,,,
"CZK 12,500","CZK 2,600","CZK 20,000",681431,Studio,8/10/2022,2,Prefab concrete,,,32 m²,Fully furnished,Very good,Personal,G,,,,122.22,278.19,131.4,1134.55,462.36,377.83,198.89,256.9,609.48,148.88,"Bachova, Prague - Chodov",50.03109,14.51434,1.0,1.0,,1.0,,,,,,
"CZK 17,000","CZK 7,000","CZK 34,000",729238,4+kk,8/15/2022,1,Other,,,103 m²,Partly,Very good,,G,,,,105.54,1466.78,80.01,785.33,94.48,1220.32,1335.12,169.74,2053.45,304.03,Prague - Horní Počernice,50.11811,14.63006,,,,,,,,,,
"CZK 30,000","CZK 10,000",CZK 0,728741,Studio,8/25/2022,2,Other,,,48 m²,Unfurnished,Very good,,G,,,,210.22,645.22,316.45,1402.08,31.18,947.02,298.89,390.77,199.1,345.3,Prague - Hradčany,50.08646,14.38758,,,,,,,,,,
"CZK 30,000","CZK 10,000",CZK 0,728742,Studio,8/25/2022,2,Other,,,42 m²,Unfurnished,Very good,,G,,,,210.22,645.22,316.45,1402.08,31.18,947.02,298.89,390.77,199.1,345.3,Prague - Hradčany,50.08646,14.38758,,,,,,,,Complete,,
"CZK 40,000","CZK 10,000",CZK 0,728751,2+kk,8/25/2022,3,Other,,,74 m²,Unfurnished,Very good,,G,,,,210.22,645.22,316.45,1402.08,31.18,947.02,298.89,390.77,199.1,345.3,Prague - Hradčany,50.08646,14.38758,,,,,,,,Complete,,
"CZK 25,000","CZK 3,000","CZK 25,000",729220,2+kk,8/9/2022,2,Brick,,,50 m²,Unfurnished,Very good,,G,,,,74.47,248.04,144.44,546.23,23.58,607.43,204.39,503.62,355.73,315.68,Prague - Malá Strana,50.08164,14.40601,1.0,,,,,,,,,
"CZK 25,000","CZK 3,000","CZK 25,000",729217,2+kk,8/9/2022,2,Brick,,,50 m²,Unfurnished,Very good,,G,,,,74.47,248.04,144.44,546.23,23.58,607.43,204.39,503.62,355.73,315.68,Prague - Malá Strana,50.08164,14.40601,1.0,,,,,,,,,
"CZK 11,500","CZK 3,100","CZK 23,000",729209,Studio,8/22/2022,3,Low-energy,,,23 m²,Partly,New-build,,G,,,,156.17,1760.05,492.72,1615.78,1028.86,485.7,828.8,1350.54,1054.05,304.38,Prague - Vysočany,50.10334,14.51503,,1.0,,,,,,,,
"CZK 32,000","CZK 5,967","CZK 70,000",729202,3+kk,10/1/2022,6,Brick,,,84 m²,Partly,New-build,,C,,1.0,1.0,333.78,242.88,48.87,1653.73,247.19,1109.77,1078.15,704.83,885.11,159.74,Prague - Stodůlky,50.04711,14.30195,1.0,,1.0,1.0,,,,,,
"CZK 44,000","CZK 4,000","CZK 88,000",612035,3+1,10/1/2022,4,Brick,Over 50 years,Standard,95 m²,Fully furnished,Very good,Personal,E,Gas boiler,1.0,,241.15,198.45,145.7,539.73,28.01,386.45,150.23,164.2,896.88,670.28,"Záhřebská, Prague - Vinohrady",50.072345,14.437588,1.0,,,,,,,Complete,,
"CZK 26,000","CZK 4,000","CZK 26,000",726412,3+kk,9/1/2022,1,Brick,,,55 m²,Partly,Very good,Personal,G,,1.0,,110.56,129.83,135.71,231.47,30.61,425.17,229.3,557.24,377.32,204.43,"Újezd, Prague - Malá Strana",50.08327825,14.4041547,,1.0,,,,,,,,
"CZK 18,500","CZK 3,500",CZK 0,265593,2+kk,10/1/2022,9,Brick,,,66 m²,Fully furnished,,Personal,,,1.0,,168.82,933.46,200.59,444.15,391.19,309.21,128.47,716.03,410.39,211.64,"Tupolevova, Prague - Letňany",50.1377081,14.5057243,1.0,,1.0,,,,,,,
"CZK 6,000","CZK 1,000","CZK 5,000",692180,3+1,9/2/2022,1,Prefab concrete,,Standard,65 m²,Fully furnished,Very good,Other,G,,1.0,,129.39,654.2,376.46,1487.44,204.23,416.42,217.88,217.88,198.57,263.06,"Brodského, Prague - Chodov",50.0376,14.50418,1.0,,,,,,,,,
"CZK 17,000","CZK 5,000","CZK 34,000",729141,2 bedroom,8/8/2022,3,Brick,,,52 m²,Unfurnished,New-build,,G,,1.0,,127.28,2111.35,245.44,2086.26,713.84,1446.1,1054.89,704.11,703.85,213.33,Prague - Ruzyně,50.07659,14.32312,,,,,,,,,,
"CZK 17,000","CZK 3,000","CZK 17,000",566615,2+kk,8/20/2022,2,Brick,,,50 m²,Fully furnished,,Cooperative,D,Electric boiler,,,114.2,1322.09,241.11,1249.22,163.52,612.28,492.74,471.65,593.19,408.08,"V Zahradách, Prague - Libeň",50.1153277,14.4734875,,,,,,,,Complete,,
"CZK 11,000","CZK 4,000","CZK 15,000",729112,Studio,8/8/2022,3,Brick,,,30 m²,Partly,New-build,,G,,1.0,,342.78,726.85,790.48,1771.92,162.54,1113.67,1404.44,1181.38,1220.0,810.76,Prague - Lhotka,50.01785,14.45167,1.0,1.0,1.0,1.0,,,,,,
"CZK 19,500","CZK 3,958","CZK 19,500",207886,3+1,8/8/2022,3,Brick,Over 50 years,Standard,85 m²,Partly,Very good,Personal,,Gas boiler,,,215.07,199.76,67.98,279.67,1.73,316.54,159.27,201.67,187.13,407.23,"Preslova, Prague - Smíchov",50.0739895,14.4062617,1.0,,,,,,,,,
"CZK 11,000","CZK 1,000",CZK 0,360488,1 bedroom,8/15/2022,-1,Brick,Over 50 years,Standard,25 m²,Partly,,Personal,,Gas boiler,,,125.71,1245.54,386.18,917.87,162.24,594.83,224.47,416.46,968.46,288.78,"Žernovská, Prague - Strašnice",50.0664375,14.5023922,,,,,,,,Interior,,
"CZK 15,000","CZK 4,000","CZK 15,000",691082,2+kk,8/23/2022,-1,Brick,,Standard,46 m²,Unfurnished,Very good,Personal,,,,,223.32,626.58,264.4,591.09,201.26,577.54,517.14,211.77,647.19,299.82,"Na Zájezdu, Prague - Vinohrady",50.07367,14.46134,,,,,,,,,,
"CZK 16,000","CZK 3,500","CZK 16,000",593117,Studio,8/15/2022,4,Brick,,Standard,36 m²,Partly,Very good,Personal,G,Central,1.0,,340.92,534.31,283.89,648.21,533.9,564.77,625.44,510.29,487.63,500.53,"Nad Buďánkami ​Ⅰ, Prague - Smíchov",50.071856,14.371181,,,,,,,1.0,,,
"CZK 21,000","CZK 3,500","CZK 30,000",729026,2+kk,9/2/2022,3,Other,Up to 10 years,,36 m²,Fully furnished,New-build,,G,,,,539.16,652.28,431.01,800.54,458.65,779.36,488.58,438.61,675.98,738.19,Prague - Vinohrady,50.06881,14.43794,1.0,,1.0,,,,,Complete,,
"CZK 28,500","CZK 8,500","CZK 50,000",728777,4+kk,9/15/2022,2,Brick,10 to 30 years,Standard,100 m²,Fully furnished,Very good,Personal,G,,,,523.64,1041.55,985.72,994.09,516.32,962.69,700.79,733.64,1715.41,552.46,Prague - Suchdol,50.14274,14.37986,,,,1.0,,,1.0,,,
"CZK 11,000","CZK 3,000","CZK 15,000",625238,Studio,9/8/2020,3,Brick,,,32 m²,,New-build,Personal,A,,,1.0,12.31,1552.19,580.67,2461.31,917.78,1288.61,1485.66,1485.66,1099.05,1002.83,Prague - Kbely,50.131721,14.537994,1.0,,,,,,1.0,,,
"CZK 19,800","CZK 5,200","CZK 30,000",728975,3+1,8/7/2022,4,Prefab concrete,,,78 m²,Unfurnished,Very good,,B,,1.0,,341.07,1215.26,262.18,1608.48,228.97,524.24,559.27,423.8,470.78,210.67,Prague - Háje,50.03828,14.51238,,,,,,,,,,
"CZK 17,300","CZK 7,200","CZK 34,600",728963,3+kk,11/5/2022,5,Prefab concrete,,,70 m²,Partly,Very good,,G,,,,65.38,333.35,346.81,1573.13,338.86,236.46,658.18,455.1,460.18,237.84,Prague - Hostivař,50.04843,14.54548,1.0,1.0,,,1.0,,,,,
"CZK 11,000","CZK 2,000","CZK 13,000",526598,Studio,9/1/2022,3,Prefab concrete,,,25 m²,Partly,,Personal,,,,,219.46,674.72,268.44,1311.06,859.96,597.04,379.44,72.18,1076.56,233.39,"Generála Janouška, Prague - Černý Most",50.1039246,14.5656797,,,,,,,,,,
"CZK 8,150",CZK 0,"CZK 8,150",728950,3+1,9/1/2022,1,Brick,,,100 m²,Partly,Very good,Personal,C,,,,220.5,1099.18,116.17,821.44,240.44,688.53,1001.61,367.76,806.11,349.25,Prague - Smíchov,50.06345,14.39013,,,,,,,1.0,,,
"CZK 12,000","CZK 6,000","CZK 30,000",532676,3+1,9/1/2022,1,Prefab concrete,,,60 m²,Partly,,,,,,,188.33,796.67,258.26,459.72,365.28,352.49,138.04,420.78,527.32,108.18,"Nepomucká, Prague - Košíře",50.0690773,14.3651686,,,,,1.0,,,,,
"CZK 20,000","CZK 5,000","CZK 20,000",728910,3+1,8/7/2022,4,Prefab concrete,,,84 m²,Partly,Very good,,G,,,,39.61,415.96,183.61,350.8,350.83,379.81,251.2,284.26,1684.22,356.33,Prague - Troja,50.12772,14.41349,1.0,1.0,,,1.0,,,,,
"CZK 25,000",CZK 0,"CZK 55,000",728125,2 bedroom,8/1/2022,3,Brick,,,62 m²,Fully furnished,Very good,,G,,,,125.04,183.88,167.97,409.44,108.62,78.69,404.34,686.89,845.04,243.87,Prague - Smíchov,50.06945,14.40026,,,,,,,,,,
"CZK 13,000","CZK 4,000","CZK 26,000",393654,Small studio,8/15/2022,1,Brick,Up to 10 years,Luxurious,26 m²,Fully furnished,New-build,Personal,B,Geothermal,,,240.76,1142.0,1045.26,1053.63,697.13,1064.35,924.02,421.08,1614.86,248.41,"Otvovická, Prague - Suchdol",50.1426796,14.3870953,,,1.0,1.0,,,1.0,Complete,,
"CZK 17,900","CZK 4,900","CZK 30,000",424503,2+kk,9/1/2022,3,Brick,,Standard,58 m²,Partly,Very good,Cooperative,,Central,1.0,,177.05,701.22,49.81,477.87,27.64,476.21,290.82,287.65,526.7,223.0,Prague - Vršovice,50.0719083,14.4601797,1.0,,,,,,,,,
"CZK 15,000","CZK 2,000","CZK 17,000",728879,1 bedroom,8/6/2022,1,Brick,,,46 m²,Partly,Very good,,G,,,,141.46,1286.42,232.19,1088.15,143.15,531.21,392.3,1625.77,420.21,696.82,Prague - Holešovice,50.1087,14.43751,,,,,,,,,,
"CZK 19,000",CZK 580,"CZK 19,580",623115,2 bedroom,10/1/2022,3,Brick,,,55 m²,,Very good,Personal,E,,,,120.4,778.1,120.38,48.38,67.8,267.02,598.26,627.49,572.95,170.07,"Koněvova, Prague - Žižkov",50.089674,14.465655,,,,,,,,,,
"CZK 20,000","CZK 3,500","CZK 30,000",705562,2+kk,10/10/2022,5,Brick,,,45 m²,Fully furnished,Very good,Personal,,Electric boiler,,,125.19,415.53,168.81,321.31,133.39,291.21,468.63,656.91,299.75,230.15,"Koněvova, Prague - Žižkov",50.08868,14.46064,1.0,,,,,,,Complete,,
"CZK 11,500","CZK 4,500","CZK 16,000",308727,Studio,8/15/2022,1,Brick,Over 50 years,Standard,26 m²,Partly,Very good,Personal,,Electric boiler,,,321.61,1313.49,216.96,1113.77,394.42,254.78,164.22,156.5,890.05,246.07,"Na výhledech, Prague - Strašnice",50.0684525,14.5009037,,,,,,,,,,
"CZK 10,000","CZK 5,000","CZK 6,000",573912,2+kk,9/1/2022,,Brick,,,60 m²,Fully furnished,,Personal,,,,,335.77,1228.06,224.6,959.03,263.3,1106.47,165.98,416.9,771.61,539.0,"Nad Ondřejovem, Prague - Podolí",50.0456918,14.42738,,,,,,,,,,
"CZK 20,000","CZK 4,000","CZK 40,000",549773,2+kk,9/1/2022,2,Brick,Up to 10 years,Standard,56 m²,Fully furnished,Very good,Personal,A,Central,1.0,1.0,176.69,403.88,153.94,1565.43,431.87,1526.66,1975.05,314.94,747.91,539.36,Prague - Troja,50.116926967792,14.418454054492,1.0,1.0,,1.0,,,,,,
"CZK 17,000","CZK 2,500","CZK 20,000",728803,2+kk,10/1/2022,5,Brick,Up to 10 years,,48 m²,Fully furnished,Very good,Personal,G,,,,160.89,142.85,141.1,376.12,54.48,63.95,91.19,239.91,480.67,100.29,Prague - Holešovice,50.10146,14.44676,1.0,,,,,,,Complete,,
"CZK 28,500","CZK 6,600","CZK 40,000",691271,3+kk,9/30/2022,3,Brick,Up to 10 years,,75 m²,Fully furnished,New-build,Personal,B,Central,1.0,1.0,203.17,1204.35,397.85,1051.32,518.69,1097.6,996.62,686.7,724.63,557.62,"U Staré cihelny, Prague - Žižkov",50.08634,14.48319,1.0,1.0,1.0,1.0,,,,,,
"CZK 14,990","CZK 2,836","CZK 17,826",728768,2+kk,9/3/2022,4,Prefab concrete,,,43 m²,Fully furnished,Very good,Personal,C,,1.0,,107.44,156.77,60.01,805.86,110.11,100.1,468.11,174.74,750.31,129.86,"Podjavorinské, Prague - Chodov",50.03165166666,14.51930527777,1.0,1.0,,,,,,,"CZK 17,826",
"CZK 17,990","CZK 6,177","CZK 24,167",728762,2 bedroom,9/2/2022,2,Brick,,,67 m²,Fully furnished,Very good,Personal,D,,,,245.13,370.18,234.69,424.52,164.09,388.29,84.2,130.02,822.88,147.43,"Lvovská, Prague - Vršovice",50.06947277777,14.47482444444,,1.0,,,,,,,"CZK 24,167",
"CZK 17,990","CZK 6,177","CZK 24,167",728763,2 bedroom,8/12/2022,2,Brick,,,67 m²,Fully furnished,Very good,Personal,D,,,,245.13,370.18,234.69,424.52,164.09,388.29,84.2,130.02,822.88,147.43,"Lvovská, Prague - Vršovice",50.06947277777,14.47482444444,,1.0,,,,,,,"CZK 24,167",
"CZK 79,000","CZK 20,000","CZK 158,000",714217,3+kk,7/1/2022,4,Other,,Luxurious,164 m²,Fully furnished,New-build,Personal,B,Distance,,,384.26,1775.9,682.53,228.18,659.39,778.18,602.6,888.16,165.88,617.77,"Ke Dvoru, Prague - Vokovice",50.09653,14.34031,1.0,1.0,,1.0,,,1.0,,,
"CZK 23,000","CZK 2,900","CZK 25,000",728750,Studio,9/1/2022,3,Low-energy,Up to 10 years,Standard,52 m²,Fully furnished,Very good,,B,,,,136.17,533.73,148.82,399.01,113.9,218.9,246.18,258.55,606.75,369.32,Prague - Nové Město,50.07448,14.42355,1.0,,,1.0,,,,Complete,,
"CZK 12,000","CZK 4,000","CZK 12,500",156031,Studio,,2,Brick,,,30 m²,Partly,,Personal,,Electric boiler,,,432.98,1498.76,401.42,727.27,413.92,405.83,625.37,247.22,1113.21,158.6,"Veleňská, Prague - Kobylisy",50.1279628,14.4474614,,1.0,,,,,,,,
"CZK 16,000","CZK 2,500","CZK 16,000",661437,Studio,5/2/2021,1,Brick,Up to 10 years,Standard,42 m²,Fully furnished,New-build,Personal,C,Central,,,205.82,1571.02,95.85,1610.99,162.36,151.43,739.32,259.73,1200.79,118.49,"Bratislavská, Prague - Hostivař",50.04417,14.51701,1.0,1.0,1.0,,,,1.0,Complete,,
"CZK 13,500","CZK 4,500","CZK 18,000",728729,Studio,8/5/2022,1,Prefab concrete,,,36 m²,Fully furnished,Very good,,B,,,,46.76,403.17,74.77,577.35,292.24,375.5,244.41,373.34,478.56,229.07,Prague - Žižkov,50.08685,14.46044,1.0,,,,1.0,,,,,
"CZK 17,990","CZK 5,100","CZK 23,090",728727,2+kk,9/3/2022,2,Brick,,,83 m²,Partly,Very good,Personal,C,,1.0,,250.06,693.17,691.8,1211.8,224.6,494.43,319.29,416.06,396.06,249.26,"Slévačská, Prague - Hloubětín",50.10432916666,14.5516875,1.0,,,,,,,,"CZK 23,090",
"CZK 10,000","CZK 4,000","CZK 14,000",728693,Small studio,8/5/2022,3,Brick,,,52 m²,Fully furnished,Good,,F,,,,212.43,580.3,119.29,271.06,3.98,312.44,103.71,314.89,364.72,599.05,Prague - Nové Město,50.07965,14.41828,1.0,1.0,,,,,,,,
"CZK 17,000","CZK 4,000","CZK 34,000",728675,2+kk,8/20/2022,2,Brick,,,45 m²,Partly,Very good,,G,,,,166.84,1124.88,512.9,1099.78,373.82,767.17,782.91,396.73,426.88,374.47,Prague - Řepy,50.07174,14.31355,,,,1.0,,,1.0,Complete,,
"CZK 31,000","CZK 9,458","CZK 60,000",159773,4+1,9/30/2022,,Brick,,,120 m²,Partly,,Personal,G,,,,343.59,452.96,144.59,594.06,166.88,612.7,362.29,151.94,429.89,288.66,"Dvouletky, Prague - Strašnice",50.0757972,14.4972715,,,,,,,1.0,,,
"CZK 16,000","CZK 5,000","CZK 16,000",723622,2+kk,6/25/2022,4,Brick,,,58 m²,Partly,Very good,Personal,B,,,,114.32,581.53,119.07,594.22,82.72,221.25,275.26,934.18,327.75,203.11,Prague - Holešovice,50.10803,14.44562,,1.0,,,,,,,,
"CZK 35,900","CZK 6,000","CZK 70,000",678797,3+1,10/1/2022,1,Brick,,,125 m²,Unfurnished,Good,Personal,G,Gas boiler,,,255.12,543.77,284.2,875.47,414.06,626.79,238.52,210.13,363.1,153.05,Prague - Smíchov,50.06458,14.40079,,1.0,,,1.0,,,,,
"CZK 12,700","CZK 3,000","CZK 12,700",728552,Studio,8/3/2022,8,Low-energy,,,30 m²,Partly,New-build,,A,,1.0,1.0,334.08,987.47,655.32,611.39,665.74,666.9,338.63,743.64,662.26,207.4,Prague - Stodůlky,50.04112,14.31989,1.0,,1.0,,,,,,,
"CZK 17,000","CZK 3,500","CZK 34,000",216916,2+kk,6/8/2022,4,Brick,Up to 10 years,Standard,60 m²,Partly,,Personal,,Distance,,,129.36,182.73,97.31,513.71,106.32,248.34,330.17,280.14,235.25,359.7,"Roháčova, Prague - Žižkov",50.0868140356,14.4540507614,,,,,,,,Complete,,
"CZK 17,500","CZK 4,500","CZK 20,000",700407,Studio,8/4/2022,2,Prefab concrete,,,50 m²,Partly,New-build,Personal,B,Central,,,130.64,1101.17,255.39,417.11,434.12,556.95,377.03,268.5,254.19,419.35,"Tupolevova, Prague - Letňany",50.13335,14.50671,1.0,,,,1.0,,,,,
"CZK 19,000","CZK 2,600","CZK 20,000",716430,2+kk,5/1/2022,3,Brick,,,41 m²,,Very good,Personal,G,,1.0,,29.12,388.4,90.25,502.6,93.65,641.29,105.84,195.6,244.57,263.39,"Újezd, Prague - Malá Strana",50.08393,14.40454,1.0,1.0,,,,,,,,
"CZK 15,000","CZK 3,500","CZK 30,000",720067,3+1,5/27/2022,4,Prefab concrete,,,56 m²,Unfurnished,Very good,,D,,,,246.83,253.06,273.22,206.44,237.55,393.71,281.6,235.95,1155.33,211.63,Prague - Střížkov,50.12468,14.49726,1.0,,,,1.0,,,,,
"CZK 11,500",CZK 600,"CZK 11,500",569348,Studio,9/1/2022,5,Brick,,,25 m²,Partly,,Personal,,Electric boiler,,,172.71,932.23,143.93,381.62,49,314.45,235.06,275.0,282.85,68.91,"Na Výtoni, Prague - Nové Město",50.0684511,14.4165468,,,,,,,,,,
"CZK 9,000","CZK 4,000","CZK 5,000",728476,2+kk,8/8/2022,,Brick,,,50 m²,Fully furnished,Good,,B,,,,328.59,570.45,312.66,337.01,199.08,383.29,282.3,246.56,286.33,168.45,Prague - Žižkov,50.09046,14.48527,,,,,,,,,,
"CZK 15,900","CZK 5,000","CZK 32,000",720255,2+kk,7/1/2022,1,Brick,,,35 m²,Partly,New-build,,A,,,,,,,,,,,,,,Prague - Chodov,50.0401,14.48907,,,1.0,1.0,,,,,,
"CZK 14,900","CZK 5,000","CZK 30,000",720261,2+kk,7/1/2022,1,Brick,,,45 m²,Partly,New-build,,A,,,,,,,,,,,,,,Prague - Chodov,50.0401,14.48907,,,1.0,1.0,,,1.0,,,
"CZK 14,900","CZK 5,000","CZK 30,000",720267,Studio,7/1/2022,2,Brick,,,35 m²,Partly,New-build,,A,,,,,,,,,,,,,,Prague - Chodov,50.0401,14.48907,,,1.0,1.0,,,,,,
"CZK 16,000","CZK 5,000","CZK 32,000",720270,Studio,7/1/2022,1,Brick,,,42 m²,Partly,New-build,,A,,,,,,,,,,,,,,Prague - Chodov,50.0401,14.48907,,,1.0,1.0,,,,,,
CZK 1,"CZK 6,220","CZK 22,000",31263,3+1,4/27/2022,,Brick,,Standard,70 m²,Unfurnished,Wrong,Personal,,Electric boiler,,,207.23,1289.45,437.79,977.09,150.15,621.81,704.39,1017.59,346.87,40.94,Prague - Libeň,50.1115724,14.4775255,,,,,,,,Interior,,
"CZK 13,000","CZK 4,000","CZK 10,000",727051,1 bedroom,7/23/2022,11,Prefab concrete,,,35 m²,Partly,Very good,,C,,,,261.71,261.35,260.03,231.91,178.73,239.75,261.25,523.59,495.34,44.4,Prague - Stodůlky,50.04329,14.33048,1.0,,,,1.0,,,,,
"CZK 19,900","CZK 4,000","CZK 23,900",725384,2+kk,8/1/2022,2,Brick,,Luxurious,56 m²,Partly,New-build,,A,,1.0,,229.9,947.02,205.09,713.91,247.68,447.39,154.37,412.65,1095.26,196.69,Prague - Modřany,50.0061,14.40679,1.0,,1.0,,,,,,,
"CZK 32,900","CZK 2,500","CZK 35,000",612150,2 bedroom,9/1/2022,2,Brick,Up to 10 years,Standard,58 m²,Fully furnished,Very good,Personal,B,Gas boiler,,,378.93,565.45,5.93,190.59,38.11,242.82,66.62,706.47,344.49,423.48,"Havelská, Prague - Staré Město",50.084553,14.42046,,1.0,,1.0,,,,Interior,,
"CZK 22,000","CZK 6,900","CZK 40,000",728299,3+kk,11/1/2022,2,Brick,,,74 m²,Partly,Very good,,B,Central,1.0,,150.15,781.8,202.98,3436.45,210.59,1404.28,827.13,265.56,1966.15,57.54,Prague - Čakovice,50.15736,14.51935,1.0,,,,1.0,,,,,
"CZK 19,100",CZK 850,"CZK 38,200",566448,3+1,8/15/2022,3,Brick,10 to 30 years,Standard,85 m²,Unfurnished,Good,Personal,,Electric boiler,,,51.73,331.17,161.11,354.19,85.77,364.91,121.15,155.18,633.79,687.66,"Korunní, Prague - Vinohrady",50.0755043,14.439581,,,,,,,,Complete,,
"CZK 11,000","CZK 1,100","CZK 22,000",669522,Studio,8/15/2022,1,Brick,Up to 10 years,Standard,26 m²,Unfurnished,Very good,Personal,G,Electric boiler,,,147.24,321.16,153.69,468.43,122.98,206.48,428.31,60.59,412.34,299.69,"Slezská, Prague - Vinohrady",50.07616,14.44465,1.0,1.0,,1.0,,,,Complete,,
"CZK 25,000","CZK 5,000","CZK 30,000",670573,4+1,9/1/2022,1,Prefab concrete,,,76 m²,Fully furnished,Good,Personal,G,,,,347.67,603.74,546.27,738.32,320.63,608.08,774.63,453.42,466.05,307.56,"Květinková, Prague - Žižkov",50.08943,14.49284,,,,,,,,,,
"CZK 12,000","CZK 2,800","CZK 30,000",727568,1 bedroom,10/1/2022,1,Brick,,,33 m²,Fully furnished,Very good,,G,,1.0,,227.47,1141.23,474.24,1264.41,200.28,322.42,459.85,430.37,518.28,374.12,Prague - Modřany,50.0013,14.40581,,,,1.0,,,,,,
"CZK 32,000","CZK 5,950","CZK 32,000",728106,2+kk,12/1/2022,3,Brick,,,92 m²,Fully furnished,Very good,,C,,,1.0,83.09,278.62,205.88,378.41,5.96,503.36,395.91,397.31,304.34,390.61,Prague - Libeň,50.10418,14.47862,1.0,,,1.0,,,,,,
"CZK 16,500","CZK 3,500","CZK 20,000",577724,1 bedroom,8/1/2022,1,Brick,,Luxurious,54 m²,Unfurnished,New-build,Personal,E,Gas boiler,,,219.5,946.05,841.32,968.01,597.45,658.25,447.78,336.51,656.48,308.93,"Na Fialce I, Prague - Řepy",50.069707,14.315345,,1.0,,1.0,,,1.0,,,
"CZK 14,000","CZK 4,900","CZK 28,000",728020,2+kk,8/15/2022,5,Brick,10 to 30 years,Standard,48 m²,Fully furnished,New-build,,A,Central,1.0,1.0,180.29,143.58,72.18,1043.56,52.24,878.51,281.06,491.16,562.55,232.84,Prague - Hlubočepy,50.02961,14.36595,1.0,,1.0,1.0,,,,,,
"CZK 21,000","CZK 6,450","CZK 42,000",727045,3+1,8/1/2022,1,Prefab concrete,,,81 m²,Partly,Very good,,G,,,,141.13,309.19,19.9,598.64,280.74,281.53,150.44,279.36,384.59,194.33,Prague - Žižkov,50.08648,14.45925,,,,,1.0,,,,,
"CZK 15,900","CZK 1,000","CZK 23,000",657552,2+kk,9/1/2022,3,Brick,Up to 10 years,Luxurious,50 m²,Partly,Very good,Personal,,Gas boiler,,,17.57,739.23,73.61,650.68,225.68,691.96,414.44,312.88,539.86,293.39,"28. pluku, Prague - Vršovice",50.07087,14.46352,1.0,,,1.0,,,,Complete,,
"CZK 47,000",CZK 0,"CZK 47,000",727246,3+1,7/25/2022,2,Brick,,,125 m²,Unfurnished,Very good,,G,,1.0,,66.32,320.57,108.3,237.1,1.03,130.3,113.78,344.15,761.26,727.03,Prague - Vinohrady,50.07462,14.43711,1.0,,,,,,,,,
"CZK 20,990","CZK 3,357","CZK 24,347",727852,3+1,9/3/2022,7,Other,,,77 m²,Fully furnished,Very good,Personal,G,,1.0,,174.96,636.7,262.4,501.46,166.13,315.17,658.03,322.96,191.93,142.09,"Na Topolce, Prague - Podolí",50.05858722222,14.42768027777,1.0,1.0,,,,,,,"CZK 24,347",
"CZK 14,000","CZK 3,800","CZK 14,000",727082,2+kk,8/8/2022,,Brick,10 to 30 years,Standard,55 m²,Fully furnished,Very good,Personal,G,Distance,,,77.03,855.4,175.44,952.43,316.77,1015.68,523.19,375.07,662.71,305.77,Prague - Horní Měcholupy,50.04796,14.55711,1.0,1.0,,,,,,,,
"CZK 20,000","CZK 8,000","CZK 28,000",524714,Studio,8/1/2022,2,Brick,,Luxurious,80 m²,Fully furnished,Very good,Other,,,,,158.6,380.48,136.82,86.78,19.96,155.0,397.71,846.53,114.09,372.45,"Václavské náměstí, Prague - Nové Město",50.0817465,14.4271892,1.0,,,,,,,,,
"CZK 31,500","CZK 2,100","CZK 50,000",726497,3+1,8/1/2022,3,Brick,,,104 m²,Unfurnished,Very good,,G,,,,3.91,381.44,229.01,260.45,16.48,466.6,148.75,1136.15,147.38,206.85,Prague - Bubeneč,50.10095,14.41842,,,,,,,,,,
"CZK 14,900","CZK 2,900","CZK 14,900",601414,Studio,8/1/2022,5,Brick,,,29 m²,,Very good,Personal,C,,,,29.34,388.62,90.03,502.38,93.43,641.07,105.62,195.39,244.78,263.61,"Újezd, Prague - Malá Strana",50.083932,14.404541,1.0,1.0,,,,,,,,
"CZK 12,000","CZK 1,000","CZK 20,000",705768,Small studio,3/1/2022,2,Prefab concrete,,,20 m²,Fully furnished,Very good,Personal,A,,,,224.19,1024.43,478.96,1064.4,12.36,710.12,279.92,501.55,533.98,345.19,Prague - Hostivař,50.0482863,14.5243139,1.0,1.0,,1.0,1.0,,,,,
