Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Condition,Refundable security deposit,Ownership Type,Building Type,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Age,Design,Heating,Total number of floors,New building,Front garden,Renovation,Administration fee,Developer name,Project name,Kód jednotky,Investment Advisor
705384,"CZK 19,500",50.0861644,14.3218614,"Rakovnická, Prague - Ruzyně",2 bedroom with open-plan kitchen,75 m²,"CZK 3,500",Furnished,2,No,No,No,Yes,Yes,No,No,15. 02. 2022,Excellent,"CZK 23,000",Personal,Brick building,G,350,"1,494",393,284,"1,025",581,273,273,,,,,,,,,,,,,,
716174,"CZK 23,000",50.10822,14.55535,"Za černým mostem, Prague - Hloubětín",1 bedroom with open-plan kitchen,58 m²,"CZK 4,000",Furnished,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,01. 05. 2022,New build,"CZK 25,000",Personal,Brick building,A,141,637,237,149,591,383,"1,160","1,274",640,,,,District heating,,Yes,,,,,,,
716178,"CZK 12,000",50.0334774,14.5321147,"Mendelova, Prague - Háje",1 bedroom with open-plan kitchen,43 m²,"CZK 3,350",Partially furnished,2,No,No,Yes,No,No,Yes,No,01. 05. 2022,Excellent,"CZK 15,000",Personal,Prefab concrete building,G,267,280,49,367,82,348,253,190,396,50,,,,,,,,,,,,
186129,"CZK 13,000",50.0876866,14.4527865,Prague - Žižkov,1 bedroom with open-plan kitchen,42 m²,"CZK 3,500",Partially furnished,4,No,No,Yes,No,No,No,No,01. 05. 2022,Excellent,"CZK 16,500",Personal,Brick building,,43,346,171,484,33,364,327,484,272,564,,Standard materials and solutions,,Top floor,,,,,,,,
716172,"CZK 12,000",50.06736,14.36831,"Musílkova, Prague - Košíře",1 bedroom with open-plan kitchen,42 m²,"CZK 5,500",Partially furnished,1,No,No,Yes,No,Yes,No,No,01. 05. 2022,Excellent,"CZK 24,000",Personal,Brick building,G,333,757,234,567,420,478,391,885,257,425,,,,,,,,,,,,
696054,"CZK 18,000",50.06312,14.40452,"Radlická, Prague - Smíchov",Studio,42 m²,"CZK 3,500",Furnished,1,No,No,No,No,No,No,No,01. 01. 1970,Excellent,"CZK 18,000",Personal,Brick building,E,25,450,75,856,15,203,647,619,790,542,,,,,,,,,,,,
716146,"CZK 14,900",50.1153416,14.4743339,"Na Sypkém, Prague - Libeň",Studio,34 m²,"CZK 2,700",Partially furnished,1,No,No,Yes,No,No,No,No,27. 04. 2022,New build,"CZK 15,000",Personal,Other,B,134,"1,388",426,"1,206",128,680,505,"1,371",852,342,,Premium materials and solutions,Gas boiler,Raised ground floor,,,,,,,,
715500,"CZK 29,000",50.04711,14.30195,"Svitákova, Prague - Stodůlky",3 bedroom with open-plan kitchen,100 m²,"CZK 9,000",Partially furnished,1,No,No,No,No,No,No,No,08. 08. 2022,New build,"CZK 40,000",Personal,Other,B,334,243,49,247,"1,107","1,075",702,863,160,,,,,,,,,,,,,
716135,"CZK 26,000",50.07025,14.41663,"Pod Slovany, Prague - Nové Město",2 bedroom with open-plan kitchen,93 m²,"CZK 5,000",Partially furnished,3,No,No,Yes,No,No,Yes,No,01. 07. 2022,Excellent,"CZK 26,000",Personal,Brick building,G,248,730,35,222,163,156,255,89,309,278,,,,,,,,,,,,
716142,"CZK 18,500",50.11066,14.4517,"Varhulíkové, Prague - Holešovice",1 bedroom with open-plan kitchen,47 m²,"CZK 3,400",Furnished,4,Yes,No,No,No,No,Yes,Yes,01. 06. 2022,New build,"CZK 25,000",Personal,Prefab concrete building,F,106,957,476,769,459,555,413,"1,232",686,354,10 to 30 years years,,Central heating,Middle floor,,,,,,,,
273391,"CZK 6,000",49.9590093,14.3622008,"Jiříčkova, Prague - Lipence",Other,18 m²,,Partially furnished,1,No,No,No,No,Yes,No,No,01. 06. 2022,,"CZK 7,000",Personal,Brick building,,534,297,386,555,488,,,,,,10 to 30 years years,Standard materials and solutions,Electric boiler,Ground floor,,50 m²,,,,,,
695122,"CZK 14,000",50.14774165,14.4489425,"Bolebořská, Prague - Dolní Chabry",2 bedroom,63 m²,"CZK 5,130",Unfurnished,2,No,No,Yes,No,Yes,No,No,28. 04. 2022,Excellent,"CZK 18,000",Cooperative,Brick building,G,159,299,405,368,359,822,757,631,,,,,,,,,,,,,,
449204,"CZK 15,000",50.080914047543,14.457678969311,"Křišťanova, Prague - Žižkov",1 bedroom with open-plan kitchen,49 m²,"CZK 4,000",Furnished,2,No,No,Yes,Yes,No,Yes,No,01. 06. 2022,Good,"CZK 30,000",Personal,Brick building,,270,524,229,264,183,637,302,205,533,220,,,,,,,,,,,,
87340,"CZK 28,000",50.0734871,14.3916435,"Zapova, Prague - Smíchov",4 bedroom,112 m²,CZK 987,Partially furnished,3,No,No,No,No,No,No,Yes,,Excellent,"CZK 56,000",Personal,Brick building,,287,"1,211",218,902,58,993,297,739,"1,200",129,,Standard materials and solutions,Gas boiler,Middle floor,,,Overall,,,,,
433813,"CZK 15,000",50.0563315,14.2828153,"Sazovická, Prague - Zličín",1 bedroom with open-plan kitchen,58 m²,"CZK 2,500",Furnished,1,No,No,No,No,No,No,No,01. 06. 2022,New build,"CZK 40,000",Personal,Brick building,A,86,"1,102",756,686,911,810,300,"1,049",149,,1 to 10 years years,Premium materials and solutions,District heating,,Yes,,,,,,,
31263,"CZK 16,000",50.1115724,14.4775255,Prague - Libeň,3 bedroom,70 m²,"CZK 3,820",Unfurnished,,No,No,No,No,No,No,No,27. 04. 2022,Good,"CZK 20,000",Personal,Brick building,,207,"1,286",438,977,150,622,756,"1,018",699,41,,Standard materials and solutions,Electric boiler,Ground floor,,,Interior,,,,,
551075,"CZK 16,000",50.0893775,14.46752,"Biskupcova, Prague - Žižkov",1 bedroom with open-plan kitchen,50 m²,"CZK 1,000",Furnished,3,No,No,Yes,No,No,Yes,No,27. 04. 2022,Excellent,"CZK 19,800",Personal,Brick building,,97,735,22,65,76,93,396,481,427,267,over 50 years years,Standard materials and solutions,Other,Middle floor,,,Overall,,,,,
699695,"CZK 14,500",50.14276,14.5262,"Kadečkové, Prague - Letňany",1 bedroom with open-plan kitchen,42 m²,"CZK 2,000",Unfurnished,2,Yes,No,Yes,No,Yes,Yes,Yes,01. 06. 2022,New build,"CZK 29,000",Personal,Brick building,B,814,"1,169","1,498",373,"1,293","1,416",726,490,,,,,,,,,,,,,,
685106,"CZK 17,500",50.06662,14.42307,"Horská, Prague - Nové Město",Studio,33 m²,"CZK 5,000",Furnished,5,Yes,No,No,No,No,No,No,11. 07. 2022,New build,"CZK 22,500",Personal,Brick building,B,114,989,23,10,23,31,353,549,399,398,,,,,,,,,,,,
685115,"CZK 23,000",50.06636,14.42333,"Horská, Prague - Nové Město",1 bedroom with open-plan kitchen,50 m²,"CZK 7,000",Furnished,4,No,No,No,Yes,Yes,Yes,Yes,15. 07. 2022,New build,"CZK 30,000",Personal,Brick building,B,165,981,117,149,162,109,492,669,487,409,,,,,,,,,,,,
586683,"CZK 17,000",50.05174,14.543651,"Horolezecká, Prague - Hostivař",1 bedroom with open-plan kitchen,58 m²,"CZK 6,000",Furnished,6,Yes,No,No,No,No,No,No,15. 02. 2020,,"CZK 23,000",Personal,Brick building,A,235,288,192,226,389,754,172,512,293,,,,,,,,,,,,,
716057,"CZK 16,000",50.07755,14.43073,"Čelakovského sady, Prague - Vinohrady",Small studio,22 m²,"CZK 1,000",Furnished,4,No,No,No,No,No,Yes,No,10. 06. 2022,Excellent,"CZK 10,000",Personal,Other,B,231,407,203,126,70,313,504,578,223,376,,,,,,,,,,,,
715418,"CZK 14,500",50.0367596,14.5056446,Prague - Chodov,Studio,34 m²,"CZK 3,000",Partially furnished,1,Yes,No,No,No,No,Yes,Yes,23. 05. 2022,New build,"CZK 14,500",Personal,Other,B,221,601,232,"1,420",43,398,201,201,38,102,,,,,,,,,,,,
25959,"CZK 12,600",50.1335671,14.4751987,"Kubíkova, Prague - Kobylisy",1 bedroom with open-plan kitchen,48 m²,"CZK 2,350",Partially furnished,2,No,No,Yes,No,No,Yes,No,25. 04. 2022,,"CZK 20,000",,Prefab concrete building,C,242,978,430,"1,107",305,922,324,445,"1,248",356,,Standard materials and solutions,District heating,Middle floor,,,,,,,,
716038,"CZK 14,500",50.07486,14.42255,"Salmovská, Prague - Nové Město",Studio,20 m²,"CZK 1,500",Furnished,2,No,No,No,No,No,Yes,No,01. 05. 2022,New build,"CZK 16,000",Personal,Brick building,G,150,397,110,388,95,207,304,316,662,421,,,,,,,,,,,,
651403,"CZK 16,000",50.064968,14.594997,"Ke Korunce, Prague - Dubeč",1 bedroom with open-plan kitchen,58 m²,"CZK 4,000",Furnished,3,No,Yes,No,No,Yes,No,No,01. 05. 2022,New build,"CZK 30,000",Personal,Brick building,A,101,959,427,585,313,653,967,,,,,Premium materials and solutions,Gas boiler,,Yes,,,,,,,
552720,"CZK 23,999",50.1017746,14.419715,"Havanská, Prague - Bubeneč",3 bedroom,108 m²,CZK 500,Unfurnished,4,No,No,No,No,No,Yes,No,03/2019,Excellent,CZK 1,Personal,Brick building,G,217,398,16,267,151,484,94,280,290,,,Standard materials and solutions,Gas boiler,Middle floor,,,,,,,,
671979,"CZK 9,500",50.09451,14.49492,"U Kněžské louky, Prague - Žižkov",1 bedroom with open-plan kitchen,44 m²,"CZK 1,000",Partially furnished,,No,No,No,No,No,No,No,01. 05. 2022,Excellent,"CZK 10,500",Personal,Brick building,G,148,366,252,698,97,388,286,527,430,225,30 to 50 years years,Standard materials and solutions,Other,Ground floor,,,,,,,,
710368,"CZK 16,990",50.0770962,14.4355937,Prague - Vinohrady,Studio,24 m²,"CZK 2,890",,,No,No,No,No,No,Yes,No,01. 06. 2022,Excellent,"CZK 10,000",Personal,Brick building,G,32,97,83,143,48,139,384,384,579,732,,,,,,,,,,,,
716009,"CZK 18,500",50.0483074,14.3124035,Prague - Stodůlky,1 bedroom with open-plan kitchen,55 m²,"CZK 3,500",Partially furnished,1,No,Yes,No,No,Yes,Yes,Yes,01. 05. 2022,Excellent,"CZK 27,000",Personal,Brick building,D,385,385,256,924,205,493,300,294,201,191,1 to 10 years years,,,Ground floor,Yes,40 m²,,,,,,
575502,"CZK 18,000",50.0656113,14.4278253,"Oldřichova, Prague - Nusle",2 bedroom with open-plan kitchen,52 m²,"CZK 1,200",Partially furnished,4,No,No,Yes,No,No,No,No,01. 06. 2022,Excellent,"CZK 34,000",Personal,Brick building,G,241,876,155,451,119,301,585,697,417,245,,Standard materials and solutions,Electric boiler,Middle floor,,,Overall,,,,,
715999,"CZK 10,000",50.08865,14.40115,"Nerudova, Prague - Malá Strana",Studio,33 m²,"CZK 4,420",Partially furnished,3,No,No,No,No,No,No,No,13. 05. 2022,Good,"CZK 20,000",Personal,Brick building,G,86,349,35,251,0,75,280,716,862,497,,,,,,,,,,,,
704120,"CZK 21,000",50.0568,14.37815,"Kačirkova, Prague - Jinonice",1 bedroom with open-plan kitchen,57 m²,"CZK 3,000",Partially furnished,4,No,No,Yes,Yes,No,Yes,Yes,01. 02. 2022,New build,"CZK 24,000",Personal,Brick building,B,425,383,567,433,477,975,428,"1,467",364,,,,Central heating,,,,,,,,,
715981,"CZK 24,000",50.07555,14.38298,"Pod Hájem, Prague - Smíchov",1 bedroom with open-plan kitchen,75 m²,"CZK 5,000",Furnished,1,No,No,No,No,Yes,No,No,01. 06. 2022,Excellent,"CZK 54,000",Personal,Brick building,G,575,"1,192",746,"1,338",759,"1,396",771,376,"1,049",371,,,,,,,,,,,,
623185,"CZK 14,000",50.064273,14.270993,"Hostivická, Prague - Sobín",1 bedroom with open-plan kitchen,52 m²,"CZK 2,000",Partially furnished,2,No,Yes,No,No,Yes,No,No,27. 04. 2022,Excellent,"CZK 19,000",Personal,Brick building,B,49,"1,321",86,"1,128",,,,,,,1 to 10 years years,Standard materials and solutions,Central heating,Middle floor,Yes,20 m²,Overall,,,,,
520398,"CZK 24,000",50.0127421,14.3877674,Prague - Velká Chuchle,2 bedroom with open-plan kitchen,96 m²,"CZK 3,500",Furnished,,Yes,No,No,No,Yes,No,No,01. 05. 2022,,"CZK 48,000",Personal,Brick building,C,197,372,300,504,598,,,,,,,,,,,,,,,,,
641972,"CZK 8,000",49.965235,14.36761,"Josefa Houdka, Prague - Lipence",Studio,25 m²,"CZK 4,000",Furnished,,No,Yes,No,No,No,No,No,01. 02. 2021,Excellent,"CZK 10,000",Personal,Brick building,B,114,954,694,"1,440",963,"1,322",,,,,,,,,,,,,,,,
715943,"CZK 17,000",50.14016,14.37385,"Pod Rybníčkem, Prague - Suchdol",2 bedroom with open-plan kitchen,62 m²,"CZK 4,000",Partially furnished,1,No,Yes,No,No,No,No,Yes,01. 05. 2022,Excellent,"CZK 30,000",Personal,Brick building,G,647,"1,057",733,"1,062",201,979,752,"1,304","1,480",594,,,,,,,,,,,,
150740,"CZK 13,000",50.070043,14.3676817,"Plzeňská, Prague - Smíchov",1 bedroom,36 m²,"CZK 2,000",Partially furnished,1,No,No,No,No,No,No,No,,Excellent,"CZK 15,000",Personal,Brick building,C,281,584,176,286,42,178,350,"1,363",693,362,1 to 10 years years,Standard materials and solutions,Gas boiler,,,,,,,,,
624497,"CZK 14,500",50.056579,14.373918,"Kačírkova, Prague - Jinonice",Studio,33 m²,"CZK 2,500",,3,Yes,No,No,No,No,No,No,01. 05. 2022,New build,"CZK 10,000",Personal,Low-energy building,A,167,110,211,"1,262",70,153,729,190,"1,174",169,,,,,,,,,,,,
715316,"CZK 20,000",50.0471,14.30405,"Svitákova, Prague - Stodůlky",1 bedroom with open-plan kitchen,47 m²,"CZK 4,000",Furnished,5,Yes,No,No,No,Yes,Yes,No,20. 04. 2022,Excellent,"CZK 40,000",Personal,Brick building,G,176,168,143,114,939,958,584,745,127,,,,,,,,,,,,,
350796,"CZK 12,000",50.1039365,14.5127289,"Pod Harfou, Prague - Vysočany",Studio,36 m²,"CZK 3,000",Partially furnished,7,No,No,No,No,No,Yes,No,08. 05. 2022,,"CZK 15,000",Personal,Brick building,,155,236,"1,362",936,429,759,"1,081",804,219,,,,District heating,,,,,,,,,
715920,"CZK 35,000",50.0895937,14.3696966,"Na Bateriích, Prague - Střešovice",2 bedroom with open-plan kitchen,83 m²,"CZK 4,000",Partially furnished,3,Yes,Yes,No,No,Yes,No,No,26. 04. 2022,Excellent,"CZK 35,000",Personal,Other,B,383,882,218,971,385,350,465,717,531,348,,,,,,,,,,,,
694826,"CZK 12,000",50.135,14.46912,Prague - Kobylisy,1 bedroom with open-plan kitchen,49 m²,"CZK 5,000",Partially furnished,1,No,No,Yes,No,No,No,No,01. 05. 2022,Good,"CZK 17,000",Personal,Prefab concrete building,A,280,993,364,"1,015",324,893,399,221,"1,423",246,1 to 10 years years,Standard materials and solutions,District heating,Raised ground floor,,,,,,,,
715306,"CZK 20,000",50.06326,14.28874,"Křivatcová, Prague - Zličín",2 bedroom with open-plan kitchen,70 m²,"CZK 5,000",Partially furnished,1,Yes,No,No,Yes,Yes,Yes,No,21. 04. 2022,New build,"CZK 25,000",Personal,Brick building,A,185,129,"1,122","1,370",544,"1,481",680,838,446,,,,,,,,,,,,,
554738,"CZK 17,000",50.0694,14.4840287,Prague - Strašnice,1 bedroom with open-plan kitchen,42 m²,"CZK 4,500",Partially furnished,5,Yes,No,Yes,No,No,No,No,16. 05. 2022,New build,"CZK 34,000",Personal,Brick building,,341,748,429,494,264,420,647,692,482,532,,,District heating,,Yes,,,,,,,
715906,"CZK 19,000",50.1206665,14.4611681,"Ke Stírce, Prague - Kobylisy",1 bedroom with open-plan kitchen,55 m²,"CZK 2,000",Furnished,1,No,Yes,No,No,Yes,Yes,No,01. 06. 2022,Excellent,"CZK 19,000",Personal,Other,G,166,138,188,453,286,224,598,234,742,300,1 to 10 years years,Standard materials and solutions,Gas boiler,Ground floor,,10 m²,,,,,,
713734,"CZK 13,000",50.03225,14.55993,"Jakobiho, Prague - Petrovice",1 bedroom with open-plan kitchen,43 m²,"CZK 4,000",Partially furnished,9,No,No,Yes,No,Yes,Yes,No,01. 05. 2022,Excellent,"CZK 13,000",Personal,Prefab concrete building,B,123,"1,094",507,"1,191",86,966,252,125,490,18,,,District heating,,,,Bathroom unit,,,,,
713379,"CZK 16,000",50.12931,14.49382,"Makedonská, Prague - Střížkov",Studio,42 m²,"CZK 2,600",Partially furnished,6,Yes,No,No,No,Yes,No,No,18. 04. 2022,New build,"CZK 30,000",Personal,Brick building,D,208,909,53,834,481,327,408,285,"1,035",155,1 to 10 years years,Premium materials and solutions,District heating,Top floor,Yes,,Overall,,,,,
715878,"CZK 10,000",50.06038,14.3974,"Holubova, Prague - Smíchov",Studio,25 m²,"CZK 3,000",Partially furnished,1,No,No,No,No,No,No,No,01. 06. 2022,Excellent,"CZK 10,000",Personal,Brick building,G,177,897,204,758,197,597,434,717,495,373,,,,Ground floor,,,,,,,,
715877,"CZK 18,490",50.04469833333,14.51761583333,"náměstí Přátelství, Prague - Hostivař",1 bedroom with open-plan kitchen,61 m²,"CZK 2,329",Furnished,7,Yes,No,No,No,Yes,Yes,No,,New build,"CZK 20,819",Personal,Brick building,B,153,134,70,59,913,292,"1,006",102,,,,,,,Yes,,,"CZK 20,819

                                
                                
                
i",,,,
715876,"CZK 15,000",50.0124216,14.4017606,"Vrátnická, Prague - Modřany",1 bedroom with open-plan kitchen,53 m²,"CZK 4,000",Partially furnished,2,Yes,No,Yes,No,No,Yes,Yes,25. 04. 2022,New build,"CZK 30,000",Personal,Brick building,G,79,953,290,"1,197",615,"1,258","1,259",537,,,,,,,,,,,,,,
715858,"CZK 19,000",50.07632,14.42788,"Hálkova, Prague - Nové Město",1 bedroom with open-plan kitchen,46 m²,"CZK 6,000",Furnished,1,No,No,No,No,No,No,No,01. 05. 2022,Excellent,"CZK 25,000",Personal,Brick building,G,216,660,188,120,96,151,187,262,216,168,,,,,,,,,,,,
715862,"CZK 13,800",50.09118,14.34546,"Krásného, Prague - Veleslavín",1 bedroom with open-plan kitchen,56 m²,"CZK 3,500",Partially furnished,4,No,No,Yes,No,No,No,No,01. 05. 2022,Excellent,"CZK 15,000",Personal,Prefab concrete building,G,144,382,95,309,314,284,183,208,689,39,,,,,,,,,,,,
645018,"CZK 15,000",50.086305,14.422709,"Kamzíková, Prague - Staré Město",1 bedroom,25 m²,"CZK 5,000",Furnished,2,No,No,No,No,No,No,No,01. 06. 2021,Excellent,"CZK 20,000",Personal,Brick building,G,328,441,85,176,39,224,174,429,297,437,,,Other,Middle floor,,,,,,,,
715256,"CZK 16,000",50.09179,14.44168,"Sokolovská, Prague - Karlín",Studio,18 m²,"CZK 2,500",Furnished,2,No,Yes,No,No,No,No,No,25. 04. 2022,Excellent,"CZK 18,500",Personal,Brick building,G,170,423,142,168,13,109,427,891,261,225,,,,,,,,,,,,
35209,"CZK 16,400",50.0709893,14.5034918,"Sečská 21, Prague - Strašnice",2 bedroom,65 m²,"CZK 3,000",Partially furnished,4,No,No,No,No,No,No,No,21. 05. 2018,,"CZK 20,000",Cooperative,Prefab concrete building,,268,"1,308",227,"1,096",483,613,251,400,960,64,30 to 50 years years,Standard materials and solutions,District heating,Top floor,,,Overall,,,,,
496356,"CZK 28,000",50.0896186,14.4324025,"Havlíčkova, Prague - Nové Město",2 bedroom with open-plan kitchen,164 m²,"CZK 3,000",Furnished,4,No,No,No,No,No,No,No,01. 07. 2022,,"CZK 31,000",Personal,Brick building,G,212,199,123,98,33,92,321,131,259,513,,,Gas boiler,Attic,,,,,,,,
703675,"CZK 23,500",50.09054,14.42611,"Dlouhá, Prague - Staré Město",1 bedroom with open-plan kitchen,49 m²,"CZK 1,800",Furnished,1,No,No,Yes,No,No,Yes,No,01. 06. 2022,Excellent,"CZK 49,580",Personal,Brick building,G,77,200,48,62,30,211,200,222,145,196,,Premium materials and solutions,Central heating,Middle floor,,,Interior,,,,,
715239,"CZK 18,000",50.0886644,14.484117,"Olgy Havlové, Prague - Žižkov",Studio,38 m²,"CZK 1,500",Partially furnished,7,Yes,No,Yes,No,Yes,Yes,No,20. 04. 2022,New build,"CZK 54,000",Personal,Brick building,A,381,810,423,623,137,666,490,358,355,113,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,,,,,,,,
715839,"CZK 15,000",50.0406073,14.4348978,"Hudečkova, Prague - Krč",1 bedroom with open-plan kitchen,46 m²,,Furnished,1,No,No,Yes,Yes,No,No,No,15. 05. 2022,Excellent,"CZK 15,000",Personal,Prefab concrete building,G,181,741,120,386,116,610,939,235,501,102,,,,,,,,,,,,
715831,"CZK 23,000",50.04981,14.48307,"Střimelická, Prague - Záběhlice",3 bedroom,68 m²,"CZK 3,400",Unfurnished,6,Yes,No,Yes,No,No,Yes,No,01. 06. 2022,Excellent,"CZK 46,000",Personal,Brick building,C,88,583,115,563,197,"1,395",409,259,841,204,over 50 years years,Standard materials and solutions,Central heating,Top floor,,,Bathroom unit,,,,,
715826,"CZK 17,500",50.10089,14.349,"Nad Jenerálkou, Prague - Vokovice",1 bedroom with open-plan kitchen,70 m²,CZK 1,Furnished,,No,No,No,No,No,No,No,25. 04. 2022,Excellent,"CZK 20,000",Personal,Brick building,C,378,"1,483",429,"1,310",445,714,615,554,414,288,,,,,,,,,,,,
425448,"CZK 10,500",50.0582532,14.44353,"Na Jezerce, Prague - Nusle",Small studio,18 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,No,No,02. 01. 2022,Excellent,"CZK 12,500",Personal,Brick building,,96,"1,112",343,721,186,792,491,465,675,180,1 to 10 years years,Standard materials and solutions,,,,,Overall,,,,,
706675,"CZK 12,990",50.10241638888,14.47648416666,"Sokolovská, Prague - Libeň",1 bedroom,44 m²,"CZK 3,479",Furnished,1,No,No,Yes,No,No,No,No,,Excellent,"CZK 16,469",Personal,Brick building,B,130,222,63,270,198,305,184,230,208,532,,,,,,,,"CZK 16,469

                                
                                
                
i",,,,
715687,"CZK 20,000",50.0441,14.33704,"Jeremiášova, Prague - Stodůlky",1 bedroom with open-plan kitchen,60 m²,"CZK 5,000",Furnished,5,Yes,No,No,No,No,Yes,No,01. 05. 2022,Excellent,"CZK 40,000",Personal,Brick building,B,124,449,65,478,249,470,197,379,667,90,10 to 30 years years,Premium materials and solutions,District heating,Middle floor,,,,,,,,
473621,"CZK 33,000",50.088662,14.4097039,"U Lužického semináře, Prague - Malá Strana",3 bedroom,92 m²,"CZK 6,000",Unfurnished,4,No,Yes,No,No,No,No,No,01. 05. 2022,Excellent,"CZK 50,000",Personal,Brick building,,300,442,115,421,2,720,478,325,960,178,1 to 10 years years,Premium materials and solutions,Gas boiler,Attic,,,Overall,,,,,
698456,"CZK 11,000",50.05759,14.53231,"Štěrboholská, Prague - Hostivař",1 bedroom,35 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,No,No,15. 01. 2022,Good,"CZK 10,000",Personal,Brick building,G,218,515,327,"1,148","1,230","1,136",413,449,,,,,,,,,,,,,,
715735,"CZK 25,000",49.99902,14.41595,"Dolnocholupická, Prague - Modřany",1 bedroom with open-plan kitchen,68 m²,"CZK 5,230",Furnished,5,No,Yes,Yes,No,Yes,Yes,Yes,01. 05. 2022,New build,"CZK 50,000",Personal,Brick building,C,75,874,923,969,679,976,965,942,847,327,,,,,,,,,,,,
