Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Refundable security deposit,Ownership Type,Building Type,Condition,Heating,Total number of floors,PENB,Renovation,Age,Design,Front garden,New building,Administration fee,Developer name,Project name,Kód jednotky
628099,"CZK 35,000",50.067668,14.359419,"U tenisu, Prague - Košíře",5 bedroom,110 m²,"CZK 2,500",Furnished,1,No,No,No,No,No,No,Yes,01. 06. 2022,272,"1,304",826,960,438,853,675,696,462,761,"CZK 70,000",Personal,Brick building,Excellent,Gas boiler,Middle floor,A,Overall,1 to 10 years years,,95 m²,,,,,
596521,"CZK 5,000",50.057161,14.46881,"U Plynárny, Prague - Michle",Studio,48 m²,CZK 800,Partially furnished,1,No,No,No,No,No,No,No,01. 04. 2022,54,"1,183",181,"1,352",633,200,749,"1,088",67,,"CZK 5,000",Personal,Brick building,New build,District heating,Ground floor,B,,1 to 10 years years,Premium materials and solutions,,Yes,,,,
710403,"CZK 9,000",50.06941,14.40228,"Klicperova, Prague - Smíchov",Studio,20 m²,"CZK 1,500",Partially furnished,1,No,No,No,No,No,Yes,No,01. 04. 2022,186,288,145,100,69,154,387,761,998,319,"CZK 1,500",Personal,Brick building,Excellent,,,G,,,,,,,,,
710405,"CZK 12,000",50.06941,14.40228,"Klicperova, Prague - Smíchov",1 bedroom with open-plan kitchen,67 m²,"CZK 1,500",Partially furnished,1,No,No,No,No,No,Yes,No,01. 04. 2022,186,288,145,100,69,154,387,761,998,319,"CZK 20,000",Personal,Brick building,Good,,,G,,,,,,,,,
521368,"CZK 17,000",50.1027761,14.4971369,"Českomoravská, Prague - Libeň",1 bedroom with open-plan kitchen,50 m²,"CZK 5,000",Partially furnished,6,No,Yes,Yes,No,Yes,Yes,No,14. 03. 2022,221,603,340,203,200,104,527,"1,217",650,405,"CZK 24,000",Personal,Brick building,Excellent,,Top floor,,,,,,,,,,
699667,"CZK 34,500",50.08581,14.46733,"Pitterova, Prague - Žižkov",1 bedroom with open-plan kitchen,106 m²,"CZK 7,500",Furnished,13,No,Yes,No,No,Yes,Yes,No,15. 05. 2022,414,428,459,605,193,334,656,302,197,59,"CZK 35,000",Personal,Other,New build,,,C,,,,,,,,,
710905,"CZK 19,000",50.1316367,14.5540352,"Martinická, Prague - Kbely",1 bedroom with open-plan kitchen,46 m²,"CZK 4,000",Furnished,1,No,Yes,No,No,No,Yes,Yes,30. 04. 2022,166,764,230,176,215,908,641,780,101,,"CZK 30,000",Personal,Brick building,Excellent,District heating,Raised ground floor,C,,,,,Yes,,,,
708954,"CZK 14,167",50.056675,14.4689133,"U Plynárny, Prague - Michle",Studio,38 m²,"CZK 2,681",,1,No,No,No,No,No,No,No,01. 04. 2022,0,"1,097",153,"1,397",642,172,794,"1,002",105,,"CZK 16,848",Personal,Other,Good,,,,,,,,,"CZK 2,125",,,
539475,"CZK 20,000",50.0460364,14.3241152,"U Jezera, Prague - Stodůlky",2 bedroom with open-plan kitchen,82 m²,"CZK 4,656",Partially furnished,8,No,No,Yes,Yes,No,Yes,No,20. 04. 2022,332,700,316,253,209,313,236,93,299,91,"CZK 40,000",Cooperative,Prefab concrete building,Excellent,District heating,Middle floor,C,Overall,10 to 30 years years,Premium materials and solutions,,,,,,
156828,"CZK 15,500",50.0780634,14.4580267,"Baranova, Prague - Žižkov",1 bedroom with open-plan kitchen,55 m²,CZK 800,Partially furnished,2,No,No,No,No,No,Yes,No,01. 03. 2022,95,426,68,168,77,236,547,654,801,288,"CZK 20,000",Personal,Brick building,Excellent,Other,,,,,,,,,,,
460121,"CZK 15,600",50.074587,14.443176,"Moravská, Prague - Vinohrady",1 bedroom with open-plan kitchen,50 m²,"CZK 2,700",Furnished,3,No,No,Yes,No,No,Yes,No,,169,27,121,533,102,404,206,285,522,276,"CZK 18,300",Personal,Brick building,Excellent,,Middle floor,,Overall,,Standard materials and solutions,,,,,,
710716,"CZK 17,490",50.12410861111,14.45105888888,"Čimická, Prague - Kobylisy",2 bedroom with open-plan kitchen,56 m²,"CZK 3,275",Partially furnished,1,No,No,Yes,No,No,Yes,No,,129,911,89,68,310,369,384,605,"1,119",238,"CZK 20,765",Personal,Brick building,Excellent,,,G,,,,,,"CZK 20,765

                                
                                
                
i",,,
710699,"CZK 9,990",50.02972083333,14.44998888888,"Štúrova, Prague - Krč",Studio,26 m²,"CZK 3,100",Partially furnished,,No,No,No,No,No,No,No,,113,"1,284",200,101,713,832,"1,163",548,369,,"CZK 13,090",Personal,Prefab concrete building,Good,,,G,,,,,,"CZK 13,090

                                
                                
                
i",,,
683821,"CZK 23,000",50.05484,14.44049,"Spolupráce, Prague - Nusle",2 bedroom with open-plan kitchen,58 m²,"CZK 3,200",Furnished,5,No,Yes,No,No,No,No,No,01. 04. 2022,184,"1,129",323,565,140,485,462,303,711,319,"CZK 23,000",Personal,Brick building,Excellent,Gas boiler,,G,Interior,,Premium materials and solutions,,,,,,
710118,"CZK 17,000",50.06355,14.45312,"Petrohradská, Prague - Vršovice",1 bedroom with open-plan kitchen,60 m²,"CZK 1,000",Unfurnished,5,No,Yes,No,No,No,Yes,No,14. 03. 2022,127,584,125,706,5,569,367,393,371,450,"CZK 20,000",Personal,Brick building,Excellent,,,G,,,,,,,,,
575334,"CZK 25,000",50.0312027,14.4462594,"Pod Višňovkou, Prague - Krč",3 bedroom,98 m²,"CZK 7,000",Furnished,1,Yes,No,No,No,No,No,Yes,01. 05. 2022,138,"1,466",435,"1,412",434,856,882,"1,114",934,755,"CZK 30,000",Personal,Brick building,Excellent,Gas boiler,Raised ground floor,D,Overall,,,500 m²,,,,,
710052,"CZK 14,000",50.00821,14.4063,"Vojtova, Prague - Modřany",1 bedroom,51 m²,"CZK 4,500",Furnished,1,No,No,No,No,Yes,No,No,10. 03. 2022,150,"1,086",483,989,492,725,257,690,"1,373",207,"CZK 18,500",Personal,Brick building,Excellent,,Ground floor,G,Overall,,,,,,,,
591600,"CZK 13,000",50.035578,14.410744,"Nad Malým Mýtem, Prague - Braník",1 bedroom with open-plan kitchen,42 m²,"CZK 1,600",Partially furnished,2,No,No,No,No,No,No,No,01. 02. 2020,183,357,225,246,209,387,265,"1,108",138,,"CZK 25,000",Personal,Brick building,Excellent,Other,Middle floor,E,Interior,1 to 10 years years,Premium materials and solutions,,,,,,
575002,"CZK 12,000",50.0570457,14.4400154,"Soudní, Prague - Nusle",Small studio,35 m²,CZK 500,Partially furnished,3,No,No,Yes,No,No,No,No,10. 03. 2022,133,"1,323",350,629,244,656,543,480,530,262,"CZK 24,000",Personal,Brick building,Excellent,Gas boiler,,D,Interior,,Standard materials and solutions,,,,,,
507218,"CZK 35,000",50.0763203,14.3728569,"Libínská, Prague - Smíchov",2 bedroom with open-plan kitchen,120 m²,"CZK 8,000",Partially furnished,3,Yes,No,No,No,Yes,No,No,,238,"1,082",705,"1,275",549,"1,065","1,121","1,002",531,470,"CZK 18,000",Personal,Prefab concrete building,,,Top floor,,,,,,,,,,
709893,"CZK 15,000",50.05363,14.43595,"Kotorská, Prague - Nusle",1 bedroom,46 m²,"CZK 4,000",Furnished,8,Yes,No,Yes,No,No,Yes,No,11. 04. 2022,251,837,87,390,146,303,395,262,429,278,"CZK 30,000",Personal,Prefab concrete building,Excellent,,,G,,,,,,,,,
285346,"CZK 15,500",50.0127154,14.623104,Prague - Kolovraty,1 bedroom with open-plan kitchen,60 m²,"CZK 2,500",Furnished,2,No,No,No,No,No,No,No,01. 04. 2022,78,498,293,157,95,181,502,409,176,,,Personal,Brick building,,Central heating,,,Interior,,,,,,,,
522222,"CZK 15,000",50.0230258,14.4554361,Prague - Krč,2 bedroom with open-plan kitchen,60 m²,"CZK 3,500",Furnished,1,No,No,No,No,No,No,No,19. 03. 2022,425,779,668,351,314,585,"1,221",720,601,,"CZK 20,000",Personal,Prefab concrete building,Excellent,Central heating,Raised ground floor,,Overall,,Standard materials and solutions,,,,,,
709146,"CZK 26,000",50.03217,14.39395,"Lumiérů, Prague - Hlubočepy",1 bedroom with open-plan kitchen,68 m²,"CZK 2,000",Partially furnished,2,Yes,No,No,No,No,No,No,01. 04. 2022,154,840,"1,433",272,"1,491",97,,,,,"CZK 78,000",Cooperative,Brick building,Excellent,,,G,,,,,,,,,
709032,"CZK 20,000",50.04829,14.30282,"Svitákova, Prague - Stodůlky",1 bedroom with open-plan kitchen,52 m²,"CZK 4,500",Partially furnished,5,No,Yes,No,No,Yes,No,Yes,01. 06. 2022,378,322,169,334,"1,107","1,075",702,863,43,,"CZK 20,000",Personal,Brick building,New build,,,B,,,,,,,,,
546070,"CZK 12,000",50.138952817143,14.513084457672,"Stará náves, Prague - Letňany",Studio,34 m²,"CZK 4,500",Furnished,1,No,No,No,No,Yes,No,No,09. 03. 2022,390,393,567,846,295,344,454,723,703,146,"CZK 16,500",Personal,Brick building,New build,District heating,Middle floor,A,Overall,1 to 10 years years,Premium materials and solutions,,Yes,,,,
286098,"CZK 13,500",50.057543,14.5025042,"U Zahradního města, Prague - Záběhlice",1 bedroom with open-plan kitchen,50 m²,"CZK 2,700",Partially furnished,2,No,No,No,No,No,No,No,,148,66,447,517,390,472,451,421,668,112,"CZK 28,000",Personal,Brick building,New build,Central heating,Middle floor,,,10 to 30 years years,Standard materials and solutions,,,,,,
709722,"CZK 15,500",50.0203,14.45305,"Štúrova, Prague - Krč",1 bedroom with open-plan kitchen,50 m²,"CZK 4,000",Furnished,13,No,No,No,Yes,Yes,Yes,No,01. 05. 2022,248,361,245,432,290,974,"1,069",895,656,,"CZK 35,000",Personal,Prefab concrete building,Excellent,Central heating,Middle floor,G,,,,,,,,,
709648,"CZK 13,500",50.10794,14.51753,"Svatošových, Prague - Vysočany",Studio,37 m²,"CZK 3,200",Furnished,2,Yes,No,No,No,No,No,No,01. 05. 2022,452,563,"1,404",572,972,"1,255","1,221",294,133,,"CZK 20,000",Personal,Brick building,New build,,,B,,,,,,,,,
709629,"CZK 17,500",50.10778,14.47439,"Andrštova, Prague - Libeň",2 bedroom,72 m²,"CZK 4,500",Partially furnished,1,No,No,Yes,No,No,No,No,01. 04. 2022,311,762,258,352,250,361,291,585,379,318,"CZK 35,000",Personal,Brick building,Excellent,,,G,,,,,,,,,
595689,"CZK 35,000",50.097265,14.398851,"Václavkova, Prague - Dejvice",2 bedroom with open-plan kitchen,103 m²,"CZK 3,000",Partially furnished,3,No,No,No,No,No,Yes,No,01. 05. 2022,128,334,130,181,125,343,247,698,465,172,"CZK 35,000",Personal,Brick building,Excellent,Gas boiler,Middle floor,G,Overall,,Premium materials and solutions,,,,,,
709572,"CZK 15,900",50.06814,14.55724,"Honzíkova, Prague - Dolní Měcholupy",1 bedroom with open-plan kitchen,53 m²,"CZK 3,600",Furnished,3,Yes,No,No,No,No,Yes,Yes,14. 03. 2022,834,671,590,850,"1,352","1,492",650,,,,"CZK 15,000",Cooperative,Brick building,New build,,,B,,,,,,,,,
709553,"CZK 29,000",50.07869,14.42557,"Štěpánská, Prague - Nové Město",4 bedroom with open-plan kitchen,182 m²,CZK 500,Partially furnished,4,No,Yes,No,No,No,Yes,No,07. 03. 2022,366,767,307,317,1,330,23,447,454,379,"CZK 29,000",Personal,Brick building,Excellent,,,G,,,,,,,,,
579783,"CZK 18,000",50.143030031221,14.521689496404,"Hlučkova, Prague - Letňany",1 bedroom with open-plan kitchen,51 m²,"CZK 4,500",Furnished,2,Yes,No,Yes,No,No,Yes,Yes,01. 05. 2022,562,918,"1,246",316,"1,042","1,318","1,164",949,113,,"CZK 36,000",Personal,Prefab concrete building,New build,,,B,,,,,,,,,
709336,"CZK 22,000",50.07555,14.38298,"Pod Hájem, Prague - Smíchov",1 bedroom with open-plan kitchen,75 m²,"CZK 5,000",Furnished,1,No,No,No,No,Yes,No,No,01. 06. 2022,575,"1,192",746,"1,338",759,"1,396",771,376,"1,049",371,"CZK 54,000",Personal,Brick building,Excellent,,,G,,,,,,,,,
710132,"CZK 9,990",50.14972722222,14.51586138888,"K Avii, Prague - Čakovice",Studio,28 m²,"CZK 2,859",Unfurnished,1,No,No,No,No,No,No,No,,216,681,568,922,838,635,868,471,,,"CZK 12,849",Personal,Brick building,Good,,,G,,,,,,"CZK 12,849

                                
                                
                
i",,,
705762,"CZK 18,900",50.07465,14.35863,"Jeřabinová, Prague - Motol",2 bedroom with open-plan kitchen,80 m²,"CZK 4,850",Partially furnished,4,Yes,No,No,No,No,Yes,Yes,01. 05. 2022,355,"1,128",602,846,475,445,393,,,,"CZK 30,000",Personal,Brick building,Excellent,,,G,,,,,,,,,
534241,"CZK 14,900",50.0210777,14.4669511,"Velké Kunratické, Prague - Kunratice",1 bedroom with open-plan kitchen,54 m²,"CZK 3,200",Partially furnished,3,No,No,No,No,No,Yes,No,01. 05. 2022,338,"1,295","1,172",125,464,648,154,,,,"CZK 25,000",Personal,Brick building,,,,C,,,,,,,,,
709395,"CZK 11,300",50.13039,14.41911,"Poznaňská, Prague - Bohnice",Studio,46 m²,"CZK 3,072",Unfurnished,7,No,No,Yes,No,No,Yes,No,07. 03. 2022,147,602,403,532,526,417,576,"1,072","1,256",213,"CZK 20,000",Cooperative,Prefab concrete building,Excellent,District heating,Middle floor,B,,,Standard materials and solutions,,,,,,
709329,"CZK 17,500",50.02536,14.43833,"Nad Lesním divadlem, Prague - Braník",3 bedroom,74 m²,"CZK 5,500",Partially furnished,9,Yes,No,No,No,Yes,Yes,No,15. 04. 2022,346,387,347,359,434,413,766,190,"1,016",195,"CZK 17,500",Personal,Prefab concrete building,Good,,,G,,,,,,,,,
562457,"CZK 19,500",50.06721,14.44996,"Sámova, Prague - Vršovice",1 bedroom with open-plan kitchen,50 m²,"CZK 2,500",Furnished,2,No,No,No,No,No,No,No,01. 06. 2022,238,556,185,374,136,83,194,243,327,288,"CZK 22,000",Personal,Brick building,,Central heating,,,,,,,,,,,
365867,"CZK 17,900",50.1141859,14.4693884,"Kašparovo náměstí, Prague - Libeň",1 bedroom with open-plan kitchen,42 m²,"CZK 2,388",Partially furnished,1,Yes,No,Yes,No,No,Yes,Yes,,208,"1,098",66,"1,215",166,337,139,"1,375",835,273,,Personal,Brick building,,,,,,,,,,,,,
693956,"CZK 9,990",50.101898193359,14.567500114441,"Vašátkova, Prague - Černý Most",1 bedroom with open-plan kitchen,45 m²,"CZK 3,151",Furnished,6,No,No,Yes,No,No,Yes,No,,225,965,229,"1,246",744,804,435,414,"1,250",333,"CZK 13,141",Personal,Prefab concrete building,Good,,,C,,,,,,"CZK 13,141

                                
                                
                
i",,,
709729,"CZK 27,000",50.12026,14.46009,"Pod Hliništěm, Prague - Kobylisy",2 bedroom with open-plan kitchen,92 m²,,Furnished,3,Yes,No,No,No,Yes,No,No,01. 04. 2022,72,79,73,507,170,109,748,448,956,514,,Personal,Low-energy building,New build,Gas boiler,Top floor,C,Overall,1 to 10 years years,Premium materials and solutions,,Yes,,,,
709764,"CZK 14,000",50.0736928,14.3940859,"Holečkova, Prague - Smíchov",1 bedroom with open-plan kitchen,32 m²,"CZK 4,000",Partially furnished,1,Yes,No,No,No,No,Yes,No,01. 04. 2022,97,"1,011",149,702,163,793,227,941,"1,059",361,"CZK 25,000",Personal,Brick building,New build,,,G,,,,,,,,,
681098,"CZK 19,900",50.04305,14.50172,"Šternovská, Prague - Chodov",1 bedroom with open-plan kitchen,67 m²,"CZK 3,500",Partially furnished,5,No,Yes,No,No,Yes,Yes,Yes,30. 10. 2021,285,"1,315",723,"1,481",316,793,716,746,565,137,"CZK 20,000",Personal,Brick building,Excellent,,Top floor,G,,,Premium materials and solutions,,,,,,
709620,"CZK 12,490",50.11624833333,14.46934333333,"Na stráži, Prague - Libeň",1 bedroom with open-plan kitchen,49 m²,"CZK 1,339",Unfurnished,2,No,No,No,No,No,No,No,,108,956,19,"1,404",80,248,375,"1,113","1,094",443,"CZK 13,827",Personal,Brick building,Good,,,E,,,,,,"CZK 13,827

                                
                                
                
i",,,
708539,"CZK 30,000",50.07028,14.44046,"Nad Petruskou, Prague - Vinohrady",3 bedroom,101 m²,"CZK 5,000",Furnished,,No,No,No,No,No,No,No,05. 09. 2022,481,545,76,818,122,721,324,85,854,384,"CZK 30,000",Personal,Brick building,Excellent,Central heating,Ground floor,C,Overall,10 to 30 years years,Standard materials and solutions,10 m²,,,,,
708589,"CZK 8,000",50.1385068,14.4766072,"K Ovčínu, Prague - Kobylisy",Small studio,21 m²,"CZK 2,000",Partially furnished,,No,Yes,No,No,Yes,No,No,22. 03. 2022,294,"1,036",883,529,956,891,788,593,512,,"CZK 10,000",Personal,Brick building,New build,,Ground floor,G,Interior,1 to 10 years years,,,,,,,
708542,"CZK 14,000",50.06862,14.50586,"Nedvězská, Prague - Strašnice",1 bedroom with open-plan kitchen,42 m²,"CZK 3,500",Partially furnished,3,No,No,Yes,No,No,Yes,No,01. 05. 2022,167,338,"1,221",191,382,347,339,"1,245",168,,"CZK 25,000",Personal,Prefab concrete building,Excellent,District heating,Middle floor,G,Interior,,Standard materials and solutions,,,,,,
707660,"CZK 65,000",50.07423,14.44409,"Šumavská, Prague - Vinohrady",4 bedroom,164 m²,"CZK 4,900",Furnished,4,No,No,Yes,No,No,Yes,No,28. 02. 2022,142,108,94,612,75,377,285,257,475,229,,Personal,Brick building,Excellent,,,B,,,,,,,,,
708966,"CZK 30,000",50.01264,14.38504,"Pod Akáty, Prague - Velká Chuchle",2 bedroom with open-plan kitchen,78 m²,"CZK 3,000",Partially furnished,1,Yes,No,No,No,Yes,No,No,02. 03. 2022,251,321,336,323,663,,,,,,"CZK 33,000",Personal,Brick building,New build,,,G,,,,,,,,,
573384,"CZK 15,000",50.0862555,14.3740346,"Nad Kajetánkou, Prague - Břevnov",1 bedroom with open-plan kitchen,44 m²,"CZK 1,200",Partially furnished,2,No,No,No,No,No,No,No,01. 06. 2022,117,832,337,527,229,230,258,254,535,387,"CZK 15,000",Personal,Brick building,,,,,,,,,,,,,
473621,"CZK 33,000",50.088662,14.4097039,"U Lužického semináře, Prague - Malá Strana",3 bedroom,92 m²,"CZK 6,000",Unfurnished,4,No,Yes,No,No,No,No,No,01. 05. 2022,300,442,115,421,2,720,478,325,960,178,"CZK 50,000",Personal,Brick building,Excellent,Gas boiler,Attic,,Overall,1 to 10 years years,Premium materials and solutions,,,,,,
708968,"CZK 30,000",50.01264,14.38504,"Pod Akáty, Prague - Velká Chuchle",2 bedroom with open-plan kitchen,83 m²,"CZK 3,000",Partially furnished,1,Yes,No,No,No,Yes,No,No,02. 03. 2022,251,321,336,323,663,,,,,,"CZK 33,000",Personal,Brick building,New build,,,G,,,,,,,,,
709110,"CZK 10,990",50.10302305555,14.51165444444,"Poděbradská, Prague - Vysočany",Studio,33 m²,"CZK 2,139",Partially furnished,1,Yes,No,No,No,No,Yes,No,,137,407,"1,155",771,446,538,"1,265",988,380,,"CZK 13,309",Personal,Other,New build,,,B,,,,,Yes,"CZK 13,309

                                
                                
                
i",,,
700121,"CZK 25,000",50.0525289,14.5116808,"Mattioliho, Prague - Záběhlice",1 bedroom with open-plan kitchen,70 m²,"CZK 4,000",Furnished,1,Yes,No,Yes,No,No,Yes,Yes,19. 01. 2022,225,508,498,551,257,504,945,874,761,446,"CZK 75,000",Personal,Brick building,New build,,,G,,,,,,,,,
633593,"CZK 29,000",50.041848,14.487247,"Jihovýchodní Ix, Prague - Záběhlice",2 bedroom with open-plan kitchen,83 m²,"CZK 6,000",Partially furnished,,No,Yes,Yes,No,Yes,No,No,01. 01. 2022,188,806,833,819,685,637,730,"1,285",528,,"CZK 50,000",Personal,Brick building,New build,Central heating,Ground floor,B,Overall,,Premium materials and solutions,400 m²,,,,,
708817,"CZK 12,490",50.08962055555,14.47229694444,"Ambrožova, Prague - Žižkov",2 bedroom,52 m²,"CZK 1,409",Unfurnished,1,Yes,No,Yes,No,No,Yes,No,,262,866,58,258,76,285,186,141,550,295,"CZK 13,899",Personal,Brick building,Good,,,G,,,,,,"CZK 13,899

                                
                                
                
i",,,
708786,"CZK 17,990",50.07866083333,14.42345777777,"Navrátilova, Prague - Nové Město",1 bedroom with open-plan kitchen,54 m²,"CZK 3,949",Furnished,3,No,No,No,No,No,Yes,No,,161,630,144,170,10,330,214,535,575,472,"CZK 21,939",Personal,Brick building,Excellent,,,D,,,,,,"CZK 21,939

                                
                                
                
i",,,
583726,"CZK 16,000",50.078299,14.459112,"Sudoměřská, Prague - Žižkov",1 bedroom with open-plan kitchen,60 m²,"CZK 3,100",Furnished,3,No,No,No,No,No,Yes,No,01. 05. 2022,162,361,105,219,130,170,647,472,736,207,"CZK 16,000",Personal,Brick building,Excellent,,,B,,,,,,,,,
707670,"CZK 16,000",50.1066,14.56301,"Cíglerova, Prague - Černý Most",2 bedroom,66 m²,"CZK 4,000",Partially furnished,4,Yes,No,Yes,No,No,Yes,No,16. 03. 2022,204,353,71,"1,315",572,409,460,631,"1,299",338,"CZK 20,000",Personal,Prefab concrete building,Good,,,A,,,,,,,,,
706861,"CZK 15,500",50.03182,14.39405,"Lumiérů, Prague - Hlubočepy",3 bedroom,75 m²,"CZK 3,000",Partially furnished,,No,No,Yes,No,No,No,No,16. 02. 2022,149,"1,491",806,"1,399",240,"1,457",128,,,,"CZK 18,500",Cooperative,Brick building,Good,,,G,,,,,,,,,
667734,"CZK 15,000",50.12418,14.50187,"Novoborská, Prague - Prosek",3 bedroom,61 m²,"CZK 4,000",Furnished,2,No,No,Yes,No,No,No,No,20. 04. 2022,329,420,311,509,242,707,335,191,204,,"CZK 19,000",Cooperative,Prefab concrete building,Good,,,E,,,,,,,,,
707544,"CZK 10,000",50.0366328,14.4098252,"Na Mlejnku, Prague - Braník",Studio,32 m²,"CZK 1,781",Partially furnished,4,Yes,No,No,No,Yes,No,No,21. 02. 2022,186,360,229,249,340,367,374,"1,197",192,,"CZK 13,000",Cooperative,Brick building,Excellent,Central heating,,G,Interior,,Standard materials and solutions,,,,,,
699027,"CZK 9,000",50.02181,14.41351,"Pod Lysinami, Prague - Hodkovičky",Studio,30 m²,"CZK 4,000",Furnished,1,No,No,No,No,No,Yes,No,11. 03. 2022,153,"1,312","1,177","1,270",389,"1,468","1,391",83,,,"CZK 14,000",Personal,Prefab concrete building,Excellent,,,G,,,,,,,,,
707510,"CZK 15,000",50.04744,14.40818,"Na Zlíchově, Prague - Hlubočepy",1 bedroom with open-plan kitchen,44 m²,"CZK 2,800",Partially furnished,1,No,Yes,No,No,No,No,No,01. 03. 2022,99,76,76,"1,426","1,021",126,842,867,,,"CZK 17,800",Personal,Brick building,Excellent,,,A,,,,30 m²,,,,,
113106,"CZK 16,800",50.0538919,14.4972997,"U Zahradního Města, Prague - Záběhlice",3 bedroom,67 m²,"CZK 4,500",Partially furnished,3,Yes,No,No,No,No,Yes,No,21. 02. 2022,302,839,466,"1,326",305,474,512,354,751,609,"CZK 33,600",Personal,Brick building,Excellent,Central heating,Middle floor,,,10 to 30 years years,Standard materials and solutions,,,,,,
707434,"CZK 14,000",50.10608,14.58416,"Bryksova, Prague - Černý Most",1 bedroom with open-plan kitchen,39 m²,"CZK 3,000",Furnished,2,No,No,No,No,Yes,Yes,No,21. 02. 2022,514,563,440,487,523,834,"1,462",667,500,,,Personal,Prefab concrete building,Good,,,G,,,,,,,,,
