Price,Fees,Refundable security deposit,Listing ID,Layout,Avaliable from,Floor,Building type,Administrative fee,Floor space,Fully furnished,Condition,Ownership,EPC,Cellar,Lift,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Age,Reconstruction,Heating,Parking,Balcony,Terrace,New-build,Enclosed balcony,Designe,Garage,Plot type,Plot space,"You will rent this apartment for approximately CZK 26,625 CZK"
"CZK 19,900","CZK 5,500","CZK 35,000",591911,3+kk,6/30/2022,3,Brick,,60 m²,Fully furnished,Good,Personal,E,1.0,1.0,,,,,,,,,,,"Kubelíkova, Prague - Žižkov",50.082319,14.452574,10 to 30 years,Complete,Gas boiler,,,,,,Standard,,,,
"CZK 11,000","CZK 4,500","CZK 22,000",720459,Studio,6/30/2022,7,Prefab concrete,,35 m²,Partly,Very good,,B,,,251.76,397.42,347.04,327.29,307.01,393.95,425.18,592.76,1513.07,146.07,Prague - Bohnice,50.1291,14.41537,,,,,1.0,,,,,,,,
"CZK 14,500","CZK 4,500","CZK 29,000",721818,2+kk,6/15/2022,10,Prefab concrete,,47 m²,Partly,Very good,,G,1.0,1.0,109.32,440.68,93.94,1225.08,560.21,557.33,392.87,224.0,444.79,207.45,Prague - Chodov,50.03262,14.51372,,,Distance,,,,,1.0,Standard,,,,
"CZK 18,000","CZK 4,000","CZK 20,000",496885,2+kk,7/1/2022,5,Brick,,51 m²,Fully furnished,Very good,Personal,,,,252.85,217.75,143.73,408.02,132.11,138.85,151.01,303.03,573.83,97.02,"Osadní, Prague - Holešovice",50.1009304,14.447175,,,,,,,,,,,,,
"CZK 24,000","CZK 4,938",CZK 0,458058,3+kk,7/1/2022,3,Brick,,89 m²,Partly,Very good,Personal,B,1.0,1.0,275.47,310.49,223.37,1114.08,344.05,288.69,166.74,204.5,352.99,82.11,Prague - Stodůlky,50.035934193686,14.339309368262,,Complete,,1.0,1.0,,,1.0,Luxurious,,,,
"CZK 19,500","CZK 1,000","CZK 39,000",436266,2 bedroom,6/8/2022,2,Brick,,54 m²,Partly,,Personal,E,1.0,,103.79,354.65,122.31,361.99,82.78,322.27,58.59,410.71,58.8,629.48,"Cimburkova, Prague - Žižkov",50.0863668,14.4509168,,Complete,Electric boiler,,,,,,,,,,
"CZK 12,000","CZK 3,500","CZK 24,000",547061,Studio,8/1/2022,4,Brick,,35 m²,Fully furnished,New-build,Personal,B,1.0,1.0,496.75,948.94,126.46,3262.95,142.95,1533.26,919.68,93.14,2129.56,125.33,Prague - Čakovice,50.1561965,14.5162757,Up to 10 years,,Central,,1.0,,,,Standard,1.0,,,
"CZK 13,000","CZK 3,000","CZK 13,000",721796,2+kk,8/1/2022,1,Brick,,48 m²,Partly,Very good,,G,,,106.13,877.36,8.65,450.26,3.22,214.47,134.55,343.82,241.51,219.26,Prague - Břevnov,50.08494,14.37708,,,,,,,,,,,,,
"CZK 14,000","CZK 3,000","CZK 20,000",621548,2+kk,6/15/2022,2,Brick,,44 m²,,Very good,Personal,G,,,178.02,437.96,221.26,443.55,114.78,390.23,486.84,194.34,458.2,155.98,"Pod Kotlaskou, Prague - Libeň",50.105583,14.478044,,,,,,,,,,,,,
"CZK 8,400","CZK 2,500","CZK 10,900",678820,Studio,7/5/2022,1,Brick,,20 m²,Partly,Very good,Personal,G,1.0,,484.59,774.37,651.57,2085.85,515.76,680.85,795.44,1553.62,1343.79,826.35,"Pasteurova, Prague - Krč",50.01784,14.46071,,,,,,1.0,,,,,,,
"CZK 26,436","CZK 1,679","CZK 46,000",566874,2+kk,7/1/2022,2,Brick,,58 m²,Fully furnished,,Personal,B,1.0,1.0,85.9,789.89,82.8,529.66,84,486.85,288.61,1007.01,537.37,219.6,"Kaizlovy sady, Prague - Karlín",50.0953316,14.4581819,,Complete,,,1.0,1.0,,,,,,,
"CZK 25,000","CZK 6,300","CZK 35,000",647576,3+kk,6/20/2022,1,Brick,,56 m²,Fully furnished,Very good,Personal,G,,,169.19,651.73,100.8,306.24,66.53,199.93,641.56,1132.08,1036.09,522.44,"Jindřicha Plachty, Prague - Smíchov",50.070384,14.406253,,Complete,Gas boiler,,,,,,Standard,,,,
"CZK 24,000","CZK 3,000","CZK 23,000",222383,2 bedroom,6/10/2022,5,Brick,,104 m²,Partly,Very good,Personal,,1.0,1.0,271.18,335.43,101.4,334.35,95.16,363.16,204.0,204.4,554.19,230.91,Prague - Vinohrady,50.0792487,14.4494301,Up to 10 years,Complete,Electric boiler,,,,,1.0,Standard,,,,
"CZK 14,000","CZK 3,000","CZK 20,000",671452,Studio,8/1/2022,2,Brick,,30 m²,Fully furnished,Very good,Personal,B,,1.0,131.84,1431.83,149.85,1101.35,102.93,669.88,453.35,1299.45,747.34,294.61,Prague - Libeň,50.1137374,14.4744586,10 to 30 years,,Central,,,,,,,,,,
"CZK 30,000","CZK 2,600","CZK 30,000",616402,3+kk,6/9/2022,5,Brick,,96 m²,Partly,New-build,Cooperative,G,,1.0,155.6,746.12,192.5,761.71,128.87,620.23,485.36,665.43,298.18,385.32,"Pod Karlovem, Prague - Vinohrady",50.06773,14.432892,Up to 10 years,Complete,Gas boiler,,,1.0,,,Luxurious,,,,
"CZK 26,500","CZK 3,500","CZK 29,999",548160,2 bedroom,7/1/2022,4,Brick,,110 m²,Fully furnished,Very good,Personal,,1.0,1.0,406.27,241.25,223.41,421.75,150.83,515.2,439.67,488.43,751.14,257.64,Prague - Vinohrady,50.0806157,14.4526379,Up to 10 years,Complete,Gas boiler,,1.0,,,1.0,Luxurious,,,,
"CZK 12,200","CZK 1,800","CZK 14,000",578576,1 bedroom,7/1/2022,4,Brick,,35 m²,Partly,Good,Cooperative,E,,,302.05,1457.82,217.83,844.26,256.74,619.28,750.98,623.82,713.32,296.19,"M. J. Lermontova, Prague - Bubeneč",50.110053,14.395992,30 - 50 years,Exterior,Electric boiler,,,,,,Standard,,,,
"CZK 12,000","CZK 2,000","CZK 24,000",716397,2+kk,4/29/2022,1,Prefab concrete,,46 m²,Fully furnished,Good,Personal,G,,1.0,237.78,412.31,275.48,1021.91,379.71,409.01,318.48,277.84,370.77,46.81,"Borovanského, Prague - Stodůlky",50.03878,14.34191,,,,,,,,,,,,,
"CZK 18,500","CZK 3,500","CZK 28,000",602238,2+kk,7/1/2022,3,Brick,,57 m²,Partly,New-build,Personal,A,1.0,1.0,313.47,271.5,446.94,1383.22,231.46,357.0,862.51,301.12,1354.19,235.05,"Kačírkova, Prague - Jinonice",50.056781,14.37651,Up to 10 years,,Central,1.0,,,1.0,1.0,Luxurious,1.0,,,
"CZK 10,000","CZK 8,000","CZK 20,000",721694,2 bedroom,8/1/2022,2,Prefab concrete,,70 m²,Partly,Very good,,B,1.0,1.0,303.93,1040.09,302.12,571.68,588.6,588.08,252.95,191.66,411.15,374.9,Prague - Letňany,50.13314,14.50757,,,,,1.0,,,1.0,,,,,
"CZK 11,500","CZK 2,500","CZK 23,000",721144,1 bedroom,7/11/2022,4,Prefab concrete,,30 m²,Partly,Very good,,G,,1.0,304.64,425.34,96.47,371.63,165.34,197.5,296.08,292.15,927.05,133.67,Prague - Střížkov,50.12587,14.49505,,,,,,,,1.0,,,,,
"CZK 11,900","CZK 2,900","CZK 14,800",693193,Studio,6/9/2022,5,Prefab concrete,,31 m²,Unfurnished,Very good,Personal,G,1.0,1.0,483.72,958.99,210.78,935.91,183.26,960.83,265.87,592.39,424.85,266.16,"Rakovského, Prague - Modřany",50.00982,14.42695,,,Distance,,,,,,Standard,,,,
"CZK 23,000","CZK 5,400","CZK 23,000",720810,2+kk,8/1/2022,2,Brick,,62 m²,Partly,Very good,,B,,1.0,164.21,358.69,107.09,216.93,128.45,168.62,648.61,473.47,733.73,208.66,Prague - Žižkov,50.0783,14.45922,,,,,,,,,,,,,
"CZK 25,000","CZK 7,000","CZK 50,000",721657,2+kk,7/1/2022,4,Other,,78 m²,Fully furnished,New-build,,C,1.0,1.0,129.15,280.45,55.53,403.36,157.37,288.09,137.5,242.24,309.5,318.32,Prague - Žižkov,50.08594,14.45368,,,,1.0,1.0,,1.0,,,1.0,,,
"CZK 12,500","CZK 3,000","CZK 20,000",458341,Studio,7/15/2022,4,Low-energy,,36 m²,Fully furnished,New-build,Personal,A,,1.0,234.98,880.64,487.66,692.63,612.25,395.57,520.29,551.73,1320.65,429.98,"Modenská, Prague - Horní Měcholupy",50.0407835,14.5684987,Up to 10 years,,Central,,1.0,,1.0,,Luxurious,1.0,,,
"CZK 13,000","CZK 4,000","CZK 26,000",721611,Studio,6/8/2022,1,Prefab concrete,,29 m²,Fully furnished,Very good,,G,,1.0,172.13,1839.51,1331.3,1832.17,1196.12,1289.79,408.48,1487.36,1248.9,102.46,Prague - Hodkovičky,50.02141,14.41347,,,,1.0,,,,,,,,,
"CZK 21,000","CZK 3,500","CZK 42,000",713143,3+1,5/1/2022,4,Brick,,68 m²,Partly,Very good,Personal,G,1.0,,191.99,883.97,534.23,587.45,288.99,569.77,225.73,374.84,880.9,371.76,"Plojharova, Prague - Břevnov",50.08531,14.34044,30 - 50 years,Complete,Distance,,,,,,Luxurious,,,,
"CZK 17,000","CZK 5,000","CZK 34,000",216916,3+kk,6/8/2022,3,Brick,,60 m²,Unfurnished,,Personal,,,,131.07,181.13,97.24,504.32,111.56,246.39,347.7,295.88,347.91,436.51,"Roháčova, Prague - Žižkov",50.0868140356,14.4540507614,Up to 10 years,Complete,Distance,,,,,,Standard,,,,
"CZK 12,990","CZK 3,936","CZK 16,926",713415,2 bedroom,7/8/2022,2,Prefab concrete,"CZK 16,926",57 m²,,Very good,Personal,C,1.0,1.0,165.35,1019.67,411.49,489.09,572.52,576.0,224.29,147.73,405.09,281.08,"Chlebovická, Prague - Letňany",50.13219944444,14.50963111111,,,,,,,,1.0,,,,,
"CZK 14,600","CZK 2,000","CZK 19,000",533941,1 bedroom,7/1/2022,1,Brick,,43 m²,Partly,,Personal,,,1.0,172.93,428.66,147.22,224.88,180.49,543.64,206.33,165.95,494.31,237.7,Prague - Žižkov,50.0814102,14.4571483,,,,,1.0,,,1.0,,,,,
"CZK 16,000","CZK 4,500","CZK 41,000",512665,2+kk,6/7/2022,4,Brick,,56 m²,Partly,Very good,Personal,C,,1.0,471.13,1427.58,1304.77,2546.6,250.01,607.05,634.02,1572.5,1738.66,222.86,Prague - Kunratice,50.020304,14.4668142,,,Central,1.0,1.0,,,,,1.0,,,
"CZK 13,500","CZK 2,500","CZK 13,500",260419,1 bedroom,6/15/2022,3,Brick,,40 m²,Partly,Very good,Personal,,,1.0,63.34,301.3,59.36,268.31,99.75,113.23,173.46,273.35,502.47,259.5,"Chelčického, Prague - Žižkov",50.0839993,14.4540791,,,Electric boiler,,,,,,,,,,
"CZK 14,000","CZK 3,500","CZK 14,000",333983,2+kk,9/13/2020,1,Brick,,50 m²,Fully furnished,Good,Personal,E,,1.0,254.24,809.76,131.92,518.8,113.1,592.7,334.6,501.05,622.38,53.69,"Puškinovo náměstí, Prague - Bubeneč",50.102601,14.403504,,,,,,,,,,,,,
"CZK 12,700","CZK 1,500","CZK 24,000",721507,2+kk,6/7/2022,2,Brick,,50 m²,Unfurnished,Very good,,G,,,129.78,692.84,140.96,239.3,84.29,554.23,181.87,466.8,285.07,408.03,Prague - Vršovice,50.0713,14.44996,,,,,,,,,,,,,
"CZK 15,000","CZK 3,500","CZK 20,000",515023,Studio,7/13/2022,1,Brick,,40 m²,Fully furnished,,Personal,E,1.0,,311.86,543.54,262.67,477.09,482.12,445.7,351.21,349.3,850.89,163.9,"Šumberova, Prague - Veleslavín",50.0921996,14.3446151,Up to 10 years,Complete,Distance,,,,,,Luxurious,,,,
"CZK 12,000",CZK 600,"CZK 12,000",687768,Other,6/30/2022,5,Brick,,100 m²,Partly,Very good,Other,G,1.0,,78.94,248.13,19.75,360.41,75.2,407.6,445.03,529.5,395.07,274.13,"Vršovická, Prague - Vršovice",50.0665265,14.4573797,,Complete,Electric boiler,,,,,,,,,,
"CZK 22,500",CZK 850,"CZK 23,350",721479,3+1,6/7/2022,2,Low-energy,,75 m²,Partly,Very good,,G,,,140.55,502.34,51.47,365.25,4.8,340.09,203.94,1032.85,451.44,214.93,Prague - Karlín,50.09095,14.44347,,Complete,,,,,,,Standard,,,,
"CZK 16,000","CZK 3,500","CZK 32,000",710659,2 bedroom,6/7/2022,1,Brick,,49 m²,Fully furnished,Good,Cooperative,C,1.0,1.0,137.6,432.89,114.92,121.53,39.32,202.26,390.92,465.26,229.49,492.19,"Mikovcova, Prague - Vinohrady",50.0765,14.43062,,Exterior,,,,,,,Standard,,,,
"CZK 17,900","CZK 4,106","CZK 30,000",597163,2 bedroom,9/1/2022,3,Prefab concrete,,56 m²,Fully furnished,Very good,Personal,B,1.0,,133.17,334.41,168.63,195.07,273.13,71.2,414.77,627.1,1005.64,137.83,"Plaňanská, Prague - Malešice",50.080589,14.501555,10 to 30 years,Complete,Distance,,,,,,Standard,,,,
"CZK 14,000","CZK 3,500","CZK 28,000",699944,Studio,7/1/2022,2,Prefab concrete,,32 m²,Partly,New-build,Personal,C,,1.0,307.67,1000.95,645.3,858.3,678.86,921.72,559.15,940.69,775.23,252.82,"Wiesenthalova, Prague - Řeporyje",50.03951,14.32074,Up to 10 years,,Distance,1.0,,1.0,,,Luxurious,,,,
"CZK 20,000","CZK 3,786","CZK 20,000",721473,2+kk,6/7/2022,3,Brick,,61 m²,Fully furnished,Very good,Personal,B,,1.0,160.9,141.1,180.53,70.53,191.55,230.27,354.1,626.59,241.63,87.98,Prague - Libeň,50.10457,14.4882,10 to 30 years,,Central,,1.0,,,,Standard,,,,
"CZK 16,000",CZK 0,"CZK 16,000",721450,2+kk,8/1/2022,1,Brick,,55 m²,Partly,Very good,,D,,,265.3,1361.55,1214.76,1745.86,925.52,3333.06,904.15,1947.23,2056.89,305.71,Prague - Horní Počernice,50.10433,14.6123,,,,1.0,,1.0,,,,,,,
"CZK 25,000","CZK 7,000","CZK 40,000",518108,3+1,6/1/2022,3,Prefab concrete,,80 m²,Partly,,Personal,D,,1.0,393.86,985.23,398.42,946.74,372.82,623.64,468.14,316.35,1633.43,515.68,"Španielova, Prague - Řepy",50.06799,14.30409,,,Distance,,1.0,,,,,,,,
"CZK 18,000",CZK 1,"CZK 18,000",721422,3+1,7/30/2022,2,Other,,76 m²,Unfurnished,Very good,,G,1.0,,1154.25,3602.28,2297.94,3634.0,2300.02,3583.01,4147.95,3062.32,3363.34,1199.68,Prague - Točná,49.97862,14.42224,,,Other,,1.0,,,,,,,,
"CZK 15,500","CZK 1,582","CZK 20,000",493971,2 bedroom,8/1/2022,5,Brick,,48 m²,Unfurnished,,Personal,,,,219.79,400.37,261.3,506.87,102.36,473.9,173.65,646.11,218.24,195.43,"Písecká, Prague - Vinohrady",50.0766922,14.4652011,,,Other,,,,,,,,,,
"CZK 12,500","CZK 2,000","CZK 15,000",718598,5+1,6/1/2022,7,Brick,,155 m²,Unfurnished,Very good,Personal,G,,1.0,185.96,157.3,207.9,573.15,305.36,243.77,755.51,356.3,817.23,457.37,"U Stírky, Prague - Libeň",50.11997,14.46192,10 to 30 years,,Gas boiler,,1.0,,,,Standard,,,,
"CZK 11,990","CZK 1,832","CZK 13,822",721355,Studio,7/8/2022,1,Brick,"CZK 13,822",32 m²,Unfurnished,Very good,Personal,C,1.0,,125.74,1146.22,511.32,3648.35,614.73,1206.09,628.93,748.82,2686.03,528.71,"Zaječická, Prague - Čimice",50.14475222222,14.43788305555,,,,,,,,,,,,,
"CZK 21,000","CZK 4,000","CZK 21,000",720688,3+1,6/1/2022,1,Prefab concrete,,75 m²,Unfurnished,Very good,,G,,1.0,,,,,,,,,,,Prague - Háje,50.03876,14.51301,,,,1.0,,,,1.0,,,,,
"CZK 17,000","CZK 3,700","CZK 20,700",721285,2+kk,6/6/2022,2,Brick,,32 m²,Fully furnished,New-build,,D,,1.0,213.68,237.44,110.87,187.38,100.17,34.0,268.55,445.91,602.31,294.45,Prague - Vinohrady,50.07566,14.4526,,,,,,,,,,,,,
"CZK 19,000","CZK 2,500","CZK 57,000",720039,2 bedroom,5/27/2022,3,Brick,,68 m²,Partly,Very good,,B,1.0,,,,,,,,,,,,Prague - Hlubočepy,50.03211,14.39374,,,,,1.0,,,,,,,,
"CZK 15,000","CZK 5,000","CZK 15,000",720667,2 bedroom,5/31/2022,3,Brick,,59 m²,Fully furnished,Very good,,G,1.0,,,,,,,,,,,,Prague - Hostivař,50.05228,14.52512,Over 50 years,,,1.0,,,,,,,,,
"CZK 17,500","CZK 3,200","CZK 17,500",720257,Studio,10/1/2022,2,Brick,,34 m²,Fully furnished,Very good,,B,,,,,,,,,,,,,Prague - Střešovice,50.08844,14.38422,10 to 30 years,Complete,Central,,,1.0,,,Luxurious,,,,
"CZK 14,500","CZK 2,700","CZK 29,000",275631,2+kk,8/1/2022,2,Brick,,37 m²,Fully furnished,,Personal,C,,,646.54,1091.63,300.56,1067.56,881.77,781.62,591.19,687.75,1475.66,218.53,"Desenská, Prague - Střížkov",50.1312109,14.4961073,,,Electric boiler,,,,,,,,,,
"CZK 18,000","CZK 7,000","CZK 25,000",589060,2 bedroom,6/16/2022,4,Brick,,60 m²,Partly,Very good,Personal,D,,1.0,35.82,463.28,19.76,194.98,106.29,104.02,640.91,603.32,181.47,545.89,"V Háji, Prague - Holešovice",50.103461,14.454121,,Interior,Gas boiler,,1.0,,,,Standard,,,,
"CZK 25,000","CZK 4,500","CZK 30,000",604069,2+kk,6/30/2022,6,Brick,,60 m²,Fully furnished,Very good,Personal,C,1.0,1.0,85.55,312.18,436.23,619.93,372.21,298.64,515.77,531.4,376.1,449.7,"Olšanská, Prague - Žižkov",50.083114,14.466341,Up to 10 years,,Distance,1.0,,,,1.0,Luxurious,1.0,,,
"CZK 17,000","CZK 5,000","CZK 34,000",287382,2+kk,7/1/2022,4,Brick,,51 m²,Fully furnished,New-build,Personal,,,1.0,147.42,503.78,160.87,878.04,382.22,130.57,297.92,818.15,325.57,151.07,"Jetelová, Prague - Záběhlice",50.057591,14.4967578,,,Central,1.0,1.0,1.0,1.0,1.0,,1.0,,,
"CZK 18,000","CZK 3,000","CZK 21,000",586165,3+1,6/1/2022,1,Brick,,55 m²,Fully furnished,Very good,Personal,G,,,43.83,362.7,31.7,106.27,269.01,375.9,382.43,360.22,465.24,438.1,"Gruzínská, Prague - Vršovice",50.069848,14.470657,,,,,,,,,,,,,
"CZK 16,000",CZK 700,"CZK 16,000",720441,2 bedroom,8/1/2022,3,Brick,,58 m²,Partly,Very good,,A,,1.0,,,,,,,,,,,Prague - Holešovice,50.10093,14.44717,,,,,,,,,,,,,
"CZK 7,900",CZK 1,"CZK 7,900",527670,3+1,6/1/2022,1,Brick,,12 m²,Fully furnished,,Personal,,,,712.47,1373.4,267.07,1418.38,897.57,1161.96,1627.1,997.27,1361.72,812.94,"Elektrárenská, Prague - Michle",50.0626153,14.4757716,,,,,,,,,,,,,
"CZK 6,900",CZK 1,"CZK 6,900",627581,5+1,6/1/2022,1,Prefab concrete,,85 m²,,Very good,Personal,G,,1.0,178.93,294.35,186.18,208.93,238.77,504.97,201.16,320.01,269.48,308.95,"Vladivostocká, Prague - Vršovice",50.068834,14.472029,,,,,,,,,,,,,
"CZK 32,000","CZK 4,600","CZK 55,000",720377,3+kk,5/30/2022,2,Low-energy,,90 m²,Partly,New-build,,A,1.0,1.0,,,,,,,,,,,Prague - Horní Měcholupy,50.05087,14.55396,Up to 10 years,,,1.0,,1.0,1.0,1.0,Luxurious,1.0,,,
"CZK 12,000","CZK 2,500","CZK 14,500",365943,Small studio,5/31/2022,2,Brick,,32 m²,Fully furnished,,Personal,C,1.0,1.0,103.68,730.6,337.62,542.59,462.22,245.54,392.8,401.7,1126.13,328.79,"Hornoměcholupská, Prague - Horní Měcholupy",50.0414001,14.5665541,,,,1.0,1.0,,,,,,,,
"CZK 10,990","CZK 2,523","CZK 13,513",721038,1 bedroom,7/7/2022,4,Prefab concrete,"CZK 13,513",35 m²,Unfurnished,Very good,Personal,G,1.0,,326.98,357.94,294.88,400.62,402.92,564.98,103.0,381.34,614.21,60.66,"Skřivanská, Prague - Malešice",50.08289861111,14.49651805555,,,,,,,,,,,,,
"CZK 14,990","CZK 2,972","CZK 17,962",721028,2+kk,7/7/2022,4,Prefab concrete,"CZK 17,962",45 m²,,Very good,Personal,C,1.0,1.0,191.03,1013.46,240.73,995.87,95.99,1002.54,159.86,381.04,484.18,241.3,"Voskovcova, Prague - Hlubočepy",50.02934166666,14.36741166666,,,,,1.0,,,,,,,,
"CZK 15,000","CZK 4,500","CZK 25,000",547993,1 bedroom,7/1/2022,3,Brick,,46 m²,Fully furnished,,Personal,,,,285.93,1046.59,400.66,1104.8,365.14,520.82,509.58,565.49,737.28,325.46,"Na Nivách, Prague - Michle",50.0437525,14.4640796,,Interior,,,,,,,,,,,
"CZK 21,450","CZK 2,959","CZK 42,900",719729,2 bedroom,6/3/2022,4,Brick,,73 m²,Unfurnished,Very good,Personal,G,,1.0,43.99,642.32,43.81,225.25,36.48,497.14,33.61,318.59,263.7,270.4,"Kodaňská, Prague - Vršovice",50.07129,14.45188,,,,,,,,,,,,,
"CZK 16,000","CZK 5,800","CZK 20,000",370737,2+kk,7/15/2022,7,Brick,,55 m²,Fully furnished,,Personal,,,1.0,119.91,834.4,76.16,814.93,127.11,852.96,287.38,295.78,628.02,66.45,"Trnkovo náměstí, Prague - Hlubočepy",50.0308374,14.3684248,,,Central,,,1.0,,,,1.0,,,
"CZK 8,000","CZK 2,000","CZK 20,000",720178,Studio,8/1/2022,4,Brick,,21 m²,Partly,Good,Personal,G,,1.0,,,,,,,,,,,Prague - Smíchov,50.06941,14.40228,Over 50 years,Interior,,,1.0,,,,Standard,,,,
"CZK 13,000","CZK 4,500","CZK 26,000",718236,2+kk,7/1/2022,2,Prefab concrete,,45 m²,Partly,Good,Personal,G,1.0,1.0,121.58,1048.73,90.98,540.85,179.85,202.66,511.33,418.74,1753.4,206.08,"Generála Janouška, Prague - Černý Most",50.10588,14.57326,,,,,,,,,,,,,
"CZK 16,990","CZK 4,509","CZK 21,499",720756,2 bedroom,7/8/2022,1,Brick,"CZK 21,499",48 m²,Unfurnished,Very good,Personal,C,1.0,1.0,308.64,725.57,315.91,272.03,221.84,295.06,360.38,391.76,514.33,260.65,"Košická, Prague - Vršovice",50.06935638888,14.44927583333,,,,,1.0,,,,,,,,
"CZK 17,990","CZK 4,499","CZK 22,489",720754,2+kk,7/7/2022,3,Brick,"CZK 22,489",45 m²,Unfurnished,New-build,Personal,C,1.0,1.0,541.21,660.31,439.07,771.36,466.71,744.61,527.31,448.59,637.35,747.93,"Perucká, Prague - Vinohrady",50.06855527777,14.43826944444,,,,1.0,,,1.0,,,,,,
"CZK 18,990","CZK 1,566","CZK 20,556",720751,2+kk,7/7/2022,1,Brick,"CZK 20,556",53 m²,Fully furnished,New-build,Personal,G,,1.0,195.91,1543.64,855.76,2096.87,630.36,1585.38,1224.54,1788.86,1238.29,642.63,"Sicherova, Prague - Kyje",50.11529055555,14.56330583333,,,,1.0,,,1.0,,,,,,
"CZK 25,000","CZK 3,000","CZK 25,000",658726,2+kk,9/1/2022,2,Brick,,80 m²,Partly,Very good,Personal,B,,,273.59,1410.38,291.26,718.6,330.17,692.71,369.75,342.71,786.75,146.54,"Albánská, Prague - Bubeneč",50.10878,14.39881,Up to 10 years,Complete,Distance,1.0,,,,1.0,Standard,,,,
"CZK 15,990",CZK 910,"CZK 16,900",720718,2 bedroom,7/8/2022,2,Brick,"CZK 16,900",68 m²,,Very good,Personal,G,,,254.9,533.67,156.99,204.15,124.33,212.47,171.99,1354.81,215.63,280.73,"Letohradská, Prague - Holešovice",50.09866,14.42865277777,,,,1.0,,,,,,,,,
"CZK 16,500","CZK 5,500","CZK 34,000",578495,2+kk,4/25/2022,2,Brick,,52 m²,Fully furnished,New-build,Personal,C,,,614.68,1408.14,706.03,3428.29,811.52,483.83,1495.41,1936.83,1406.6,942.55,"Vrátenská, Prague - Miškovice",50.151005,14.536383,Up to 10 years,,Gas boiler,,1.0,,,,Standard,,,,
"CZK 13,900","CZK 1,000","CZK 20,000",608312,1 bedroom,7/1/2022,5,Brick,,40 m²,Partly,Very good,Personal,B,,1.0,18.27,732.55,74.32,664.46,228.82,632.77,413.73,312.17,782.58,292.68,"28. Pluku, Prague - Vršovice",50.070822,14.463544,Up to 10 years,,,,,1.0,,,Standard,,,,
"CZK 19,500","CZK 4,500","CZK 20,000",593841,2+kk,5/20/2022,3,Brick,,56 m²,Partly,New-build,Personal,G,,1.0,283.07,733.99,764.38,833.59,562.13,939.1,697.58,504.47,769.9,447.93,"Univerzitní, Prague - Malešice",50.086497,14.503346,Up to 10 years,,Distance,1.0,1.0,,1.0,,Standard,1.0,,,
"CZK 50,000",CZK 0,CZK 0,719964,3+kk,7/31/2022,2,Brick,,100 m²,Fully furnished,Very good,Personal,G,,1.0,115.76,112.29,71.33,121.74,25.59,235.38,203.84,185.81,291.49,271.4,"Benediktská, Prague - Staré Město",50.08995,14.42693,,Complete,Gas boiler,,,,,1.0,Luxurious,,,,1.0
"CZK 15,000","CZK 4,000","CZK 18,000",582429,3+kk,7/1/2022,3,Prefab concrete,,65 m²,Partly,Very good,Cooperative,B,,1.0,229.85,409.68,72.35,573.02,293.29,303.0,339.93,610.21,466.6,127.13,"Hrabákova, Prague - Chodov",50.029952,14.484741,,,Distance,,1.0,,,,,,,,
"CZK 15,000","CZK 2,000","CZK 15,000",593117,Studio,6/1/2022,4,Brick,,36 m²,Partly,Very good,Personal,G,,,309.41,517.51,285.95,669.95,538.01,565.69,763.39,1044.45,482.34,473.57,"Nad Buďánkami ​Ⅰ, Prague - Smíchov",50.071856,14.371181,,,Central,,1.0,1.0,,,Standard,,,,
"CZK 10,500",CZK 500,"CZK 15,000",719832,3+1,10/1/2022,1,Other,,70 m²,Fully furnished,Very good,Personal,D,,1.0,215.05,332.57,260.28,73.35,207.44,337.53,467.28,383.72,366.56,186.69,"Na Stezce, Prague - Vršovice",50.07037,14.4798,30 - 50 years,Bathroom unit,,1.0,1.0,,,,Standard,,,,
"CZK 12,500",CZK 0,"CZK 12,500",152386,Studio,6/8/2022,6,Prefab concrete,,30 m²,Partly,Very good,Personal,B,1.0,,272.12,648.19,575.15,549.94,618.41,574.86,401.61,497.9,1109.57,598.64,"Botevova, Prague - Modřany",50.0092711,14.4184181,Up to 10 years,Interior,Distance,,,,,,Standard,,,,
"CZK 11,000","CZK 3,500","CZK 11,000",719849,Studio,6/15/2022,1,Prefab concrete,,30 m²,Partly,Very good,Cooperative,G,1.0,1.0,231.86,793.29,164.18,1294.03,153.21,742.44,312.24,309.08,251.85,134.99,"Brechtova, Prague - Háje",50.03629,14.5149,,,,,,,,,,,,,
"CZK 11,690","CZK 3,675","CZK 15,365",656973,Studio,7/1/2022,3,Other,,15 m²,Fully furnished,New-build,Other,G,,1.0,203.32,1202.4,318.1,1023.4,78.44,445.47,306.37,1558.34,355.47,606.01,"Na Zátorách, Prague - Holešovice",50.10809,14.43722,Up to 10 years,,,,,,,,,,,,
"CZK 65,000","CZK 10,000","CZK 130,000",719735,Other,6/1/2022,4,Low-energy,,227 m²,Partly,Very good,Other,G,1.0,1.0,81.12,829.69,242.65,137.91,132.2,513.81,268.49,45.58,469.11,373.61,"Charlese de Gaulla, Prague - Bubeneč",50.10428,14.39919,,,,1.0,1.0,,,1.0,,,,,
