Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,PENB,Heating,Total number of floors,Renovation,Design,New building,Age,Front garden,Administration fee,Developer name,Project name,Kód jednotky
689531,"CZK 11,500",50.088,14.48924,"Na Rovnosti, Prague - Žižkov",1 bedroom with open-plan kitchen,44 m²,"CZK 2,500",Unfurnished,2,No,No,Yes,No,No,Yes,No,01. 11. 2021,212,659,274,675,203,664,620,464,264,588,Excellent,"CZK 11,500",Cooperative,Prefab concrete building,G,District heating,Middle floor,,,,,,,,,
623924,"CZK 13,000",50.105205,14.540247,"Klánovická, Prague - Hloubětín",2 bedroom,54 m²,"CZK 3,000",Partially furnished,1,No,No,Yes,No,Yes,No,No,01. 03. 2022,210,209,219,227,416,282,529,451,329,203,Good,"CZK 16,000",Personal,Brick building,D,Central heating,Raised ground floor,Interior,Standard materials and solutions,,10 to 30 years years,20 m²,,,,
320553,"CZK 13,500",50.0344213,14.5327242,"Plickova, Prague - Háje",1 bedroom with open-plan kitchen,48 m²,"CZK 2,800",Partially furnished,8,No,No,No,Yes,No,No,No,,320,433,223,493,216,521,222,363,249,208,,"CZK 13,000",Cooperative,Prefab concrete building,,,,,,,,,,,,
631005,"CZK 13,900",50.065192,14.425791,"Jaromírova, Prague - Nusle",1 bedroom with open-plan kitchen,55 m²,"CZK 4,100",Furnished,5,No,No,No,No,No,Yes,No,01. 02. 2022,22,"1,004",47,331,96,291,667,566,384,318,Excellent,"CZK 18,000",Personal,Brick building,C,Electric boiler,Middle floor,Overall,Standard materials and solutions,,1 to 10 years years,,,,,
693370,"CZK 20,000",50.09409,14.44915,"Pobřežní, Prague - Karlín",2 bedroom,76 m²,"CZK 2,500",Partially furnished,2,No,No,Yes,Yes,No,Yes,No,27. 12. 2021,245,413,67,184,0,310,627,"1,379",466,392,Excellent,"CZK 20,000",Cooperative,Brick building,G,,,,,,,,,,,
375542,"CZK 11,000",50.1031123,14.4490865,"Dělnická, Prague - Holešovice",Small studio,24 m²,"CZK 1,800",Partially furnished,2,No,No,No,No,No,No,No,15. 11. 2021,119,210,62,80,36,153,312,328,465,310,Excellent,"CZK 22,000",Personal,Brick building,,District heating,Middle floor,Overall,Standard materials and solutions,,1 to 10 years years,,,,,
446720,"CZK 18,500",50.1179583,14.4615076,"V Holešovičkách, Prague - Libeň",3 bedroom,71 m²,"CZK 2,500",Partially furnished,2,Yes,No,No,No,No,No,No,01. 03. 2022,243,689,606,832,393,496,846,907,"1,353",793,,"CZK 25,000",Personal,Brick building,,Gas boiler,Middle floor,,,,,,,,,
644891,"CZK 12,950",50.003607,14.405193,"Komořanská, Prague - Modřany",1 bedroom with open-plan kitchen,46 m²,"CZK 3,600",Partially furnished,4,Yes,No,Yes,No,Yes,Yes,No,01. 03. 2022,118,"1,077",191,"1,118",40,98,176,224,704,94,New build,"CZK 20,000",Personal,Brick building,B,Central heating,Middle floor,,Standard materials and solutions,,10 to 30 years years,,,,,
189247,"CZK 19,200",50.059906,14.2857151,"Vřesovická, Prague - Zličín",2 bedroom with open-plan kitchen,82 m²,"CZK 3,800",Furnished,2,Yes,No,Yes,No,Yes,Yes,Yes,,383,565,963,892,503,"1,017",280,836,92,,Excellent,,Personal,Brick building,,,,,,,,,,,,
147926,"CZK 14,000",50.0437706,14.5156536,"Bratislavská, Prague - Hostivař",1 bedroom with open-plan kitchen,45 m²,"CZK 3,500",Partially furnished,3,Yes,No,No,No,No,No,Yes,01. 02. 2022,136,308,365,354,"1,168",365,"1,109",14,,,Excellent,"CZK 28,000",Personal,Brick building,B,Central heating,,,Standard materials and solutions,,,,,,,
697148,"CZK 14,500",50.02415,14.52312,"Bohúňova, Prague - Chodov",2 bedroom with open-plan kitchen,64 m²,"CZK 3,500",Furnished,5,No,No,Yes,Yes,No,Yes,No,03. 01. 2022,318,"1,105",304,"1,035",296,586,247,708,"1,131",210,Excellent,"CZK 14,500",Cooperative,Prefab concrete building,C,,,,,,,,,,,
430821,"CZK 11,700",50.0597161,14.4474739,Prague - Nusle,1 bedroom with open-plan kitchen,34 m²,"CZK 1,500",Partially furnished,2,No,No,No,No,No,No,No,01. 03. 2022,243,917,44,368,208,695,451,616,828,187,Excellent,"CZK 15,000",Personal,Brick building,C,Gas boiler,,Overall,,,,,,,,
697578,"CZK 14,490",50.04893,14.33069,"Nová kolonie, Prague - Stodůlky",1 bedroom with open-plan kitchen,52 m²,"CZK 4,700",Partially furnished,2,No,No,Yes,No,Yes,Yes,Yes,01. 01. 2022,416,621,519,650,229,552,639,366,557,50,New build,"CZK 20,000",Personal,Brick building,G,Central heating,Middle floor,Interior,,Yes,,,,,,
697151,"CZK 12,500",50.05394,14.40524,Prague - Smíchov,1 bedroom with open-plan kitchen,38 m²,"CZK 3,500",,,No,No,No,No,No,Yes,No,01. 02. 2022,44,"1,417",911,758,"1,032","1,255",960,872,"1,061",,Excellent,"CZK 20,000",Personal,Brick building,,,,,,,,,,,,
639682,"CZK 9,900",50.114484,14.479922,"U Pekařky, Prague - Libeň",Small studio,22 m²,"CZK 1,900",Partially furnished,2,No,No,No,No,No,No,No,30. 01. 2022,250,114,"1,401",395,"1,034","1,070","1,286","1,027",252,,Excellent,"CZK 18,000",Personal,Brick building,C,Gas boiler,Middle floor,Overall,,,1 to 10 years years,,,,,
241625,"CZK 10,900",50.1138957,14.4798538,"U Pekařky, Prague - Libeň",1 bedroom,34 m²,"CZK 1,900",Partially furnished,4,No,No,No,No,No,No,No,27. 12. 2021,186,177,"1,337",331,980,"1,134","1,350",939,316,,,"CZK 15,000",Personal,Brick building,,Gas boiler,Middle floor,Overall,Premium materials and solutions,,10 to 30 years years,,,,,
157460,"CZK 17,500",50.1136507599,14.4678697476,Prague - Libeň,2 bedroom,70 m²,"CZK 2,500",Partially furnished,3,Yes,No,No,No,No,No,No,01. 12. 2021,323,"1,198",180,"1,166",281,432,99,"1,475",785,246,New build,"CZK 20,000",Cooperative,Brick building,,,Middle floor,Interior,Premium materials and solutions,,,800 m²,,,,
697125,"CZK 34,000",50.09075,14.4411,"Za Poříčskou bránou, Prague - Karlín",2 bedroom with open-plan kitchen,78 m²,"CZK 8,500",Furnished,2,Yes,No,No,No,No,Yes,No,29. 12. 2021,254,671,196,429,5,404,433,980,516,358,Excellent,"CZK 34,000",Personal,Brick building,G,Gas boiler,,Interior,,,,,,,,
697575,"CZK 10,900",50.08617,14.56353,"U Hostavického potoka, Prague - Hostavice",1 bedroom with open-plan kitchen,57 m²,"CZK 3,408",Partially furnished,1,No,No,Yes,Yes,No,Yes,Yes,01. 01. 2022,225,232,568,133,,,,,,,New build,"CZK 20,000",Personal,Brick building,C,,,,,,,,,,,
694006,"CZK 15,500",50.10793,14.51617,"Svatošových, Prague - Vysočany",1 bedroom with open-plan kitchen,50 m²,"CZK 3,621",Partially furnished,4,Yes,No,Yes,No,No,No,No,03. 01. 2022,367,"1,423",477,"1,318",487,"1,086","1,170","1,136",209,164,New build,,Personal,Low-energy building,B,,,,,,,,,,,
649780,"CZK 13,000",50.127476,14.492986,Prague - Střížkov,1 bedroom with open-plan kitchen,40 m²,"CZK 2,650",Partially furnished,3,No,No,No,No,Yes,Yes,No,10. 01. 2022,256,761,306,661,219,292,430,255,950,269,Excellent,"CZK 20,000",Personal,Prefab concrete building,D,,,,,,,,,,,
697091,"CZK 21,500",50.0834958,14.4520146,"Bořivojova, Prague - Žižkov",1 bedroom with open-plan kitchen,70 m²,"CZK 3,500",Partially furnished,6,No,No,Yes,No,No,Yes,No,01. 01. 2022,149,185,155,167,78,206,312,425,468,452,New build,"CZK 43,000",Personal,Brick building,C,,Top floor,Overall,Premium materials and solutions,,,,,,,
658765,"CZK 15,000",50.02408,14.51633,"Ke Škole, Prague - Chodov",2 bedroom with open-plan kitchen,64 m²,"CZK 3,956",Partially furnished,5,No,No,No,Yes,Yes,Yes,No,01. 02. 2022,177,"1,050",160,"1,343",391,354,318,605,"1,439",226,Excellent,"CZK 45,000",Personal,Prefab concrete building,G,,,,,,,,,,,
620718,"CZK 18,500",50.091259,14.443862,"Křižíkova, Prague - Karlín",2 bedroom with open-plan kitchen,84 m²,CZK 500,Partially furnished,2,No,No,Yes,No,No,No,No,01. 01. 2022,178,465,14,403,33,378,166,"1,070",489,252,Excellent,"CZK 39,000",Personal,Brick building,G,Gas boiler,Middle floor,Interior,Standard materials and solutions,,,,,,,
693665,"CZK 11,000",50.0067412,14.4376047,"Vazovova, Prague - Modřany",Studio,30 m²,"CZK 2,200",Furnished,6,No,No,No,No,No,Yes,No,24. 11. 2021,340,"1,001",354,"1,187",851,479,817,202,,,Excellent,"CZK 20,000",Personal,Prefab concrete building,C,,,,,,,,,,,
697521,"CZK 15,000",50.10712,14.49347,"Drahobejlova, Prague - Libeň",1 bedroom,42 m²,"CZK 4,000",Furnished,2,No,No,Yes,No,No,No,No,01. 03. 2022,191,385,113,596,91,184,270,495,282,223,Excellent,"CZK 30,000",Cooperative,Brick building,G,,,,,,,,,,,
692955,"CZK 13,000",50.0376426,14.3402209,"Kurzova, Prague - Stodůlky",3 bedroom,73 m²,"CZK 5,700",Partially furnished,6,No,No,No,No,No,No,No,19. 12. 2021,429,378,106,996,254,375,229,314,263,203,Good,"CZK 20,000",Cooperative,Prefab concrete building,G,,,,,,,,,,,
697507,"CZK 19,000",50.0886,14.34208,"Pláničkova, Prague - Veleslavín",1 bedroom with open-plan kitchen,69 m²,"CZK 5,300",Partially furnished,3,No,Yes,No,No,Yes,Yes,Yes,01. 02. 2022,209,553,208,189,154,225,399,287,851,218,Excellent,"CZK 40,000",Personal,Brick building,G,District heating,Middle floor,,Premium materials and solutions,,10 to 30 years years,,,,,
285928,"CZK 14,000",50.0969546,14.4652086,"Molákova, Prague - Karlín",Studio,28 m²,"CZK 3,000",Furnished,10,No,Yes,No,No,No,Yes,No,,108,"1,177",92,"1,032",226,771,442,685,901,149,,"CZK 30,000",Personal,Other,,,,,,,,,,,,
619815,"CZK 11,000",50.081986,14.625491,"Na Vaňhově, Prague - Běchovice",2 bedroom with open-plan kitchen,75 m²,"CZK 4,000",,,No,No,No,No,No,No,No,01. 02. 2022,220,437,659,742,793,853,686,896,,,Excellent,"CZK 15,000",,Other,C,,,,,,,,,,,
344771,"CZK 14,000",50.1393916,14.5196612,"Miroslava Hajna, Prague - Letňany",1 bedroom with open-plan kitchen,45 m²,"CZK 3,500",Furnished,2,Yes,No,No,No,No,No,No,01. 01. 2022,420,536,"1,087","1,103",351,640,930,"1,114","1,191",151,,"CZK 20,000",Personal,Brick building,B,,,,,Yes,,,,,,
581839,"CZK 16,400",50.128615,14.483932,"Březenská, Prague - Libeň",1 bedroom with open-plan kitchen,62 m²,"CZK 3,550",Furnished,2,No,No,No,No,Yes,Yes,Yes,01. 02. 2022,163,"1,180",257,"1,235",458,249,195,728,919,192,New build,"CZK 45,000",Personal,Low-energy building,B,District heating,Middle floor,,Premium materials and solutions,Yes,1 to 10 years years,,,,,
605739,"CZK 11,500",50.10469,14.479042,"Novákových, Prague - Libeň",1 bedroom with open-plan kitchen,41 m²,"CZK 1,000",,4,No,No,No,No,No,Yes,No,01. 01. 2022,54,335,162,334,29,288,357,446,198,393,Excellent,"CZK 20,000",Personal,Brick building,G,Gas boiler,Middle floor,,,,,,,,,
430813,"CZK 19,900",50.1262741,14.4319591,"Velká skála, Prague - Troja",2 bedroom with open-plan kitchen,89 m²,"CZK 5,000",Furnished,2,No,Yes,No,No,Yes,No,No,01. 02. 2022,361,626,69,"1,243",574,"1,042",547,475,481,469,Excellent,"CZK 24,900",Personal,Brick building,A,District heating,,,,,,,,,,
697010,"CZK 19,000",50.0983305,14.5134504,"Mezitraťová, Prague - Hrdlořezy",1 bedroom with open-plan kitchen,72 m²,"CZK 3,900",Furnished,3,Yes,No,No,No,Yes,No,Yes,15. 01. 2022,141,"1,115","1,080","1,052","1,157","1,223","1,333",356,,,Excellent,"CZK 20,000",Personal,Brick building,G,,,,,,,,,,,
405946,"CZK 11,000",50.0538495,14.4395499,"5. května, Prague - Nusle",2 bedroom,51 m²,"CZK 5,200",Partially furnished,3,No,No,No,No,No,No,No,,78,831,334,320,198,418,654,236,562,488,,"CZK 16,200",Personal,Brick building,,,,,,,,,,,,
552322,"CZK 13,800",50.1106949,14.505841,"Kolbenova, Prague - Vysočany",2 bedroom,65 m²,"CZK 3,750",Partially furnished,3,Yes,No,Yes,No,No,No,No,10. 01. 2022,52,457,24,273,48,393,204,446,349,355,,"CZK 30,000",Cooperative,Brick building,,,,,,,,,,,,
630760,"CZK 12,900",50.052905,14.503896,"Práčská, Prague - Záběhlice",1 bedroom,50 m²,"CZK 3,000",Partially furnished,2,No,Yes,No,No,Yes,Yes,No,01. 04. 2022,22,713,905,"1,152",111,917,855,335,"1,166",608,New build,"CZK 25,000",Personal,Brick building,B,District heating,Middle floor,,,Yes,1 to 10 years years,,,,,
449840,"CZK 12,500",50.1053611,14.4883085,Prague - Libeň,2 bedroom,47 m²,"CZK 4,100",Unfurnished,,No,No,Yes,No,No,No,No,17. 12. 2021,205,32,89,151,117,325,306,502,150,75,Good,"CZK 14,500",Personal,Brick building,,Gas boiler,Ground floor,,Standard materials and solutions,,10 to 30 years years,,,,,
506149,"CZK 12,500",50.0793541,14.4586451,"Lucemburská, Prague - Žižkov",1 bedroom,32 m²,"CZK 2,500",Furnished,4,No,No,No,No,No,No,No,01. 01. 1970,246,516,175,372,67,433,498,361,690,167,,"CZK 15,000",Personal,Brick building,G,,Middle floor,Overall,Standard materials and solutions,,,-1 m²,,,,
697390,"CZK 15,000",50.10481,14.45562,"Jankovcova, Prague - Holešovice",1 bedroom with open-plan kitchen,52 m²,"CZK 2,600",Partially furnished,4,Yes,No,No,No,No,Yes,No,01. 03. 2022,8,759,166,454,26,365,692,862,242,326,Excellent,"CZK 15,000",Personal,Brick building,G,,,,,,,,,,,
690636,"CZK 14,500",50.10756,14.39299,"Koulova, Prague - Dejvice",1 bedroom,56 m²,"CZK 3,500",Partially furnished,1,Yes,No,Yes,No,No,Yes,No,01. 01. 2022,199,"1,255",183,650,231,98,489,372,570,405,Excellent,"CZK 14,500",Personal,Brick building,G,Central heating,Raised ground floor,Interior,Standard materials and solutions,,,,,,,
689604,"CZK 37,000",50.078855,14.4503271,"Laubova, Prague - Vinohrady",4 bedroom,145 m²,"CZK 2,400",Partially furnished,2,Yes,No,No,No,No,No,No,01. 01. 2022,170,234,0,233,74,262,103,243,592,130,Excellent,"CZK 74,000",Personal,Brick building,G,,,,,,,,,,,
696829,"CZK 16,000",50.092667,14.4571123,"Březinova, Prague - Karlín",1 bedroom with open-plan kitchen,57 m²,"CZK 4,000",Partially furnished,,No,No,No,No,No,Yes,No,01. 01. 2022,368,826,172,427,2,290,139,"1,410",340,266,Excellent,"CZK 30,000",Cooperative,Brick building,G,Electric boiler,Ground floor,Overall,,,,,,,,
697330,"CZK 19,900",50.06562,14.42854,"Oldřichova, Prague - Nusle",2 bedroom,77 m²,"CZK 3,000",Partially furnished,1,No,No,No,No,No,No,No,01. 01. 2022,198,825,104,502,171,250,534,646,366,263,Excellent,"CZK 20,000",Personal,Brick building,G,,,,,,,,,,,
238023,"CZK 15,000",50.0902986,14.4271043,"Benediktská, Prague - Staré Město",1 bedroom with open-plan kitchen,35 m²,"CZK 4,000",Furnished,2,No,No,No,No,No,Yes,No,,51,118,74,93,1,171,160,250,261,336,,,Personal,Brick building,,District heating,Middle floor,Overall,,,,,,,,
693778,"CZK 16,500",50.07103,14.44862,"Sevastopolská, Prague - Vršovice",1 bedroom,40 m²,"CZK 3,000",Furnished,4,No,No,No,No,No,Yes,No,26. 11. 2021,232,757,227,358,114,548,333,567,337,385,Excellent,"CZK 19,500",Personal,Brick building,G,,,,,,,,,,,
490251,"CZK 20,000",50.0296401,14.4837704,"Hrabákova, Prague - Chodov",2 bedroom with open-plan kitchen,73 m²,"CZK 4,500",Furnished,2,No,No,Yes,Yes,No,Yes,No,20. 01. 2022,378,558,117,721,108,451,197,758,484,103,,"CZK 40,000",Personal,Prefab concrete building,,District heating,Middle floor,Overall,Premium materials and solutions,,,,,,,
411467,"CZK 11,500",50.1282508,14.4655344,"Kurkova, Prague - Kobylisy",1 bedroom with open-plan kitchen,70 m²,"CZK 5,000",Partially furnished,10,No,No,No,No,No,No,No,01. 01. 2022,353,428,174,268,246,420,247,409,907,68,,"CZK 11,500",Personal,Prefab concrete building,,,,,,,,,,,,
616465,"CZK 9,000",50.042619,14.425352,"V Křovinách, Prague - Braník",Small studio,24 m²,"CZK 1,000",Furnished,3,No,Yes,No,No,No,No,No,06. 09. 2021,273,"1,329",332,"1,302",557,"1,394",703,793,791,485,Excellent,"CZK 3,000",Personal,Brick building,D,Central heating,Middle floor,Overall,Standard materials and solutions,,1 to 10 years years,30 m²,,,,
697227,"CZK 12,000",50.0644293,14.3088043,"Makovského, Prague - Řepy",1 bedroom with open-plan kitchen,40 m²,"CZK 2,500",Furnished,4,No,No,No,Yes,Yes,Yes,No,01. 01. 2022,48,72,197,94,296,200,544,502,532,,Good,"CZK 24,000",Personal,Prefab concrete building,G,,,,,,,,,,,
688385,"CZK 12,000",50.00295,14.39626,"K Sádkám, Prague - Velká Chuchle",1 bedroom,33 m²,"CZK 3,800",Unfurnished,,Yes,Yes,Yes,No,Yes,No,No,27. 12. 2021,535,"1,240","1,140","1,198","1,245","1,296","1,074",,,,Good,"CZK 15,800",Personal,Prefab concrete building,D,,,,,,,,,,,
697114,"CZK 14,000",50.10275,14.47574,"Heydukova, Prague - Libeň",1 bedroom with open-plan kitchen,30 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,No,No,01. 02. 2022,77,112,140,202,47,87,183,267,291,550,Excellent,"CZK 15,000",Personal,Brick building,G,,Ground floor,Overall,Standard materials and solutions,,1 to 10 years years,,,,,
697212,"CZK 9,500",50.0349825,14.5274258,"Kryštofova, Prague - Háje",Small studio,25 m²,"CZK 1,500",Furnished,1,No,No,No,No,Yes,No,No,10. 01. 2022,152,750,437,444,292,229,353,266,388,327,Excellent,"CZK 11,000",Personal,Brick building,B,,,,,,,,,,,
696945,"CZK 17,500",50.06657,14.42101,"Neklanova, Prague - Vyšehrad",3 bedroom,62 m²,"CZK 4,000",Partially furnished,1,No,No,No,No,No,No,No,24. 12. 2021,149,"1,103",118,144,131,181,252,450,410,478,Excellent,"CZK 18,500",Personal,Brick building,G,,,,,,,,,,,
395476,"CZK 10,000",50.1049943,14.537555,"Klánovická, Prague - Hloubětín",1 bedroom,35 m²,,Furnished,6,No,No,No,No,No,No,No,01. 02. 2022,161,131,120,113,267,133,368,293,168,205,,,Personal,Brick building,,,,,,,,,,,,
566034,"CZK 9,890",50.06427,14.44503,"Čestmírova, Prague - Nusle",Studio,20 m²,"CZK 1,980",Partially furnished,1,No,No,Yes,No,No,No,No,01. 02. 2022,322,514,3,257,265,264,555,793,760,666,,"CZK 11,870",Personal,Brick building,G,,,,,,,,,,,
697204,"CZK 14,500",50.02962,14.53492,"Hlavatého, Prague - Háje",2 bedroom with open-plan kitchen,57 m²,"CZK 4,000",Partially furnished,6,Yes,No,No,Yes,No,Yes,No,01. 01. 2022,306,448,338,344,526,622,148,501,683,260,Good,"CZK 18,500",Personal,Prefab concrete building,C,,Middle floor,Bathroom unit,,,,,,,,
69549,"CZK 13,200",50.0776548,14.4725134,"Kouřimská, Prague - Vinohrady",1 bedroom with open-plan kitchen,52 m²,CZK 858,Partially furnished,3,Yes,No,No,No,No,No,No,25. 10. 2021,67,686,238,86,117,136,342,"1,099",218,277,,"CZK 17,999",Personal,Brick building,,Other,Middle floor,Overall,Standard materials and solutions,,,,,,,
502610,"CZK 18,000",50.023912,14.5137377,Prague - Chodov,2 bedroom with open-plan kitchen,69 m²,"CZK 4,000",Partially furnished,8,Yes,No,No,No,No,Yes,No,04. 10. 2021,127,"1,083",96,381,103,75,638,152,,,Excellent,"CZK 20,000",Personal,Prefab concrete building,,District heating,,Overall,Premium materials and solutions,,,,,,,
685139,"CZK 15,000",50.0923991,14.370472,"Pod Bateriemi, Prague - Střešovice",3 bedroom,75 m²,"CZK 4,000",Unfurnished,3,No,No,No,No,No,No,No,01. 01. 2022,67,"1,187",413,"1,392",358,716,582,"1,168",352,214,Excellent,"CZK 19,000",Personal,Other,G,Gas boiler,Attic,,,,,,,,,
697178,"CZK 17,000",50.01266,14.43129,"Imrychova, Prague - Kamýk",2 bedroom with open-plan kitchen,73 m²,"CZK 3,000",Partially furnished,3,Yes,No,Yes,No,No,Yes,No,01. 01. 2022,557,442,796,587,292,254,615,115,,,Excellent,"CZK 30,000",Personal,Prefab concrete building,G,,,,,,,,,,,
697065,"CZK 15,000",50.03107,14.51873,"Vejvanovského, Prague - Chodov",2 bedroom with open-plan kitchen,64 m²,"CZK 4,400",Partially furnished,3,No,No,No,Yes,Yes,Yes,No,01. 01. 2022,192,153,89,879,159,185,673,84,841,125,Excellent,"CZK 30,000",Personal,Prefab concrete building,G,,,,,,,,,,,
696904,"CZK 12,500",50.0925,14.44382,"Sokolovská, Prague - Karlín",Studio,36 m²,"CZK 2,500",Furnished,6,No,Yes,No,No,No,Yes,No,02. 01. 2022,113,295,83,294,18,293,279,"1,017",374,318,Good,"CZK 15,000",Personal,Brick building,G,Central heating,Top floor,,Standard materials and solutions,,,,,,,
697161,"CZK 11,000",50.076814,14.4686562,"V Horní Stromce, Prague - Vinohrady",1 bedroom,29 m²,"CZK 3,000",Partially furnished,5,No,Yes,No,No,No,Yes,No,01. 01. 2022,220,530,97,253,223,237,186,948,308,203,Good,"CZK 22,000",Personal,Brick building,G,,,,,,,,,,,
665095,"CZK 16,000",50.05923,14.42791,"Marie Cibulkové, Prague - Nusle",2 bedroom,65 m²,"CZK 4,800",Partially furnished,4,Yes,No,No,No,No,Yes,No,24. 05. 2021,141,711,239,450,186,356,603,290,180,345,Excellent,"CZK 16,000",Cooperative,Brick building,G,Central heating,Top floor,,Standard materials and solutions,,,,,,,
690427,"CZK 16,500",50.08606,14.38197,"Na Malovance, Prague - Střešovice",1 bedroom,38 m²,"CZK 3,500",Furnished,2,No,No,No,No,No,No,No,14. 11. 2021,115,644,190,883,90,648,551,526,381,186,Excellent,"CZK 30,000",Personal,Brick building,F,Electric boiler,Middle floor,Overall,Premium materials and solutions,,1 to 10 years years,,,,,
518592,"CZK 12,500",50.110883522209,14.466236658197,"Na Košince, Prague - Libeň",Studio,25 m²,"CZK 1,500",Furnished,,No,No,No,No,No,No,No,09. 11. 2021,595,604,992,736,583,565,"1,402",612,582,,,"CZK 14,000",Personal,Brick building,B,,Raised ground floor,Overall,Standard materials and solutions,,1 to 10 years years,,,,,
667741,"CZK 14,000",50.10046,14.43701,"Heřmanova, Prague - Holešovice",Small studio,18 m²,"CZK 1,000",Furnished,6,No,Yes,No,No,No,Yes,No,06. 11. 2021,16,"1,093",87,301,235,295,282,"1,317",591,877,Good,"CZK 15,000",Personal,Brick building,B,,,,,,,,,,,
691650,"CZK 15,000",50.10805,14.44539,"Plynární, Prague - Holešovice",Studio,25 m²,"CZK 1,000",Furnished,,No,No,No,No,No,No,No,18. 01. 2022,131,598,201,611,66,207,292,954,438,220,New build,"CZK 16,000",Personal,Brick building,G,,,Overall,,Yes,,,,,,
697135,"CZK 13,000",50.0723,14.47152,"Bělocerkevská, Prague - Vršovice",2 bedroom,54 m²,"CZK 4,000",Partially furnished,5,Yes,No,Yes,No,No,Yes,No,27. 12. 2021,118,490,84,442,310,26,495,384,603,224,Excellent,"CZK 26,000",Personal,Brick building,D,,,,,,,,,,,
688160,"CZK 7,900",50.11391,14.47995,"U Pekařky, Prague - Libeň",Small studio,22 m²,"CZK 1,900",Partially furnished,1,No,No,No,No,No,No,No,01. 01. 2022,186,177,"1,338",332,980,"1,133","1,350",939,315,,Excellent,"CZK 15,000",Personal,Brick building,G,,Middle floor,Overall,,,,,,,,
