Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Administration fee,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Available from,Heating,Age,Design,Total number of floors,Renovation,New building,Front garden,Developer name,Project name,Kód jednotky,Investment Advisor
632492,"CZK 16,000",50.111335,14.39601,"Šestidomí, Prague - Bubeneč",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 3,500","CZK 19,500",,Personal,Brick building,Furnished,3,No,No,Yes,No,No,No,Yes,G,181,258,998,393,773,866,558,647,331,,04. 04. 2022,District heating,,Standard materials and solutions,Middle floor,Overall,,,,,,
713725,"CZK 13,000",50.10219,14.40399,"Raisova, Prague - Bubeneč",2 bedroom,Good,53 m²,"CZK 3,700","CZK 20,000",,Personal,Brick building,Partially furnished,4,No,No,Yes,No,No,Yes,No,G,314,842,165,568,146,620,415,550,577,134,01. 05. 2022,,,,,,,,,,,
368861,"CZK 11,000",50.0855492,14.4700332,"Jana Želivského, Prague - Žižkov",Studio,,35 m²,"CZK 4,000","CZK 15,986",,Personal,Brick building,Partially furnished,3,No,No,No,No,No,No,No,G,23,239,67,341,97,376,517,444,478,500,20. 05. 2022,,,,Middle floor,,,,,,,
712986,"CZK 16,000",50.05311,14.33451,"Nárožní, Prague - Stodůlky",1 bedroom with open-plan kitchen,New build,53 m²,"CZK 4,000","CZK 20,000",,Personal,Brick building,Partially furnished,4,Yes,No,Yes,No,No,Yes,No,C,326,689,159,654,642,209,622,604,946,558,05. 04. 2022,,,,,,,,,,,
375504,"CZK 16,600",50.0678382,14.3706854,Prague - Košíře,1 bedroom with open-plan kitchen,Excellent,58 m²,"CZK 2,773","CZK 16,600",,Personal,Brick building,Partially furnished,2,No,No,No,No,Yes,Yes,No,,348,583,98,393,284,341,406,"1,061",433,249,21. 05. 2022,,1 to 10 years years,,Middle floor,,,,,,,
713672,"CZK 10,900",50.11526,14.56224,"Sicherova, Prague - Kyje",Studio,Excellent,31 m²,"CZK 3,828","CZK 25,000",,Personal,Brick building,Unfurnished,1,No,Yes,Yes,No,No,Yes,No,G,134,879,669,"1,248","1,186",682,,,,,19. 04. 2022,,1 to 10 years years,Standard materials and solutions,Ground floor,,,71 m²,,,,
713662,"CZK 15,000",50.10898,14.44592,"Vrbenského, Prague - Holešovice",1 bedroom,Excellent,38 m²,"CZK 5,000","CZK 15,000",,Personal,Brick building,Furnished,6,No,No,No,No,No,Yes,No,D,155,688,102,642,119,330,220,"1,047",563,175,01. 05. 2022,,,,,,,,,,,
713641,"CZK 21,000",50.11743,14.49199,"Na Vyhlídce, Prague - Prosek",4 bedroom with open-plan kitchen,Good,100 m²,"CZK 5,000","CZK 42,000",,Personal,Brick building,Unfurnished,1,No,No,No,No,No,No,No,G,220,"1,072",524,783,465,671,407,341,958,277,01. 05. 2022,Gas boiler,,Standard materials and solutions,,,,,,,,
713635,"CZK 13,000",50.14884,14.52835,"Něvská, Prague - Čakovice",2 bedroom,Excellent,52 m²,"CZK 3,000","CZK 26,000",,Personal,Brick building,Partially furnished,1,Yes,No,Yes,No,No,No,No,G,246,735,499,365,440,796,719,280,,,15. 04. 2022,,,,,,,,,,,
712844,"CZK 28,000",50.05301,14.49077,"Záběhlická, Prague - Záběhlice",2 bedroom with open-plan kitchen,Excellent,130 m²,"CZK 4,800","CZK 28,000",,Personal,Brick building,Partially furnished,1,No,Yes,No,Yes,No,No,No,,255,"1,227",274,"1,200",287,700,476,882,518,332,01. 07. 2022,,,,,,,,,,,
712743,"CZK 11,500",50.10449,14.4784,"Novákových, Prague - Libeň",1 bedroom with open-plan kitchen,Excellent,35 m²,"CZK 1,750","CZK 11,500",,Personal,Brick building,Partially furnished,,No,No,No,No,No,No,No,A,69,285,111,311,7,237,333,461,213,358,01. 06. 2022,,,,,,,,,,,
624122,"CZK 14,000",50.089335,14.307978,"Vlastina, Prague - Ruzyně",1 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 2,000","CZK 16,000",,Personal,Prefab concrete building,Partially furnished,13,Yes,No,Yes,No,No,Yes,No,C,106,194,217,208,204,265,430,"1,354","1,274",129,01. 06. 2022,,,,,,,,,,,
511878,"CZK 24,000",50.0772731,14.4545539,"Vinohradská, Prague - Vinohrady",3 bedroom,,104 m²,"CZK 5,000","CZK 24,000",,Personal,Brick building,Furnished,2,Yes,No,No,No,No,Yes,No,,207,217,10,27,71,369,212,536,997,339,,,,,,,,,,,,
712666,"CZK 35,000",50.13003,14.49452,"Zakšínská, Prague - Střížkov",3 bedroom with open-plan kitchen,New build,100 m²,"CZK 6,000",,,Personal,Brick building,Partially furnished,1,No,Yes,No,No,No,No,No,C,405,"1,030",257,"1,004",641,531,529,455,"1,222",75,02. 04. 2022,,,,,,,,,,,
712718,"CZK 17,000",50.0670831,14.362062,Prague - Košíře,2 bedroom with open-plan kitchen,Excellent,67 m²,"CZK 4,500","CZK 17,000",,Personal,Brick building,Partially furnished,3,Yes,No,Yes,No,Yes,Yes,Yes,E,134,"1,188",701,844,84,737,559,715,108,501,31. 05. 2022,,,,,,,,,,,
680160,"CZK 15,000",50.01324,14.42381,"Daškova, Prague - Modřany",1 bedroom with open-plan kitchen,Excellent,41 m²,"CZK 3,300","CZK 15,000",,Personal,Prefab concrete building,Partially furnished,9,No,No,Yes,No,Yes,Yes,No,C,205,"1,462",372,"1,363",834,"1,101",260,513,897,182,01. 08. 2022,District heating,,,Middle floor,,,,,,,
647985,"CZK 12,000",50.036556,14.417238,"Vlnitá, Prague - Braník",1 bedroom,Excellent,50 m²,"CZK 4,000","CZK 5,000",,Personal,Brick building,Unfurnished,,No,Yes,No,No,Yes,No,No,C,514,627,473,447,572,399,312,784,,,25. 04. 2022,Central heating,,,Ground floor,,,,,,,
713410,"CZK 16,500",50.0694498,14.3546634,"Zahradníčkova, Prague - Košíře",1 bedroom with open-plan kitchen,Excellent,44 m²,"CZK 3,000","CZK 39,000",,Personal,Other,Partially furnished,3,No,No,Yes,No,No,No,No,G,128,799,"1,247",498,"1,226",453,"1,132",560,802,,01. 05. 2022,,,,,,,,,,,
713415,"CZK 15,990",50.13219944444,14.50963111111,"Chlebovická, Prague - Letňany",2 bedroom,Excellent,57 m²,"CZK 3,936","CZK 19,926","CZK 19,926

                                
                                
                
i",Personal,Prefab concrete building,,2,No,No,Yes,Yes,No,Yes,No,C,165,"1,020",411,489,573,576,224,148,405,281,,,,,,,,,,,,
693933,"CZK 11,990",50.10984638888,14.55812166666,"Lipnická, Prague - Kyje",1 bedroom with open-plan kitchen,Good,45 m²,"CZK 2,943","CZK 14,933","CZK 14,933

                                
                                
                
i",Personal,Prefab concrete building,Furnished,4,Yes,No,No,No,No,Yes,No,C,178,963,191,183,917,452,"1,343",320,,,,,,,,,,,,,,
713406,"CZK 40,000",50.07726,14.46341,"Hradecká, Prague - Vinohrady",2 bedroom with open-plan kitchen,Excellent,306 m²,"CZK 6,000","CZK 80,000",,Personal,Brick building,Furnished,8,No,Yes,No,No,Yes,Yes,No,B,145,66,8,176,59,252,279,629,324,278,01. 06. 2022,,,,,,,,,,,
550879,"CZK 14,500",50.0639544,14.2854037,"Lačnovská, Prague - Zličín",Studio,New build,36 m²,"CZK 2,839","CZK 29,000",,Personal,Low-energy building,Furnished,1,No,Yes,No,No,Yes,No,No,B,304,361,"1,215","1,060",875,"1,338",551,,,,01. 05. 2022,Other,1 to 10 years years,Premium materials and solutions,Ground floor,,Yes,30 m²,,,,
552412,"CZK 32,000",50.10777,14.52681,"Saarinenova, Prague - Hloubětín",2 bedroom with open-plan kitchen,New build,80 m²,"CZK 4,000","CZK 32,000",,Personal,Brick building,Unfurnished,1,No,Yes,Yes,No,Yes,Yes,Yes,A,117,"1,157",556,"1,138",820,954,"1,104",903,"1,030",363,01. 06. 2022,District heating,1 to 10 years years,Premium materials and solutions,Ground floor,,Yes,70 m²,,,,
712652,"CZK 13,000",50.02923,14.48587,"Petýrkova, Prague - Chodov",2 bedroom with open-plan kitchen,Good,71 m²,"CZK 3,800","CZK 33,600",,Personal,Prefab concrete building,Furnished,6,No,No,No,Yes,No,Yes,No,G,252,431,162,595,403,325,455,608,576,198,02. 04. 2022,,,,,,,,,,,
516267,"CZK 16,900",50.0067804,14.4354836,Prague - Modřany,2 bedroom with open-plan kitchen,Excellent,64 m²,"CZK 5,500","CZK 30,000",,Personal,Prefab concrete building,Furnished,8,Yes,No,Yes,No,No,Yes,No,C,245,"1,432",771,"1,421",406,"1,249",897,332,705,154,01. 01. 1970,District heating,1 to 10 years years,Premium materials and solutions,Middle floor,Overall,,,,,,
443850,"CZK 12,500",50.0517995,14.3653519,"Polívkova, Prague - Jinonice",1 bedroom with open-plan kitchen,,45 m²,"CZK 4,000","CZK 12,500",,Personal,Prefab concrete building,Unfurnished,2,No,No,No,No,No,No,No,,245,401,719,361,790,326,"1,046",459,201,,,District heating,,,Middle floor,,,,,,,
640142,"CZK 1,000",50.104144,14.549458,"Kukelská, Prague - Hloubětín",2 bedroom,Good,107 m²,"CZK 3,900",,,Personal,Prefab concrete building,Furnished,5,Yes,No,Yes,No,Yes,Yes,No,G,137,942,134,960,611,909,186,827,731,76,07. 04. 2022,,,,,,,,,,,
446124,"CZK 19,500",50.0058372,14.4149292,"Soukalova, Prague - Modřany",1 bedroom with open-plan kitchen,,49 m²,"CZK 3,500","CZK 19,500",,Personal,Brick building,Unfurnished,2,Yes,No,Yes,No,Yes,Yes,Yes,B,246,257,379,339,405,40,617,740,869,72,01. 03. 2022,District heating,1 to 10 years years,Premium materials and solutions,Middle floor,,Yes,,,,,
713261,"CZK 14,500",50.13373,14.51058,"Chlebovická, Prague - Letňany",1 bedroom with open-plan kitchen,New build,45 m²,"CZK 3,000","CZK 14,500",,Personal,Brick building,Furnished,10,No,No,Yes,No,No,Yes,No,C,97,753,403,335,416,420,281,383,249,43,01. 05. 2022,,,,,,,,,,,
556880,"CZK 25,500",50.0775372,14.4192713,"Karlovo náměstí, Prague - Nové Město",3 bedroom,Good,83 m²,"CZK 6,500","CZK 30,000",,Personal,Brick building,Partially furnished,3,No,No,No,No,No,Yes,No,D,76,276,60,33,22,244,199,387,508,418,01. 07. 2022,Central heating,,,Middle floor,,,,,,,
713109,"CZK 18,000",50.10684,14.60743,"Bříšťanská, Prague - Horní Počernice",3 bedroom,Excellent,115 m²,"CZK 6,000","CZK 45,000",,Personal,Brick building,Furnished,1,Yes,No,No,No,Yes,No,No,C,286,"1,098","1,057",349,886,283,,,,,07. 04. 2022,,,,,,,,,,,
448384,"CZK 16,500",50.0453146,14.5146362,"Přeštická, Prague - Hostivař",1 bedroom with open-plan kitchen,,85 m²,"CZK 4,000","CZK 20,000",,Personal,Brick building,Furnished,8,No,Yes,No,Yes,No,Yes,No,,165,329,302,291,"1,060",398,"1,325",135,,,01. 05. 2022,District heating,,Standard materials and solutions,Top floor,,,,,,,
713205,"CZK 29,000",50.08554,14.44835,"Blahníkova, Prague - Žižkov",2 bedroom with open-plan kitchen,New build,85 m²,"CZK 1,800","CZK 40,000",,Personal,Brick building,Partially furnished,5,No,No,No,No,No,No,No,C,237,333,118,340,77,301,68,161,205,648,01. 06. 2022,,,,,,,,,,,
443504,"CZK 18,000",50.060275596721,14.288100429608,"Mladých, Prague - Zličín",3 bedroom,,70 m²,"CZK 2,000",,,Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,,249,431,949,940,317,"1,051",250,650,194,,01. 05. 2022,,,,,,,50 m²,,,,
713199,"CZK 9,490",50.10572333333,14.547835,"Rochovská, Prague - Hloubětín",Studio,Excellent,29 m²,"CZK 1,646","CZK 11,136","CZK 11,136

                                
                                
                
i",Personal,Prefab concrete building,Furnished,2,No,No,No,No,No,Yes,No,B,124,832,279,864,474,918,287,590,958,217,,,,,,,,,,,,
713192,"CZK 14,500",50.05011,14.54659,"Tenisová, Prague - Hostivař",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 3,195","CZK 27,000",,Personal,Prefab concrete building,Partially furnished,14,No,No,Yes,Yes,No,Yes,No,G,271,269,294,275,118,704,235,586,174,,07. 04. 2022,Gas boiler,,,Top floor,Overall,,,,,,
713155,"CZK 23,000",50.07849,14.45635,"Přemyslovská, Prague - Vinohrady",2 bedroom,Excellent,82 m²,"CZK 1,200","CZK 23,000",,Cooperative,Brick building,Partially furnished,6,No,No,No,No,No,Yes,No,G,127,336,85,145,47,342,467,581,922,219,11. 04. 2022,,,,,,,,,,,
712506,"CZK 35,000",50.0762,14.44983,"Slezská, Prague - Vinohrady",3 bedroom,Excellent,95 m²,"CZK 5,000","CZK 30,000",,Personal,Brick building,Furnished,1,No,No,Yes,No,No,No,No,E,144,329,135,144,57,216,290,180,632,156,01. 05. 2022,,,,,,,,,,,
661029,"CZK 6,000",50.068585,14.4713735,"Vladivostocká, Prague - Vršovice",Small studio,Excellent,20 m²,"CZK 3,000","CZK 9,000",,,Other,Furnished,3,No,No,No,No,No,Yes,No,D,137,233,164,167,282,552,245,363,313,352,03. 05. 2021,District heating,,Standard materials and solutions,Middle floor,,,,,,,
430813,"CZK 19,900",50.1262741,14.4319591,"Velká skála, Prague - Troja",2 bedroom with open-plan kitchen,Excellent,80 m²,"CZK 5,000","CZK 35,000",,Personal,Brick building,Partially furnished,2,No,Yes,No,No,Yes,No,No,A,361,626,69,"1,243",574,"1,042",547,475,481,469,01. 06. 2022,District heating,,,,,,,,,,
712448,"CZK 16,000",50.04115,14.56562,"Janovská, Prague - Horní Měcholupy",2 bedroom with open-plan kitchen,Good,67 m²,"CZK 4,000",,,Personal,Prefab concrete building,Partially furnished,2,No,No,Yes,Yes,No,Yes,No,G,176,602,276,414,330,131,264,273,997,316,01. 07. 2022,,,,,,,,,,,
712211,"CZK 23,000",50.07286,14.43954,"Záhřebská, Prague - Vinohrady",2 bedroom,Excellent,58 m²,CZK 550,"CZK 22,000",,Personal,Brick building,Partially furnished,6,Yes,Yes,No,No,No,No,No,G,201,358,94,578,109,482,159,401,728,541,01. 05. 2022,Gas boiler,,,,,,,,,,
712911,"CZK 14,990",50.04725,14.32024222222,"Kettnerova, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,46 m²,"CZK 4,189","CZK 19,179","CZK 19,179

                                
                                
                
i",Personal,Prefab concrete building,Partially furnished,4,No,No,Yes,Yes,No,Yes,No,C,198,"1,133",368,379,625,371,706,67,627,39,,,,,,,,,,,,
326108,"CZK 25,980",49.98316135,14.36402275,"Tachovská, Prague - Radotín",4 bedroom with open-plan kitchen,Excellent,124 m²,"CZK 8,980",CZK 123,,Personal,Brick building,Furnished,4,No,No,Yes,Yes,Yes,No,Yes,B,169,642,168,234,192,160,425,833,650,251,04. 05. 2022,Gas boiler,1 to 10 years years,Premium materials and solutions,Middle floor,Interior,,,,,,
712896,"CZK 12,990",50.12419944444,14.48515805555,"Teplická, Prague - Střížkov",1 bedroom with open-plan kitchen,Excellent,41 m²,"CZK 2,290","CZK 15,280","CZK 15,280

                                
                                
                
i",Personal,Prefab concrete building,Unfurnished,4,Yes,No,Yes,No,No,Yes,No,G,123,"1,187",163,"1,125",250,459,241,204,211,152,,,,,,,,,,,,
617411,"CZK 17,000",50.100593,14.488647,"Novovysočanská, Prague - Vysočany",2 bedroom,Excellent,51 m²,CZK 500,"CZK 35,000",,Personal,Brick building,Partially furnished,3,No,No,No,No,No,No,No,G,9,"1,082",6,933,86,"1,250",154,209,467,248,01. 04. 2022,Other,1 to 10 years years,Premium materials and solutions,Middle floor,Overall,,,,,,
596800,"CZK 11,500",50.100593,14.488647,"Novovysočanská, Prague - Vysočany",Studio,Excellent,29 m²,CZK 490,"CZK 23,980",,Personal,Brick building,Partially furnished,,No,No,Yes,No,No,No,No,G,9,"1,082",6,933,86,"1,250",154,209,467,248,01. 05. 2022,Other,1 to 10 years years,,Raised ground floor,Overall,,,,,,
537538,"CZK 65,000",50.0794233,14.3794742,"Atletická, Prague - Břevnov",2 bedroom with open-plan kitchen,,100 m²,"CZK 15,000","CZK 70,000",,,Other,Furnished,1,Yes,Yes,Yes,No,Yes,No,Yes,,302,"1,223",778,"1,104",193,"1,214","1,134",989,377,610,01. 04. 2022,,,Premium materials and solutions,,,,50 m²,,,,
630182,"CZK 17,500",50.055756,14.433425,"Dačického, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,54 m²,"CZK 1,400","CZK 17,500",,Personal,Brick building,Partially furnished,2,No,No,Yes,Yes,No,Yes,No,C,86,"1,182",26,252,263,280,586,312,216,97,15. 05. 2022,Gas boiler,over 50 years years,Standard materials and solutions,Middle floor,Overall,,,,,,
712745,"CZK 20,000",50.01912,14.40123,"Šífařská, Prague - Hodkovičky",1 bedroom with open-plan kitchen,New build,77 m²,"CZK 4,000","CZK 24,000",,Personal,Brick building,Furnished,4,No,Yes,Yes,No,No,Yes,Yes,B,458,543,"1,446",669,"1,397",,,,,,01. 06. 2022,,,,,,,,,,,
645848,"CZK 19,000",50.121135,14.463286,"Na Okrouhlíku, Prague - Libeň",3 bedroom,Excellent,71 m²,"CZK 3,900","CZK 22,900",,Personal,Brick building,Furnished,2,Yes,No,No,No,No,No,No,C,373,344,395,681,492,430,559,227,660,301,01. 06. 2022,Gas boiler,,Standard materials and solutions,Middle floor,Overall,,,,,,
699045,"CZK 16,000",50.04112,14.56669,"Hornoměcholupská, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,New build,45 m²,"CZK 4,000","CZK 40,000",,Personal,Brick building,Furnished,5,Yes,No,No,No,Yes,Yes,Yes,A,82,709,316,521,441,224,371,380,"1,105",307,24. 01. 2022,,1 to 10 years years,,,,,,,,,
425445,"CZK 12,000",50.0582532,14.44353,"Na Jezerce, Prague - Nusle",Small studio,Excellent,22 m²,"CZK 2,000","CZK 14,000",,Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,,96,"1,112",343,721,186,792,491,465,675,180,01. 07. 2022,,1 to 10 years years,,,Overall,,,,,,
413854,"CZK 13,000",50.0652691,14.5053347,"Na Padesátém, Prague - Strašnice",1 bedroom with open-plan kitchen,Excellent,57 m²,"CZK 8,200","CZK 13,000",,Personal,Prefab concrete building,,4,No,No,Yes,No,No,No,No,C,99,"1,101",484,776,320,535,595,575,746,424,03. 04. 2022,District heating,,Standard materials and solutions,Top floor,,,,,,,
517158,"CZK 36,000",50.101426,14.3708397,Prague - Dejvice,3 bedroom,,85 m²,"CZK 6,000","CZK 60,000",,Personal,Brick building,Furnished,3,Yes,No,No,Yes,No,No,No,G,295,930,440,566,439,345,742,855,774,312,13. 04. 2022,Gas boiler,,,Attic,Overall,,,,,,
712057,"CZK 16,500",50.02426,14.52633,"Loosova, Prague - Háje",1 bedroom with open-plan kitchen,New build,50 m²,"CZK 3,600","CZK 33,000",,Personal,Brick building,Partially furnished,3,Yes,No,Yes,No,No,Yes,Yes,B,514,"1,282",576,977,362,838,360,777,"1,073",198,30. 03. 2022,District heating,1 to 10 years years,Standard materials and solutions,Middle floor,,,,,,,
558127,"CZK 13,000",50.0846007,14.362892,"Patočkova, Prague - Břevnov",2 bedroom,,52 m²,"CZK 3,500","CZK 28,000",,Cooperative,Brick building,Partially furnished,3,No,No,No,No,No,No,No,,151,143,206,229,267,233,280,632,234,498,29. 04. 2019,,,,Middle floor,,,,,,,
712550,"CZK 21,490",50.15683583333,14.51585,"Marie Podvalové, Prague - Čakovice",2 bedroom with open-plan kitchen,New build,66 m²,"CZK 4,233","CZK 25,723","CZK 25,723

                                
                                
                
i",Personal,Other,Partially furnished,5,Yes,No,Yes,No,Yes,Yes,No,G,437,"1,160",338,266,"1,161",213,138,,,,,,,,,,Yes,,,,,
712524,"CZK 23,990",50.09188777777,14.45656249999,"Pernerova, Prague - Karlín",2 bedroom with open-plan kitchen,Excellent,80 m²,"CZK 5,089","CZK 29,079","CZK 29,079

                                
                                
                
i",Personal,Brick building,Furnished,2,Yes,No,Yes,No,No,No,No,G,480,857,233,458,177,321,219,"1,137",372,145,,,,,,,,,,,,
241625,"CZK 15,900",50.1138957,14.4798538,"U Pekařky, Prague - Libeň",1 bedroom with open-plan kitchen,,48 m²,"CZK 1,900","CZK 25,000",,Personal,Brick building,Partially furnished,4,Yes,Yes,Yes,No,Yes,Yes,Yes,,186,177,"1,337",331,980,"1,134","1,350",939,316,,03. 04. 2022,Gas boiler,1 to 10 years years,Premium materials and solutions,Middle floor,Overall,Yes,10 m²,,,,
543933,"CZK 22,900",50.1050022,14.3961888,"Nikolaje Alexejeviče Někrasova, Prague - Bubeneč",2 bedroom,,78 m²,"CZK 3,900","CZK 45,000",,Personal,Brick building,Partially furnished,4,Yes,Yes,Yes,Yes,Yes,Yes,No,,153,790,174,218,84,194,264,262,468,103,15. 05. 2022,Gas boiler,1 to 10 years years,Premium materials and solutions,Attic,Overall,Yes,10 m²,,,,
648507,"CZK 20,000",50.086382,14.445103,"Řehořova, Prague - Žižkov",2 bedroom with open-plan kitchen,Excellent,63 m²,"CZK 2,000","CZK 40,000",,Personal,Brick building,Unfurnished,4,No,Yes,Yes,No,No,Yes,Yes,C,166,680,439,635,157,648,415,455,497,649,01. 05. 2022,Central heating,1 to 10 years years,Standard materials and solutions,Middle floor,Overall,,,,,,
712209,"CZK 12,990",50.08360611111,14.56736472222,"Na spojce, Prague - Dolní Počernice",Studio,Excellent,29 m²,"CZK 2,634","CZK 15,624","CZK 15,624

                                
                                
                
i",Personal,Brick building,Furnished,4,No,No,Yes,No,No,Yes,No,B,500,"1,309",655,877,"1,474",388,,,,,,,,,,,,,,,,
711672,"CZK 29,000",50.09012,14.4045,"Valdštejnské náměstí, Prague - Malá Strana",1 bedroom with open-plan kitchen,Excellent,78 m²,"CZK 3,664","CZK 60,000",,Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,G,59,388,358,354,96,318,302,653,"1,005",772,01. 04. 2022,,,,,,,,,,,
510077,"CZK 23,000",50.027717,14.4287618,"Novodvorská, Prague - Braník",3 bedroom,,74 m²,"CZK 2,000","CZK 44,000",,Personal,Brick building,Partially furnished,3,No,No,Yes,No,No,No,No,,89,654,340,626,459,432,305,249,"1,245",322,01. 09. 2022,Central heating,,Standard materials and solutions,Top floor,Overall,,,,,,
561746,"CZK 22,000",50.0672879,14.5526084,"Honzíkova, Prague - Dolní Měcholupy",Studio,New build,86 m²,"CZK 4,000","CZK 40,000",,Personal,Brick building,Partially furnished,7,No,Yes,No,No,No,No,Yes,,511,"1,208",327,246,506,"1,008","1,178",306,,,01. 04. 2022,Central heating,1 to 10 years years,,,,,,,,,
712029,"CZK 23,990",50.10301055555,14.43322222222,"Šimáčkova, Prague - Holešovice",1 bedroom with open-plan kitchen,Excellent,70 m²,"CZK 1,234","CZK 25,224","CZK 25,224

                                
                                
                
i",Personal,Brick building,Unfurnished,2,No,No,No,No,No,Yes,No,A,114,770,169,294,55,98,477,456,857,,,,,,,,,,,,,
