Price,Fees,Refundable security deposit,Listing ID,Layout,Avaliable from,Floor,Building type,Administrative fee,Floor space,Fully furnished,Condition,Ownership,EPC,Balcony,Cellar,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Terrace,Lift,Heating,Domácí mazlíčci vítáni,Parking,Enclosed balcony,Designe,Reconstruction,New-build,Garage,Age,"You will rent this apartment for approximately CZK 12,389 CZK",Plot type,"You will rent this apartment for approximately CZK 26,625 CZK"
"CZK 27,000","CZK 6,000","CZK 35,000",726802,3+1,8/10/2022,1,Brick,,104 m²,Unfurnished,Very good,,G,1.0,,30.99,580.65,82.43,202.75,110.34,513.64,715.01,279.02,587.09,176.4,Prague - Dejvice,50.10052,14.39031,,,,,,,,,,,,,,
"CZK 8,000","CZK 2,680",CZK 0,726793,3+kk,8/1/2022,1,Brick,,85 m²,Partly,Good,,C,,,122.52,1022.45,639.4,1382.08,404.72,1012.1,838.56,744.64,1143.79,247.53,Prague - Braník,50.04025,14.42222,1.0,,,,,,,,,,,,,
"CZK 20,000","CZK 5,952","CZK 20,000",726780,3+kk,10/1/2022,4,Prefab concrete,,64 m²,Fully furnished,Good,,C,1.0,1.0,345.23,623.49,250.81,666.17,543.85,826.38,191.26,253.62,543.85,183.03,Prague - Malešice,50.08374,14.49535,,1.0,,,,,,,,,,,,
"CZK 14,000","CZK 1,900","CZK 14,000",726694,Studio,7/20/2022,3,Brick,,35 m²,Fully furnished,Very good,,G,,,415.17,850.98,228.76,530.62,461.38,956.51,312.89,220.8,890.33,366.17,Prague - Nusle,50.05556,14.44671,,1.0,,,,,,,,,,,,
"CZK 19,500","CZK 5,800","CZK 39,000",726774,2+kk,7/21/2022,1,Low-energy,,56 m²,Partly,New-build,,B,1.0,1.0,476.25,1252.23,589.77,904.96,375.21,638.49,345.35,710.99,1044.22,222.85,Prague - Háje,50.02447,14.52712,,1.0,Central,,,,,,1.0,1.0,Up to 10 years,,,
"CZK 25,500","CZK 4,000","CZK 60,000",611255,2+kk,9/1/2022,2,Brick,,85 m²,Partly,Very good,Personal,G,,,228.14,583.81,118.21,272.29,4.57,92.92,188.84,737.14,215.8,175.76,"Mařákova, Prague - Dejvice",50.098672,14.403115,,,Gas boiler,,,,Luxurious,Complete,,,Up to 10 years,,,
"CZK 10,500","CZK 2,500","CZK 21,000",726727,1 bedroom,7/21/2022,4,Prefab concrete,,32 m²,Partly,Good,,G,,,335.07,589.94,203.34,490.57,272.38,255.37,249.48,103.14,1050.25,44.47,Prague - Střížkov,50.12665,14.49526,,1.0,,,,1.0,,,,,,,,
"CZK 13,000","CZK 4,000","CZK 17,000",726726,2 bedroom,8/1/2022,4,Prefab concrete,,54 m²,Partly,Good,,G,,1.0,285.16,370.51,360.23,448.24,235.12,366.46,776.47,868.53,680.09,215.76,Prague - Záběhlice,50.0545,14.51377,,1.0,Central,,,1.0,,Bathroom unit,,,30 - 50 years,,,
"CZK 22,000","CZK 3,000","CZK 22,000",726719,2 bedroom,7/20/2022,1,Brick,,54 m²,Partly,Very good,,G,,1.0,207.27,1557.89,131.92,938.53,269.58,1472.06,701.47,365.52,399.67,247.03,Prague - Liboc,50.0918,14.32846,,,,,1.0,,,,,,,,,
"CZK 23,000","CZK 1,800","CZK 46,000",726711,3+kk,7/20/2022,4,Brick,,80 m²,Partly,Good,,G,,,300.87,874.78,169.37,280.63,51.78,528.14,649.99,565.19,776.48,568.23,Prague - Žižkov,50.08594,14.43948,,1.0,,,,,,,,1.0,,,,
"CZK 15,000","CZK 3,000","CZK 15,000",726701,Small studio,7/20/2022,2,Brick,,30 m²,Partly,Very good,,G,,1.0,252.15,174.67,201.91,195.35,157.71,187.08,81.76,421.52,87.59,299.91,Prague - Strašnice,50.07473,14.49243,,,,,,,,,,,,,,
"CZK 18,000","CZK 3,300","CZK 20,000",604273,2+kk,7/20/2022,1,Brick,,61 m²,Partly,Very good,Personal,B,1.0,,45.95,1093.17,702.03,2199.64,255.82,1187.69,725.05,1617.73,372.2,860.89,"Drnovská, Prague - Ruzyně",50.082872,14.310397,,,Gas boiler,,1.0,,,,,,Up to 10 years,,,
"CZK 14,900","CZK 3,600","CZK 20,000",726688,1 bedroom,7/20/2022,4,Brick,,39 m²,Partly,Very good,Cooperative,G,,1.0,247.2,509.85,279.35,288.49,304.6,290.19,538.66,721.57,788.84,306.27,Prague - Libeň,50.12064,14.45436,1.0,,Central,,,,Standard,,,,,,,
"CZK 27,000","CZK 3,000","CZK 27,000",725907,1 bedroom,7/20/2022,3,Brick,,27 m²,Fully furnished,Very good,,G,1.0,,200.51,407.37,72.96,275.48,12.97,109.41,427.03,435.74,261.27,352.53,Prague - Karlín,50.09179,14.44168,1.0,,Central,,,,Luxurious,Complete,,,,,,
"CZK 16,500","CZK 5,500","CZK 16,500",581083,3+kk,8/1/2022,4,Brick,,56 m²,Unfurnished,Very good,Personal,G,,,12.93,584.69,279.92,529.49,138.63,489.78,263.04,380.49,337.99,632.92,"Husitská, Prague - Žižkov",50.086617,14.447053,,,,,,,,,,,,,,
"CZK 10,000","CZK 4,500","CZK 14,500",652174,2+kk,9/1/2022,6,Low-energy,,43 m²,Partly,Good,Personal,G,,1.0,123.49,1093.35,507.3,1191.49,86.25,965.89,252.17,125.15,490.24,18.46,"Jakobiho, Prague - Petrovice",50.032251,14.559848,,1.0,Distance,,1.0,,,,,,,,,
"CZK 17,900","CZK 3,000","CZK 36,000",610315,2+kk,8/1/2022,4,Brick,,50 m²,,New-build,Personal,C,,1.0,224.27,661.77,250.27,1036.34,270.86,440.41,130.68,352.96,1134.79,502.75,"Plzeňská, Prague - Košíře",50.070903,14.383151,,1.0,Central,,,,,,,1.0,,,,
"CZK 17,500","CZK 3,500","CZK 20,000",726579,2 bedroom,10/1/2022,5,Brick,,52 m²,Partly,Very good,,D,,1.0,289.99,845.36,152.24,549.72,133.45,625.56,433.23,533.28,540.92,121.18,Prague - Bubeneč,50.10223,14.4038,,1.0,,,,,,,,,,,,
"CZK 11,500","CZK 3,500","CZK 23,000",726509,2+kk,7/20/2022,4,Prefab concrete,,43 m²,Partly,Good,Personal,G,,1.0,198.83,809.12,162.78,351.55,170.27,353.71,386.01,173.21,1711.32,229.11,Prague - Stodůlky,50.04951,14.35047,,1.0,Central,,1.0,,,,,,,,,
"CZK 15,000","CZK 5,500","CZK 30,000",726506,2+kk,7/19/2022,13,Prefab concrete,,44 m²,Partly,Very good,,G,1.0,,215.93,295.36,218.93,2616.52,271.82,262.51,304.72,1672.13,1318.21,146.24,Prague - Ruzyně,50.08964,14.30656,,1.0,Central,,1.0,,,Complete,,,,,,
"CZK 15,000","CZK 4,000","CZK 30,000",726495,2+kk,7/19/2022,1,Brick,,48 m²,Fully furnished,Very good,,F,,,168.52,601.11,188.98,427.62,114.89,345.84,262.68,771.05,114.89,162.44,Prague - Nusle,50.06141,14.43832,1.0,,,,,,,,,,,,,
"CZK 23,000","CZK 3,000","CZK 46,000",725839,2+kk,7/14/2022,2,Low-energy,,72 m²,Fully furnished,New-build,,B,,,101.52,2185.38,1619.87,2958.42,328.37,2921.25,2581.95,2236.24,2935.96,218.67,Prague - Nedvězí u Říčan,50.01682,14.65416,,,,,1.0,,,,1.0,,,,,
"CZK 19,000","CZK 3,500","CZK 22,500",715217,2+kk,5/1/2022,1,Brick,,37 m²,Partly,Very good,Personal,B,1.0,,124.02,1124.46,421.65,753.55,655.3,1203.3,1300.79,1112.93,1125.9,259.97,"Špačkova, Prague - Suchdol",50.13348,14.36849,,,,,,,Standard,,,1.0,,,,
"CZK 7,000","CZK 2,000","CZK 9,000",635073,Small studio,3/20/2021,1,Brick,,20 m²,Partly,Good,Personal,G,,,216.36,1299.7,1149.66,1953.19,500.36,1050.51,1087.91,1406.68,1547.89,484.38,"Božanovská, Prague - Horní Počernice",50.105394,14.606666,,,Central,,,,,,,,,,,
"CZK 19,000","CZK 4,000","CZK 20,000",620132,2+kk,8/1/2022,2,Brick,,67 m²,,Very good,Personal,C,1.0,,223.78,311.91,33.03,496.77,42.87,123.69,112.96,121.68,557.72,222.65,"Křižíkova, Prague - Karlín",50.091526,14.445837,,,,,,,,,,,,,,
"CZK 14,000","CZK 3,330","CZK 14,000",594523,1 bedroom,7/20/2022,2,Brick,,43 m²,Partly,Good,Personal,F,,,79.13,566.23,159.14,443.7,244.41,585.8,267.4,220.07,769.82,210.87,"28. Pluku, Prague - Vršovice",50.071726,14.46984,,1.0,Distance,,,,,Interior,,,,,,
"CZK 16,000","CZK 6,000","CZK 32,000",724498,2+kk,7/2/2022,1,Prefab concrete,,43 m²,Fully furnished,Very good,,B,,,332.2,1373.23,149.76,1714.34,583.84,525.05,243.66,839.9,1759.19,192.97,Prague - Chodov,50.02252,14.51303,,1.0,,,,,,,,,,,,
"CZK 20,000","CZK 4,000","CZK 30,000",726100,3+kk,8/21/2022,2,Brick,,55 m²,Fully furnished,Good,,A,,,285.3,527.21,150.71,437.69,231.4,257.81,259.66,346.37,1019.43,228.25,Prague - Střížkov,50.1262,14.4956,,,,,,,,,,,,,,
"CZK 12,500","CZK 3,650","CZK 15,000",633374,Small studio,8/15/2022,1,Prefab concrete,,24 m²,Partly,Very good,Personal,D,,,255.14,469.14,256.58,281.03,241.04,441.16,162.89,270.73,894.98,198.02,"Kyselova, Prague - Kobylisy",50.126922,14.464589,,1.0,,,,,,,,,,,,
"CZK 13,000","CZK 5,000","CZK 13,000",726316,Studio,9/1/2022,3,,,35 m²,Partly,Very good,,G,1.0,,189.02,311.41,105.38,95.59,96.38,138.78,215.35,327.3,1089.46,274.69,Prague - Stodůlky,50.05052,14.34436,,1.0,,,,,,,,,,,,
"CZK 14,000","CZK 2,500","CZK 15,000",512975,2+kk,9/1/2022,5,Prefab concrete,,45 m²,Partly,,Personal,C,,,243.69,642.56,158.63,321.57,313,374.45,423.16,325.89,434.55,285.31,"Tatarkova, Prague - Háje",50.0292056,14.5275222,,,Central,,,,,,,,,,,
"CZK 12,500","CZK 2,450","CZK 10,000",726283,Studio,8/1/2022,1,Brick,,28 m²,Unfurnished,Very good,,G,,1.0,284.02,1477.58,313.2,862.98,409.82,388.09,654.56,546.67,661.89,388.69,Prague - Bubeneč,50.11055,14.39638,,,,,,,,,,,,,,
"CZK 12,500","CZK 4,000","CZK 12,500",443850,2+kk,9/1/2022,2,Prefab concrete,,45 m²,Unfurnished,,Personal,,,,169.95,436.29,706.29,872.76,144.76,778.35,317.0,1141.4,2335.68,203.78,"Polívkova, Prague - Jinonice",50.0517995,14.3653519,,,Distance,,,,,,,,,,,
"CZK 27,990",CZK 0,"CZK 45,000",722477,2+kk,7/14/2022,3,Brick,,88 m²,Fully furnished,Very good,Personal,,,1.0,55.18,233.26,29.65,96.24,7.41,183.92,185.53,258.44,151.78,202.27,Prague - Staré Město,50.09075,14.42626,,,,,,,,Complete,,,Over 50 years,,,
"CZK 6,900","CZK 2,000","CZK 8,900",27475,Other,9/30/2022,1,Brick,,15 m²,Fully furnished,Very good,Personal,B,,,229.62,465.02,244.47,2033.06,102.15,1425.0,403.37,1526.17,474.64,467.86,"Českobrodská, Prague - Hrdlořezy",50.0926627,14.5151929,1.0,,Central,,1.0,,Standard,Complete,,,Up to 10 years,,,
"CZK 19,900","CZK 5,461","CZK 50,000",349115,2+kk,12/1/2022,2,Low-energy,,67 m²,Fully furnished,New-build,Personal,A,,1.0,200.44,899.67,116.64,347.09,27.75,327.12,327.09,562.48,353.21,44.52,"Kurta Konráda, Prague - Libeň",50.1050691,14.4879729,1.0,1.0,Central,,,,Luxurious,,1.0,,Up to 10 years,,,
"CZK 24,000","CZK 4,500","CZK 28,500",722549,2+kk,9/19/2022,3,Low-energy,,65 m²,Fully furnished,Very good,,B,1.0,1.0,227.46,691.34,588.99,525.99,212.85,1168.42,616.53,267.86,519.55,82.08,Prague - Smíchov,50.06063,14.39124,,,,,1.0,,,,,1.0,,,,
"CZK 22,000","CZK 7,000","CZK 30,000",726131,3+kk,10/1/2022,1,Prefab concrete,,75 m²,Partly,New-build,,G,,,293.03,747.33,190.4,1402.37,690.09,946.06,683.15,596.45,465.93,587.53,Prague - Troja,50.12618,14.43343,,1.0,,,,,,,1.0,,,,,
"CZK 14,000","CZK 4,500","CZK 30,000",726029,2 bedroom,9/1/2022,3,Brick,,54 m²,Fully furnished,Good,,G,,,265.56,734.43,286.13,412.51,233.42,523.7,250.16,265.15,202.77,221.9,Prague - Vršovice,50.06945,14.46176,,1.0,Central,,,,Standard,,,,Over 50 years,,,
"CZK 13,000","CZK 3,000","CZK 20,000",726156,Studio,7/17/2022,4,Other,,36 m²,Fully furnished,New-build,Personal,G,1.0,,78.37,935.0,1337.38,2528.0,483.59,1888.46,1555.72,1953.25,1129.5,1209.25,Prague - Dolní Měcholupy,50.05623,14.54736,,1.0,Distance,,,,,,,,10 to 30 years,,,
"CZK 12,000","CZK 2,500","CZK 12,000",669796,1 bedroom,9/1/2022,4,Brick,,38 m²,Partly,Good,Personal,G,1.0,1.0,129.48,591.67,336.27,589.78,201.71,106.02,212.44,692.18,335.11,1.01,Prague - Letňany,50.13653,14.50956,,,Distance,,,,Standard,,,,,,,
"CZK 19,500","CZK 4,500","CZK 35,000",726110,3+1,8/15/2022,4,Prefab concrete,,68 m²,Partly,Good,,G,,1.0,138.81,1252.02,132.54,969.12,117.38,243.68,589.95,258.73,717.05,233.74,Prague - Strašnice,50.06783,14.49657,,,Distance,,,,,,,,,,,
"CZK 18,500","CZK 2,500","CZK 30,000",612997,2+kk,9/1/2022,2,Prefab concrete,,43 m²,Partly,Very good,Personal,,,1.0,345.81,1564.53,580.73,1494.4,665.07,1339.74,266.38,953.97,2333.89,265.06,"Dolákova, Prague - Bohnice",50.134462,14.409814,,,Central,,1.0,,,Complete,,,,,,
"CZK 15,500","CZK 3,000","CZK 14,500",715418,Studio,5/23/2022,1,Other,,34 m²,Partly,New-build,Personal,B,1.0,,221.33,600.7,232.39,1445.52,43.25,397.83,201.27,201.27,37.59,102.09,Prague - Chodov,50.0367596,14.5056446,,1.0,Gas boiler,,,,Luxurious,,,1.0,Up to 10 years,,,
"CZK 15,000",CZK 700,"CZK 15,000",606810,3+1,9/1/2022,2,Brick,,75 m²,Partly,Very good,Personal,G,1.0,,207.69,482.27,84.36,438.85,95.84,148.6,275.64,425.8,739.88,517.15,Prague - Nové Město,50.07184,14.429817,,,Gas boiler,,,,Standard,,,,Over 50 years,,,
"CZK 24,000","CZK 5,000","CZK 30,000",537149,2+kk,,2,Brick,,70 m²,Fully furnished,,Personal,,1.0,1.0,167.42,1303.91,580.86,1189.26,705.92,940.98,1134.55,782.5,689.45,360.76,Prague - Strašnice,50.0848545,14.483906,,1.0,,,1.0,,Luxurious,,1.0,1.0,Up to 10 years,,,
"CZK 18,000","CZK 4,000","CZK 21,000",726001,3+1,8/1/2022,5,Prefab concrete,,72 m²,Partly,Very good,,D,,1.0,170.88,687.41,209.37,644.64,176.07,564.78,826.05,503.93,894.51,180.43,Prague - Malešice,50.08174,14.50788,,1.0,,,,1.0,,,,,,,,
"CZK 16,000","CZK 4,000","CZK 16,000",725445,2 bedroom,8/1/2022,3,Brick,,60 m²,Fully furnished,Very good,Personal,G,,1.0,117.14,736.67,123.64,718.22,434.37,663.51,667.78,730.62,588.43,441.06,Prague - Hloubětín,50.10523,14.52983,,,Central,,,,,,,,,,,
"CZK 65,000","CZK 4,800","CZK 139,600",642265,3+kk,7/11/2022,1,Brick,,250 m²,Partly,Very good,Personal,G,1.0,1.0,69.39,153.79,118.64,136.76,19.93,194.52,255.5,381.44,458.31,317.05,"Dělnická, Prague - Holešovice",50.103053,14.448298,1.0,1.0,Gas boiler,,1.0,,Luxurious,,,1.0,10 to 30 years,,,
"CZK 8,500",CZK 0,"CZK 8,500",360494,5+1,7/10/2022,3,Brick,,10 m²,Fully furnished,,Cooperative,,1.0,,209.02,550.75,154.14,285.43,89.33,281.78,458.54,982.32,332.3,430.22,"Šaldova, Prague - Karlín",50.0949776,14.4544831,,,,,,,,,,,,,,
"CZK 19,000","CZK 3,000","CZK 40,000",721706,Studio,9/13/2022,3,Brick,,32 m²,Fully furnished,New-build,Personal,B,,1.0,184.9,491.18,201.53,600.56,185.71,464.1,909.61,880.1,1116.52,293.82,Prague - Uhříněves,50.02854,14.59565,,1.0,Electric boiler,,,1.0,Luxurious,,1.0,,Up to 10 years,,,
"CZK 19,000","CZK 7,000","CZK 40,000",717074,3+kk,7/17/2022,4,Prefab concrete,,70 m²,Partly,Very good,Personal,G,,,308.56,1634.51,436.46,1306.85,349.52,524.17,348.51,340.78,1137.55,177.49,"Nedvězská, Prague - Strašnice",50.06891,14.50447,,1.0,Distance,,,,Standard,,,,10 to 30 years,,,
"CZK 14,000","CZK 1,500","CZK 14,000",725111,2+kk,8/5/2022,1,Brick,,46 m²,Partly,Good,,D,,,172.1,251.25,209.9,234.09,258.03,292.51,532.01,369.71,702.02,371.75,Prague - Smíchov,50.07038,14.37321,,,,,,,,,,,,,,
"CZK 14,900","CZK 1,500","CZK 12,900",445268,Studio,6/15/2020,2,Other,,25 m²,Fully furnished,New-build,Personal,B,,,199.16,1772.66,1264.45,1765.32,1203.62,1323.12,540.96,1520.69,1417.47,109.95,"Pod Lysinami, Prague - Hodkovičky",50.0222594,14.4146541,,1.0,Distance,,,,Luxurious,Complete,1.0,,Up to 10 years,,,
"CZK 21,000",CZK 700,"CZK 21,000",534372,2+kk,8/1/2022,4,Brick,,66 m²,Unfurnished,,Personal,B,,,108.23,391.06,244.03,205.75,87.05,83.9,290.48,222.06,529.85,194.84,"Vinohradská, Prague - Vinohrady",50.0772932,14.4476518,,,Gas boiler,,,,,Complete,,,Up to 10 years,,,
"CZK 18,490","CZK 3,356","CZK 21,846",725380,3+kk,8/15/2022,3,Prefab concrete,"CZK 21,846",72 m²,Partly,Good,Personal,G,1.0,1.0,446.73,1397.26,408.64,1021.64,618.03,673.85,777.16,497.23,1097.51,183.31,"Pohnertova, Prague - Kobylisy",50.13102472222,14.44744055555,,,,,,1.0,,,,,,,,
"CZK 26,800",CZK 700,"CZK 53,600",526419,3+kk,7/1/2022,5,Brick,,93 m²,Partly,,Personal,,,,53.14,367.43,39.88,58.19,55.02,254.58,117.96,330.45,564.75,447.33,Prague - Nové Město,50.0781585,14.4191436,,,,,,,,,,,,,,
"CZK 15,000","CZK 3,400","CZK 25,000",724389,2+kk,7/1/2022,6,Prefab concrete,,41 m²,Unfurnished,Very good,,G,,,102.75,496.26,255.84,493.57,215.16,312.99,606.32,145.02,802.82,77.54,Prague - Hlubočepy,50.03164,14.37233,,1.0,,,1.0,,,,,1.0,,,,
"CZK 16,000","CZK 4,000","CZK 48,000",712727,2+kk,4/4/2022,,Brick,,50 m²,Partly,Very good,Personal,G,,1.0,238.26,491.08,272.76,285.47,308.65,480.37,253.77,835.23,286.65,150.92,"Podolská, Prague - Podolí",50.05563,14.42088,,,Gas boiler,,,,Luxurious,Complete,,,,,,
"CZK 11,800","CZK 2,500","CZK 12,000",724773,Small studio,7/5/2022,1,Brick,,42 m²,Partly,Very good,,B,,,168.4,647.02,195.21,339.01,196.19,297.72,444.19,528.1,574.34,624.02,Prague - Břevnov,50.08277,14.37108,,,,,,,,,,,,,,
"CZK 20,000","CZK 5,500","CZK 51,000",723672,3+1,9/1/2022,11,Prefab concrete,,68 m²,Fully furnished,Good,Personal,D,,1.0,212.27,1243.66,323.18,1789.84,473.36,444.79,582.51,1306.11,322.63,75.43,Prague - Krč,50.02767,14.45456,,1.0,,,1.0,1.0,,,,,,,,
"CZK 17,000","CZK 3,500","CZK 30,000",724696,2 bedroom,8/15/2022,1,Prefab concrete,,60 m²,Unfurnished,Very good,,C,,1.0,272.9,416.54,306.62,252.64,455.91,517.37,197.18,469.08,577.46,342.15,Prague - Háje,50.02985,14.53319,,,Central,,,1.0,,,,,,,,
"CZK 10,000","CZK 3,000","CZK 13,000",724664,Small studio,7/4/2022,4,Brick,,21 m²,Partly,Very good,,G,,,83.12,107.31,13.27,101.25,33.01,122.39,297.31,407.24,362.9,463.34,Prague - Žižkov,50.08417,14.45159,,,,,,,,,,,,,,
"CZK 19,000","CZK 2,000","CZK 19,000",292712,2 bedroom,8/1/2022,,Low-energy,,50 m²,Partly,Very good,Personal,A,,,103.2,432.16,400.15,340.01,354.51,494.07,755.28,761.41,591.42,593.43,"Při hranici, Prague - Sedlec",50.1354932,14.3835595,,,Geothermal,,1.0,,Standard,Complete,,,Over 50 years,,,
"CZK 12,000","CZK 2,000","CZK 14,000",425445,Small studio,10/10/2022,1,Brick,,22 m²,Fully furnished,Very good,Personal,,,,96.37,1112.27,342.53,720.59,185.54,791.77,490.82,465.42,674.92,179.97,"Na Jezerce, Prague - Nusle",50.0582532,14.44353,,,,,,,,Complete,,,Up to 10 years,,,
"CZK 21,990","CZK 3,827","CZK 25,817",725109,2+kk,8/15/2022,6,Other,"CZK 25,817",63 m²,Partly,New-build,Personal,B,1.0,,398.2,1416.77,693.72,1232.72,635.57,870.63,1111.49,712.15,619.1,290.41,"Zvěřinova, Prague - Strašnice",50.08507833333,14.48646111111,,1.0,,,1.0,,,,1.0,,,,,
"CZK 26,900","CZK 4,500","CZK 26,900",723967,2+kk,7/1/2022,3,Brick,,66 m²,Unfurnished,Very good,Personal,G,,,94.6,179.51,50.1,180.57,11.07,205.85,33.73,51.82,190.79,175.81,Prague - Staré Město,50.08966,14.42489,,1.0,Central,,,,Luxurious,Complete,,,,,,
"CZK 21,900","CZK 3,900","CZK 30,000",324795,3+kk,7/1/2022,4,Prefab concrete,,73 m²,Fully furnished,Very good,Personal,,1.0,1.0,383.78,917.71,600.32,556.39,610.75,611.91,346.62,688.65,483.09,215.39,"Bellušova, Prague - Stodůlky",50.0410429,14.3224894,,1.0,Distance,,1.0,1.0,Luxurious,Complete,,1.0,10 to 30 years,,Housing,
"CZK 23,990","CZK 4,560","CZK 28,550",724703,3+1,8/15/2022,8,Prefab concrete,"CZK 28,550",73 m²,Fully furnished,Good,Personal,G,1.0,1.0,230.71,363.54,185.46,1043.95,179.71,360.25,128.83,277.71,295.53,116.41,"Prusíkova, Prague - Stodůlky",50.03613861111,14.33899416666,,1.0,,,,,,,,,,,,
CZK 1,"CZK 2,000",CZK 1,724123,2 bedroom,8/15/2022,5,Brick,,73 m²,Unfurnished,Under construction,Personal,G,,,261.32,369.9,189.95,760.08,189.22,495.41,255.48,280.96,452.06,238.59,Prague - Vinohrady,50.07363,14.44468,,,,,,,,Complete,,,Over 50 years,,,
"CZK 30,000","CZK 8,000","CZK 30,000",606434,3+1,9/12/2022,2,Brick,,106 m²,Partly,Good,Personal,G,1.0,,278.74,223.11,343.94,342.19,68.45,417.84,193.38,839.03,1058.67,308.53,"Janáčkovo Nábřeží, Prague - Smíchov",50.075681,14.408523,,1.0,Central,,,,Standard,Complete,,,,,,
"CZK 21,500","CZK 2,500",CZK 1,554807,3+1,7/1/2021,2,Brick,,76 m²,Fully furnished,Very good,Personal,C,,1.0,175.53,470.22,65.07,126.0,78.48,162.78,394.51,655.62,805.59,288.86,Prague - Krč,50.0465752,14.4461258,,1.0,Distance,,1.0,,Luxurious,Complete,,,Up to 10 years,,,
"CZK 20,000","CZK 2,000","CZK 20,000",257946,2+kk,6/29/2022,3,Brick,,42 m²,Fully furnished,Very good,Personal,C,,,91.53,437.84,79.6,137.33,1.11,181.86,414.36,266.21,251.67,662.32,"Lidická, Prague - Smíchov",50.0723918,14.4059555,,,Other,,1.0,,Standard,Complete,,,Up to 10 years,,,
"CZK 11,000","CZK 2,000","CZK 13,000",425448,Small studio,9/1/2022,1,Brick,,18 m²,Fully furnished,Very good,Personal,,,,96.37,1112.27,342.53,720.59,185.54,791.77,490.82,465.42,674.92,179.97,"Na Jezerce, Prague - Nusle",50.0582532,14.44353,,,,,,,Standard,Complete,,,Up to 10 years,,,
"CZK 15,000","CZK 3,500","CZK 30,000",724043,Studio,7/1/2022,2,Other,,40 m²,Partly,New-build,,B,,,164.07,1595.57,526.38,1270.11,670.42,579.01,417.83,1251.1,1107.75,499.59,Prague - Vysočany,50.10284,14.51,,1.0,,,1.0,1.0,,,1.0,1.0,,,,
"CZK 16,000","CZK 3,500","CZK 32,000",723398,2 bedroom,6/28/2022,1,Brick,,50 m²,Partly,Very good,Personal,G,,,487.31,1604.25,485.75,664.21,351.84,606.54,288.34,615.21,498.12,415.72,Prague - Vokovice,50.09699,14.34154,,,Central,,,1.0,,,,,,,,
"CZK 45,000","CZK 5,500","CZK 55,000",723393,4+kk,6/23/2022,1,Low-energy,,119 m²,Unfurnished,New-build,,B,,,127.89,797.09,181.33,729.89,400.42,538.76,170.19,1154.09,552.92,158.3,Prague - Holešovice,50.11005,14.44738,,,,,,1.0,,,,,,,,
"CZK 15,500","CZK 3,500","CZK 31,000",678710,2+kk,8/1/2022,1,Prefab concrete,,48 m²,Partly,Very good,Personal,C,1.0,,210.19,904.42,795.57,3491.91,359.37,598.28,1137.22,2914.62,868.63,99.08,"Kryšpínova, Prague - Dolní Měcholupy",50.06541,14.55227,,1.0,Central,,,,Standard,,1.0,1.0,,,,
"CZK 15,500","CZK 4,500","CZK 30,000",576765,1 bedroom,7/1/2022,1,Brick,,41 m²,Fully furnished,,Personal,C,,,337.55,804.98,708.24,768.33,386.51,727.33,503.7,714.82,1277.85,312.52,"Ke Kolonii, Prague - Suchdol",50.1402088,14.3836043,,,,,,,,Complete,,,,,,
"CZK 13,300","CZK 5,700","CZK 13,300",723155,3+kk,7/1/2022,2,Prefab concrete,,69 m²,Partly,Very good,,G,1.0,1.0,205.87,1409.2,256.16,1697.13,703.15,603.18,435.81,963.95,1741.3,76.35,Prague - Chodov,50.02146,14.51559,,,Central,,1.0,,Standard,Complete,,,,,,
"CZK 15,200","CZK 3,210","CZK 23,000",670902,2+kk,9/1/2022,11,Prefab concrete,,50 m²,Partly,Very good,Cooperative,G,,1.0,90.25,545.43,459.33,475.3,469.7,472.84,519.51,1015.48,1312.42,157.08,"Poznaňská, Prague - Bohnice",50.13047,14.4184,,1.0,Central,,1.0,,Standard,Complete,,1.0,30 - 50 years,,,
"CZK 20,000","CZK 3,700","CZK 25,000",590552,2+kk,10/1/2020,1,Brick,,94 m²,Unfurnished,New-build,Personal,A,,,335.45,2188.05,2068.41,3106.71,392.75,1861.67,1870.35,2187.42,2234.91,316.01,"K Pitkovicům, Prague - Benice",50.012494,14.601121,,,Other,,,,Luxurious,Complete,1.0,,Up to 10 years,,,
"CZK 12,500","CZK 3,000","CZK 15,500",447035,Small studio,7/11/2022,4,Brick,,31 m²,Partly,Very good,Cooperative,,,,269.87,1520.42,280.43,861.87,297.03,681.89,504.56,339.0,775.92,235.35,"Ve Struhách, Prague - Bubeneč",50.1093304,14.3994934,1.0,,Electric boiler,,,,Standard,Complete,,,30 - 50 years,,,
"CZK 27,500","CZK 7,500","CZK 50,000",722751,3+kk,1/1/2023,5,Brick,,75 m²,Fully furnished,Very good,,G,1.0,1.0,307.01,958.22,236.72,584.41,384,597.44,367.73,723.27,941.0,451.05,Prague - Vysočany,50.10394,14.50117,1.0,1.0,,,1.0,,,,,1.0,,,,
"CZK 15,300","CZK 3,400","CZK 45,900",312370,2+kk,8/1/2022,12,Brick,,48 m²,Partly,Very good,Personal,C,,1.0,188.97,238.63,233.21,173.46,173.49,260.21,605.12,794.94,1356.8,300.58,"Hnězdenská, Prague - Troja",50.1269493,14.4184301,,1.0,Central,,,1.0,Standard,,,1.0,10 to 30 years,,,
