Price,Fees,Refundable security deposit,Listing ID,Layout,Avaliable from,Floor,EPC,Floor space,Fully furnished,Condition,Building type,Balcony,Cellar,Lift,New-build,Parking,Garage,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Age,Ownership,Designe,Reconstruction,Terrace,Heating,Enclosed balcony,Administrative fee,Plot type,Plot space,"You will rent this apartment for approximately CZK 26,625 CZK"
"CZK 20,000","CZK 2,000","CZK 50,000",540622,2 bedroom,7/5/2022,4,E,78 m²,Fully furnished,Very good,Brick,,,1.0,,,,178.39,594.06,134.9,92.46,140.56,400.89,655.92,1015.03,941.33,427.67,Prague - Smíchov,50.0711324,14.408221,Up to 10 years,Personal,,Complete,,Gas boiler,,,Housing,,
"CZK 20,000","CZK 4,000","CZK 40,000",715316,2+kk,8/1/2022,5,G,47 m²,Fully furnished,Very good,Brick,1.0,,1.0,,1.0,,176.45,167.95,143.02,1504.42,114.19,938.79,957.55,584.23,744.95,127.41,"Svitákova, Prague - Stodůlky",50.04713125,14.3040523,,Personal,,,,,,,,,
"CZK 15,800",CZK 700,"CZK 16,500",262439,2 bedroom,6/22/2022,2,,62 m²,Partly,,Brick,,,,,,,169.0,876.31,61.35,567.33,40.54,658.18,17.25,1013.69,924.6,315.0,"Grafická, Prague - Smíchov",50.0730669,14.394531,,Personal,,,,,,,,,
"CZK 14,500","CZK 3,500","CZK 18,000",721965,Studio,8/1/2022,10,C,40 m²,Partly,Very good,Brick,,1.0,1.0,,1.0,1.0,290.01,935.67,535.99,747.66,615.74,450.6,572.23,606.77,1331.2,481.92,Prague - Horní Měcholupy,50.04111,14.56876,Up to 10 years,,Standard,Complete,1.0,Distance,1.0,,,,
"CZK 19,500","CZK 4,500","CZK 24,000",521592,2+kk,6/20/2022,2,,45 m²,Fully furnished,,Brick,,,1.0,,,,325.12,573.46,49.12,430.23,20.87,313.53,332.94,100.84,310.88,327.01,"U Kanálky, Prague - Vinohrady",50.0781932,14.4457107,Up to 10 years,Personal,Luxurious,,,,,,,,
"CZK 13,000","CZK 2,000","CZK 15,000",665351,Studio,8/1/2022,3,B,30 m²,Fully furnished,Very good,Prefab concrete,,,1.0,,,,250.71,640.9,251.32,638.21,278.65,629.99,651.8,299.94,854.35,357.55,"Peškova, Prague - Hlubočepy",50.03124,14.37194,,Cooperative,,,,,,,,,
"CZK 7,900","CZK 2,000","CZK 9,900",99515,Other,6/20/2022,1,B,20 m²,Fully furnished,Very good,Brick,,,,,1.0,,243.43,478.83,258.28,2044.18,115.96,1622.68,348.41,1542.5,460.96,481.67,Prague - Hrdlořezy,50.092641,14.515206,10 to 30 years,Personal,Standard,Complete,1.0,Electric boiler,,,,,
"CZK 24,900","CZK 4,000","CZK 45,000",721300,3+kk,7/1/2022,4,G,102 m²,Fully furnished,Very good,Brick,,,1.0,,,1.0,440.42,728.77,431.33,523.39,391.85,688.39,476.07,9.59,804.23,437.77,Prague - Vysočany,50.10727,14.50628,Up to 10 years,Personal,Luxurious,,1.0,Central,,,,,
"CZK 18,000","CZK 3,000","CZK 18,000",722992,1 bedroom,7/15/2022,3,A,38 m²,Fully furnished,Very good,Brick,,,1.0,,,,226.36,433.55,79.86,10.74,37.15,105.4,560.99,924.38,555.02,135.87,Prague - Libeň,50.10424,14.49114,,,,,,,,,,,
"CZK 18,200","CZK 5,439","CZK 19,000",722990,3+1,6/20/2022,6,G,83 m²,Fully furnished,Good,Prefab concrete,,1.0,,,,,296.23,446.81,193.28,916.76,172.51,443.51,261.38,368.05,181.46,131.46,Prague - Stodůlky,50.03694,14.33811,,,,,,,1.0,,,,
"CZK 12,000","CZK 3,000","CZK 20,000",722987,Studio,6/20/2022,4,G,40 m²,Unfurnished,Very good,Brick,,,,,,,128.7,166.0,7.68,209.61,102.92,278.05,242.02,517.06,756.53,290.05,Prague - Strašnice,50.07593,14.49105,,,,,,,,,,,
"CZK 19,500",CZK 450,"CZK 39,000",572804,3+1,7/1/2022,2,G,83 m²,Partly,Good,Brick,,1.0,,,,,178.77,464.17,13.3,403.47,33.42,378.31,165.77,1071.07,489.66,253.15,"Křižíkova, Prague - Karlín",50.0912619,14.4438703,,Personal,Standard,Interior,1.0,,,,,,
"CZK 23,000","CZK 4,000","CZK 35,000",698426,2+kk,1/10/2022,1,B,44 m²,Fully furnished,New-build,Brick,,1.0,1.0,1.0,,,452.26,809.03,494.17,569.55,208.72,612.15,436.34,304.16,301.3,59.82,"Olgy Havlové, Prague - Žižkov",50.0891,14.48368,Up to 10 years,Personal,,,1.0,,,,,,
"CZK 29,042","CZK 5,400","CZK 58,084",714221,2+kk,6/29/2022,2,D,41 m²,Fully furnished,Very good,Brick,,,1.0,,,,114.97,322.75,148.75,260.98,93.67,15.12,292.45,812.49,210.7,517.96,"Washingtonova, Prague - Nové Město",50.080715418652,14.431066350791,Over 50 years,Personal,Standard,Complete,,Electric boiler,,,,,
"CZK 19,851","CZK 4,100","CZK 39,702",714225,Studio,7/1/2022,4,D,27 m²,Fully furnished,Very good,Brick,,,1.0,,,,135.82,343.6,169.61,240.13,114.52,5.73,313.3,791.64,231.55,538.81,"Washingtonova, Prague - Nové Město",50.080550474458,14.430927343016,Over 50 years,Personal,Standard,Complete,,Electric boiler,,,,,
"CZK 21,034","CZK 4,100","CZK 42,068",719023,Studio,6/15/2022,3,G,29 m²,Fully furnished,Very good,Brick,,,1.0,,,,123.62,331.4,157.41,252.33,102.32,6.47,301.1,803.84,219.35,526.61,"Washingtonova, Prague - Nové Město",50.08065,14.431,Over 50 years,Personal,Standard,Complete,,Electric boiler,,,,,
"CZK 20,500","CZK 3,500","CZK 25,000",722975,2+kk,8/1/2022,3,G,55 m²,Partly,Very good,Brick,1.0,1.0,1.0,,,1.0,580.0,1888.56,254.71,1275.0,419.42,954.74,843.62,344.04,151.34,844.22,Prague - Dejvice,50.1122,14.38957,,,,,,,,,,,
"CZK 13,000","CZK 4,000","CZK 17,000",722972,2+kk,8/1/2022,2,,50 m²,Partly,Good,Brick,,,,,,,75.61,518.64,554.93,3073.82,180.0,864.8,850.53,2887.3,2709.8,874.33,Prague - Nebušice,50.11263,14.32187,,Personal,Standard,,1.0,,,,,,
"CZK 25,500","CZK 3,500","CZK 40,000",722970,3+1,9/1/2022,2,C,92 m²,Partly,Very good,Brick,,,1.0,,,,125.12,479.9,118.49,181.69,179.17,500.68,297.06,229.85,434.46,517.72,"Štítného, Prague - Žižkov",50.0855445,14.45012865,,Personal,,,,Electric boiler,,,,,
"CZK 17,000","CZK 1,500","CZK 34,000",722384,3+kk,6/15/2022,1,G,67 m²,Partly,Very good,Brick,,1.0,,,,,196.99,757.59,83.07,579.14,110.59,776.47,560.61,1132.27,113.11,257.7,Prague - Podolí,50.0535,14.4193,,,,,,,,,,,
"CZK 20,000","CZK 3,600","CZK 40,000",722967,3+kk,7/15/2022,6,B,57 m²,Fully furnished,New-build,Other,,1.0,1.0,1.0,,1.0,736.73,1430.96,574.23,4018.45,493.34,753.19,1254.99,3441.16,1395.17,553.09,Prague - Dolní Měcholupy,50.06785,14.55596,Up to 10 years,Personal,,,1.0,Central,,,,,
"CZK 6,100","CZK 2,300","CZK 12,000",431534,5+1,6/30/2022,3,B,132 m²,Fully furnished,Very good,Brick,,,,,,,306.36,1076.46,842.15,1550.47,541.07,997.34,849.4,746.32,633.58,553.24,"K Ovčínu, Prague - Kobylisy",50.138197393931,14.476293446033,10 to 30 years,Personal,Luxurious,,,Electric boiler,,,,,
"CZK 26,490","CZK 2,249","CZK 28,739",707202,2 bedroom,7/5/2022,6,G,80 m²,Partly,Very good,Brick,,,1.0,,,,176.62,833.1,68.4,345.12,75.69,160.17,372.75,1704.2,454.63,919.65,"Schnirchova, Prague - Holešovice",50.10296333333,14.43471,,Personal,,,,,,"CZK 28,739",,,
"CZK 15,000","CZK 4,000","CZK 10,000",722348,2+kk,7/11/2022,7,G,55 m²,Fully furnished,Very good,Prefab concrete,,1.0,1.0,,,,174.73,312.62,272.67,285.12,359.97,338.9,698.86,343.71,942.11,338.77,Prague - Braník,50.02435,14.43772,,,,,,,,,,,
"CZK 9,000","CZK 3,000","CZK 12,000",486744,Small studio,7/1/2022,1,D,21 m²,Fully furnished,Good,Brick,,,,,,,234.41,1093.41,488.67,900.02,259.96,776.15,552.5,671.5,1443.28,783.37,"Dvouletky, Prague - Strašnice",50.0763808,14.5061669,,Personal,,Interior,,Distance,,,,,
"CZK 12,500","CZK 4,200","CZK 16,700",411819,1 bedroom,6/20/2022,6,,38 m²,Partly,Good,Brick,,1.0,1.0,,,,88.34,331.13,61.78,81.51,93.72,156.47,104.38,298.57,496.43,456.4,"Novákových, Prague - Libeň",50.1027866,14.4737848,,Personal,,,,,,,,,
"CZK 14,000","CZK 2,500","CZK 20,000",722841,Studio,6/19/2022,4,G,27 m²,Unfurnished,Very good,Brick,,,1.0,,,,157.54,329.74,100.02,216.23,101.04,419.56,237.39,253.45,621.35,439.35,Prague - Nové Město,50.07701,14.41705,,,,,,,,,,,
"CZK 26,000","CZK 4,273","CZK 52,000",722634,2+kk,7/15/2022,6,B,60 m²,Fully furnished,New-build,Other,1.0,,1.0,1.0,1.0,1.0,225.1,1244.68,521.71,1130.1,647.46,862.02,996.89,117.91,651.9,303.0,Prague - Strašnice,50.08494,14.48471,Up to 10 years,,Luxurious,,1.0,,,,,,
"CZK 19,500","CZK 4,000","CZK 29,000",722815,2+kk,7/1/2022,6,G,48 m²,Partly,Very good,Brick,,,1.0,,,,6.42,359.7,27.76,128.99,91.6,10.88,242.41,204.81,432.02,186.16,Prague - Holešovice,50.10237,14.45019,,,,,,,,,,,
"CZK 33,000","CZK 10,000","CZK 76,000",722291,3+1,6/14/2022,2,G,126 m²,Partly,Very good,Brick,,,1.0,,,,92.93,655.94,102.48,58.68,107.4,230.21,197.06,713.14,490.49,409.6,Prague - Nové Město,50.07986,14.42201,,,,,,,,,,,
"CZK 24,000","CZK 5,000","CZK 30,000",564309,4+1,9/1/2022,5,B,90 m²,Unfurnished,Very good,Prefab concrete,,1.0,1.0,,,,355.53,502.21,250.25,427.16,344.64,720.42,245.79,690.63,593.16,325.92,"Podvinný mlýn, Prague - Libeň",50.10706,14.485427,10 to 30 years,Personal,Standard,Complete,,Distance,1.0,,,,
"CZK 32,000","CZK 5,000","CZK 32,000",552412,3+kk,6/1/2022,1,A,80 m²,Unfurnished,New-build,Brick,,1.0,1.0,1.0,1.0,1.0,117.17,1156.92,556.3,1138.47,820.17,953.5,1103.89,902.68,1029.64,363.37,"Saarinenova, Prague - Hloubětín",50.10777,14.52681,Up to 10 years,Personal,Luxurious,,1.0,Distance,,,,,
"CZK 13,000","CZK 3,180","CZK 16,180",618428,1 bedroom,6/6/2022,1,G,45 m²,Partly,,Brick,,,,,,,320.17,599.56,39.17,175.2,26.1,273.01,330.61,369.71,451.98,238.61,"Rostovská, Prague - Vršovice",50.068631,14.450433,Over 50 years,Personal,Standard,Interior,,Gas boiler,,,,,
"CZK 13,800","CZK 3,500","CZK 27,600",584725,Studio,6/27/2022,2,A,25 m²,Unfurnished,Very good,Brick,,,,,,,167.68,694.43,458.8,501.04,51.46,377.17,693.41,641.72,1360.73,406.66,"Kounická, Prague - Strašnice",50.078599,14.504137,Up to 10 years,Personal,,Complete,,,,,,,
"CZK 16,000","CZK 3,100","CZK 37,000",722783,2+kk,6/19/2022,5,C,38 m²,Unfurnished,Very good,Brick,,1.0,1.0,,1.0,,241.29,857.5,228.34,1093.33,288.65,1216.55,323.95,434.68,1222.87,510.6,Prague - Smíchov,50.07182,14.38459,,Personal,,Complete,,,,,,,
"CZK 16,000","CZK 2,800","CZK 30,000",722779,Studio,6/19/2022,6,D,35 m²,Partly,New-build,Brick,1.0,,1.0,1.0,,,127.82,797.09,181.33,729.89,400.42,538.89,170.19,1157.38,672.06,260.41,Prague - Holešovice,50.11005,14.44738,,,,,,,,,,,
"CZK 14,990","CZK 5,010","CZK 60,000",721596,2+kk,9/1/2022,8,C,46 m²,Partly,Very good,Prefab concrete,,1.0,1.0,,,,558.19,1477.86,487.75,1590.26,802.13,478.75,258.08,479.79,609.47,265.93,Prague - Kamýk,50.01303,14.4347,,,Standard,Complete,,Central,1.0,,,,
"CZK 6,000",CZK 500,CZK 0,683246,Other,7/1/2022,-1,G,24 m²,Partly,Good,Brick,,,,,1.0,,396.35,2103.09,764.1,655.82,824.3,1277.74,691.88,2184.25,1596.31,295.8,"Holšická, Prague - Újezd nad Lesy",50.07848,14.66654,,Personal,,,,,,,,,
"CZK 7,000","CZK 1,500","CZK 8,500",720167,2 bedroom,6/18/2022,1,G,54 m²,Partly,Good,Brick,,1.0,,,1.0,,276.52,616.98,279.57,635.41,171.06,491.12,150.78,70.04,851.96,455.92,Prague - Hloubětín,50.109026,14.5354798,,,,,,Distance,,,,,
"CZK 38,000","CZK 5,500","CZK 80,000",708471,3+1,7/1/2022,2,G,100 m²,Partly,Very good,Brick,,,1.0,,,,248.19,670.67,88.6,423.84,18.56,264.13,437.1,567.46,462.74,119.81,"Betlémská, Prague - Staré Město",50.08383,14.41542,,Personal,,Complete,,Gas boiler,,,,,
"CZK 18,500","CZK 2,400","CZK 37,000",721034,3+1,6/3/2022,1,D,73 m²,Partly,Very good,Brick,,,1.0,,,,370.62,1047.81,146.55,459.29,22.07,407.62,419.35,587.36,530.53,557.91,Prague - Nusle,50.06041,14.43263,,Personal,,Complete,,,,,,,
"CZK 18,000","CZK 5,000","CZK 18,000",722727,3+kk,6/18/2022,10,G,60 m²,Partly,Good,Prefab concrete,1.0,,1.0,,,,106.34,537.43,224.93,231.41,114.53,16.13,333.31,167.37,175.45,114.73,Prague - Háje,50.0333,14.52824,30 - 50 years,,Standard,,,Central,1.0,,,,
"CZK 19,000","CZK 3,600","CZK 19,000",722072,3+kk,9/1/2022,7,B,67 m²,Fully furnished,Very good,Prefab concrete,,1.0,1.0,,,,203.94,311.53,166.29,279.38,131.2,532.72,237.34,286.1,548.81,111.59,Prague - Žižkov,50.08177,14.45495,,,,,,,1.0,,,,
"CZK 30,000","CZK 2,000","CZK 32,000",718787,2+kk,7/1/2022,3,G,110 m²,Fully furnished,Good,Brick,,,,,,,388.21,360.64,221.81,333.04,41.23,622.14,410.54,617.97,682.72,239.81,"Velkopřevorské náměstí, Prague - Malá Strana",50.086234100649,14.407417820473,Over 50 years,Personal,Standard,,,Gas boiler,,,,,
"CZK 17,200","CZK 3,000","CZK 17,200",641698,2+kk,6/22/2022,4,B,52 m²,Partly,Very good,Brick,1.0,1.0,1.0,,,,265.83,251.01,77.36,146.63,92.22,71.21,40.43,550.0,166.02,178.36,"8. Listopadu, Prague - Břevnov",50.083434,14.366819,,Personal,,,,,,,,,
"CZK 18,490","CZK 2,828","CZK 21,318",722694,3+1,7/4/2022,5,G,73 m²,Partly,Very good,Prefab concrete,1.0,1.0,1.0,,,,64.7,1070.92,371.98,1689.25,217.1,1997.22,1104.65,2083.35,1037.8,304.03,"Božanovská, Prague - Horní Počernice",50.11085055555,14.59919555555,,Personal,,,,,,"CZK 21,318",,,
"CZK 11,000","CZK 2,800","CZK 5,000",97312,Studio,7/1/2022,12,,21 m²,Partly,,Prefab concrete,,1.0,1.0,,,,89.54,333.55,179.27,160.27,60.17,190.09,155.13,133.04,1074.56,294.12,Prague - Vokovice,50.0981032,14.3582803,,Cooperative,,,,Distance,1.0,,,,
"CZK 10,190","CZK 2,500","CZK 12,690",712258,Studio,8/1/2022,1,G,34 m²,Partly,Very good,Brick,,,,,,,430.76,728.64,507.12,1224.96,514.39,514.8,453.17,243.79,763.4,588.47,"U Zahradního města, Prague - Záběhlice",50.05479,14.49812,,Personal,,,1.0,,,,,,
"CZK 9,995",CZK 1,"CZK 19,000",614674,Studio,6/20/2022,3,A,45 m²,Partly,New-build,Brick,,,,1.0,1.0,,473.56,1259.14,610.79,1045.46,952.38,1031.64,545.44,574.83,1454.59,309.4,"Křemenná, Prague - Uhříněves",50.037252,14.594891,Up to 10 years,Personal,,,,,,,,,
"CZK 17,000","CZK 40,000","CZK 340,000",717950,1 bedroom,5/9/2022,6,G,50 m²,Fully furnished,Very good,Prefab concrete,,,1.0,,,1.0,120.57,65.28,127.69,0.26,65.04,129.52,160.23,421.5,807.36,157.14,"Petržílkova, Prague - Stodůlky",50.05024,14.34038,Up to 10 years,Personal,Luxurious,Complete,1.0,Central,,,,,
"CZK 19,990","CZK 2,579","CZK 22,569",722663,2+kk,7/4/2022,4,G,47 m²,Partly,Very good,Brick,1.0,1.0,,,,,16.36,740.48,227.97,825.96,394.05,255.09,359.87,930.07,698.87,516.6,"U první baterie, Prague - Břevnov",50.08875722222,14.36535805555,,Personal,,,,,,"CZK 22,569",,,
"CZK 15,500","CZK 5,100","CZK 22,500",297993,2+kk,9/1/2022,1,D,47 m²,Unfurnished,Good,Brick,,,,,,,176.58,230.09,108.5,159.58,95.48,90.89,368.32,1791.05,236.96,388.65,"Sochařská, Prague - Bubeneč",50.1010011,14.4247159,10 to 30 years,Personal,Standard,,,Gas boiler,,,,,
"CZK 16,000","CZK 2,500","CZK 30,000",680837,2+kk,9/1/2022,1,C,46 m²,Partly,Very good,Other,,,1.0,,,,185.89,367.78,102.03,297.75,115.28,388.56,182.97,117.73,320.38,588.19,"Štítného, Prague - Žižkov",50.08539965,14.45096325,Up to 10 years,Personal,Standard,Complete,,Other,,,,,
"CZK 12,500","CZK 2,500","CZK 15,000",547589,Small studio,7/25/2022,3,,31 m²,Partly,,Prefab concrete,,,1.0,,,,70.55,728.93,140.25,709.46,191.2,808.19,334.38,287.66,658.69,77.57,"Werichova, Prague - Hlubočepy",50.0311757,14.3683176,,Cooperative,,,,Central,,,,,
"CZK 18,000",CZK 0,"CZK 18,000",643346,3+1,7/1/2022,4,G,150 m²,Fully furnished,Very good,Brick,1.0,,1.0,,1.0,,214.25,181.57,128.84,537.84,22.84,387.73,222.92,228.73,910.15,687.16,"Záhřebská, Prague - Vinohrady",50.07212,14.437427,,Personal,,Interior,1.0,,,,,,
"CZK 18,500","CZK 2,500","CZK 18,500",531248,2+kk,8/1/2022,3,B,40 m²,Fully furnished,Very good,Brick,,,,,1.0,,232.35,639.23,694.32,275.43,313.44,485.84,767.32,564.61,1065.4,201.79,"Vostrovská, Prague - Dejvice",50.1001838,14.3671741,,Personal,Standard,Complete,,Central,,,,,
"CZK 21,000","CZK 5,000","CZK 21,000",22345,2 bedroom,9/1/2022,1,D,65 m²,Fully furnished,Very good,Brick,,,1.0,,,,236.26,605.2,312.04,1004.91,211.94,769.11,524.57,514.47,502.22,168.05,Prague - Střešovice,50.0866932,14.3818402,Up to 10 years,Personal,Luxurious,Complete,,Gas boiler,,,,,
"CZK 12,500","CZK 3,400","CZK 12,500",722609,Studio,6/16/2022,4,C,37 m²,Partly,New-build,Other,,1.0,1.0,1.0,1.0,,309.2,1627.22,560.53,1608.77,1021.76,569.91,1353.45,1156.46,830.22,171.63,Prague - Vysočany,50.10531,14.51866,,,,,1.0,,,,,,
"CZK 25,000","CZK 4,008","CZK 50,000",722606,3+1,7/20/2022,2,G,85 m²,Fully furnished,Very good,Brick,,1.0,,,1.0,,154.46,1508.07,59.59,1034.5,192.06,603.03,388.25,1239.55,680.48,252.78,Prague - Libeň,50.11324,14.47492,,,,Complete,,Distance,1.0,,,,
"CZK 12,500","CZK 3,500","CZK 16,000",625188,1 bedroom,7/1/2022,3,G,33 m²,Partly,Very good,Prefab concrete,,,1.0,,,,382.18,834.65,310.63,775.3,354.2,1035.73,452.72,607.69,1285.09,236.29,"Jasmínová, Prague - Záběhlice",50.05592335,14.5109252,,Personal,,,,,,,,,
"CZK 16,000","CZK 5,000","CZK 25,000",671688,2+kk,8/1/2022,1,G,50 m²,Fully furnished,Very good,Brick,,1.0,,,1.0,,70.24,2087.76,1667.42,2519.31,1306.56,1682.81,2050.15,2050.15,1922.51,1850.47,"Mladoboleslavská, Prague - Kbely",50.12485,14.53217,Up to 10 years,Personal,Luxurious,Interior,,Central,,,,,
"CZK 16,000","CZK 4,000","CZK 32,000",589972,3+kk,6/17/2022,13,C,64 m²,Partly,Very good,Prefab concrete,1.0,,1.0,,,,260.93,634.37,71.42,734.25,318.86,560.88,331.52,292.7,1358.01,58.42,"Chabařovická, Prague - Kobylisy",50.129853,14.476675,30 - 50 years,Personal,Standard,Complete,,Distance,,,,,
"CZK 12,000","CZK 4,000","CZK 16,000",583304,2+kk,6/1/2022,1,C,45 m²,Fully furnished,Very good,Brick,,,,,,,304.52,1463.55,1896.57,1990.27,402.55,1866.21,878.08,1783.5,2447.2,2001.81,"Savojská, Prague - Koloděje",50.063937,14.646024,,Personal,,,,,,,,,
"CZK 22,000","CZK 6,000","CZK 44,000",307224,2+kk,8/1/2022,1,B,55 m²,Fully furnished,,Brick,,,,,,,374.96,1461.85,1020.74,1437.09,912.67,1006.15,785.66,1700.18,276.38,50.96,"Na Císařce, Prague - Smíchov",50.0757996,14.3625905,Up to 10 years,Personal,Luxurious,,1.0,Distance,,,,,
"CZK 14,000","CZK 6,000","CZK 20,000",30826,2 bedroom,6/17/2022,3,G,63 m²,Fully furnished,Very good,Prefab concrete,1.0,1.0,1.0,,1.0,,198.18,690.44,414.16,652.76,674.5,694.48,1119.8,923.03,678.65,93.26,"Pražská, Prague - Hostivař",50.0562157532,14.5220911503,10 to 30 years,Personal,Standard,Complete,,Distance,,,,,
"CZK 24,000","CZK 4,500","CZK 28,500",722549,2+kk,9/19/2022,3,B,65 m²,Fully furnished,Very good,Low-energy,1.0,1.0,,,1.0,1.0,227.46,691.34,588.99,525.99,212.85,1168.42,616.53,267.86,519.55,82.08,Prague - Smíchov,50.06063,14.39124,,,,,,,,,,,
"CZK 18,000","CZK 3,000",CZK 0,143263,3+1,6/15/2022,2,,72 m²,Unfurnished,,Brick,1.0,,,,,,104.68,497.67,65.01,678.93,15.33,640.22,108.86,384.19,821.58,440.33,"Michelská, Prague - Michle",50.0518202,14.4548333,,Personal,,,,,,,,,
"CZK 14,000","CZK 6,000","CZK 16,000",722531,2+kk,6/16/2022,4,G,63 m²,Partly,Good,Brick,,1.0,1.0,,,,262.43,533.13,158.08,358.25,59.6,449.86,481.09,378.3,706.66,183.74,Prague - Žižkov,50.07957,14.45835,,,,,,,,,,,
"CZK 21,000","CZK 3,792","CZK 40,000",580762,3+1,9/1/2022,4,C,60 m²,Fully furnished,Very good,Prefab concrete,,1.0,1.0,,,,195.15,407.06,378.77,1421.55,317.66,402.23,534.6,739.9,741.08,366.12,"Sulická, Prague - Lhotka",50.021631,14.450174,Up to 10 years,Personal,Luxurious,Complete,,Distance,1.0,,,,
"CZK 12,500","CZK 2,500","CZK 15,000",372063,Studio,7/4/2022,2,B,32 m²,Fully furnished,New-build,Brick,1.0,,1.0,,,,264.06,247.88,95.4,1547.35,201.8,1006.37,974.75,601.43,762.15,163.43,Prague - Stodůlky,50.0473519,14.3034128,,Personal,Standard,,,,,,,,
"CZK 12,000","CZK 3,000","CZK 15,000",722516,1 bedroom,6/16/2022,2,G,47 m²,Partly,Very good,Brick,,1.0,,,,,160.21,1021.15,397.28,808.04,348.32,1327.81,1129.23,167.52,1004.46,438.7,Prague - Košíře,50.06212,14.38259,,,,,,,,,,,
"CZK 9,500","CZK 2,500","CZK 12,000",722515,Studio,7/1/2022,4,G,26 m²,Partly,Good,Brick,,,,,,,280.8,782.03,277.54,797.62,290.44,796.34,661.47,727.33,474.29,561.43,Prague - Vinohrady,50.06726,14.43361,,,,,,,,,,,
"CZK 16,000","CZK 4,400",CZK 0,186307,2+kk,9/1/2022,1,A,40 m²,Fully furnished,Very good,Brick,1.0,1.0,,,1.0,1.0,80.36,1341.01,546.73,659.58,103.48,4147.92,874.37,298.08,2106.88,513.64,"Ve Žlíbku, Prague - Horní Počernice",50.114987,14.6262925,,Personal,Luxurious,,,Gas boiler,,,,,
"CZK 10,900","CZK 1,800","CZK 20,000",705981,Small studio,7/11/2022,5,C,22 m²,Partly,Very good,Other,1.0,,,,,,260.4,278.74,125.28,286.08,82.86,246.37,13.56,215.34,150.96,628.07,"Husinecká, Prague - Žižkov",50.085698,14.4449948,Up to 10 years,Personal,Standard,Complete,,Other,,,,,
"CZK 15,000","CZK 3,050","CZK 20,000",664900,2+kk,7/1/2022,2,F,38 m²,Fully furnished,Very good,Brick,,1.0,1.0,,,,87.37,517.35,78.62,278.86,19.32,386.85,477.89,351.93,301.67,275.63,"Moskevská, Prague - Vršovice",50.06747,14.45994,,Personal,,,,Electric boiler,,,,,
"CZK 18,000","CZK 3,500","CZK 43,000",572348,3+kk,7/3/2022,6,,62 m²,Partly,Very good,Prefab concrete,1.0,1.0,1.0,,,,502.0,1165.05,416.55,2125.55,410.77,1238.64,531.76,1064.4,450.89,198.15,"Machuldova, Prague - Kamýk",50.0098938,14.4507891,,Personal,,Complete,,,1.0,,,,
"CZK 19,990","CZK 3,000","CZK 46,000",585938,3+kk,8/1/2022,2,D,88 m²,Fully furnished,Very good,Brick,1.0,,1.0,,,,111.4,674.41,120.95,77.15,125.87,211.8,215.53,731.61,472.07,391.18,"Jungmannova, Prague - Nové Město",50.080022,14.421993,10 to 30 years,Personal,Standard,Complete,,Distance,,,,,
"CZK 29,000","CZK 6,000","CZK 35,000",722448,3+kk,6/15/2022,5,E,95 m²,Fully furnished,Very good,Brick,,,1.0,,1.0,,56.16,403.14,47.44,161.93,21.47,288.24,496.51,976.85,1192.46,639.23,Prague - Smíchov,50.07216,14.4068,,,,,,,,,,,
"CZK 18,999","CZK 2,500","CZK 40,000",722445,2+kk,6/15/2022,8,D,37 m²,Partly,New-build,Prefab concrete,1.0,1.0,1.0,1.0,1.0,1.0,144.7,763.81,668.35,1989.89,216.86,1102.14,1082.39,1173.5,1126.41,602.2,Prague - Lhotka,50.01389,14.45457,,,,,,,,,,,
"CZK 20,000","CZK 3,000","CZK 40,000",697883,2+kk,6/14/2022,2,A,60 m²,Fully furnished,New-build,Prefab concrete,,1.0,1.0,1.0,1.0,1.0,448.87,1153.71,1147.2,1774.13,964.95,1240.99,791.13,422.02,1081.59,652.85,"Naskové, Prague - Košíře",50.06164,14.36178,Up to 10 years,Personal,Luxurious,,,,,,,,
"CZK 13,000","CZK 3,000","CZK 20,000",722440,2+kk,6/15/2022,4,G,55 m²,Unfurnished,Good,Brick,1.0,,1.0,,,,1.52,767.95,57.57,633.95,210.2,651.28,403.49,331.48,799.62,309.42,Prague - Vršovice,50.07084,14.4633,,,,,,,,,,,
"CZK 10,000","CZK 4,000","CZK 30,000",722428,1 bedroom,6/20/2022,6,G,31 m²,Partly,Good,Prefab concrete,,,,,,,134.0,560.89,148.27,865.36,324.98,73.32,240.67,683.92,272.34,209.96,Prague - Záběhlice,50.05717,14.49623,,,,,,,1.0,,,,
"CZK 24,000","CZK 4,000","CZK 24,000",453331,2+kk,6/10/2022,2,A,51 m²,Partly,Very good,Brick,,1.0,,,,1.0,171.89,1091.6,622.05,1336.02,429.82,1037.02,863.46,769.75,1094.42,198.16,"Na Zemance, Prague - Braník",50.0399038,14.4230019,Up to 10 years,Personal,,,1.0,Central,,,,,
"CZK 13,200","CZK 2,450",CZK 1,608060,Studio,8/1/2022,3,B,39 m²,,New-build,Brick,1.0,,1.0,1.0,,,67.67,474.6,401.56,376.35,444.83,401.27,240.87,541.34,1086.24,425.05,"Československého exilu, Prague - Modřany",50.008761,14.415273,,Personal,,,,,,,,,
