Price,Fees,Listing ID,Layout,Avaliable from,Floor space,Fully furnished,Floor,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Refundable security deposit,Ownership,Age,Designe,Building type,Heating,EPC,Condition,Enclosed balcony,Lift,Cellar,Balcony,Parking,Garage,New-build,Reconstruction,Terrace,Administrative fee,Plot type,Plot space,"You will rent this apartment for approximately CZK 26,625 CZK"
"CZK 12,000",CZK 300,523543,6+1,6/13/2022,130 m²,Fully furnished,4,247.3,334.94,287.76,345.77,91.45,381.84,241.84,1025.19,885.8,264.59,"Janáčkovo nábřeží, Prague - Smíchov",50.0773068,14.4080995,"CZK 12,000",Personal,,,Brick,,,,,,,,,,,Exterior,,,,,
"CZK 30,000","CZK 7,000",724616,3+kk,7/4/2022,113 m²,Unfurnished,4,134.84,389.72,10.81,375.7,11.2,30.53,358.82,90.64,282.58,389.14,Prague - Vinohrady,50.07711,14.44353,"CZK 37,000",,,,Brick,,G,Good,,,,,,,,,,,,,
"CZK 13,800","CZK 1,200",725152,Studio,7/8/2022,41 m²,Fully furnished,2,270.47,247.3,91.35,259.99,122.27,115.25,448.25,596.98,188.5,401.09,Prague - Holešovice,50.10552,14.44651,"CZK 25,000",,,,Brick,,G,Very good,,1.0,,,1.0,,,,,,,,
"CZK 45,000","CZK 5,000",725154,2+kk,9/26/2022,78 m²,Fully furnished,6,175.15,260.08,109.22,454.62,90.92,307.41,139.17,228.95,835.73,677.43,Prague - Vinohrady,50.0735,14.43822,"CZK 60,000",,,,Brick,,D,New-build,,1.0,1.0,,,,,,1.0,,,,
"CZK 21,000","CZK 6,000",483897,3+kk,8/1/2022,92 m²,Fully furnished,2,137.91,1008.34,405.32,637.44,539.18,1087.18,1284.46,996.81,1069.33,273.85,"Uzoučká, Prague - Suchdol",50.13279,14.36972,"CZK 30,000",Personal,Up to 10 years,Standard,Brick,Gas boiler,,Very good,,,1.0,,1.0,,,,,,,,
"CZK 26,000","CZK 5,000",725142,3+kk,8/15/2022,70 m²,Partly,3,102.6,979.52,389.37,632.25,469.04,711.41,316.23,477.86,771.51,402.85,Prague - Háje,50.02635,14.53098,"CZK 50,000",Personal,,,Brick,,B,New-build,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
"CZK 16,990","CZK 4,000",724567,2+kk,7/3/2022,43 m²,Fully furnished,3,83.09,278.62,205.88,378.41,5.96,503.36,395.91,397.31,304.34,390.61,Prague - Libeň,50.10418,14.47862,"CZK 21,000",Personal,10 to 30 years,Standard,Low-energy,Central,C,Very good,,1.0,,,,,,Complete,,,,,
"CZK 12,990","CZK 2,249",725146,Studio,7/21/2022,25 m²,Fully furnished,7,356.06,408.4,82.73,338.71,65.91,600.88,234.7,476.38,936.35,257.56,"Lucemburská, Prague - Žižkov",50.07928805555,14.4559825,"CZK 15,239",Personal,,,Brick,,G,Good,,1.0,,,,,,,,"CZK 15,239",,,
"CZK 12,000","CZK 2,000",425445,Small studio,10/10/2022,22 m²,Fully furnished,1,96.37,1112.27,342.53,720.59,185.54,791.77,490.82,465.42,674.92,179.97,"Na Jezerce, Prague - Nusle",50.0582532,14.44353,"CZK 14,000",Personal,Up to 10 years,,Brick,,,Very good,,,,,,,,Complete,,,,,
"CZK 22,000","CZK 4,500",725125,2 bedroom,7/15/2022,63 m²,Partly,2,77.83,240.58,57.56,406.39,74.7,405.91,371.69,548.66,383.1,106.81,Prague - Vršovice,50.06601,14.45693,"CZK 22,000",,,,Brick,,G,Very good,,1.0,1.0,,,,,,,,,,
"CZK 13,700","CZK 1,500",671019,Studio,8/1/2022,35 m²,Partly,2,362.02,867.76,259.73,1252.37,308.19,808.3,444.63,345.0,453.21,212.67,Prague - Háje,50.0377771,14.5190857,"CZK 13,700",Personal,,,Prefab concrete,,D,Very good,,1.0,1.0,,,,,,,,,,
"CZK 18,500","CZK 4,500",725121,2+kk,8/15/2022,45 m²,Fully furnished,1,21.41,506.33,86.33,512.28,266.84,567.21,412.87,441.19,594.4,619.03,Prague - Vinohrady,50.06941,14.43306,"CZK 25,000",,,,Brick,,G,Very good,,1.0,,,,,,,,,,,
"CZK 15,000","CZK 5,600",725112,3+1,7/15/2022,75 m²,Fully furnished,1,382.9,1500.21,301.34,745.21,401.84,413.33,626.82,269.07,1195.39,41.2,Prague - Kobylisy,50.12923,14.44813,"CZK 30,000",,,,Prefab concrete,,G,Good,1.0,,,,,,,,,,,,
"CZK 18,000","CZK 4,000",416712,2+kk,,52 m²,Partly,3,208.66,1004.29,152.28,823.14,67.65,367.15,296.52,363.58,10.17,238.32,Prague - Břevnov,50.0843838,14.3782596,"CZK 22,000",Personal,,,Brick,,B,,,,,,,,,,,,,,
"CZK 26,490","CZK 3,827",725109,2+kk,7/20/2022,63 m²,Partly,6,398.2,1416.77,693.72,1232.72,635.57,870.63,1111.49,712.15,619.1,290.41,"Zvěřinova, Prague - Strašnice",50.08507833333,14.48646111111,"CZK 30,317",Personal,,,Other,,B,New-build,,1.0,,1.0,1.0,,1.0,,,"CZK 30,317",,,
"CZK 21,999","CZK 2,500",544003,2+kk,7/1/2022,54 m²,Unfurnished,3,220.03,798.29,299.44,2471.72,668.64,1457.52,423.62,1605.96,822.78,318.52,Prague - Kamýk,50.0077827,14.4546603,"CZK 40,000",Personal,Up to 10 years,Luxurious,Brick,Central,B,New-build,,1.0,1.0,1.0,,,,,,,,,
"CZK 19,900","CZK 3,500",725093,2+kk,8/14/2022,52 m²,Partly,1,85.28,294.29,123.12,1219.76,158.45,1054.7,211.97,659.16,473.99,190.67,Prague - Hlubočepy,50.02819,14.36552,"CZK 30,000",,,,Brick,,A,New-build,,1.0,1.0,1.0,1.0,,1.0,,,,,,
"CZK 9,500",CZK 500,643464,Studio,8/1/2022,26 m²,Unfurnished,,224.37,907.91,391.78,580.29,396.36,473.06,316.17,556.57,162.45,493.48,Prague - Košíře,50.067401,14.366438,"CZK 10,000",Personal,,,Brick,Electric boiler,C,Very good,,,,,,,,,,,,,
"CZK 19,000","CZK 3,000",705090,Studio,7/15/2022,31 m²,Fully furnished,1,113.34,289.06,83.65,400.81,17.89,95.25,270.37,279.09,374.04,331.65,"Sokolovská, Prague - Karlín",50.0925008,14.4438167,"CZK 20,000",Cooperative,Up to 10 years,Luxurious,Brick,Central,C,Very good,,,,,,,,Complete,,,,,
"CZK 20,700","CZK 6,200",725072,2+kk,7/8/2022,66 m²,Fully furnished,5,329.92,646.78,159.16,588.37,564.2,1588.28,456.26,884.56,1188.75,679.25,Prague - Záběhlice,50.04802,14.49365,"CZK 40,000",,,,Other,,B,Very good,,1.0,1.0,1.0,,1.0,,,,,,,
"CZK 23,000","CZK 2,000",510077,3+1,9/1/2022,74 m²,Partly,3,88.58,653.66,405.19,613.73,454.33,427.44,306.07,248.82,1240.24,316.76,"Novodvorská, Prague - Braník",50.027717,14.4287618,"CZK 44,000",Personal,,Standard,Brick,Central,,,,,1.0,,,,,Complete,,,,,
"CZK 12,990","CZK 4,142",717757,2 bedroom,7/21/2022,56 m²,Partly,1,115.59,855.62,41.96,262.17,112.98,772.24,221.37,359.26,709.7,300.26,"Jivenská, Prague - Michle",50.05976805555,14.45055611111,"CZK 17,132",Personal,,,Brick,,G,Very good,,1.0,1.0,,,,,,,"CZK 17,132",,,
"CZK 22,990","CZK 1,901",725057,3+kk,7/20/2022,73 m²,Fully furnished,1,408.93,1205.66,1476.25,2123.67,388.63,2248.31,1620.9,2757.29,2198.23,1031.6,"Želetická, Prague - Sobín",50.06501361111,14.27258527777,"CZK 24,891",Personal,,,Brick,,B,Good,,1.0,1.0,,1.0,,,,,"CZK 24,891",,,
"CZK 25,000","CZK 6,000",725047,3+kk,8/1/2022,85 m²,Fully furnished,5,134.03,334.36,76.67,636.1,181.72,736.43,219.44,263.82,998.67,413.61,Prague - Košíře,50.06987,14.37994,"CZK 25,000",,,,Brick,,G,Very good,1.0,1.0,1.0,1.0,,,,,,,,,
"CZK 24,000","CZK 5,000",438693,3+1,9/1/2022,91 m²,Fully furnished,5,191.24,1118.21,995.4,2336.89,173.62,204.32,663.64,1804.67,1341.64,199.97,"K Zelené louce, Prague - Kunratice",50.0219613,14.4641759,"CZK 25,000",Personal,10 to 30 years,Standard,Brick,Central,C,Very good,,1.0,,,,,,,1.0,,,,
"CZK 20,500","CZK 5,000",725035,3+kk,7/7/2022,56 m²,Partly,4,188.98,491.36,73.16,231.13,113.36,264.78,449.33,856.09,340.68,537.98,Prague - Karlín,50.09409,14.45383,"CZK 20,500",,,,Brick,,D,Very good,,,,1.0,,,,,,,,,
"CZK 20,000","CZK 5,000",725019,3+kk,7/25/2022,71 m²,Partly,4,242.3,881.12,142.38,599.77,165.59,324.45,359.4,194.93,159.69,148.36,Prague - Libeň,50.10801,14.49097,"CZK 50,000",Personal,Over 50 years,Standard,Brick,Central,D,Good,,1.0,1.0,1.0,,,,,,,,,
"CZK 12,000","CZK 3,000",719697,2 bedroom,5/11/2022,60 m²,Partly,6,241.0,764.27,130.49,251.51,123.98,468.11,286.06,637.14,542.93,234.11,"Lihovarská, Prague - Libeň",50.105,14.48576,"CZK 12,000",Personal,,,Brick,,C,Good,,1.0,1.0,,1.0,,,,,,,,
"CZK 20,000","CZK 3,400",725018,2 bedroom,7/7/2022,57 m²,Partly,1,245.95,829.21,271.92,437.76,294.35,431.58,604.69,77.33,429.89,205.19,Prague - Vinohrady,50.08084,14.44272,"CZK 30,000",Personal,,,Brick,,G,Very good,,,,,,,,Interior,,,,,
"CZK 11,000","CZK 3,500",724911,Small studio,7/7/2022,36 m²,Partly,9,104.44,104.39,43.84,129.37,32.52,0.11,259.25,373.51,895.16,140.17,Prague - Stodůlky,50.0503,14.34209,"CZK 22,000",,,,Brick,,G,Very good,,1.0,1.0,,,,,,,,,,
"CZK 8,600","CZK 2,000",418711,Small studio,6/6/2022,32 m²,Fully furnished,1,194.84,1390.12,337.67,2498.09,467.01,1481.13,360.69,1448.49,706.3,1227.56,"Stochovská, Prague - Ruzyně",50.0836206,14.3137171,"CZK 6,000",Personal,,,Brick,Electric boiler,,,,,,,,,,,,,,,
"CZK 8,500","CZK 2,500",545400,Small studio,4/21/2022,25 m²,Fully furnished,,514.33,583.07,430.04,1811.89,444.64,572.71,399.18,312.42,1770.04,783.81,Prague - Braník,50.036559,14.4172471,"CZK 3,000",Other,,,Brick,,,,,,,,,,,,,,,,
"CZK 18,500","CZK 5,500",563482,3+kk,8/27/2022,72 m²,Fully furnished,4,537.67,857.55,552.8,650.3,505.16,621.72,285.06,294.15,452.95,518.4,"Na Křivině, Prague - Michle",50.0513894,14.4481897,"CZK 18,500",Cooperative,,Standard,Prefab concrete,Distance,C,,1.0,1.0,1.0,,1.0,,,Complete,,,,,
"CZK 13,000","CZK 3,000",451866,2+kk,7/7/2022,44 m²,Fully furnished,3,77.65,913.35,112.63,378.44,62.22,738.3,463.36,461.96,831.39,157.7,"Pod pramenem, Prague - Nusle",50.0601672,14.4487804,"CZK 20,000",Personal,,,Brick,,,,,1.0,1.0,,1.0,,,,,,,,
"CZK 12,990","CZK 3,163",724988,2 bedroom,7/20/2022,50 m²,Unfurnished,4,390.46,1066.65,433.4,2137.98,636.6,1237.16,702.9,1078.26,676.0,165.6,"Smotlachova, Prague - Kamýk",50.01114,14.45032055555,"CZK 16,153",Personal,,,Prefab concrete,,G,Good,,1.0,1.0,,,,,,,"CZK 16,153",,,
"CZK 19,000","CZK 4,000",724987,2+kk,7/7/2022,42 m²,Fully furnished,2,209.83,734.87,71.0,362.24,53.17,225.37,159.94,953.66,275.9,274.5,Prague - Karlín,50.0939,14.45688,"CZK 38,000",,,,Brick,,D,Very good,,1.0,,,,,,,,,,,
"CZK 16,800","CZK 4,200",518330,Studio,8/1/2022,47 m²,Partly,3,409.53,1642.82,477.57,1414.25,556.78,1578.82,1320.81,1527.71,648.98,137.75,"Strnadových, Prague - Vysočany",50.1123225,14.5141944,"CZK 25,000",Personal,Up to 10 years,,Low-energy,Central,B,New-build,1.0,1.0,1.0,,,,1.0,,,,,,
"CZK 23,000","CZK 5,000",724961,3+1,10/1/2022,68 m²,Fully furnished,3,61.36,1702.86,403.13,1339.9,463.65,552.61,58.75,504.23,418.72,652.12,Prague - Dejvice,50.1095,14.38605,"CZK 20,000",,,,Brick,,G,Very good,,,,1.0,1.0,,,,,,,,
"CZK 16,000","CZK 2,600",724932,Studio,7/15/2022,91 m²,Partly,1,410.17,1507.76,969.35,1170.81,576.77,1063.58,847.57,749.16,600.77,554.81,Prague - Košíře,50.06701,14.35662,"CZK 37,200",Personal,,,Brick,Central,B,New-build,,,,,,,1.0,,1.0,,,,
"CZK 24,990","CZK 4,500",705367,3+kk,9/1/2022,75 m²,Fully furnished,7,164.03,284.11,153.59,500.31,135.88,314.59,59.78,59.78,255.77,74.07,"Karpatská, Prague - Vršovice",50.0697,14.47606,"CZK 50,000",Personal,Up to 10 years,Luxurious,Brick,Gas boiler,G,Very good,,1.0,,,,,,,,,,,
"CZK 15,900","CZK 2,500",724653,2+kk,10/1/2022,45 m²,Partly,3,101.97,622.17,257.21,412.56,238.41,483.85,237.72,57.55,550.69,311.67,Prague - Žižkov,50.08781,14.4725,CZK 0,Personal,Up to 10 years,Luxurious,Brick,Central,B,New-build,,1.0,1.0,,1.0,,1.0,Complete,,,,,
"CZK 19,500","CZK 4,000",724918,2+kk,7/7/2022,50 m²,Partly,8,213.08,1860.93,1352.72,1853.59,1217.54,1311.21,554.89,1508.78,1431.4,123.88,Prague - Hodkovičky,50.02114,14.41408,"CZK 20,000",,,,Other,,G,New-build,,1.0,1.0,,,,1.0,,1.0,,,,
"CZK 20,000","CZK 2,000",540622,2 bedroom,7/5/2022,78 m²,Fully furnished,4,178.39,594.06,134.9,92.46,140.56,400.89,655.92,1015.03,941.33,427.67,Prague - Smíchov,50.0711324,14.408221,"CZK 50,000",Personal,Up to 10 years,,Brick,Gas boiler,E,Very good,,1.0,,,,,,Complete,,,Housing,,
"CZK 13,000","CZK 2,000",724886,Studio,7/6/2022,22 m²,Fully furnished,2,384.07,382.56,289.32,2374.75,385.04,332.9,139.41,1382.11,1271.68,223.22,Prague - Liboc,50.09256,14.30867,"CZK 13,000",Personal,,,Brick,,G,Very good,,,,,,,,,,,,,
"CZK 20,000","CZK 6,600",724878,2 bedroom,7/15/2022,71 m²,Fully furnished,1,314.38,523.2,270.33,649.42,240.01,443.04,294.07,489.2,251.92,393.96,Prague - Vinohrady,50.06619,14.4331,"CZK 26,000",,,,Brick,,G,Good,,,1.0,,,,,,,,,,
"CZK 19,000","CZK 5,700",724873,2+kk,7/6/2022,53 m²,Partly,1,126.94,224.89,139.6,164.29,276.26,182.13,386.84,813.59,252.75,534.13,Prague - Břevnov,50.08435,14.36222,"CZK 19,000",,Up to 10 years,Standard,Brick,Central,G,Very good,,1.0,1.0,,,,,Complete,,,,,
"CZK 33,000","CZK 10,000",722291,3+1,6/14/2022,126 m²,Partly,2,92.93,655.94,102.48,58.68,107.4,230.21,197.06,713.14,490.49,409.6,Prague - Nové Město,50.07986,14.42201,"CZK 33,000",,,Standard,Brick,Electric boiler,G,Very good,,1.0,,,,,,,,,,,
"CZK 25,000","CZK 4,000",724861,3+kk,7/6/2022,95 m²,Fully furnished,1,297.57,1299.44,192.92,1089.73,370.38,240.73,178.6,170.88,876.0,232.02,Prague - Strašnice,50.06831,14.50072,"CZK 25,000",,,,Brick,,G,Very good,,,,,,,,,,,,,
"CZK 12,000","CZK 2,400",524755,Studio,7/18/2022,35 m²,Partly,7,274.19,766.52,142.01,736.86,432.21,732.58,369.97,529.58,409.24,100.83,"Nechvílova, Prague - Chodov",50.0225973,14.4961965,"CZK 25,000",Personal,,,Prefab concrete,,,,,1.0,1.0,,1.0,,,Complete,,,,,
"CZK 11,000","CZK 2,000",656234,Small studio,7/4/2022,35 m²,Partly,5,296.01,853.73,281.82,551.82,361.57,638.12,325.17,414.12,595.57,115.18,"Kaplická, Prague - Podolí",50.04743,14.43253,"CZK 13,000",Cooperative,,,Prefab concrete,,G,Very good,1.0,1.0,,1.0,,,,,1.0,,,,
"CZK 16,000","CZK 3,700",591711,2+kk,9/1/2022,65 m²,Partly,2,289.14,362.62,894.02,5370.1,485.98,875.81,773.02,682.61,438.36,93.39,Prague - Vinoř,50.142886,14.574787,"CZK 16,000",Personal,Up to 10 years,Standard,Brick,Electric boiler,B,New-build,,,,,1.0,,1.0,Complete,,,,,
"CZK 7,500","CZK 2,000",629901,3+1,7/7/2022,18 m²,Fully furnished,1,567.62,1436.61,1185.41,1463.88,443.74,1204.92,1360.11,482.77,968.1,1112.26,"Nad Popelářkou, Prague - Troja",50.118113,14.438568,"CZK 9,500",Personal,,Standard,Brick,Gas boiler,C,Good,,,1.0,,1.0,,,Complete,,,,,
"CZK 8,500","CZK 2,000",610637,3+1,2/1/2022,20 m²,Fully furnished,2,63.23,1060.99,907.97,1209.43,139.4,1050.64,877.1,783.18,1269.33,226.47,"Vlnitá, Prague - Braník",50.038918,14.423419,"CZK 10,500",Personal,,Standard,Brick,Central,C,Very good,,,,,,,,,1.0,,,,
"CZK 18,000","CZK 2,980",724835,2+kk,8/1/2022,50 m²,Fully furnished,5,154.03,279.67,351.1,1304.3,240.66,1139.24,651.51,877.71,920.96,282.13,Prague - Hlubočepy,50.02917,14.36234,"CZK 30,000",,,,Brick,,B,New-build,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
"CZK 18,000","CZK 5,000",724832,2 bedroom,7/6/2022,57 m²,Fully furnished,4,271.46,251.72,219.42,465.97,43.93,312.69,130.82,193.23,879.08,691.88,Prague - Vinohrady,50.07278,14.43781,"CZK 23,000",,,,Brick,,G,Very good,,1.0,,,,,,,,,,,
"CZK 13,700","CZK 3,600",480578,2+kk,7/1/2022,44 m²,Unfurnished,1,387.11,457.85,364.91,425.03,371.14,320.45,100.15,525.47,1069.28,222.62,"Kladenská, Prague - Vokovice",50.095408047564,14.355584856622,"CZK 13,700",Personal,,,Brick,,,,,,,,,,,,,,,,
"CZK 26,900","CZK 4,500",723967,2+kk,7/1/2022,66 m²,Unfurnished,3,94.6,179.51,50.1,180.57,11.07,205.85,33.73,51.82,190.79,175.81,Prague - Staré Město,50.08966,14.42489,"CZK 26,900",Personal,,Luxurious,Brick,Central,G,Very good,,1.0,,,,,,Complete,,,,,
"CZK 12,000","CZK 4,700",661635,1 bedroom,7/5/2022,34 m²,Fully furnished,1,207.56,326.42,236.96,353.36,150.45,228.33,491.17,688.62,844.23,240.77,"Radlická, Prague - Smíchov",50.06749,14.40216,"CZK 12,000",Personal,,,Brick,,G,Very good,,,,,,,,,,,,,
"CZK 17,000","CZK 3,000",361647,3+kk,8/1/2022,50 m²,Partly,2,165.95,1123.98,513.8,1098.89,372.92,768.07,782.02,395.84,425.99,373.57,"Opuková, Prague - Řepy",50.0717715,14.313566,"CZK 34,000",Personal,,Standard,Brick,,D,Very good,,,,1.0,,,,Complete,1.0,,,,
"CZK 19,000","CZK 5,000",717539,2+kk,8/1/2022,45 m²,Partly,2,58.28,683.74,198.16,113.88,94.43,171.04,326.04,219.87,359.77,392.98,"Jičínská, Prague - Žižkov",50.0817642,14.4593369,"CZK 19,000",Personal,,,Brick,,G,Very good,,,,1.0,,,,,,,,,
"CZK 15,500","CZK 3,800",398053,2+kk,9/1/2022,58 m²,Partly,5,149.51,792.56,157.71,749.67,430.13,226.52,603.77,484.79,901.49,281.93,"Na Křečku, Prague - Horní Měcholupy",50.0443911,14.5658259,"CZK 20,000",Personal,Up to 10 years,,Brick,,C,Very good,,,,1.0,,,,,,,,,
"CZK 21,900","CZK 3,900",324795,3+kk,7/1/2022,73 m²,Fully furnished,4,383.78,917.71,600.32,556.39,610.75,611.91,346.62,688.65,483.09,215.39,"Bellušova, Prague - Stodůlky",50.0410429,14.3224894,"CZK 30,000",Personal,10 to 30 years,Luxurious,Prefab concrete,Distance,,Very good,1.0,1.0,1.0,1.0,1.0,1.0,,Complete,,,Housing,,
"CZK 18,000","CZK 2,000",724781,2+kk,10/1/2022,41 m²,Partly,3,182.3,1046.42,704.35,749.66,192.06,731.98,525.38,660.48,1065.98,205.8,Prague - Liboc,50.0854,14.33752,"CZK 36,000",,,,Brick,,A,New-build,,,1.0,,1.0,,1.0,,,,,,
"CZK 8,000",CZK 0,724767,2 bedroom,8/7/2022,54 m²,Fully furnished,2,163.29,1081.24,149.84,901.94,527.74,897.52,428.52,341.51,841.71,279.76,Prague - Strašnice,50.07283,14.50253,"CZK 8,000",,,,Brick,,G,Very good,,,1.0,,,,,,,,,,
"CZK 12,000","CZK 2,750",724765,Small studio,8/1/2022,20 m²,Fully furnished,6,197.33,211.97,147.62,152.61,30.37,201.26,170.91,469.73,410.61,185.93,Prague - Podolí,50.05837,14.42234,"CZK 15,000",,,,Brick,,F,Very good,,1.0,1.0,,,,,,1.0,,,,
"CZK 14,950","CZK 2,550",438676,Studio,8/1/2022,29 m²,Fully furnished,2,340.87,798.85,139.16,399.81,28.76,262.94,165.58,885.13,313.46,320.24,"Březinova, Prague - Karlín",50.0929154,14.4570843,"CZK 20,000",Personal,Up to 10 years,,Brick,Electric boiler,E,Very good,,,1.0,,,,,Complete,,,,,
"CZK 12,500","CZK 4,000",722262,Studio,8/1/2022,33 m²,Partly,4,221.63,1067.53,189.91,1164.56,528.9,1100.2,735.32,587.2,842.06,517.89,Prague - Horní Měcholupy,50.04838,14.55874,"CZK 12,500",,,,Brick,Central,G,Very good,,,,1.0,,,,,,,,,
"CZK 22,200","CZK 4,800",724746,2+kk,9/1/2022,52 m²,Fully furnished,2,36.74,470.15,30.54,83.31,8.92,141.24,201.11,447.1,446.65,563.98,Prague - Nové Město,50.07912,14.41943,"CZK 40,000",,,,Brick,,G,Very good,,,1.0,,,,,,,,,,
"CZK 16,000","CZK 3,500",448560,2+kk,7/4/2022,51 m²,Partly,2,227.37,259.16,190.25,329.28,123.0,273.52,789.96,952.36,1293.57,401.17,"Hnězdenská, Prague - Troja",50.1263568,14.4202859,"CZK 16,000",Personal,10 to 30 years,Standard,Prefab concrete,,B,Very good,,1.0,,,,,,,,,,,
"CZK 17,500","CZK 2,200",724729,2+kk,7/4/2022,54 m²,Fully furnished,2,640.2,2301.2,658.92,2161.71,735.95,2237.09,1279.01,3846.78,3469.94,28.65,Prague - Újezd u Průhonic,50.00866,14.54417,"CZK 35,000",,,,Other,,B,New-build,,,,,,1.0,1.0,,,,,,
"CZK 15,000","CZK 3,500",724722,Studio,8/1/2022,37 m²,Fully furnished,1,85.49,721.89,243.82,380.05,188.36,223.98,504.8,430.4,1044.75,346.96,Prague - Prosek,50.11913,14.49709,"CZK 30,000",,,,Brick,,D,Very good,1.0,1.0,,1.0,,,,,1.0,,,,
"CZK 19,000","CZK 6,000",724169,2+kk,8/1/2022,62 m²,Fully furnished,4,157.65,460.15,319.12,458.96,444.21,464.19,642.41,845.71,714.23,167.02,Prague - Záběhlice,50.05611,14.51485,"CZK 25,000",,,,Brick,,G,New-build,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
"CZK 22,800","CZK 2,800",614902,2+kk,7/1/2022,56 m²,Fully furnished,5,159.44,629.52,80.03,406.17,33.78,404.51,219.12,350.66,680.83,382.42,"Mexická, Prague - Vršovice",50.071939,14.457635,"CZK 25,000",Personal,Up to 10 years,Luxurious,Brick,Gas boiler,C,Very good,,1.0,,,,,,Complete,,,,,
"CZK 32,000","CZK 6,000",532872,4+1,8/1/2022,112 m²,Partly,1,211.18,707.65,333.25,586.65,147.42,792.81,488.67,1611.99,128.46,83.62,Prague - Bubeneč,50.1006887,14.4164618,"CZK 50,000",Personal,Over 50 years,Standard,Brick,Other,G,Good,,,1.0,1.0,,,,,,,,,
"CZK 17,300","CZK 3,100",724716,2 bedroom,9/11/2022,52 m²,Fully furnished,2,253.69,1068.57,247.9,798.67,232.74,218.12,537.61,360.7,578.34,297.89,Prague - Strašnice,50.06868,14.4963,"CZK 10,000",,,,Brick,,G,Very good,1.0,1.0,,,,,,,,,,,
"CZK 15,000","CZK 2,800",673486,Studio,10/1/2022,44 m²,Partly,5,70.82,1162.85,634.32,877.46,533.01,948.92,712.76,418.74,581.79,289.1,"Olgy Havlové, Prague - Žižkov",50.0876624,14.4794388,"CZK 20,000",Personal,,,Brick,Central,B,New-build,,1.0,,1.0,1.0,,1.0,,1.0,,,,
"CZK 15,000","CZK 3,000",723320,2+kk,8/1/2022,58 m²,Partly,1,243.0,882.66,381.49,856.35,775.58,902.77,351.9,369.25,977.65,374.19,Prague - Lhotka,50.02483,14.44414,"CZK 15,000",,,Standard,Prefab concrete,,G,Good,,,1.0,,,,,,,,,,
"CZK 25,990","CZK 4,560",724703,3+1,7/20/2022,73 m²,Fully furnished,8,230.71,363.54,185.46,1043.95,179.71,360.25,128.83,277.71,295.53,116.41,"Prusíkova, Prague - Stodůlky",50.03613861111,14.33899416666,"CZK 30,550",Personal,,,Prefab concrete,,G,Good,,1.0,1.0,1.0,,,,,,"CZK 30,550",,,
"CZK 17,000","CZK 2,400",724700,2+kk,7/4/2022,45 m²,Fully furnished,4,255.28,1642.21,253.76,1682.19,270.57,259.65,810.52,415.67,1258.27,67.93,Prague - Hostivař,50.04474,14.51544,"CZK 20,000",,,,Brick,,G,Very good,,1.0,1.0,1.0,,,,,,,,,
"CZK 17,990","CZK 3,203",724697,2+kk,7/20/2022,57 m²,Unfurnished,5,645.22,964.85,875.39,2559.26,685.03,982.52,1070.9,898.54,1849.03,658.2,"Hrašeho, Prague - Čimice",50.13906861111,14.42643305555,"CZK 21,193",Personal,,,Other,,B,New-build,,1.0,1.0,1.0,1.0,,1.0,,,"CZK 21,193",,,
"CZK 17,000","CZK 2,500",724688,3+1,7/25/2022,55 m²,Partly,2,303.34,1545.34,910.88,1538.0,894.12,969.56,873.94,1167.13,1353.64,327.98,Prague - Hodkovičky,50.02125,14.41856,"CZK 34,000",,,,Brick,,G,Very good,,,,,1.0,,,,,,,,
"CZK 9,500","CZK 2,000",724687,Studio,9/1/2022,30 m²,Unfurnished,2,304.93,1155.23,71.44,1438.31,20.15,445.42,428.89,306.3,538.28,489.15,Prague - Libeň,50.11575,14.47113,"CZK 10,000",,,,Brick,,G,Good,,,,,,,,,,,,,
"CZK 6,000","CZK 1,000",692180,3+1,9/2/2022,65 m²,Fully furnished,1,129.39,654.2,376.46,1487.44,204.23,416.42,217.88,217.88,198.57,263.06,"Brodského, Prague - Chodov",50.0376,14.50418,"CZK 5,000",Other,,Standard,Prefab concrete,,G,Very good,,1.0,,1.0,,,,,,,,,
"CZK 14,000","CZK 4,500",724685,2+kk,8/1/2022,57 m²,Partly,5,216.44,517.64,171.19,880.87,171.5,514.34,280.49,431.8,200.56,80.55,Prague - Stodůlky,50.03687,14.33719,"CZK 14,000",,,,Prefab concrete,,A,Very good,,1.0,1.0,,,,,,,,,,
"CZK 15,900","CZK 5,000",720255,2+kk,7/1/2022,35 m²,Partly,1,,,,,,,,,,,Prague - Chodov,50.0401,14.48907,"CZK 32,000",,,,Brick,,A,New-build,,,,,1.0,,1.0,,,,,,
"CZK 16,000","CZK 5,000",720260,2+kk,7/1/2022,42 m²,Partly,1,,,,,,,,,,,Prague - Chodov,50.0401,14.48907,"CZK 33,000",,,,Brick,,A,New-build,,,,,1.0,,1.0,,,,,,
"CZK 14,900","CZK 5,000",720261,2+kk,7/1/2022,45 m²,Partly,1,,,,,,,,,,,Prague - Chodov,50.0401,14.48907,"CZK 30,000",,,,Brick,,A,New-build,,,,,1.0,,1.0,,1.0,,,,
