Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,PENB,Design,Heating,Renovation,Age,Total number of floors,New building,Front garden,Developer name,Project name,Kód jednotky,Administration fee
668845,"CZK 9,900",50.1348573,14.5101522,"Třinecká, Prague - Letňany",Studio,39 m²,"CZK 3,000",Partially furnished,5,No,No,Yes,No,No,Yes,Yes,23. 12. 2021,180,776,347,625,312,255,333,742,385,484,Excellent,"CZK 15,000",Personal,Brick building,D,,District heating,Overall,,Middle floor,,,,,,
691082,"CZK 15,000",50.07367,14.46134,"Na Zájezdu, Prague - Vinohrady",1 bedroom with open-plan kitchen,46 m²,"CZK 3,500",Unfurnished,-1,No,No,No,No,No,No,No,08. 11. 2021,226,638,275,582,203,569,520,208,647,299,Excellent,"CZK 15,000",Personal,Brick building,G,,,,,,,,,,,
695532,"CZK 12,500",50.0655895,14.4556055,"Sportovní, Prague - Vršovice",1 bedroom with open-plan kitchen,53 m²,CZK 600,Partially furnished,1,No,No,No,No,No,Yes,Yes,13. 12. 2021,122,187,123,443,140,505,232,562,371,226,Excellent,"CZK 25,000",Personal,Brick building,G,,Other,Interior,,,,,,,,
542578,"CZK 26,000",50.0822863,14.4519698,"Kubelíkova, Prague - Žižkov",1 bedroom with open-plan kitchen,73 m²,"CZK 3,800",Furnished,2,No,No,No,No,No,Yes,No,01. 01. 2022,332,38,68,299,149,295,377,509,600,396,Excellent,"CZK 30,000",Personal,Brick building,,Premium materials and solutions,Gas boiler,Overall,1 to 10 years years,Middle floor,,,,,,
695784,"CZK 9,900",50.05942,14.45008,"Nuselská, Prague - Michle",1 bedroom,36 m²,"CZK 2,638",Partially furnished,3,No,No,No,No,No,No,No,20. 12. 2021,51,760,54,167,28,730,214,387,732,216,Excellent,"CZK 15,000",Personal,Brick building,G,,,,,,,,,,,
36818,"CZK 12,500",50.0607687007,14.4003510475,Prague - Smíchov,2 bedroom,50 m²,"CZK 2,200",Partially furnished,3,No,No,No,No,Yes,No,No,03. 01. 2022,172,849,215,974,158,397,650,789,711,589,Excellent,"CZK 25,000",Personal,Brick building,C,Premium materials and solutions,Other,Interior,,Middle floor,,,,,,
695461,"CZK 12,000",50.08898,14.46722,"Zelenky-Hajského, Prague - Žižkov",1 bedroom,40 m²,CZK 750,Partially furnished,2,No,No,No,No,No,Yes,No,01. 01. 2022,146,748,34,131,142,159,419,443,389,243,Excellent,"CZK 26,000",Personal,Brick building,G,Standard materials and solutions,,Interior,,Middle floor,,,,,,
607609,"CZK 14,800",50.085862,14.416961,"Karlova, Prague - Staré Město",1 bedroom,39 m²,"CZK 2,000",,4,No,No,No,No,No,Yes,No,13. 12. 2021,169,297,32,314,18,110,439,790,500,259,Excellent,"CZK 14,800",Personal,Brick building,C,,,,,,,,,,,
537430,"CZK 18,990",50.0465026,14.3249364,Prague - Stodůlky,3 bedroom,85 m²,"CZK 2,800",Furnished,11,No,No,Yes,Yes,No,No,No,03. 01. 2022,349,686,278,305,170,275,222,145,351,67,Excellent,"CZK 40,000",Personal,Prefab concrete building,B,Premium materials and solutions,District heating,Overall,1 to 10 years years,Top floor,,,,,,
695980,"CZK 14,500",50.08271,14.46634,"Olšanská, Prague - Žižkov",Studio,38 m²,"CZK 3,500",Furnished,9,No,Yes,Yes,No,Yes,Yes,Yes,14. 12. 2021,154,381,505,689,441,367,584,600,445,518,New build,"CZK 18,000",Personal,Other,A,,Central heating,,,,,,,,,
664472,"CZK 13,000",50.05073,14.34669,"Seydlerova, Prague - Stodůlky",Studio,31 m²,"CZK 2,500",Furnished,4,No,No,No,No,Yes,Yes,No,15. 12. 2021,109,633,29,128,94,0,316,269,"1,341",203,New build,"CZK 13,000",Personal,Low-energy building,A,,,,,,Yes,,,,,
655755,"CZK 16,500",50.08938,14.44505,"Pernerova, Prague - Karlín",1 bedroom with open-plan kitchen,50 m²,"CZK 2,500",Furnished,4,No,No,No,No,Yes,Yes,No,15. 01. 2022,171,665,304,593,4,568,218,873,679,216,New build,"CZK 20,000",Personal,Brick building,A,,,,,,,,,,,
690318,"CZK 14,000",50.10011,14.4284,"Haškova, Prague - Holešovice",1 bedroom with open-plan kitchen,44 m²,CZK 500,Partially furnished,1,No,Yes,No,No,No,Yes,No,01. 01. 2022,59,459,9,107,66,201,304,190,489,,Excellent,"CZK 14,000",Personal,Brick building,G,,Gas boiler,,,Ground floor,,7 m²,,,,
695957,"CZK 14,900",50.04257,14.44224,"Krčská, Prague - Krč",2 bedroom,67 m²,"CZK 3,000",Partially furnished,4,No,No,Yes,No,No,No,No,01. 02. 2022,240,223,273,437,194,256,488,269,737,273,Excellent,"CZK 29,800",Personal,Brick building,G,,District heating,,,Top floor,,,,,,
498267,"CZK 15,000",50.0258641,14.5231414,"Doubravická, Prague - Chodov",1 bedroom with open-plan kitchen,47 m²,"CZK 3,000",Furnished,9,Yes,No,Yes,No,No,Yes,No,13. 12. 2021,184,970,170,859,250,452,437,573,955,172,,"CZK 15,000",Cooperative,Prefab concrete building,,,,,,,,,,,,
540297,"CZK 19,999",50.04304,14.31343,"Toufarova, Prague - Stodůlky",1 bedroom with open-plan kitchen,60 m²,"CZK 2,500",Partially furnished,2,Yes,No,No,No,No,No,No,01. 01. 2022,258,485,231,799,821,429,778,559,"1,031",582,New build,"CZK 40,000",Personal,Brick building,B,Premium materials and solutions,Central heating,,1 to 10 years years,Middle floor,,,,,,
695962,"CZK 16,000",50.03491,14.38651,"Geologická, Prague - Hlubočepy",1 bedroom with open-plan kitchen,41 m²,"CZK 2,500",Partially furnished,1,No,No,Yes,Yes,No,Yes,No,13. 12. 2021,120,"1,007",407,914,246,972,"1,139","1,125","1,093",327,Excellent,"CZK 16,000",Personal,Brick building,G,,,,,,,,,,,
695809,"CZK 21,000",50.03658,14.37323,"Lamačova, Prague - Hlubočepy",4 bedroom,90 m²,"CZK 4,000",Furnished,6,Yes,No,No,No,No,Yes,No,15. 01. 2022,318,419,229,400,350,463,520,313,941,225,Excellent,"CZK 21,000",Personal,Prefab concrete building,G,,,,,,,,,,,
695506,"CZK 19,000",50.0989,14.3915,"Kafkova, Prague - Dejvice",1 bedroom with open-plan kitchen,53 m²,"CZK 5,500",Partially furnished,3,No,No,Yes,No,No,Yes,No,13. 12. 2021,425,519,520,494,437,612,"1,027",326,797,411,Excellent,"CZK 38,000",Personal,Brick building,D,,,,,,,,,,,
695958,"CZK 11,000",50.09198,14.44936,"Křižíkova, Prague - Karlín",Studio,24 m²,"CZK 3,000",Furnished,1,No,Yes,No,No,No,Yes,No,14. 12. 2021,154,171,5,269,6,293,246,"1,266",368,132,Excellent,"CZK 13,000",Personal,Brick building,C,,,,,,,,,,,
695953,"CZK 13,700",50.0922,14.34462,"Šumberova, Prague - Veleslavín",2 bedroom,52 m²,"CZK 3,300",Partially furnished,2,No,No,Yes,No,No,No,No,15. 12. 2021,312,543,263,477,482,446,351,349,851,164,Good,"CZK 27,400",Personal,Brick building,E,,,,,,,,,,,
695949,"CZK 24,000",50.08045,14.4557,"Radhošťská, Prague - Žižkov",2 bedroom,60 m²,"CZK 4,000",Furnished,,No,No,No,No,No,No,No,13. 12. 2021,316,433,103,359,86,556,349,343,661,139,Excellent,"CZK 24,000",Personal,Other,G,,,,,,,,,,,
622347,"CZK 16,000",50.012711,14.400015,"Vorařská, Prague - Modřany",1 bedroom with open-plan kitchen,53 m²,"CZK 3,000",Partially furnished,1,No,No,No,No,No,Yes,No,01. 09. 2020,236,"1,117",454,"1,361",778,"1,422","1,350",701,,,Excellent,"CZK 16,000",Personal,Brick building,C,Standard materials and solutions,,Overall,1 to 10 years years,,,,,,,
646292,"CZK 11,000",50.04341,14.427855,Prague - Podolí,Small studio,25 m²,"CZK 2,290",Furnished,3,No,No,No,No,No,No,No,17. 01. 2022,69,"1,114",149,"1,157",561,"1,214",464,676,630,675,Good,,Personal,Brick building,D,,,,,,,,,,,
620446,"CZK 13,500",50.044534,14.455606,"Jihlavská, Prague - Michle",1 bedroom with open-plan kitchen,53 m²,"CZK 4,000",Partially furnished,4,Yes,No,No,No,No,Yes,No,01. 01. 2022,323,619,458,509,144,382,309,443,542,130,Excellent,"CZK 30,000",Personal,Brick building,C,Standard materials and solutions,District heating,,over 50 years years,Middle floor,,,,,,
695478,"CZK 30,000",50.07755,14.43073,"Čelakovského sady, Prague - Vinohrady",2 bedroom with open-plan kitchen,76 m²,"CZK 7,500",Furnished,4,No,No,No,No,No,Yes,No,12. 12. 2021,231,407,203,126,70,313,504,578,223,376,Excellent,"CZK 30,000",Personal,Brick building,G,Premium materials and solutions,Gas boiler,Overall,,Top floor,,,,,,
695476,"CZK 10,000",50.0229,14.42724,"Vavřenova, Prague - Braník",Studio,27 m²,"CZK 3,000",Furnished,13,No,No,Yes,No,Yes,Yes,No,01. 03. 2022,182,677,191,670,313,344,180,457,859,94,Excellent,"CZK 10,000",Personal,Prefab concrete building,G,Standard materials and solutions,District heating,Overall,,Top floor,,,,,,
545062,"CZK 15,500",50.096946,14.3664174,"Na Dlouhém lánu, Prague - Vokovice",2 bedroom,54 m²,"CZK 3,500",Partially furnished,1,No,No,No,No,No,No,No,01. 01. 2022,402,423,469,431,108,126,677,653,851,132,,"CZK 19,000",Personal,Brick building,,,District heating,,,Middle floor,,,,,,
624569,"CZK 11,500",50.0907222,14.4240094,"Rámová, Prague - Staré Město",Studio,20 m²,"CZK 2,500",Furnished,1,No,No,No,No,No,No,No,04. 01. 2022,27,370,32,168,31,160,334,316,150,152,Excellent,"CZK 11,500",Other,Brick building,D,Standard materials and solutions,Gas boiler,Overall,1 to 10 years years,Middle floor,,,,,,
340585,"CZK 10,500",50.1086368,14.5385387,"Zelenečská, Prague - Hloubětín",2 bedroom,50 m²,"CZK 4,600",Partially furnished,1,No,No,Yes,No,No,No,No,,336,507,285,489,393,313,123,343,705,278,,"CZK 20,000",Personal,Brick building,,,,,,,,,,,,
558993,"CZK 17,500",50.0486178,14.4324484,"Milevská, Prague - Podolí",3 bedroom,65 m²,"CZK 4,000",Furnished,3,Yes,No,No,No,No,No,No,02. 05. 2019,179,789,311,480,289,567,441,476,532,70,,"CZK 25,000",Cooperative,Prefab concrete building,,Standard materials and solutions,,Interior,,Top floor,,,,,,
595157,"CZK 17,800",50.1084461,14.518437,"Svatošových, Prague - Vysočany",1 bedroom with open-plan kitchen,60 m²,"CZK 3,950",Partially furnished,2,Yes,No,No,No,No,Yes,Yes,01. 03. 2022,486,596,"1,437",606,931,"1,289","1,255",328,93,,New build,"CZK 35,600",Personal,Brick building,B,,District heating,,,Middle floor,Yes,,,,,
695364,"CZK 13,000",50.02089,14.48591,"Dolnomlýnská, Prague - Kunratice",Studio,35 m²,"CZK 2,500",Furnished,,No,Yes,Yes,No,Yes,No,No,08. 12. 2021,453,"1,171",367,"1,264",203,319,344,324,790,183,New build,"CZK 13,000",Personal,Brick building,B,Standard materials and solutions,,,1 to 10 years years,Ground floor,,40 m²,,,,
695446,"CZK 18,500",50.03435,14.53284,"Plickova, Prague - Háje",2 bedroom with open-plan kitchen,64 m²,"CZK 3,500",Furnished,2,No,No,Yes,Yes,No,Yes,No,13. 12. 2021,311,424,214,484,207,512,231,354,258,198,Good,"CZK 18,500",Cooperative,Prefab concrete building,C,,,,,,,,,,,
586143,"CZK 15,500",50.097721,14.361393,"Kamerunská, Prague - Vokovice",2 bedroom,56 m²,"CZK 1,900",Partially furnished,2,Yes,No,No,No,No,Yes,No,21. 09. 2020,190,127,232,213,195,243,416,309,"1,415",352,Excellent,"CZK 17,500",Personal,Prefab concrete building,C,Standard materials and solutions,District heating,Overall,,Middle floor,,,,,,
695916,"CZK 10,500",50.0706031,14.4603498,"28. pluku, Prague - Vršovice",Studio,24 m²,"CZK 3,000",Partially furnished,,No,No,No,No,Yes,No,No,03. 01. 2022,31,674,27,441,34,449,263,128,678,282,Excellent,"CZK 13,500",Personal,Brick building,G,,,,,,,,,,,
695592,"CZK 13,000",50.07108,14.45028,"Krymská, Prague - Vršovice",1 bedroom,45 m²,"CZK 1,000",Partially furnished,1,Yes,No,No,No,No,No,No,01. 01. 2022,95,653,107,200,50,515,148,432,298,369,Excellent,"CZK 28,000",Personal,Brick building,G,,,,,,,,,,,
433099,"CZK 10,200",50.0589341,14.5582623,"Dolnoměcholupská, Prague - Dolní Měcholupy",Studio,28 m²,"CZK 2,800",Partially furnished,,No,No,No,No,No,No,No,,13,70,342,436,"1,394",499,997,,,,,"CZK 13,000",Personal,Brick building,C,,Gas boiler,,,,,,,,,
695843,"CZK 12,200",50.04919,14.35058,"Ovčí hájek, Prague - Stodůlky",1 bedroom with open-plan kitchen,47 m²,"CZK 1,300",Partially furnished,4,No,No,No,No,No,Yes,No,01. 01. 2022,236,845,199,388,207,283,336,210,"1,283",257,Excellent,"CZK 8,000",Personal,Prefab concrete building,C,,,,,,,,,,,
137365,"CZK 12,000",50.0911677,14.4292571,"Soukenická, Prague - Nové Město",Studio,30 m²,"CZK 2,500",Partially furnished,1,No,No,No,No,No,No,No,,93,358,203,178,75,256,81,141,421,332,,"CZK 15,000",Personal,Brick building,,Standard materials and solutions,Central heating,,,Middle floor,,,,,,
279149,"CZK 11,000",50.1314021,14.4303968,"Čimická, Prague - Bohnice",1 bedroom with open-plan kitchen,46 m²,CZK 500,Partially furnished,1,No,No,No,No,No,No,No,,539,598,515,733,478,479,657,859,908,688,,"CZK 11,000",Personal,Brick building,,,Central heating,Interior,,Middle floor,,,,,,
695350,"CZK 16,900",50.05279,14.51427,"Kamelova, Prague - Záběhlice",1 bedroom with open-plan kitchen,48 m²,"CZK 3,300",Furnished,2,No,No,Yes,Yes,Yes,Yes,Yes,01. 01. 2022,377,341,330,289,90,337,984,"1,196",623,235,New build,"CZK 20,000",Personal,Brick building,G,Premium materials and solutions,District heating,,,Middle floor,Yes,,,,,
375548,"CZK 12,000",50.1031123,14.4490865,"Dělnická, Prague - Holešovice",1 bedroom with open-plan kitchen,33 m²,"CZK 2,400",Partially furnished,2,No,No,No,No,No,No,No,01. 11. 2021,119,210,62,80,36,153,312,328,465,310,Excellent,"CZK 24,000",Personal,Brick building,,Standard materials and solutions,District heating,Overall,1 to 10 years years,Middle floor,,,,,,
507529,"CZK 13,000",50.074442313772,14.444215012195,"Moravská, Prague - Vinohrady",Studio,47 m²,"CZK 2,000",Partially furnished,4,Yes,No,No,No,No,No,No,,135,101,87,607,68,370,280,250,488,242,,"CZK 10,000",Personal,Brick building,,,,,,,,,,,,
615536,"CZK 20,000",50.035466,14.580133,"Losenická, Prague - Uhříněves",2 bedroom with open-plan kitchen,86 m²,"CZK 5,500",Furnished,2,Yes,No,No,No,No,Yes,Yes,01. 02. 2022,303,"1,371","1,016","1,387","1,488","1,398",,,,,New build,"CZK 40,000",Personal,Brick building,A,Premium materials and solutions,District heating,,1 to 10 years years,Middle floor,,,,,,
695313,"CZK 14,000",50.01333,14.62356,"Ke Zvoničce, Prague - Kolovraty",1 bedroom with open-plan kitchen,46 m²,"CZK 3,000",Partially furnished,,No,No,No,No,Yes,No,No,01. 01. 2022,148,542,401,264,69,289,388,533,22,,Excellent,"CZK 34,000",Cooperative,Brick building,G,,Gas boiler,Exterior,10 to 30 years years,Ground floor,,76 m²,,,,
606655,"CZK 16,000",50.056761,14.310367,"Jeremiášova, Prague - Stodůlky",2 bedroom with open-plan kitchen,80 m²,"CZK 5,900",,1,Yes,No,No,No,No,No,No,01. 01. 2022,147,999,290,"1,039","1,158","1,146","1,146","1,103",829,765,Excellent,"CZK 21,900",Personal,Brick building,G,,,,,,,,,,,
236379,"CZK 9,000",50.1269247,14.4645973,"Kyselova, Prague - Kobylisy",Small studio,28 m²,"CZK 2,600",Partially furnished,14,No,No,No,No,Yes,Yes,No,01. 01. 2022,269,510,258,278,243,472,163,205,823,210,Excellent,"CZK 20,000",Personal,Prefab concrete building,,Premium materials and solutions,District heating,Overall,,Middle floor,,,,,,
297888,"CZK 25,000",50.083517,14.3681811,"Kutnauerovo náměstí, Prague - Břevnov",3 bedroom,80 m²,"CZK 3,000",Furnished,1,No,No,No,No,No,No,No,01. 01. 2022,226,463,115,154,116,293,261,414,360,477,Excellent,"CZK 25,000",Personal,Brick building,,Standard materials and solutions,Gas boiler,Overall,1 to 10 years years,Raised ground floor,,,,,,
95712,"CZK 14,000",50.0334356,14.5339317,"Plickova, Prague - Háje",1 bedroom with open-plan kitchen,42 m²,"CZK 5,000",Furnished,5,No,No,Yes,Yes,No,Yes,No,15. 01. 2022,199,355,171,415,137,514,413,308,486,99,,"CZK 20,000",Personal,Prefab concrete building,B,Premium materials and solutions,District heating,Overall,10 to 30 years years,Middle floor,,,,,,
695328,"CZK 10,200",50.072398,14.4702682,Prague - Vršovice,1 bedroom with open-plan kitchen,42 m²,"CZK 5,000",,,No,No,No,No,No,No,No,Ihned,28,535,105,371,256,119,453,330,662,114,Excellent,"CZK 30,000",Personal,Brick building,E,,,,,,,,,,,
687599,"CZK 15,500",50.10663,14.44851,"Poupětova, Prague - Holešovice",1 bedroom with open-plan kitchen,56 m²,"CZK 2,200",Partially furnished,4,No,No,No,No,No,Yes,No,10. 10. 2021,258,466,70,295,151,299,325,757,424,384,Excellent,"CZK 37,400",Personal,Brick building,G,,,,,,,,,,,
695294,"CZK 24,000",50.07755,14.43073,"Čelakovského sady, Prague - Vinohrady",2 bedroom with open-plan kitchen,80 m²,"CZK 3,300",Partially furnished,3,Yes,No,No,No,No,Yes,No,01. 01. 2022,231,407,203,126,70,313,504,578,223,376,Excellent,"CZK 27,300",Personal,Brick building,G,Premium materials and solutions,Gas boiler,,,,,,,,,
671369,"CZK 12,000",50.07878,14.41938,"Spálená, Prague - Nové Město",Studio,34 m²,"CZK 6,400",Furnished,5,Yes,No,No,No,No,Yes,No,28. 01. 2022,75,439,24,81,47,179,163,409,389,581,New build,"CZK 12,000",Personal,Brick building,F,,,,,,,,,,,
598970,"CZK 11,000",50.07513,14.383127,"U Pernikářky, Prague - Smíchov",Studio,23 m²,"CZK 2,700",Furnished,1,No,No,No,No,No,Yes,No,15. 03. 2020,533,"1,142",696,"1,324",746,"1,383",721,327,"1,097",363,Excellent,"CZK 13,000",Personal,Brick building,B,Premium materials and solutions,District heating,Overall,1 to 10 years years,Raised ground floor,,,,,,
418230,"CZK 18,000",50.088534,14.4649585,"Žerotínova, Prague - Žižkov",2 bedroom,62 m²,CZK 500,Partially furnished,5,No,No,No,No,No,No,No,,285,707,211,197,124,337,560,555,501,346,,"CZK 36,000",Personal,Brick building,F,,Other,,,,,,,,,
624399,"CZK 22,000",50.078052,14.406374,"V Lesíčku, Prague - Smíchov",2 bedroom with open-plan kitchen,75 m²,"CZK 5,000",Furnished,2,No,No,No,No,No,Yes,No,16. 12. 2021,224,334,283,297,38,377,333,909,729,414,Excellent,"CZK 27,000",Personal,Brick building,G,Standard materials and solutions,Gas boiler,,1 to 10 years years,Middle floor,,,,,,
664352,"CZK 37,000",50.07791,14.40697,"Zborovská, Prague - Smíchov",4 bedroom,110 m²,"CZK 6,000",Furnished,1,No,No,No,No,No,No,No,19. 06. 2021,232,350,216,307,105,392,257,918,738,420,Excellent,"CZK 35,000",Personal,Brick building,C,,,,,,,,,,,
695862,"CZK 11,000",50.0531,14.51144,"Mikanova, Prague - Záběhlice",Studio,30 m²,"CZK 3,000",Partially furnished,5,No,No,No,No,No,Yes,No,11. 12. 2021,145,793,782,741,559,789,831,838,806,269,Excellent,"CZK 22,000",Personal,Brick building,A,,,,,,,,,,,
642088,"CZK 13,000",50.053542,14.419334,"U Kublova, Prague - Podolí",1 bedroom with open-plan kitchen,46 m²,"CZK 1,000",Partially furnished,1,No,No,Yes,No,No,No,No,04. 09. 2021,198,758,84,580,111,777,561,"1,132",114,258,Excellent,"CZK 26,000",Personal,Brick building,G,Standard materials and solutions,Other,Overall,1 to 10 years years,Ground floor,,,,,,
686898,"CZK 10,500",50.0535,14.4193,"U Kublova, Prague - Podolí",Studio,27 m²,"CZK 1,000",Partially furnished,1,No,No,Yes,No,No,No,No,13. 12. 2021,197,758,83,579,111,776,561,"1,132",113,258,Excellent,"CZK 21,000",Personal,Brick building,G,Standard materials and solutions,Other,Overall,1 to 10 years years,Middle floor,,,,,,
695233,"CZK 18,000",50.01505,14.43294,"Seidlova, Prague - Kamýk",2 bedroom,68 m²,"CZK 4,000",Furnished,4,No,No,Yes,No,Yes,Yes,No,01. 01. 2022,420,"1,337",425,"1,329",768,416,87,521,782,252,Good,"CZK 54,000",Personal,Prefab concrete building,A,,,,,,,,,,,
686898,"CZK 10,500",50.0535,14.4193,"U Kublova, Prague - Podolí",Studio,27 m²,"CZK 1,000",Partially furnished,1,No,No,Yes,No,No,No,No,13. 12. 2021,197,758,83,579,111,776,561,"1,132",113,258,Excellent,"CZK 21,000",Personal,Brick building,G,Standard materials and solutions,Other,Overall,1 to 10 years years,Middle floor,,,,,,
695233,"CZK 18,000",50.01505,14.43294,"Seidlova, Prague - Kamýk",2 bedroom,68 m²,"CZK 4,000",Furnished,4,No,No,Yes,No,Yes,Yes,No,01. 01. 2022,420,"1,337",425,"1,329",768,416,87,521,782,252,Good,"CZK 54,000",Personal,Prefab concrete building,A,,,,,,,,,,,
695231,"CZK 6,500",50.06129,14.59472,"Netlucká, Prague - Dubeč",Small studio,25 m²,,Furnished,2,No,No,No,No,Yes,No,No,28. 01. 2022,174,953,256,818,584,919,"1,025",,,,Excellent,"CZK 6,500",Personal,Brick building,A,Standard materials and solutions,Central heating,,1 to 10 years years,Attic,,,,,,
695227,"CZK 12,000",50.13032,14.44608,"Havlínova, Prague - Kobylisy",2 bedroom,43 m²,"CZK 3,000",Partially furnished,2,No,No,Yes,No,Yes,No,No,01. 01. 2022,582,"1,267",494,964,613,631,705,425,967,247,Good,"CZK 20,000",Personal,Prefab concrete building,G,,,,,,,,,,,
517918,"CZK 13,000",50.0452897,14.4379986,Prague - Krč,1 bedroom,29 m²,"CZK 2,500",Partially furnished,2,No,No,No,No,No,No,No,ihned,196,595,187,737,450,696,230,296,300,177,,"CZK 26,000",Cooperative,Brick building,,,Central heating,Overall,,,,,,,,
692156,"CZK 20,000",50.07028,14.46755,"U Roháčových kasáren, Prague - Vršovice",1 bedroom with open-plan kitchen,73 m²,"CZK 4,000",Furnished,4,Yes,No,Yes,No,Yes,Yes,Yes,01. 01. 2022,339,527,275,443,202,440,218,141,888,182,New build,"CZK 45,000",Personal,Brick building,A,Premium materials and solutions,District heating,,1 to 10 years years,Middle floor,,,,,,
672347,"CZK 32,178",50.07758,14.42989,"Čelakovského sady, Prague - Nové Město",1 bedroom with open-plan kitchen,51 m²,"CZK 4,200",Furnished,3,No,No,No,No,No,Yes,No,01. 09. 2021,282,471,259,176,29,334,526,604,169,397,Excellent,,Personal,Brick building,G,,,,,,,,,,,
688096,"CZK 22,500",50.07758,14.42989,"Čelakovského sady, Prague - Nové Město",1 bedroom with open-plan kitchen,37 m²,"CZK 4,200",Furnished,5,No,No,No,No,No,Yes,No,01. 11. 2021,282,471,259,176,29,334,526,604,169,397,Excellent,,Personal,Brick building,G,,,,,,,,,,,
252450,"CZK 11,000",50.0712944,14.4655148,"Dvacátého osmého pluku, Prague - Vršovice",1 bedroom,43 m²,"CZK 2,830",Partially furnished,4,Yes,No,No,No,No,No,No,,47,610,174,526,170,489,289,179,808,150,,"CZK 11,000",Personal,Brick building,,,District heating,,,,,,,,,
666946,"CZK 17,500",50.07529,14.48864,"Krátká, Prague - Strašnice",3 bedroom,89 m²,CZK 500,Partially furnished,2,Yes,No,No,No,No,No,No,16. 08. 2021,105,346,109,210,97,252,187,686,680,192,Good,"CZK 35,000",Personal,Brick building,C,Standard materials and solutions,Gas boiler,,,Middle floor,,,,,,
382177,"CZK 19,000",50.0712755,14.3463007,"Kudrnova, Prague - Motol",1 bedroom with open-plan kitchen,54 m²,CZK 1,Furnished,4,Yes,No,No,No,No,Yes,Yes,12. 12. 2021,246,96,163,219,"1,066",719,420,,,,Excellent,"CZK 30,000",Personal,Brick building,,Standard materials and solutions,Central heating,,,Middle floor,,,,,,
589941,"CZK 19,000",50.105895,14.387305,"Božkova, Prague - Dejvice",1 bedroom with open-plan kitchen,56 m²,"CZK 4,000",Partially furnished,2,Yes,No,Yes,No,Yes,No,No,01. 02. 2022,214,"1,339",217,783,140,181,244,425,797,246,Excellent,"CZK 30,000",Personal,Brick building,G,,Gas boiler,Interior,,,,,,,,
695845,"CZK 16,000",50.0561,14.43286,"Kischova, Prague - Nusle",1 bedroom with open-plan kitchen,56 m²,"CZK 4,000",Furnished,3,No,No,Yes,No,Yes,Yes,No,15. 12. 2021,144,"1,264",99,191,231,330,652,378,252,189,New build,"CZK 20,000",Personal,Prefab concrete building,G,,,,,,,,,,,
427263,"CZK 20,000",50.0809713,14.4567301,"Křišťanova, Prague - Žižkov",2 bedroom with open-plan kitchen,61 m²,"CZK 5,000",Furnished,,Yes,No,Yes,No,No,No,No,,255,487,198,307,182,693,288,248,576,206,Good,"CZK 20,000",Personal,Brick building,,,Central heating,,,Raised ground floor,,,,,,
695700,"CZK 16,000",50.01264,14.41906,"Krouzova, Prague - Modřany",3 bedroom,85 m²,"CZK 4,000",Furnished,1,No,No,Yes,Yes,No,Yes,No,10. 12. 2021,287,"1,112",228,"1,019","1,063","1,039",404,213,"1,241",327,Excellent,"CZK 18,000",Cooperative,Prefab concrete building,C,,,,,,,,,,,
425135,"CZK 15,000",50.0297434,14.5347531,"Hlavatého, Prague - Háje",2 bedroom with open-plan kitchen,65 m²,"CZK 4,000",Partially furnished,3,Yes,No,No,No,No,No,No,,261,403,294,300,482,578,109,456,638,305,Excellent,,Personal,Prefab concrete building,B,Standard materials and solutions,District heating,Overall,10 to 30 years years,Middle floor,,,,,,
654089,"CZK 17,000",50.11227,14.62069,"U jeslí, Prague - Horní Počernice",3 bedroom with open-plan kitchen,74 m²,"CZK 5,000",Partially furnished,1,Yes,No,Yes,No,No,No,No,01. 07. 2021,124,"1,092",257,599,648,369,791,464,,,Excellent,"CZK 34,000",Personal,Prefab concrete building,B,Standard materials and solutions,District heating,Overall,,,,,,,,
328770,"CZK 33,000",50.0691704,14.4336586,"U Zvonařky, Prague - Vinohrady",2 bedroom with open-plan kitchen,90 m²,"CZK 6,500",Furnished,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,06. 12. 2021,90,622,113,712,173,657,489,522,335,422,New build,,Personal,Brick building,,Premium materials and solutions,Gas boiler,,1 to 10 years years,Middle floor,Yes,,,,,
670314,"CZK 18,000",49.96831,14.38631,"Pelzova, Prague - Zbraslav",1 bedroom with open-plan kitchen,70 m²,"CZK 2,831",Partially furnished,1,No,Yes,Yes,No,No,Yes,No,01. 02. 2022,122,"1,089",68,"1,240",367,102,498,329,149,,Excellent,"CZK 36,000",Personal,Brick building,C,,District heating,,,Middle floor,,,,,,
695828,"CZK 11,500",50.05049,14.45963,"Pobočná, Prague - Michle",1 bedroom with open-plan kitchen,48 m²,CZK 700,Partially furnished,1,No,No,No,No,No,No,No,01. 02. 2022,168,664,95,666,94,554,571,582,571,348,Excellent,,Personal,Brick building,G,,,,,,,,,,,
