Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Design,Heating,Total number of floors,New building,Age,Front garden,Renovation,Administration fee,Developer name,Project name,Kód jednotky,Investment Advisor
690394,"CZK 12,000",50.12306,14.45288,"Nad Šutkou, Prague - Kobylisy",1 bedroom,Excellent,54 m²,CZK 690,"CZK 24,000",Personal,Brick building,Unfurnished,2,Yes,No,No,No,No,No,No,01. 11. 2021,G,9,724,131,219,124,187,269,661,"1,098",377,,,,,,,,,,,,
706450,"CZK 16,000",50.09259,14.45566,"Šaldova, Prague - Karlín",Studio,Excellent,40 m²,"CZK 2,785","CZK 32,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,14. 02. 2022,G,360,709,135,310,149,173,353,"1,283",224,211,,,,,,,,,,,,
706448,"CZK 14,000",50.09009,14.47312,"Biskupcova, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,46 m²,"CZK 1,200","CZK 28,000",Personal,Brick building,Partially furnished,2,No,No,Yes,No,No,Yes,No,01. 03. 2022,C,270,994,70,323,22,181,315,269,422,393,,,,,,,,,,,,
547167,"CZK 16,500",50.1077073,14.527514,Prague - Hloubětín,1 bedroom with open-plan kitchen,New build,53 m²,"CZK 2,630","CZK 10,000",Cooperative,Low-energy building,Partially furnished,4,Yes,No,No,No,No,No,No,01. 08. 2020,B,67,"1,106",506,"1,088",770,903,"1,053",852,979,325,Premium materials and solutions,District heating,,Yes,1 to 10 years years,,,,,,,
706444,"CZK 16,000",50.0567275,14.3484123,"Otopašská, Prague - Jinonice",1 bedroom with open-plan kitchen,Excellent,54 m²,"CZK 3,100","CZK 16,000",Personal,Brick building,Furnished,3,No,No,No,Yes,Yes,Yes,No,14. 02. 2022,G,351,"1,168",511,863,649,646,455,751,79,,,,,,,,,,,,,
664397,"CZK 9,500",50.12888,14.45091,"Paláskova, Prague - Kobylisy",1 bedroom,Excellent,33 m²,"CZK 2,500","CZK 9,500",Personal,Prefab concrete building,Partially furnished,12,No,No,No,No,No,Yes,No,01. 03. 2022,C,285,"1,429",145,584,174,260,748,495,"1,361",118,,,,,,,,,,,,
703686,"CZK 14,800",50.0852,14.37356,"Mládeže, Prague - Břevnov",1 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 3,600","CZK 28,000",Personal,Brick building,Partially furnished,4,No,No,No,No,No,Yes,No,01. 02. 2022,G,176,793,266,456,252,159,187,292,464,347,Standard materials and solutions,Central heating,Middle floor,,,,,,,,,
706423,"CZK 20,000",50.11031,14.38019,"Na Špitálce, Prague - Dejvice",2 bedroom with open-plan kitchen,Good,78 m²,"CZK 1,547","CZK 20,000",Personal,Brick building,Unfurnished,2,No,No,Yes,No,No,No,No,14. 02. 2022,G,150,283,348,940,595,303,709,651,,,,,,,,,,,,,,
603121,"CZK 13,500",50.1057,14.474523,"Světova, Prague - Libeň",1 bedroom with open-plan kitchen,Good,43 m²,"CZK 4,900","CZK 30,000",Personal,Brick building,,1,No,No,Yes,No,No,No,No,01. 05. 2022,F,144,623,143,180,127,196,306,409,450,188,,,,,,,,,,,,
673717,"CZK 13,000",50.0408926,14.3920654,Prague - Hlubočepy,1 bedroom,Excellent,34 m²,"CZK 2,000","CZK 10,000",Personal,Brick building,Furnished,2,No,No,No,No,Yes,No,No,01. 09. 2021,G,165,170,147,913,508,301,242,,,,Premium materials and solutions,Electric boiler,Middle floor,,1 to 10 years years,,Interior,,,,,
31263,CZK 1,50.1115724,14.4775255,Prague - Libeň,3 bedroom,Good,70 m²,CZK 1,"CZK 14,996",Personal,Brick building,Furnished,,No,No,No,No,No,No,No,26. 02. 2021,,207,"1,286",438,977,150,622,756,"1,018",699,41,Standard materials and solutions,Gas boiler,Ground floor,,,,,,,,,
627593,"CZK 19,000",50.123424,14.4558,"Klapkova, Prague - Kobylisy",2 bedroom with open-plan kitchen,Excellent,89 m²,"CZK 4,500","CZK 25,000",Personal,Brick building,Partially furnished,3,Yes,No,No,No,Yes,Yes,No,01. 03. 2022,G,79,654,50,128,21,177,74,469,849,541,Standard materials and solutions,Central heating,Middle floor,Yes,1 to 10 years years,,,,,,,
439532,"CZK 13,500",50.063013157204,14.404513468465,"Radlická, Prague - Smíchov",Studio,Excellent,45 m²,"CZK 2,200","CZK 15,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,01. 03. 2022,,19,421,44,884,17,172,675,648,761,570,,Electric boiler,Middle floor,,1 to 10 years years,,,,,,,
697593,"CZK 16,000",50.04428,14.51449,"Rižská, Prague - Hostivař",1 bedroom with open-plan kitchen,New build,56 m²,"CZK 3,500","CZK 32,000",Personal,Brick building,Furnished,2,Yes,No,Yes,No,Yes,Yes,Yes,26. 02. 2022,B,236,377,442,431,"1,160",511,"1,293",142,,,Standard materials and solutions,District heating,Middle floor,,1 to 10 years years,,,,,,,
700440,"CZK 17,500",50.10629,14.44402,"Argentinská, Prague - Holešovice",Studio,New build,51 m²,"CZK 2,500","CZK 25,000",Personal,Other,Furnished,6,Yes,No,Yes,Yes,Yes,Yes,Yes,01. 02. 2022,B,361,499,343,512,351,290,573,852,44,416,Premium materials and solutions,Central heating,Top floor,Yes,1 to 10 years years,,,,,,,
645720,"CZK 12,000",50.003901,14.405669,"Komořanská, Prague - Modřany",1 bedroom with open-plan kitchen,Excellent,41 m²,"CZK 2,000","CZK 15,000",Personal,Prefab concrete building,Partially furnished,2,No,No,No,No,No,No,Yes,01. 04. 2022,C,140,"1,036",152,"1,078",108,130,138,177,787,73,,,Middle floor,,,,,,,,,
614427,"CZK 10,000",50.021055,14.46433,"Pod Haltýřem, Prague - Kunratice",Studio,Good,30 m²,"CZK 3,500","CZK 13,500",Personal,Brick building,Furnished,6,No,No,No,No,No,Yes,No,01. 02. 2022,G,183,"1,081",959,214,289,668,"1,350",326,,,,,,,,,,,,,,
704648,"CZK 17,000",50.08594,14.45368,"Prokopova, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,62 m²,"CZK 7,000","CZK 34,000",Personal,Other,Furnished,5,Yes,No,No,No,No,Yes,Yes,01. 03. 2022,C,129,280,56,403,157,288,138,242,310,318,,,,,,,,,,,,
706135,"CZK 12,000",50.10785,14.39356,"Koulova, Prague - Dejvice",1 bedroom,Excellent,38 m²,"CZK 1,000","CZK 20,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,20. 02. 2022,G,160,"1,320",228,713,218,141,620,329,527,373,,,Raised ground floor,,,,,,,,,
591862,"CZK 21,500",50.088415,14.484876,"Na Vackově, Prague - Žižkov",Studio,New build,53 m²,"CZK 4,500","CZK 30,000",Personal,Prefab concrete building,Furnished,4,No,No,No,Yes,Yes,Yes,Yes,01. 03. 2022,B,294,812,336,656,139,702,523,318,315,146,Premium materials and solutions,District heating,Middle floor,Yes,1 to 10 years years,,,,,,,
541741,"CZK 11,500",50.0574739,14.4452075,"Družstevní ochoz, Prague - Nusle",1 bedroom,Excellent,43 m²,"CZK 3,000","CZK 15,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,,,263,"1,005",127,516,93,875,423,398,768,213,,,,,,,,,,,,
444069,"CZK 12,000",50.1061491,14.4884037,"U Svobodárny, Prague - Libeň",2 bedroom,,63 m²,"CZK 3,500","CZK 12,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,,,62,118,57,301,63,475,330,364,174,111,,,Ground floor,,,,,,,,,
698426,"CZK 17,000",50.0891,14.48368,"Olgy Havlové, Prague - Žižkov",1 bedroom with open-plan kitchen,New build,44 m²,"CZK 4,000","CZK 35,000",Personal,Brick building,Furnished,1,No,Yes,No,No,No,No,No,10. 01. 2022,B,452,809,494,570,209,612,436,304,301,60,,,,,,,,,,,,
705597,"CZK 10,000",50.02361,14.57837,"V Pitkovičkách, Prague - Pitkovice",Studio,New build,39 m²,"CZK 3,000","CZK 25,000",Personal,Brick building,Furnished,2,No,No,Yes,No,Yes,No,No,08. 02. 2022,B,86,"1,438","1,260",177,,,,,,,,,,Yes,,,,,,,,
706375,"CZK 8,803",50.1060844,14.5004377,"Ocelářská, Prague - Vysočany",Small studio,,22 m²,CZK 833,,Personal,Prefab concrete building,,3,No,No,No,No,No,No,No,,,591,758,729,446,368,705,651,592,529,144,,,,Yes,,,,,,,,
705588,"CZK 21,000",50.0689,14.39953,"Na Zatlance, Prague - Smíchov",1 bedroom with open-plan kitchen,Excellent,70 m²,"CZK 4,000","CZK 22,000",Personal,Brick building,Partially furnished,3,Yes,Yes,No,Yes,No,Yes,No,08. 02. 2022,G,182,37,49,422,166,144,328,552,767,304,,,,,,,,,,,,
623009,"CZK 9,000",50.021948,14.414578,"Pod Lysinami, Prague - Hodkovičky",Studio,Excellent,30 m²,"CZK 2,500","CZK 11,500",Personal,Prefab concrete building,Partially furnished,2,No,No,No,No,Yes,Yes,No,01. 03. 2022,D,180,"1,249","1,204","1,360",416,"1,418",110,,,,Standard materials and solutions,District heating,Middle floor,,,,,,,,,
693665,"CZK 11,000",50.0067412,14.4376047,"Vazovova, Prague - Modřany",Studio,Excellent,30 m²,"CZK 2,200","CZK 20,000",Personal,Prefab concrete building,Furnished,6,No,No,No,No,No,Yes,No,24. 11. 2021,C,340,"1,001",354,"1,187",851,479,817,202,,,,,,,,,,,,,,
542110,"CZK 12,000",50.0614709,14.4362674,"Petra Rezka, Prague - Nusle",Studio,,30 m²,"CZK 2,000","CZK 24,000",Personal,Brick building,Partially furnished,3,No,No,No,No,No,No,No,ihned,,113,667,98,589,90,510,174,498,327,282,,,,,,,,,,,,
700345,"CZK 19,900",50.083958,14.420392780518,Prague - Staré Město,1 bedroom with open-plan kitchen,Good,47 m²,"CZK 5,000","CZK 19,900",Personal,Brick building,Unfurnished,3,No,Yes,No,No,No,No,No,01. 02. 2022,G,273,569,38,200,48,127,61,664,302,361,Standard materials and solutions,Electric boiler,Top floor,,over 50 years years,,Overall,,,,,
599464,"CZK 15,000",50.128663,14.510891,"Tupolevova, Prague - Letňany",1 bedroom with open-plan kitchen,New build,50 m²,"CZK 3,000","CZK 15,000",Personal,Brick building,,3,No,No,No,Yes,No,Yes,No,01. 03. 2022,B,89,"1,136",636,518,845,"1,021",400,521,883,674,,,,,,,,,,,,
695750,"CZK 22,000",50.0725506,14.4303474,"Legerova, Prague - Nové Město",2 bedroom,Excellent,72 m²,"CZK 3,000","CZK 25,000",Personal,Brick building,Unfurnished,4,Yes,No,No,No,No,No,No,13. 12. 2021,B,204,550,113,218,140,255,300,480,641,638,,,,,,,,,,,,
698777,"CZK 33,000",50.10128,14.42327,"Ovenecká, Prague - Bubeneč",4 bedroom,Excellent,126 m²,"CZK 7,000",,Personal,Brick building,Partially furnished,1,No,No,Yes,No,Yes,No,No,10. 01. 2022,G,171,212,116,136,19,176,492,383,293,,,,,,,,,,,,,
694634,"CZK 12,490",50.08934972222,14.46700694444,"Zelenky-Hajského, Prague - Žižkov",1 bedroom,Excellent,41 m²,"CZK 2,399","CZK 14,889",Cooperative,Brick building,Unfurnished,5,Yes,No,Yes,No,No,Yes,No,,G,102,791,10,132,114,160,463,487,433,200,,,,,,,,"CZK 14,889

                                
                                
                
i",,,,
693921,"CZK 9,990",50.10177138888,14.56268694444,"Mrázkova, Prague - Černý Most",Studio,New build,27 m²,"CZK 2,818","CZK 12,808",Personal,Brick building,,3,No,No,No,No,No,Yes,No,,B,208,685,583,970,750,695,338,783,217,,,,,Yes,,,,"CZK 12,808

                                
                                
                
i",,,,
693947,"CZK 10,990",50.115312,14.4721862,"Na Dědince, Prague - Libeň",1 bedroom with open-plan kitchen,Excellent,34 m²,"CZK 3,721","CZK 14,711",Personal,Brick building,Unfurnished,2,No,No,Yes,No,No,Yes,No,,D,74,"1,232",240,"1,230",134,524,406,"1,390",876,343,,,,,,,,"CZK 14,711

                                
                                
                
i",,,,
693949,"CZK 11,990",50.10847194444,14.50895277777,"U vysočanského pivovaru, Prague - Vysočany",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 3,728","CZK 15,718",Personal,Brick building,Partially furnished,6,No,No,Yes,No,No,No,No,,G,312,782,436,584,412,741,485,305,808,688,,,,,,,,"CZK 15,718

                                
                                
                
i",,,,
459187,"CZK 17,000",50.0199331,14.4536045,"V Štíhlách, Prague - Krč",1 bedroom with open-plan kitchen,New build,63 m²,"CZK 3,000",,Personal,Other,Furnished,10,Yes,No,Yes,No,Yes,No,No,,B,137,250,134,"1,494",348,238,910,962,844,544,,,Middle floor,,1 to 10 years years,,,,,,,
705889,"CZK 14,000",50.01378,14.45408,"Mirotická, Prague - Lhotka",2 bedroom,Excellent,60 m²,"CZK 3,000","CZK 20,000",Personal,Prefab concrete building,Partially furnished,3,No,No,No,Yes,No,Yes,No,10. 02. 2022,G,113,818,637,271,"1,156","1,051","1,142","1,095",571,,,,,,,,,,,,,
685806,"CZK 13,000",50.10277,14.58471,"Bryksova, Prague - Černý Most",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 4,259","CZK 20,000",Personal,Prefab concrete building,Furnished,3,Yes,No,Yes,No,No,Yes,No,01. 03. 2022,G,498,807,489,742,738,"1,048","1,452",881,438,,,District heating,Middle floor,,,,Overall,,,,,
177743,"CZK 14,500",50.1110331231,14.4889452368,"Podvinný mlýn, Prague - Libeň",Studio,Excellent,55 m²,"CZK 3,500","CZK 15,800",Personal,Brick building,Furnished,1,No,Yes,No,No,No,Yes,Yes,01. 07. 2020,,572,936,718,782,252,650,624,730,449,360,Standard materials and solutions,Central heating,Middle floor,,10 to 30 years years,,,,,,,
705545,"CZK 22,500",50.03169,14.48471,"Petýrkova, Prague - Chodov",2 bedroom with open-plan kitchen,Excellent,95 m²,"CZK 5,000","CZK 27,500",Personal,Prefab concrete building,Unfurnished,3,No,No,No,No,No,Yes,No,01. 04. 2022,G,283,540,30,653,288,408,248,758,313,91,Premium materials and solutions,District heating,,,,,Overall,,,,,
407331,"CZK 14,000",50.0367847,14.3970151,"Švábova, Prague - Hlubočepy",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 2,000","CZK 16,000",Personal,Brick building,Partially furnished,,No,Yes,No,No,Yes,No,No,01. 04. 2022,C,292,"1,226",980,"1,291","1,116","1,028",686,,,,,Gas boiler,Raised ground floor,,,50 m²,,,,,,
613055,"CZK 19,000",50.0884568,14.4176069,"Žatecká, Prague - Josefov",2 bedroom with open-plan kitchen,Excellent,100 m²,"CZK 6,000","CZK 20,000",Personal,Brick building,Furnished,1,Yes,No,No,No,No,Yes,No,28. 03. 2022,C,30,57,35,130,20,437,236,626,208,409,Premium materials and solutions,Central heating,Middle floor,,1 to 10 years years,,Overall,,,,,
705541,"CZK 10,500",50.07697,14.46556,"Slezská, Prague - Vinohrady",1 bedroom,Excellent,53 m²,"CZK 4,600","CZK 20,000",Personal,Brick building,Partially furnished,3,No,No,No,No,No,Yes,No,01. 03. 2022,G,147,327,188,434,176,401,101,719,145,122,,,,,,,,,,,,
631005,"CZK 23,000",50.065192,14.425791,"Jaromírova, Prague - Nusle",3 bedroom,Excellent,100 m²,"CZK 6,000","CZK 18,000",Personal,Brick building,Furnished,2,No,No,No,No,No,Yes,No,28. 03. 2022,C,22,"1,004",47,331,96,291,667,566,384,318,Standard materials and solutions,Electric boiler,Middle floor,,1 to 10 years years,,Overall,,,,,
648810,"CZK 17,500",50.073982,14.492003,"Věšínova, Prague - Strašnice",1 bedroom with open-plan kitchen,Excellent,64 m²,"CZK 2,000","CZK 17,500",Personal,Brick building,Furnished,5,No,No,No,No,No,Yes,No,01. 03. 2022,G,201,298,148,88,223,102,193,508,542,260,,District heating,Top floor,,,,Interior,,,,,
548310,"CZK 15,100",50.0884157,14.4643962,"Žerotínova, Prague - Žižkov",1 bedroom,Excellent,46 m²,"CZK 1,500","CZK 30,000",Personal,Brick building,Unfurnished,2,No,No,No,No,No,No,No,01. 03. 2022,,243,665,254,239,166,379,602,597,543,388,Premium materials and solutions,Gas boiler,Middle floor,,,,Overall,,,,,
700500,"CZK 15,000",50.0844739,14.5623533,"U Hostavického potoka, Prague - Hostavice",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 4,500","CZK 20,000",Personal,Brick building,Furnished,3,Yes,No,Yes,No,Yes,Yes,Yes,01. 04. 2022,G,463,494,600,326,,,,,,,,,,,,,,,,,,
694414,"CZK 15,000",50.1049402,14.448922,"U Průhonu, Prague - Holešovice",2 bedroom,Excellent,54 m²,"CZK 4,000","CZK 10,000",Cooperative,Brick building,Partially furnished,2,No,No,No,No,No,No,No,18. 01. 2022,C,81,271,148,37,100,87,487,546,273,384,Standard materials and solutions,Gas boiler,Middle floor,,over 50 years years,,Interior,,,,,
706112,"CZK 12,000",50.11986,14.49196,"Litvínovská, Prague - Prosek",1 bedroom with open-plan kitchen,Good,47 m²,"CZK 4,000","CZK 16,000",Personal,Prefab concrete building,Furnished,7,No,No,No,Yes,No,Yes,No,01. 03. 2022,G,335,770,225,645,533,337,75,309,674,167,,,,,,,,,,,,
705330,"CZK 15,500",50.1335941,14.5110567,"Chlebovická, Prague - Letňany",1 bedroom with open-plan kitchen,Excellent,58 m²,"CZK 3,900","CZK 15,500",Personal,Brick building,Partially furnished,2,No,No,Yes,Yes,Yes,Yes,No,01. 03. 2022,C,134,745,440,328,453,456,317,420,285,45,Standard materials and solutions,District heating,Middle floor,Yes,10 to 30 years years,,,,,,,
512687,"CZK 14,000",50.0479965,14.437225,"Bartákova, Prague - Krč",2 bedroom with open-plan kitchen,Excellent,56 m²,"CZK 3,900","CZK 25,000",Personal,Prefab concrete building,Partially furnished,8,No,No,Yes,Yes,No,Yes,No,01. 03. 2022,C,206,447,203,435,158,438,339,479,190,204,Standard materials and solutions,District heating,Top floor,,,,Overall,,,,,
581839,"CZK 17,400",50.128615,14.483932,"Březenská, Prague - Libeň",1 bedroom with open-plan kitchen,New build,62 m²,"CZK 3,550","CZK 45,000",Personal,Low-energy building,Furnished,2,No,No,No,No,Yes,Yes,Yes,01. 02. 2022,B,163,"1,180",257,"1,235",458,249,195,728,919,192,Premium materials and solutions,District heating,Middle floor,Yes,1 to 10 years years,,,,,,,
697214,"CZK 13,500",50.06194,14.43608,"Petra Rezka, Prague - Nusle",1 bedroom,Excellent,49 m²,"CZK 2,500","CZK 32,000",Personal,Other,Unfurnished,2,Yes,No,No,No,No,Yes,No,01. 01. 2022,G,167,614,151,528,121,457,121,445,399,278,,,,,,,,,,,,
695844,"CZK 25,500",50.06294,14.44052,"Táborská, Prague - Nusle",3 bedroom,New build,102 m²,"CZK 5,000","CZK 30,500",Personal,Brick building,Partially furnished,4,Yes,Yes,No,No,No,Yes,No,01. 02. 2022,G,38,363,17,179,39,63,96,513,295,234,Standard materials and solutions,Central heating,Top floor,,1 to 10 years years,,,,,,,
705478,"CZK 45,000",50.07848,14.42791,"Krakovská, Prague - Nové Město",2 bedroom with open-plan kitchen,New build,110 m²,"CZK 9,000","CZK 45,000",Personal,Prefab concrete building,Furnished,5,Yes,Yes,No,No,No,Yes,Yes,07. 02. 2022,A,243,661,215,230,104,322,458,539,202,445,,,,,,,,,,,,
423835,"CZK 10,000",50.1270946,14.4765722,Prague - Libeň,1 bedroom with open-plan kitchen,Excellent,19 m²,"CZK 1,000","CZK 11,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,07. 01. 2022,A,167,626,373,658,352,427,350,323,"1,071",355,Standard materials and solutions,Central heating,,,,,,,,,,
184301,"CZK 20,000",50.104264,14.3717157,"Na Hanspaulce, Prague - Dejvice",2 bedroom,,68 m²,"CZK 1,000","CZK 20,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,01. 04. 2022,,137,"1,357",115,993,123,69,401,534,434,79,,Gas boiler,Raised ground floor,,,,,,,,,
666873,"CZK 9,000",50.05472,14.40524,"Křížová, Prague - Smíchov",Studio,Excellent,27 m²,"CZK 4,000","CZK 13,000",Personal,Brick building,Partially furnished,5,No,No,No,No,Yes,Yes,No,10. 01. 2022,B,521,"1,286",968,"1,315",901,0,"1,252",,,,Standard materials and solutions,Central heating,,,1 to 10 years years,,,,,,,
502639,"CZK 29,000",50.0705362,14.45,"Charkovská, Prague - Vršovice",2 bedroom with open-plan kitchen,Excellent,96 m²,"CZK 4,829",,Personal,Other,Unfurnished,3,Yes,No,Yes,No,No,Yes,No,,,156,669,167,215,94,511,208,468,398,384,,,,,,,,,,,,
705461,"CZK 19,900",50.06194,14.43608,"Petra Rezka, Prague - Nusle",3 bedroom,Excellent,97 m²,"CZK 3,400","CZK 46,600",Personal,Other,Unfurnished,3,Yes,No,No,No,No,Yes,No,07. 02. 2022,G,167,614,151,528,121,457,121,445,399,278,,,,,,,,,,,,
421559,"CZK 8,550",50.056173,14.5453454,Prague - Hostivař,Studio,,36 m²,CZK 650,"CZK 10,000",Cooperative,Brick building,Partially furnished,2,No,No,No,No,Yes,No,No,01. 03. 2022,,198,"1,062","1,331",207,"1,377",838,922,,,,,,,,,,,,,,,
219179,"CZK 13,000",50.0520127,14.3340922,"Wiedermannova, Prague - Stodůlky",Studio,Excellent,48 m²,"CZK 2,300","CZK 15,000",Personal,Brick building,Partially furnished,2,Yes,No,Yes,No,Yes,Yes,No,07. 02. 2022,C,279,664,214,629,617,184,597,712,857,444,Standard materials and solutions,Central heating,Middle floor,,10 to 30 years years,,,,,,,
696819,"CZK 23,900",50.10938,14.37939,"Na Zavadilce, Prague - Dejvice",3 bedroom,Excellent,115 m²,CZK 550,"CZK 23,900",Personal,Brick building,Partially furnished,1,No,No,Yes,Yes,Yes,No,No,01. 01. 1970,G,204,452,"1,443",518,876,531,472,763,482,,Standard materials and solutions,Gas boiler,Middle floor,,,800 m²,Interior,,,,,
705447,"CZK 24,500",50.07468,14.3949,"Švédská, Prague - Smíchov",1 bedroom with open-plan kitchen,New build,65 m²,"CZK 4,300","CZK 24,500",Personal,Brick building,Furnished,5,Yes,No,Yes,No,Yes,Yes,Yes,07. 02. 2022,B,52,989,268,730,310,684,316,930,"1,088",443,Premium materials and solutions,Gas boiler,Middle floor,,1 to 10 years years,,,,,,,
338437,"CZK 15,000",50.0765738,14.4574817,"Libická, Prague - Vinohrady",1 bedroom with open-plan kitchen,,45 m²,"CZK 3,500",,Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,01. 01. 1970,,133,505,132,121,192,420,346,422,801,357,,,Raised ground floor,,,,,,,,,
430813,"CZK 19,900",50.1262741,14.4319591,"Velká skála, Prague - Troja",2 bedroom with open-plan kitchen,Excellent,80 m²,"CZK 5,000","CZK 24,900",Personal,Brick building,Furnished,2,No,Yes,No,No,Yes,No,No,01. 02. 2022,A,361,626,69,"1,243",574,"1,042",547,475,481,469,,District heating,,,,,,,,,,
706082,"CZK 20,000",50.08041,14.45483,"Žižkovo náměstí, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 2,500","CZK 40,000",Personal,Brick building,Partially furnished,1,No,No,Yes,No,Yes,Yes,No,01. 04. 2022,A,367,340,71,443,29,561,401,395,712,217,,Central heating,,,1 to 10 years years,,Overall,,,,,
700121,"CZK 25,000",50.0525289,14.5116808,"Mattioliho, Prague - Záběhlice",1 bedroom with open-plan kitchen,New build,70 m²,"CZK 4,000","CZK 75,000",Personal,Brick building,Furnished,1,Yes,No,Yes,No,No,Yes,Yes,19. 01. 2022,G,225,508,498,551,257,504,945,874,761,446,,,,,,,,,,,,
