Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Design,Heating,Renovation,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Total number of floors,Age,New building,Front garden,Administration fee,Developer name,Project name,Kód jednotky
712420,"CZK 10,500",50.0736565,14.4926777,"Saratovská, Prague - Strašnice",1 bedroom,Good,43 m²,CZK 600,"CZK 21,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,01. 04. 2022,,,,G,165,314,218,196,278,208,85,524,521,313,,,,,,,,
241625,"CZK 15,900",50.1138957,14.4798538,"U Pekařky, Prague - Libeň",1 bedroom with open-plan kitchen,,48 m²,"CZK 1,900","CZK 25,000",Personal,Brick building,Partially furnished,4,Yes,Yes,Yes,No,Yes,Yes,Yes,03. 04. 2022,Premium materials and solutions,Gas boiler,Overall,,186,177,"1,337",331,980,"1,134","1,350",939,316,,Middle floor,1 to 10 years years,Yes,10 m²,,,,
543933,"CZK 22,900",50.1050022,14.3961888,"Nikolaje Alexejeviče Někrasova, Prague - Bubeneč",2 bedroom,,78 m²,"CZK 3,900","CZK 45,000",Personal,Brick building,Partially furnished,4,Yes,Yes,Yes,Yes,Yes,Yes,No,15. 05. 2022,Premium materials and solutions,Gas boiler,Overall,,153,790,174,218,84,194,264,262,468,103,Attic,1 to 10 years years,Yes,10 m²,,,,
711784,"CZK 14,000",50.0841662,14.4515896,"Seifertova, Prague - Žižkov",1 bedroom,Excellent,39 m²,"CZK 2,500","CZK 16,500",Personal,Brick building,Partially furnished,4,No,No,No,No,No,No,No,28. 03. 2022,,,,G,83,107,13,101,33,122,299,347,363,463,,,,,,,,
520398,"CZK 24,000",50.0127421,14.3877674,Prague - Velká Chuchle,2 bedroom with open-plan kitchen,,96 m²,"CZK 3,000","CZK 48,000",Personal,Brick building,Furnished,,Yes,No,No,No,Yes,No,No,Ihned,,,,C,197,372,300,504,598,,,,,,,,,,,,,
118686,"CZK 30,000",50.0695036,14.3174676,"Na Fialce II, Prague - Řepy",2 bedroom with open-plan kitchen,Excellent,110 m²,"CZK 7,000","CZK 70,000",Personal,Brick building,Furnished,2,Yes,No,No,No,No,No,Yes,01. 06. 2022,Premium materials and solutions,Gas boiler,,D,358,"1,261",962,"1,327",648,"1,114",770,535,577,211,Middle floor,10 to 30 years years,,,,,,
628389,"CZK 14,000",50.057523,14.43402,"Na Pankráci, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 3,000","CZK 28,000",Personal,Brick building,Partially furnished,3,No,No,No,No,No,Yes,No,01. 10. 2020,,,,C,51,"1,274",123,153,101,246,825,380,113,352,,,,,,,,
216916,"CZK 12,500",50.0868140356,14.4540507614,"Roháčova, Prague - Žižkov",Studio,,35 m²,"CZK 3,500","CZK 24,999",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,,Standard materials and solutions,District heating,Overall,,131,181,97,504,112,246,348,296,348,437,Middle floor,1 to 10 years years,,,,,,
648507,"CZK 20,000",50.086382,14.445103,"Řehořova, Prague - Žižkov",2 bedroom with open-plan kitchen,Excellent,63 m²,"CZK 2,000","CZK 40,000",Personal,Brick building,Unfurnished,4,No,Yes,Yes,No,No,Yes,Yes,01. 05. 2022,Standard materials and solutions,Central heating,Overall,C,166,680,439,635,157,648,415,455,497,649,Middle floor,1 to 10 years years,,,,,,
545416,"CZK 17,900",50.0704284,14.4512084,"Košická, Prague - Vršovice",1 bedroom with open-plan kitchen,Excellent,61 m²,"CZK 1,600","CZK 35,800",Personal,Brick building,Unfurnished,4,No,No,Yes,No,No,Yes,No,01. 05. 2022,Standard materials and solutions,Gas boiler,Overall,,126,555,100,102,59,417,178,355,334,272,Middle floor,1 to 10 years years,,,,,,
613116,"CZK 7,990",50.057305,14.555202,"V Nížinách, Prague - Dolní Měcholupy",Studio,Excellent,22 m²,"CZK 2,200","CZK 10,190",Personal,Brick building,,1,No,Yes,No,No,No,No,No,01. 05. 2022,,,,G,424,462,579,661,"1,426",723,"1,029",,,,,,,,,,,
712258,"CZK 8,900",50.05479,14.49812,"U Zahradního města, Prague - Záběhlice",Studio,Excellent,34 m²,"CZK 2,300","CZK 11,200",Personal,Brick building,Partially furnished,1,No,Yes,No,No,No,No,No,01. 05. 2022,,,,G,431,729,507,"1,225",514,515,453,244,763,588,,,,,,,,
712226,"CZK 17,500",50.07329,14.43979,"Záhřebská, Prague - Vinohrady",Studio,New build,26 m²,"CZK 2,900","CZK 35,000",Personal,Other,Furnished,3,No,No,No,No,No,Yes,No,01. 04. 2022,,,,A,159,309,52,476,76,481,103,455,672,499,,,,,,,,
712219,"CZK 23,000",50.0748,14.44408,"Šumavská, Prague - Vinohrady",2 bedroom,Excellent,75 m²,CZK 700,"CZK 23,000",Personal,Brick building,Unfurnished,2,No,No,No,No,No,Yes,No,30. 03. 2022,,,,G,72,123,25,515,5,308,302,188,510,264,,,,,,,,
712209,"CZK 12,990",50.08360611111,14.56736472222,"Na spojce, Prague - Dolní Počernice",Studio,Excellent,29 m²,"CZK 2,634","CZK 15,624",Personal,Brick building,Furnished,4,No,No,Yes,No,No,Yes,No,,,,,B,500,"1,309",655,877,"1,474",388,,,,,,,,,"CZK 15,624

                                
                                
                
i",,,
712208,"CZK 13,000",50.09776,14.36629,"Kladenská, Prague - Vokovice",2 bedroom,Good,50 m²,CZK 600,"CZK 13,000",Personal,Brick building,Unfurnished,2,No,No,No,No,No,No,No,30. 03. 2022,,,,G,479,364,461,369,52,240,753,591,921,85,,,,,,,,
711672,"CZK 29,000",50.09012,14.4045,"Valdštejnské náměstí, Prague - Malá Strana",1 bedroom with open-plan kitchen,Excellent,78 m²,"CZK 3,664","CZK 60,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,01. 04. 2022,,,,G,59,388,358,354,96,318,302,653,"1,005",772,,,,,,,,
510077,"CZK 23,000",50.027717,14.4287618,"Novodvorská, Prague - Braník",3 bedroom,,74 m²,"CZK 2,000","CZK 44,000",Personal,Brick building,Partially furnished,3,No,No,Yes,No,No,No,No,01. 09. 2022,Standard materials and solutions,Central heating,Overall,,89,654,340,626,459,432,305,249,"1,245",322,Top floor,,,,,,,
712102,"CZK 14,500",50.0651,14.50935,"Uhříněveská, Prague - Strašnice",1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 4,358","CZK 30,000",Personal,Brick building,Furnished,3,No,No,Yes,No,Yes,No,Yes,04. 04. 2022,,,,G,394,"1,431",440,"1,106",223,431,396,447,590,342,,,,,,,,
697214,"CZK 12,500",50.06194,14.43608,"Petra Rezka, Prague - Nusle",1 bedroom,Excellent,49 m²,"CZK 2,500","CZK 30,000",Personal,Other,Unfurnished,2,Yes,No,No,No,No,Yes,No,01. 04. 2022,,,,G,167,614,151,528,121,457,121,445,399,278,,,,,,,,
711568,"CZK 24,900",50.10594,14.4733,"Světova, Prague - Libeň",2 bedroom with open-plan kitchen,Excellent,80 m²,"CZK 5,000","CZK 25,000",Personal,Brick building,Partially furnished,3,No,No,No,No,Yes,Yes,No,01. 05. 2022,,,,G,56,607,54,92,39,108,218,497,362,264,,,,,,,,
712094,"CZK 13,000",50.09033,14.4739536,"Biskupcova, Prague - Žižkov",2 bedroom,Good,50 m²,"CZK 3,500","CZK 16,500",Personal,Brick building,Partially furnished,5,No,No,Yes,No,No,No,No,29. 03. 2022,,,,G,193,"1,012",134,259,16,116,321,332,358,420,,,,,,,,
574900,"CZK 24,000",50.0280815,14.5150316,"Křejpského, Prague - Chodov",4 bedroom,Excellent,75 m²,"CZK 3,000","CZK 48,000",Personal,Prefab concrete building,Partially furnished,5,No,No,No,No,No,Yes,No,01. 06. 2022,,District heating,Overall,C,385,495,345,"1,158",260,470,199,158,998,110,,,,,,,,
563070,"CZK 21,450",50.1086988,14.375396,"Na Pískách, Prague - Dejvice",2 bedroom with open-plan kitchen,,64 m²,"CZK 2,400","CZK 42,900",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,01. 06. 2022,,,,B,57,656,293,738,469,438,289,277,,,,,,,,,,
712068,"CZK 13,000",50.08862,14.46377,"Domažlická, Prague - Žižkov",1 bedroom,Good,34 m²,"CZK 1,000","CZK 13,000",Cooperative,Brick building,Unfurnished,7,No,No,Yes,No,No,Yes,No,01. 05. 2022,,,,G,143,576,256,191,140,435,621,696,466,345,,,,,,,,
512262,"CZK 9,800",50.0699333,14.3923511,"Nad Bertramkou, Prague - Smíchov",Studio,Good,27 m²,"CZK 2,500","CZK 25,000",Personal,Brick building,Furnished,1,No,No,Yes,No,No,No,No,01. 05. 2022,Standard materials and solutions,Central heating,,,217,799,671,878,468,885,690,"1,102",346,542,Raised ground floor,,,,,,,
540297,"CZK 19,999",50.04304,14.31343,"Toufarova, Prague - Stodůlky",1 bedroom with open-plan kitchen,New build,60 m²,"CZK 2,500","CZK 40,000",Personal,Brick building,Partially furnished,2,Yes,No,No,No,No,No,No,01. 04. 2022,Premium materials and solutions,Central heating,,B,258,485,231,799,821,429,778,559,"1,031",582,Middle floor,1 to 10 years years,,,,,,
662917,"CZK 13,300",50.10595,14.58328,"Bryksova, Prague - Černý Most",1 bedroom,Excellent,40 m²,"CZK 3,200","CZK 13,300",Personal,Prefab concrete building,Furnished,7,Yes,No,No,No,Yes,Yes,No,17. 05. 2021,,,,C,581,630,372,420,456,767,"1,395",600,567,,,,,,,,,
711539,"CZK 8,000",50.0834856,14.5676132,"Úpická, Prague - Dolní Počernice",1 bedroom with open-plan kitchen,Excellent,35 m²,"CZK 5,000","CZK 10,000",Personal,Other,Furnished,1,No,No,No,No,Yes,No,No,04. 05. 2022,,,,C,481,"1,328",674,896,"1,493",407,,,,,Attic,,,,,,,
561746,"CZK 22,000",50.0672879,14.5526084,"Honzíkova, Prague - Dolní Měcholupy",Studio,New build,86 m²,"CZK 4,000","CZK 40,000",Personal,Brick building,Partially furnished,7,No,Yes,No,No,No,No,Yes,01. 04. 2022,,Central heating,,,511,"1,208",327,246,506,"1,008","1,178",306,,,,1 to 10 years years,,,,,,
197009,"CZK 11,000",50.1233776,14.4844013,"Teplická, Prague - Střížkov",Studio,Excellent,35 m²,"CZK 2,990","CZK 25,000",Personal,Brick building,Partially furnished,8,No,No,No,No,No,Yes,No,10. 04. 2022,Standard materials and solutions,District heating,,C,250,"1,200",182,"1,139",341,586,251,304,136,43,Middle floor,,,,,,,
712033,"CZK 12,500",50.08663,14.45971,"Jeseniova, Prague - Žižkov",Small studio,Excellent,38 m²,"CZK 2,500","CZK 20,000",Personal,Prefab concrete building,Partially furnished,3,No,No,Yes,No,No,Yes,No,01. 04. 2022,,,,C,104,346,17,618,321,318,251,298,420,143,,,,,,,,
712029,"CZK 23,990",50.10301055555,14.43322222222,"Šimáčkova, Prague - Holešovice",1 bedroom with open-plan kitchen,Excellent,70 m²,"CZK 1,234","CZK 25,224",Personal,Brick building,Unfurnished,2,No,No,No,No,No,Yes,No,,,,,A,114,770,169,294,55,98,477,456,857,,,,,,"CZK 25,224

                                
                                
                
i",,,
397506,"CZK 13,000",50.115718873824,14.471034512164,"V Zahradách, Prague - Libeň",Studio,Excellent,33 m²,"CZK 5,500","CZK 18,500",Personal,Brick building,Furnished,3,No,Yes,No,No,No,No,No,01. 04. 2020,Standard materials and solutions,,Overall,,175,"1,139",163,"1,331",72,431,329,"1,274",977,373,Middle floor,1 to 10 years years,,,,,,
478318,"CZK 12,000",50.1392824,14.5188443,"Pavla Beneše, Prague - Letňany",Studio,Excellent,30 m²,"CZK 3,000","CZK 24,000",Personal,Other,Partially furnished,2,Yes,No,No,No,No,No,No,,,Central heating,,B,280,448,951,"1,034",486,572,848,978,"1,110",150,,1 to 10 years years,,,,,,
711995,"CZK 35,000",50.0431626,14.3123334,"Toufarova, Prague - Stodůlky",2 bedroom with open-plan kitchen,New build,140 m²,"CZK 6,000","CZK 50,000",Personal,Brick building,Furnished,1,No,Yes,Yes,No,Yes,Yes,Yes,28. 03. 2022,,,,C,333,560,306,874,759,504,853,634,"1,106",657,,,,,,,,
711964,"CZK 13,000",50.02917,14.5313,"Mnichovická, Prague - Háje",1 bedroom with open-plan kitchen,Good,41 m²,"CZK 3,000","CZK 16,000",Personal,Prefab concrete building,Partially furnished,11,No,No,Yes,No,No,No,No,30. 03. 2022,,,,A,231,487,196,170,319,380,346,350,441,222,,,,,,,,
595994,"CZK 28,000",50.066301,14.431111,"Sekaninova, Prague - Nusle",2 bedroom with open-plan kitchen,New build,74 m²,"CZK 1,000",,Personal,Brick building,Furnished,5,Yes,Yes,No,No,No,No,Yes,28. 03. 2022,Premium materials and solutions,Gas boiler,Overall,C,237,627,167,761,64,289,394,448,223,185,Top floor,1 to 10 years years,Yes,,,,,
467195,"CZK 12,500",50.055583,14.525417,Prague - Hostivař,Studio,Excellent,34 m²,"CZK 2,800","CZK 12,500",Personal,Brick building,Furnished,3,Yes,No,Yes,No,Yes,Yes,No,01. 05. 2022,,,,B,424,891,326,854,540,895,"1,319",731,579,535,,,,,,,,
703902,"CZK 15,990",50.11035555555,14.4866525,"Podvinný mlýn, Prague - Libeň",1 bedroom with open-plan kitchen,Excellent,59 m²,"CZK 3,014","CZK 18,706",Personal,Brick building,Furnished,4,Yes,No,Yes,No,Yes,Yes,No,,,,,C,584,735,483,794,51,850,423,575,412,560,,,,,"CZK 18,706

                                
                                
                
i",,,
601714,"CZK 21,000",50.023325,14.496873,"Nechvílova, Prague - Chodov",1 bedroom with open-plan kitchen,Excellent,56 m²,"CZK 3,500","CZK 30,000",Personal,Prefab concrete building,Furnished,2,No,No,No,No,No,Yes,No,01. 05. 2022,Premium materials and solutions,,Bathroom unit,G,356,661,104,762,456,852,442,579,433,173,,,,,,,,
524714,"CZK 26,000",50.0817465,14.4271892,"Václavské náměstí, Prague - Nové Město",Studio,,80 m²,"CZK 4,000","CZK 30,000",Other,Brick building,Furnished,2,No,No,No,No,No,Yes,No,01. 04. 2022,,,,,159,379,137,87,20,155,398,847,114,372,,,,,,,,
711855,"CZK 11,000",50.07222,14.38777,"Holečkova, Prague - Košíře",Studio,Excellent,25 m²,"CZK 3,000","CZK 22,000",Personal,Brick building,Partially furnished,3,No,No,No,No,No,No,No,01. 04. 2022,,,,G,121,"1,138",108,973,168,"1,096",421,817,"1,255",307,,,,,,,,
640337,"CZK 12,000",50.111401,14.490304,"Podvinný mlýn, Prague - Libeň",Studio,Excellent,45 m²,"CZK 3,700","CZK 15,700",Personal,Brick building,Partially furnished,,No,Yes,No,No,No,No,No,01. 06. 2022,Premium materials and solutions,,Exterior,A,508,952,654,703,359,585,731,666,353,279,Ground floor,,,70 m²,,,,
490850,"CZK 12,500",50.135346,14.5420411,"Toužimská, Prague - Kbely",1 bedroom with open-plan kitchen,,54 m²,"CZK 4,000","CZK 16,500",Personal,Brick building,Partially furnished,3,Yes,No,No,No,No,No,No,,,Gas boiler,,C,107,625,744,645,878,517,517,535,716,,,,,,,,,
711832,"CZK 18,900",50.06705015,14.39396804721,"U Nikolajky, Prague - Smíchov",2 bedroom,Excellent,62 m²,CZK 750,"CZK 26,650",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,28. 03. 2022,,,,E,193,436,587,801,231,523,575,788,298,618,,,,,,,,
355381,"CZK 13,000",50.0566973,14.4460626,"U družstva Ideál, Prague - Nusle",1 bedroom with open-plan kitchen,Good,48 m²,"CZK 1,300","CZK 15,000",Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,No,No,02. 04. 2022,Standard materials and solutions,,,,357,974,20,485,240,969,372,288,951,307,Middle floor,,,,,,,
685106,"CZK 17,500",50.06662,14.42307,"Horská, Prague - Nové Město",Studio,New build,33 m²,"CZK 5,000","CZK 22,500",Personal,Brick building,Furnished,5,Yes,No,No,No,No,No,No,01. 07. 2022,,,,B,114,989,23,10,23,31,353,549,399,398,,,,,,,,
685115,"CZK 23,000",50.06636,14.42333,"Horská, Prague - Nové Město",1 bedroom with open-plan kitchen,New build,50 m²,"CZK 7,000","CZK 30,000",Personal,Brick building,Furnished,4,No,No,No,Yes,Yes,Yes,Yes,06. 06. 2022,,,,B,165,981,117,149,162,109,492,669,487,409,,,,,,,,
711824,"CZK 14,000",50.10907,14.5569,"Za černým mostem, Prague - Kyje",Studio,New build,,"CZK 3,000","CZK 42,000",Personal,Prefab concrete building,Furnished,4,Yes,No,Yes,No,Yes,Yes,Yes,28. 03. 2022,,,,G,176,800,136,48,754,418,"1,323","1,438",483,,,,,,,,,
639881,"CZK 17,990",50.020821,14.40306,"Šífařská, Prague - Hodkovičky",1 bedroom with open-plan kitchen,New build,48 m²,"CZK 4,500","CZK 30,000",Personal,Brick building,Partially furnished,4,No,Yes,Yes,No,Yes,Yes,Yes,01. 01. 2022,Premium materials and solutions,District heating,,B,419,659,"1,181",370,"1,106",,,,,,Top floor,1 to 10 years years,Yes,,,,,
180770,"CZK 10,800",50.1011439,14.4909093,"Prokopka, Prague - Vysočany",1 bedroom,,37 m²,CZK 900,"CZK 12,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,20. 01. 2022,Standard materials and solutions,Other,,,165,"1,206",215,849,308,"1,301",108,193,636,240,,,,,,,,
395681,"CZK 20,000",50.0769497,14.4491685,"U vodárny, Prague - Vinohrady",1 bedroom with open-plan kitchen,,55 m²,"CZK 5,000","CZK 30,000",Personal,Brick building,Furnished,1,No,No,Yes,No,No,Yes,No,01. 04. 2022,,,,G,90,292,115,86,36,94,251,204,666,146,,,,,,,,
711070,"CZK 16,900",50.0573177,14.4207856,Prague - Podolí,1 bedroom with open-plan kitchen,Excellent,59 m²,"CZK 3,100","CZK 25,000",Personal,Brick building,Partially furnished,2,Yes,No,No,No,No,Yes,No,01. 04. 2022,,,,C,172,280,180,81,167,277,67,681,458,95,,,,,,,,
705161,"CZK 9,900",50.05716,14.44544,"Sdružení, Prague - Nusle",Studio,Excellent,42 m²,"CZK 3,000","CZK 15,000",Other,Brick building,Partially furnished,1,No,No,No,No,No,No,No,05. 02. 2022,Standard materials and solutions,Other,,G,316,993,46,504,172,928,349,323,"1,018",266,Raised ground floor,,,,,,,
436587,"CZK 6,900",50.0835307,14.5007042,"Káranská, Prague - Malešice",Small studio,,17 m²,"CZK 1,800","CZK 8,700",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,23. 03. 2022,,,,,328,298,328,341,344,503,262,289,703,118,,,,,,,,
711645,"CZK 19,490",49.99891944444,14.43090138888,"Provázkova, Prague - Modřany",1 bedroom with open-plan kitchen,New build,62 m²,"CZK 2,928","CZK 22,418",Personal,Brick building,Unfurnished,2,Yes,No,Yes,No,Yes,Yes,No,,,,,B,207,"1,062",699,682,785,,,,,,,,Yes,,"CZK 22,418

                                
                                
                
i",,,
596754,"CZK 30,000",50.053638,14.355187,"Za Zámečkem, Prague - Jinonice",3 bedroom with open-plan kitchen,Excellent,130 m²,"CZK 10,000","CZK 79,998",Personal,Brick building,Partially furnished,1,Yes,No,No,No,No,Yes,Yes,21. 03. 2022,Premium materials and solutions,Central heating,Overall,C,376,883,245,949,420,609,461,787,"1,290",596,Raised ground floor,1 to 10 years years,,,,,,
108759,"CZK 10,900",50.0483486747,14.5587515831,"Boloňská, Prague - Horní Měcholupy",Studio,,33 m²,"CZK 3,500","CZK 29,000",Personal,Brick building,Partially furnished,4,Yes,No,Yes,No,No,Yes,No,01. 04. 2022,,,,C,385,"1,033",497,"1,111",184,"1,178",346,312,823,191,,,,,,,,
680446,"CZK 72,000",50.09961,14.4244,"Ovenecká, Prague - Holešovice",5 bedroom with open-plan kitchen,New build,234 m²,"CZK 4,000","CZK 144,000",Personal,Brick building,Partially furnished,6,Yes,Yes,Yes,No,No,Yes,Yes,01. 11. 2021,Premium materials and solutions,Gas boiler,Overall,C,69,159,85,31,97,65,326,409,498,,Top floor,1 to 10 years years,,,,,,
711451,"CZK 14,990",50.091499328613,14.344599723816,"Šumberova, Prague - Veleslavín",2 bedroom,Excellent,50 m²,"CZK 4,399","CZK 19,389",Personal,Brick building,,2,No,No,Yes,No,No,No,No,,,,,D,239,477,189,404,409,379,278,303,784,91,,,,,"CZK 19,389

                                
                                
                
i",,,
711434,"CZK 8,490",50.10360722222,14.536865,"Šestajovická, Prague - Hloubětín",Studio,Good,30 m²,"CZK 2,687","CZK 11,177",Personal,Prefab concrete building,Furnished,1,No,No,No,No,No,Yes,No,,,,,D,150,287,296,269,313,233,200,160,157,116,,,,,"CZK 11,177

                                
                                
                
i",,,
710836,"CZK 12,200",50.05346,14.34362,"Blattného, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 1,300","CZK 8,000",Personal,Prefab concrete building,Partially furnished,6,No,No,No,No,No,No,No,01. 04. 2022,,,,C,335,552,309,598,390,274,281,222,"1,303",210,,,,,,,,
711361,"CZK 18,990",50.10032583333,14.42747916666,"Heřmanova, Prague - Holešovice",1 bedroom with open-plan kitchen,Good,48 m²,"CZK 4,098","CZK 23,088",Personal,Brick building,Furnished,3,Yes,No,Yes,No,No,Yes,No,,,,,F,143,403,32,72,15,197,339,176,434,,,,,,"CZK 23,088

                                
                                
                
i",,,
289499,"CZK 15,000",50.1014248,14.4494149,"Tusarova, Prague - Holešovice",2 bedroom,Good,63 m²,"CZK 2,000",,Cooperative,Brick building,Partially furnished,1,No,No,No,No,No,Yes,No,01. 04. 2022,,Other,Exterior,G,71,334,187,202,113,9,263,225,368,177,Middle floor,,,,,,,
708392,"CZK 12,000",50.09870265,14.434113817606,Prague - Holešovice,Studio,Excellent,27 m²,"CZK 2,500","CZK 12,000",Personal,Brick building,Partially furnished,5,No,No,No,No,No,Yes,No,01. 06. 2022,,Central heating,,G,83,843,18,53,67,114,138,"1,337",311,511,Middle floor,,,,,,,
710582,"CZK 22,000",50.07464,14.39318,"Švédská, Prague - Smíchov",3 bedroom,Good,93 m²,CZK 650,"CZK 20,000",Personal,Brick building,Partially furnished,3,Yes,No,No,No,No,No,No,16. 03. 2022,,,,G,236,"1,156",101,897,540,851,483,763,"1,254",626,,,,,,,,
711085,"CZK 15,000",50.03172,14.53492,"Janouchova, Prague - Háje",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 4,500","CZK 20,000",Personal,Prefab concrete building,Furnished,7,No,No,Yes,No,No,Yes,No,21. 03. 2022,,,,D,40,287,311,329,271,581,375,222,631,156,,,,,,,,
670411,"CZK 12,500",50.1298884,14.4204672,"Poznaňská, Prague - Bohnice",Studio,,47 m²,"CZK 3,800","CZK 15,000",Personal,Prefab concrete building,Partially furnished,11,No,No,Yes,No,No,Yes,No,01. 01. 1970,Premium materials and solutions,District heating,Overall,C,189,640,372,242,,,,,,,,,,,,,,
